thread,datetime,thread_url,post_id,post_timestamp,post_text
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129278770,23-08-2020  10:18 PM,"Have initiated a call to agoda to request for refund since its impossible to travel to Bangkok given the current travel restrictions and global covid pandemic. Agoda acknowledge that they are indeed holding to the money but according to hotel policy, they do not allow refund. Seriously they can do this? Its close to a thousand SGD. They cso insist the only way out is amendment of date."
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129279693,23-08-2020  11:01 PM,so far my experience with AGODA is they only refund the $ back into the account...
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129281920,24-08-2020  02:49 AM,"LuckyGoHappy wrote: so far my experience with AGODA is they only refund the $ back into the account... It's not easy to get refund from my experience as well. Sometimes its better to contact and bring the hotel folks into picture, though chance is equally slim."
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129282571,24-08-2020  06:54 AM,"If cannot refund, claim travel insurance. My policy covers pandemics and I can claim up to 3k. They said try to ask for refund first. If cannot, any losses that I incur can claim."
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129303464,25-08-2020  08:28 AM,Try calling their hotline or play bigger... post and bombard your issues with them on their social media platforms
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129309095,25-08-2020  01:53 PM,"micgoh wrote: Have initiated a call to agoda to request for refund since its impossible to travel to Bangkok given the current travel restrictions and global covid pandemic. Agoda acknowledge that they are indeed holding to the money but according to hotel policy, they do not allow refund. Seriously they can do this? Its close to a thousand SGD. They cso insist the only way out is amendment of date. Usually they will allow to cancel if you book under free cancelation or what before certain date.  If you book under nonrefundable policy then is really subject to hotel already.  If hotel okay to refund then agoda will refund you.  You can try contact hotel and check with them.  Also you book before or after March???"
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,129729785,16-09-2020  12:30 AM,ApeTruelove wrote: Usually they will allow to cancel if you book under free cancelation or what before certain date.  If you book under nonrefundable policy then is really subject to hotel already.  If hotel okay to refund then agoda will refund you.  You can try contact hotel and check with them.  Also you book before or after March??? Booked in Jan 2020. Yes I bought non refundable because I was ready to go. This Covid came like that and shouldn't hotel or agoda be smart enough to know this isn't traveller's fault. Even scoot refund procedure was simpler and clear cut.
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,130086992,04-10-2020  05:13 PM,"really_noob wrote: If cannot refund, claim travel insurance. My policy covers pandemics and I can claim up to 3k. They said try to ask for refund first. If cannot, any losses that I incur can claim. That's why nowadays I buy insurance immediately after air tickets Sent from Molten GG7X Basketball using GAGT"
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,130087033,04-10-2020  05:16 PM,this is why u buy directly from airlines. as for hotel bookings can choose refundable option. both no need insurance to claim. for your case you chose non refundable... and probably no insurance
Agoda refuse to refund for trip in October 2020 (COVID),04-10-2020 06:41 PM,https://forums.hardwarezone.com.sg/thailand-279/agoda-refuse-refund-trip-october-2020-covid-6362060.html,130088479,04-10-2020  06:41 PM,"jumpmanz wrote: That's why nowadays I buy insurance immediately after air tickets Sent from Molten GG7X Basketball using GAGT Actually regardless should just buy insurance the moment you book something. Cause imagine the next moment you injure yourself and have to cancel your trip, you can claim immediately. Not like if you cancel your trip, you don\x92t need insurance. You will still need. Insurance is more like a sunk cost."
