id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364726500713324544,1364726500713324544,2021-02-25 07:58:47 +08,2021-02-25,07:58:47,+0800,551703659,atticaaaa,atc,,"Oohhh nice! I’m left with my second jab~ Once they approve this (and hopefully no quarantine), I can go visit you #MewSuppasit if you’re having events as per normal~ 🥰  https://t.co/jbegc86Y1W",en,[],['https://cna.asia/3kkv1NY'],[],0,2,2,['mewsuppasit'],[],https://twitter.com/atticaaaa/status/1364726500713324544,False,,0,,Singapore,,,,,,[],,,,
1364724135264354304,1219409456733143040,2021-02-25 07:49:23 +08,2021-02-25,07:49:23,+0800,15760735,septian,Septian Hartono ن 😷💉,,"Singapore reported 7 #COVID19 cases on Feb 24.  - 6 imported cases - 1 local case (linked to prev case, detected in quarantine)  - 6/1 a/symptomatic  Total: 59,890 Discharged: 59,761 (+8) Isolation facilities: 82 (0) Hospitalized: 18 (-1) ICU: 1 Death: 29   https://t.co/JNE5XyagA4  https://t.co/gwoP4zmMqz",en,[],['https://www.moh.gov.sg/news-highlights/details/1-new-case-of-locally-transmitted-covid-19-infection-24-Feb-2021-Updated'],"['https://pbs.twimg.com/media/EvB5Mh9VkAM_47R.png', 'https://pbs.twimg.com/media/EvB5OuKVcAAFrUb.png', 'https://pbs.twimg.com/media/EvB5PhDVoAIgXvm.png', 'https://pbs.twimg.com/media/EvB5VxjU4AADtjU.jpg']",0,0,1,['covid19'],[],https://twitter.com/septian/status/1364724135264354304,False,,1,https://pbs.twimg.com/media/EvB5Mh9VkAM_47R.png,Singapore,,,,,,[],,,,
1364714757920464898,1364714757920464898,2021-02-25 07:12:08 +08,2021-02-25,07:12:08,+0800,35524806,iskonglasalista,Benedict Exconde,,"Industry groups are hopeful that quarantine rules would be further eased next month to allow economy to reopen further and recover from Covid-19 crisis, even after Pres. Rodrigo Duterte said he would not do so until coronavirus vaccines are rolled out.   https://t.co/sW55myqfby",en,[],['https://www.manilatimes.net/2021/02/25/business/business-top/industry-leaders-still-back-shift-to-mgcq/845030/'],[],1,0,3,[],[],https://twitter.com/iskonglasalista/status/1364714757920464898,False,,0,,Singapore,,,,,,[],,,,
1364673843957219328,1364673843957219328,2021-02-25 04:29:33 +08,2021-02-25,04:29:33,+0800,2316355368,myautoblogging,Automatic Blogging,,The Hilary Duff x Smash + Tess Collab Is Your New Quarantine Uniform - E! Online #worldnews #breakingnews #latestnews #politicnews ...  https://t.co/hmmihFrv51,en,[],['https://automaticblogging.com/the-hilary-duff-x-smash-tess-collab-is-your-new-quarantine-uniform-e-online/?feed_id=21278&_unique_id=6036b72d48258'],[],0,0,0,"['worldnews', 'breakingnews', 'latestnews', 'politicnews']",[],https://twitter.com/MyAutoBlogging/status/1364673843957219328,False,,0,,Singapore,,,,,,[],,,,
1364663035600674816,1364663035600674816,2021-02-25 03:46:36 +08,2021-02-25,03:46:36,+0800,1619325942,mothershipsg,Mothership.sg,,Indonesian domestic helper developed Covid-19 symptoms during quarantine but not reported to MOH  https://t.co/xxRHgsxS0a  https://t.co/qOUX6Yp9Pz,en,[],['https://bit.ly/2NsgVOJ'],['https://pbs.twimg.com/media/EvBByajVoAA2oiS.jpg'],1,7,10,[],[],https://twitter.com/MothershipSG/status/1364663035600674816,False,,1,https://pbs.twimg.com/media/EvBByajVoAA2oiS.jpg,Singapore,,,,,,[],,,,
1364609817612984324,1364609127301832704,2021-02-25 00:15:08 +08,2021-02-25,00:15:08,+0800,847307741932564484,afromedwoman,Nikki Kay,,"@10minus6cosm this is getting to be standard sentence for almost every comm case so far “developed a cough while still under quarantine, but did not report symptoms to MOH”. wonder what we can do to make it more of a safe space for ppl to report. ppl hesitant even in quarantine already.",en,[],[],[],1,0,0,[],[],https://twitter.com/afromedwoman/status/1364609817612984324,False,,0,,Singapore,,,,,,"[{'screen_name': '10minus6cosm', 'name': 'Diag Bacteriology', 'id': '3116670013'}]",,,,
1364604357656776707,1364604351151415297,2021-02-24 23:53:26 +08,2021-02-24,23:53:26,+0800,35524806,iskonglasalista,Benedict Exconde,,Most Filipinos seem to care more about relaxing the community quarantine levels so that they go on with their normal lives than the acquisition of COVID-19 vaccines.,en,[],[],[],1,0,3,[],[],https://twitter.com/iskonglasalista/status/1364604357656776707,False,,0,,Singapore,,,,,,[],,,,
1364604309883748353,1364604309883748353,2021-02-24 23:53:15 +08,2021-02-24,23:53:15,+0800,1357112266093592577,aurienneluna,Luna Aurienne,,Do Indonesian foreign minister and Wunna Maung Lwin stay quarantine according to Thailand's covid regulations??  FREEDOM FROM PRESS #WhatsHappeninglnMyanmar  #Feb24Coup,en,[],[],[],0,0,0,"['whatshappeninglnmyanmar', 'feb24coup']",[],https://twitter.com/AurienneLuna/status/1364604309883748353,False,https://twitter.com/tom_allard/status/1364521915344326660,0,,Singapore,,,,,,[],,,,
1364601085344710660,1364601085344710660,2021-02-24 23:40:26 +08,2021-02-24,23:40:26,+0800,1359087100583378944,chochomyintaun3,Cho Cho Myint Aung,,"CORRECTION: 'Chinese with yellow buses' are likely to be ""Myanmar Nationals"" from Lashio and can speak Burmese. And they went to the hotel tonight for quarantine. They departed from Philippines. - One of the passengers told me.",en,[],[],[],0,0,0,[],[],https://twitter.com/ChoChoMyintAun3/status/1364601085344710660,False,https://twitter.com/mrattkthu/status/1364598897813975049,0,,Singapore,,,,,,[],,,,
1364593213663756294,1364593213663756294,2021-02-24 23:09:09 +08,2021-02-24,23:09:09,+0800,844927556205740032,24x7page,24x7,,We have been experiencing some problems with subscriber log-ins and apologise for the inconvenience caused.  https://t.co/0F11F568jD via @stcom #Retailer #Quarantine,en,[],['http://www.straitstimes.com/singapore/covid-19-libraries-to-resume-more-services-from-tuesday-oct-20'],[],0,0,0,"['retailer', 'quarantine']",[],https://twitter.com/24x7Page/status/1364593213663756294,False,,0,,Singapore,,,,,,[],,,,
1364583498955169797,1364583498955169797,2021-02-24 22:30:33 +08,2021-02-24,22:30:33,+0800,41085467,todayonline,TODAY,,Foreign domestic worker of SIA cabin crew is sole community Covid-19 case; did not report cough symptoms during quarantine  https://t.co/IYdnFZ9hf2  https://t.co/Mg906mU5Uw,en,[],['https://tdy.sg/3dG0Uza'],['https://pbs.twimg.com/media/Eu_5dedVEAAo1wm.jpg'],0,3,2,[],[],https://twitter.com/TODAYonline/status/1364583498955169797,False,,1,https://pbs.twimg.com/media/Eu_5dedVEAAo1wm.jpg,Singapore,,,,,,[],,,,
1364579625146327045,1364554384860991490,2021-02-24 22:15:09 +08,2021-02-24,22:15:09,+0800,282141420,bolasepako,BoLASEPaKO.com ⚽🏃💨🇸🇬,,"Looks like it is massive coup for the Eagles and it's the most unfortunate that the Covid19 situation had a number of imports flew in quite late with some still in quarantine.  Should they arrived early, we would seen a few friendly games to see how good them are.",en,[],[],[],0,0,2,[],[],https://twitter.com/bolasepako/status/1364579625146327045,False,,0,,Singapore,,,,,,[],,,,
