id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364661216912707592,1364661216912707592,2021-02-25 03:39:22 +08,2021-02-25,03:39:22,+0800,97751407,pngyou,curious,,"For years every time I snip a few inches off my (thinning) hair, my hairdresser will tell me “don’t your head just much feel lighter now?”  This is a whole new take on that! Also, only in Australia they compare a sheep’s fleece to....*wait for it*  the weight of a kangaroo lol?",en,[],[],[],0,0,0,[],[],https://twitter.com/PngYou/status/1364661216912707592,False,https://twitter.com/reuters/status/1364531716996620291,0,,Singapore,,,,,,[],,,,
1363810667006889988,1363810667006889988,2021-02-22 19:19:36 +08,2021-02-22,19:19:36,+0800,16257370,audikhalid,Audi Khalid,,everyone’s hairdresser  https://t.co/0mWtWSO25H,en,[],[],['https://pbs.twimg.com/media/Eu06kKTU4AMY7Hy.jpg'],0,0,4,[],[],https://twitter.com/AudiKhalid/status/1363810667006889988,False,,1,https://pbs.twimg.com/media/Eu06kKTU4AMY7Hy.jpg,Singapore,,,,,,[],,,,
1362711857589444613,1362711857589444613,2021-02-19 18:33:19 +08,2021-02-19,18:33:19,+0800,3222917604,doiiypardon,𝙄𝙎𝙃𝘼𝘼𝙉,,opened this app in front of the hairdresser but forgot i was logged onto my p*rn twt😭😭,en,[],[],[],2,0,6,[],[],https://twitter.com/DoIIyPardon/status/1362711857589444613,False,,0,,Singapore,,,,,,[],,,,
1353312344332374017,1353312344332374017,2021-01-24 20:03:00 +08,2021-01-24,20:03:00,+0800,2252140291,fashbk,Fash The Face,,How do girls keep touching up dark roots! Seems like it’s a difficult job for the hairdresser!  https://t.co/BgUEaihjtt,en,[],[],['https://pbs.twimg.com/media/EsfuZoWU4AEOSX2.jpg'],0,0,5,[],[],https://twitter.com/FashBk/status/1353312344332374017,False,,1,https://pbs.twimg.com/media/EsfuZoWU4AEOSX2.jpg,Singapore,,,,,,[],,,,
1321834022905933825,1321834022905933825,2020-10-29 23:19:24 +08,2020-10-29,23:19:24,+0800,466693775,_nsyqh,Syafiqah Skylar 🌹,,"nak cut bangs, and my hairdresser say noooo hahaha boleh gitu eh",tl,[],[],[],0,0,0,[],[],https://twitter.com/_nsyqh/status/1321834022905933825,False,,0,,Singapore,,,,,,[],,,,
1310834976963739648,1310834976963739648,2020-09-29 14:53:07 +08,2020-09-29,14:53:07,+0800,1009335280036270080,luminous701,⁰⁰ shine bright ¹²⁷,,Fuck this hairdresser omg  https://t.co/RSgA2NfKhZ,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EjEFdGSUYAEB6eL.jpg'],0,0,0,[],[],https://twitter.com/luminous701/status/1310834976963739648,False,,1,https://pbs.twimg.com/tweet_video_thumb/EjEFdGSUYAEB6eL.jpg,Singapore,,,,,,[],,,,
1303320038363942912,1303320038363942912,2020-09-08 21:11:26 +08,2020-09-08,21:11:26,+0800,2835335905,matynputra,-18°,,"Still in search of a barber/hairdresser that i am comfortable with and actually understand ""shave sides and back number 1""",en,[],[],[],0,0,0,[],[],https://twitter.com/matynputra/status/1303320038363942912,False,,0,,Singapore,,,,,,[],,,,
1296415690514194434,1296334245720281089,2020-08-20 19:56:01 +08,2020-08-20,19:56:01,+0800,534920040,farhanhaqqa,jaden.,,"@dayatxoxo Kau mintak perm curl,nanti boleh pilih adjust nak besar ke kecik curl kau. Pastu kalau macam aku, aku pakai hair mousse foam, ikut ah kalau kau nak gel ke apa. Kalau nak senang kau buat dengan hairdresser nanti dia ajar and stylish kan rambut kau",in,[],[],[],1,0,1,[],[],https://twitter.com/Farhanhaqqa/status/1296415690514194434,False,,0,,Singapore,,,,,,"[{'screen_name': 'dayatxoxo', 'name': '🏆🏆🏆🏆🏆🏆', 'id': '1959923066'}]",,,,
1296334245720281089,1296334245720281089,2020-08-20 14:32:23 +08,2020-08-20,14:32:23,+0800,534920040,farhanhaqqa,jaden.,,So today ada appointment dengan hairdresser. Nak buat rambut neymar ke rambut kpop,in,[],[],[],3,0,0,[],[],https://twitter.com/Farhanhaqqa/status/1296334245720281089,False,,0,,Singapore,,,,,,[],,,,
1296281741213093895,1296143674586173440,2020-08-20 11:03:45 +08,2020-08-20,11:03:45,+0800,24226115,gattinarosa,Karianne (A4525198),,@rainbowchaser79 My ex told me he didn’t want me to have short hair because ‘I’d look like a dyke’. He was a charmer. I love having short hair... I need to get to a hairdresser again. Always be yourself and be proud!  https://t.co/LIWy0NzIbA,en,[],[],['https://pbs.twimg.com/media/Ef1RXygUcAI2SVf.jpg'],1,0,15,[],[],https://twitter.com/GattinaRosa/status/1296281741213093895,False,,1,https://pbs.twimg.com/media/Ef1RXygUcAI2SVf.jpg,Singapore,,,,,,"[{'screen_name': 'rainbowchaser79', 'name': 'Claire', 'id': '292252206'}]",,,,
