id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291046072303812611,1291046072303812611,2020-08-06 00:19:04 +08,2020-08-06,00:19:04,+0800,1149105891129659392,laffonguillaume,GUILLAUME LAFFON,,"🇸🇬Singapore landing timelapse🇸🇬 Empty airport, empty streets, empty plane...😢 It’s pretty sad but I hope we’re going to find a way out of this together🤞🏻 @airfrance  https://t.co/WQpaPJFo07",en,"[{'screen_name': 'airfrance', 'name': 'air france', 'id': '106062176'}]",[],[],11,41,238,[],[],https://twitter.com/LaffonGuillaume/status/1291046072303812611,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1291046000082079745/pu/img/fT0_psbD9Zh0y8cP.jpg,Singapore,,,,,,[],,,,
1282979752001839104,1282979752001839104,2020-07-14 18:06:24 +08,2020-07-14,18:06:24,+0800,875073558,ngbin2,Mu5ings🤔,"{'type': 'Point', 'coordinates': [1.28818, 103.85152]}",Empty streets🚦 • 𝐏𝐀𝐍-𝐝𝐞𝐦-𝐈𝐂 • (📸 Canon EOS 80D) @ Victoria Theatre Singapore  https://t.co/htVzIwYeRY,en,[],['https://www.instagram.com/p/CCnlgRTnacO/?igshid=b3xylpadbl0i'],[],0,0,0,[],[],https://twitter.com/NgBin2/status/1282979752001839104,False,,0,,Singapore,,,,,,[],,,,
1268132047123623937,1268132047123623937,2020-06-03 18:46:55 +08,2020-06-03,18:46:55,+0800,712256503944577024,whywendywrites,whywendywrites,"{'type': 'Point', 'coordinates': [1.30225, 103.85822222]}","⁣ [Crazy Rich Asians in Singapore 🇸🇬]⁣ ⁣ On the last weekend of Circuit Breaker, I spotted a couple taking the opportunity of empty streets to take photos of their new swanky car.⁣ ⁣ They moved their up and down a…  https://t.co/8dAWEmljfo",en,[],['https://www.instagram.com/p/CA-FjC_hCqP/?igshid=gg3unf4mxljq'],[],0,0,0,[],[],https://twitter.com/whywendywrites/status/1268132047123623937,False,,0,,Singapore,,,,,,[],,,,
1267008262945353728,1267008262945353728,2020-05-31 16:21:24 +08,2020-05-31,16:21:24,+0800,1034985684610600960,colormebymyname,Roy,"{'type': 'Point', 'coordinates': [1.29311878, 103.85147654]}",#isowalk #isocity #emptystreets @ Capitol Singapore  https://t.co/DSpWj4cQIq,tl,[],['https://www.instagram.com/p/CA2GgnyBT40/?igshid=1ki1vsrw7szck'],[],0,0,0,"['isowalk', 'isocity', 'emptystreets']",[],https://twitter.com/colormebymyname/status/1267008262945353728,False,,0,,Singapore,,,,,,[],,,,
1265230883923070983,1265230883923070983,2020-05-26 18:38:44 +08,2020-05-26,18:38:44,+0800,16290784,booboogal,Jocelyn,"{'type': 'Point', 'coordinates': [1.30240236, 103.83812115]}",The empty streets on a Public Holiday #circuitbreakersg @ Orchard Road  https://t.co/PkaBBuphtG,en,[],['https://www.instagram.com/p/CApeQQRn5YmU5FOFHV3QFWR1jLBj-IsdvqwnOE0/?igshid=zo547p3jx6le'],[],0,0,1,['circuitbreakersg'],[],https://twitter.com/booboogal/status/1265230883923070983,False,,0,,Singapore,,,,,,[],,,,
1262240595545735173,1262240595545735173,2020-05-18 12:36:23 +08,2020-05-18,12:36:23,+0800,2741893309,mancee_19,That_Marketing_Girl,,People are sick of watching ads with b-rolls of empty streets &amp; opening templatized emails by brands showing how much they care. It's time to re jig the playbook and add humour to your #contentstrategy.  #Humour can be an act of empathy if done right. @tomfishburne tells us how!,en,"[{'screen_name': 'tomfishburne', 'name': 'tom fishburne', 'id': '43407384'}]",[],[],0,0,0,"['contentstrategy', 'humour']",[],https://twitter.com/Mancee_19/status/1262240595545735173,False,https://twitter.com/MarketingWeekEd/status/1261944648731369477,0,,Singapore,,,,,,[],,,,
1259682556817145857,1259682556817145857,2020-05-11 11:11:39 +08,2020-05-11,11:11:39,+0800,15104721,tomstader,Tom Stader,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Empty streets. Greens and blues. #dailyphoto #singapore @ Singapore  https://t.co/DtMUrJTxBJ,en,[],['https://www.instagram.com/p/CACDKqzlSxz/?igshid=zc00pdq49k17'],[],0,0,0,"['dailyphoto', 'singapore']",[],https://twitter.com/tomstader/status/1259682556817145857,False,,0,,Singapore,,,,,,[],,,,
1259213915482923012,1259213915482923012,2020-05-10 04:09:27 +08,2020-05-10,04:09:27,+0800,224648030,delphineusphoto,Merianne Selvaraj,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Empty streets in Singapore. #covid19 #coronavirus #circuitbreakersg @ Singapore  https://t.co/8EGN8EUYzP,en,[],['https://www.instagram.com/p/B_-uDcAlNw6sl2C5oDOWLp53cy2qskvCzYtEOs0/?igshid=4id0d5vc0y4i'],[],0,0,0,"['covid19', 'coronavirus', 'circuitbreakersg']",[],https://twitter.com/DelphineusPhoto/status/1259213915482923012,False,,0,,Singapore,,,,,,[],,,,
1251940459078979593,1251940459078979593,2020-04-20 02:27:20 +08,2020-04-20,02:27:20,+0800,98729075,singapornografi,Jav Zie,"{'type': 'Point', 'coordinates': [1.30076, 103.859]}","Empty streets get boring after a while, so for tonight's run here's a snap of Luca &amp; Vic, calchua 's toy store on  https://t.co/9JWeqLMar9 (don't think they're open till at least #maythe4thbewithyou though!) . 6.25km, 48 min. 🎶:…  https://t.co/tRkr1naJpf",en,[],"['http://hajilane.sg', 'https://www.instagram.com/p/B_LCd5Znor_/?igshid=1udotdiwsx8ai']",[],0,0,0,['maythe4thbewithyou'],[],https://twitter.com/Singapornografi/status/1251940459078979593,False,,0,,Singapore,,,,,,[],,,,
1250286311698616321,1250286311698616321,2020-04-15 12:54:20 +08,2020-04-15,12:54:20,+0800,41320948,kiwibrew,Jonathan Brewer 🇳🇿🇸🇬,,Every disaster movie ever needs to take all those empty streets &amp; add - motorcycle delivery drivers - luxury sedans - middle aged joggers - lizards,en,[],[],[],0,0,2,[],[],https://twitter.com/kiwibrew/status/1250286311698616321,False,,0,,Singapore,,,,,,[],,,,
