username,comments,timestamp,postUrl,pubDate,description
whatareyoudoingstepjon,Family gatherings are overrated,2020-09-01T03:05:17.000Z,https://www.instagram.com/p/CEk_vqcp0Us/,2020-09-01 03:00:43+00:00,"the ministry of health is investigating a family cluster of five cases from two households who had taken part in family gatherings.

the five comprise two female teenagers aged 14 and 17 and three males aged 12, 20 and 21.

they were listed as contacts of ""case 56627"", a 13-year-old boy previously described as a community case with no known source of infection.

""these individuals had participated in family gatherings, and investigations are ongoing to see if there were any breaches of safe distancing rules,"" moh said.

more details, in the link in bio @todayonline"
teh_peng,New definition of toxic family members 🤭 hahahaha,2020-09-01T03:54:28.000Z,https://www.instagram.com/p/CEk_vqcp0Us/,2020-09-01 03:00:43+00:00,"the ministry of health is investigating a family cluster of five cases from two households who had taken part in family gatherings.

the five comprise two female teenagers aged 14 and 17 and three males aged 12, 20 and 21.

they were listed as contacts of ""case 56627"", a 13-year-old boy previously described as a community case with no known source of infection.

""these individuals had participated in family gatherings, and investigations are ongoing to see if there were any breaches of safe distancing rules,"" moh said.

more details, in the link in bio @todayonline"
zulmochtar,@todayonline why stop report number of case in Singapore ?,2020-09-01T04:00:05.000Z,https://www.instagram.com/p/CEk_vqcp0Us/,2020-09-01 03:00:43+00:00,"the ministry of health is investigating a family cluster of five cases from two households who had taken part in family gatherings.

the five comprise two female teenagers aged 14 and 17 and three males aged 12, 20 and 21.

they were listed as contacts of ""case 56627"", a 13-year-old boy previously described as a community case with no known source of infection.

""these individuals had participated in family gatherings, and investigations are ongoing to see if there were any breaches of safe distancing rules,"" moh said.

more details, in the link in bio @todayonline"
walker_limairo,wuhan virus coming back to wuhan,2020-08-19T10:14:05.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
jlow8999,👏👏👏,2020-08-19T11:38:26.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
nat3llaa_,well that doesn’t look very safe,2020-08-19T12:43:02.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
mikel.junior,Covid-19: super huge Buffet time. Yummy,2020-08-19T12:50:57.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
the_sloth_g,So how now? US going to supply their material at where now?,2020-08-19T14:02:27.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
chris.xsh,Just spat in the face of the whole world lmao the audacity of them,2020-08-19T17:13:26.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
youarenotwelcomedd,@donovantannn look like zombieland,2020-08-19T18:09:26.000Z,https://www.instagram.com/p/CEDkz-lH5Nr/,2020-08-19 03:30:26+00:00,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline"
