id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1360953176774635522,1360953176774635522,2021-02-14 22:04:57 +08,2021-02-14,22:04:57,+0800,84344194,continuumdaily,Continuum Economics,,Asset Allocation: Vaccine Rollout and Policy Stimulation vs Inflation Concerns. The critical driver for #equities remains #vaccine rollout/reduced social distancing and... Read more:  https://t.co/XVM3o8ULNQ Or take a free trial:  https://t.co/WQh7kIW869 #macroeconomics #markets  https://t.co/Wm6CsFYwNc,en,[],"['https://bit.ly/2N4H85y', 'https://bit.ly/2NoukXF']",['https://pbs.twimg.com/media/EuMTs0aXUAUe-YB.jpg'],1,0,0,"['equities', 'vaccine', 'macroeconomics', 'markets']",[],https://twitter.com/ContinuumDaily/status/1360953176774635522,False,,1,https://pbs.twimg.com/media/EuMTs0aXUAUe-YB.jpg,Singapore,,,,,,[],,,,
1360948663397195777,1360948663397195777,2021-02-14 21:47:01 +08,2021-02-14,21:47:01,+0800,278036612,ahmadazlan10,Ahmad Azlan 🇲🇾,,Tembak sambil pakai mask dan social distancing ke?,in,[],[],[],1,0,1,[],[],https://twitter.com/AhmadAzlan10/status/1360948663397195777,False,https://twitter.com/bernamadotcom/status/1360948455112286210,0,,Singapore,,,,,,[],,,,
1360937595262234625,1360937595262234625,2021-02-14 21:03:02 +08,2021-02-14,21:03:02,+0800,1464144997,sleepydeena,Deena J.,,"Social distancing 1 meter, bukannya 3 marhalah pantat",in,[],[],[],0,0,0,[],[],https://twitter.com/sleepydeena/status/1360937595262234625,False,,0,,Singapore,,,,,,[],,,,
1360890218396622848,1360869557691314177,2021-02-14 17:54:46 +08,2021-02-14,17:54:46,+0800,214105439,toky02,TheRealFourSeasonsTotalLandscaping,,"@allrite Constantly changing rules too, in Australia you never know from week to week what the masks rules, travel rules, social distancing rules are... Singapore is just static... boring, but open!",en,[],[],[],1,0,1,[],[],https://twitter.com/Toky02/status/1360890218396622848,False,,0,,Singapore,,,,,,"[{'screen_name': 'allrite', 'name': 'allrite', 'id': '20571106'}]",,,,
1360871846636183555,1360871846636183555,2021-02-14 16:41:46 +08,2021-02-14,16:41:46,+0800,20164824,jas0nsg,Jason Lim🇸🇬🇭🇰🇹🇼🇹🇭🇲🇲,,"#COVID19 update in #Singapore 🇸🇬 on Feb. 14:  ◾ Cases in the community: 0 ◾ Cases residing in dormitories: 0 ◾ Imported cases: 14  59,800 coronavirus cases  #Phase3 #WearAMask #SocialDistancing  #StayHome #StayAtHome #StayAtHomeSaveLives  https://t.co/dEgNuelfC6",en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-singapore-moh-feb-14-community-imported-14193026'],[],0,0,0,"['covid19', 'singapore', 'phase3', 'wearamask', 'socialdistancing', 'stayhome', 'stayathome', 'stayathomesavelives']",[],https://twitter.com/jas0nsg/status/1360871846636183555,False,,0,,Singapore,,,,,,[],,,,
1360825378156109824,1360825378156109824,2021-02-14 13:37:07 +08,2021-02-14,13:37:07,+0800,745756009,mc3377425,Derrick #GGMU,,Not sure what's the agenda of this report  Trying to discourage an existing culture/habit or widen a social class divide  They do realise that crowds will not go back to pre-pandemic levels due to #SocialDistancing guidelines being put in place?  #LosingPopularity my arse lol -.-,en,[],[],[],0,0,0,"['socialdistancing', 'losingpopularity']",[],https://twitter.com/MC3377425/status/1360825378156109824,False,https://twitter.com/TODAYonline/status/1360818190536777728,0,,Singapore,,,,,,[],,,,
1360762565677043712,1360762565677043712,2021-02-14 09:27:32 +08,2021-02-14,09:27:32,+0800,113614082,eurekamag,EurekaMag,,Evaluating the Effectiveness of Social Distancing Interventions to Delay or Flatten the Epidemic Curve of Coronavirus Disease  https://t.co/oEJKxaYf6H,en,[],['http://dlvr.it/Rsfq8j'],[],0,2,0,[],[],https://twitter.com/EurekaMag/status/1360762565677043712,False,,0,,Singapore,,,,,,[],,,,
1360729294322851841,1360729294322851841,2021-02-14 07:15:19 +08,2021-02-14,07:15:19,+0800,363140193,dnlyong,Daniel Yong,,📣 Calling all VoiceOver users on the iPhone 12 series or the latest iPad Pro!  Check out the new People Detection on devices with LIDAR. Now you can make sure others keep social distancing of at least 6 feet! 🤪,en,[],[],[],0,1,0,[],[],https://twitter.com/dnlyong/status/1360729294322851841,False,https://twitter.com/AppleSupport/status/1359563022927360004,0,,Singapore,,,,,,[],,,,
1360575971494031364,1360126684893048835,2021-02-13 21:06:04 +08,2021-02-13,21:06:04,+0800,1080167347158011904,kimmeshae,baljeet,,@AmirulDanial13 orang dah fedup bila rakyat biasa tak langgar sop pun kena saman. menteri yang macam pukiwau langgar sop social distancing entah kemana tapi takde sapa berani nak saman. 2nd wave punca daripada menteri bangsat yang nak buat pilihan raya kat sabah. jadi salah sapa? menteri bangsat,in,[],[],[],0,0,0,[],[],https://twitter.com/kimmeshae/status/1360575971494031364,False,,0,,Singapore,,,,,,"[{'screen_name': 'AmirulDanial13', 'name': 'Am', 'id': '1163074172165091328'}]",,,,
1360556357322219520,1360556357322219520,2021-02-13 19:48:08 +08,2021-02-13,19:48:08,+0800,1456545516,khayajames,KhayelihleKhumalo,,What's baba saying about social distancing?,en,[],[],[],0,0,0,[],[],https://twitter.com/KhayaJames/status/1360556357322219520,False,,0,,Singapore,,,,,,[],,,,
