post_id,,username,date_time,comments_raw
101577600,26502100,Jia Ying Yap,Mar 11 at 10:22 PM,Melvin Low
101577600,26502100,Huihui Valerie Chua,Mar 11 at 10:16 PM,Sharlyn Emmanuelle Wong you go!
101577600,26502100,Kv Shreeganesh,Mar 12 at 8:09 AM,Vicneswari Gopal
101577572,12822100,Sg56 Singapore independence,Mar-10,Singapore have no Tourism to come visiting and sale of airline tickets are less cannot sustain all costs  So to cut executive pay or retrenchment
101577572,12822100,Yen Hai,Mar-10,"During good days, high payouts and bonus are paid by large sale volume of air tickets. Gone are these days."
101577572,12822100,Pat Eng,Mar-10,I doubt SIA can do any better with a top-heavy pay structure
101577572,12822100,James Ang,Mar-10,Convert to cargo planes or sell to China
101577572,12822100,Kevin Tan Shao Xiong,Mar-10,Time to sell your roast duck Kwan Ho Yu DLLM
101577572,12822100,Wong Yking,Mar-10,Ask HK gov for help...support  $1billlion ..for cathay pacific
101577572,12822100,דניאל פיטר,Mar-10,its not just cathay that is focused on preserving their cash ...everybody is focused on that 👀
101577541,96297100,LY Lee,Mar-09,The impact of petrol hikes can be felt almost immediately. 
101577541,96297100,Jason Lim,Mar-09,"What's there to thumbs up? These 11 themes are just a rehash of past plans. What is the key learning from this pandemic? Will these 11 themes be effective and sustainable to address the crisis which we have gone through the past year? And why are you not interlocking these 11 themes so that one shapes or drive the other? Eg focus on med labs/test kits; green solutioning, have these been thought through on the education system? On green solutioning; why can't we develop and produce our own EV and tie to development of our young from a R&D perspective? Similarly on the medical front; there are so many other critical areas that are lacking during the pandemic. Have we looked at those? Strengthen global hub??? Have you not learned enough that this strategy is not sustainable? Why are you not creatively looking at how we can be self reliant?  A true Singaporean who cares"
101577541,96297100,YE Shun FU,Mar-09,"Target only cheap meds ,why the more effective and expensive ones left out of the subsidies.?And the limit on Medisave use are inadequate for chronic cases,up the limit for 55yo above can?"
101577541,96297100,Peter Tan,Mar-09,Can afford to buy a car what is a few cents extra for petrol??
101577541,96297100,Lim Onn Sim,Mar-09,"Pritam Singh ,Jamus Lim . The next parliament . Pls remember to propose to buy back Christmas Island which was sold to Australia in 1958 for just 2.9 millions pounds. Besides for Food plantation. It can also save us the huge  rental we paid  others countries yearly for our SAF overseas training. Majulah Temasek https://m.youtube.com/watch?v=rZlXUiPFHbs&t=4s"
101577541,96297100,Meng Tat Chang,Mar-09,"Truth is Singaporean like many thing to be cheap or free, subsidise by the government... Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland. In Finland, the income tax average is 53 percent and gst is 24 percent. Then the government got resources to help the poor... No poor. Note that Finland unemployment rate is 8.4 percent"
101577541,96297100,Dalang Wu,Mar-09,羊毛出在羊身上
101577524,89702100,Freesia Lim,Mar-08,"Since PA P failed  to create enough jobs while letting companies be so selective like India Workforce, then Unemployment Insurance is the only way to go. "
101577524,89702100,Kerry Teo,Mar-08,"Empsave,empshield ? Similar to medisave medishield ? Just keep deducting from coffee put into a pool and everyone help everyone ? U sure u want?"
101577524,89702100,Pat Eng,Mar-09,Sad that we have reached such a stage of having an inflexible minimum wage of a million dollars a year talking about a good insurance plan to help the jobless.
101577524,89702100,Zhen Wei,Mar-08,It can be implemented while having safeguards like requiring the unemployed to actively seek for a job
101577524,89702100,C Jay Collins,Mar-08,The only effective insurance is a change in government. Period. 
101577524,89702100,Chua Lee Kheng,Mar-09,Only those who are healthy and have money can buy insurance. What about the rest of the people?!! 
101577524,89702100,Zulkifli Mamat,Mar-08,We have retirement insurance called CPF. Look how things changed now.  Later into Retrenchment Account aka RA account in CPF🤭😅
101577524,89702100,Thomas Tan,Mar-08,Hope its implemented so i can aim to be jobless while collecting money
101577524,89702100,Dennis Chan,Mar-08,Let people have a choice NOT FORCE EVERYBODY
101577524,89702100,Meng Tat Chang,Mar-08,"Truth is Singaporean like many thing to be cheap or free, subsidise by the government...government provides social net.... Then Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland. In Finland, the income tax average is 53 percent and gst is 24 percent. Then the government got resources to help the poor... No poor. Note that Finland unemployment rate is 8.4 percent"
101577524,89702100,Pang Heng Ong,Mar-08,Any government who cannot create jobs for its people must go!!!!!
101577524,89702100,Normarlina Mohd Taib,Mar-09,"Singaporeans are choosy.... As long as there are foreigners doing jobs like bus drivers,  cleaning n retail.... There are jobs available for Singaporeans (according to a Malay Pakcik who is a businessman in selling fish.  He wants to employ Singaporeans to help but end up employ a Bangladeshi n China workers as fish mongers at a Yishun market.  Singaporeans don't want to work during weekends n PHs,  but it's during weekends n PHs that his business is brisk)"
101577524,89702100,Tan Kok Tim,Mar-08,"What should NTUC do for their members? Is insurance the answer? What else is missing? What did I write on this in 2011? ====== Forum: A good insurance plan can help the jobless, while avoiding pitfalls PUBLISHED6 HOURS AGO on 8th Marh 2021 in ST Forum FACEBOOKTWITTER The idea of implementing an unemployment insurance scheme in Singapore has been mooted several times over the years, and it was again discussed at a recent Parliament session. The pushback on its introduction has always been that such a scheme may lead to the unemployed not wanting to seek employment. However, implementing this scheme and encouraging the unemployed to actively seek employment need not be mutually exclusive if the insurance scheme is carefully thought out and calibrated to avoid unintended pitfalls. A potential unemployment insurance scheme could base its premium on policyholders' declared monthly income. In the event of verified unemployment, the monthly payout could be pegged at a certain percentage of the insured's last drawn monthly salary, subject to a maximum of 24 months' payout. The payout could be calibrated in such a way that it would not see the insured falling into immediate financial hardship, but yet not be lucrative enough to discourage the insured from actively seeking employment, since the payout would be only a fraction of his last drawn monthly salary, and will last for only a period of time. As the economy transforms and the employment landscape goes through structural changes, I believe more people will go through periods of unemployment during their career. Such a scheme will go a long way in helping individuals and families to weather periods of uncertainty in their lives. Luo Siao Ping"
101577524,89702100,Tithi Avani,Mar-08,You have to save money https://investment.ceo/8-personal-finance-apps-of-2021-are-highly-recommended/
101577455,75362100,Wong Yking,Mar-05,Increase subsidy.by 20% .will soon result increase charges and fee by 30% for. B2 or C...back to square.
101577455,75362100,Alan Lim,Mar-05,Koh Poh Koon trying to prove his worth
101577455,75362100,Meng Tat Chang,Mar-05,"Continuous improvement is good... Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland. In Finland, the income tax average is 53 percent and gst is 24 percent. Then the government got resources to help the poor... No poor. Note that Finland unemployment rate is 8.4 percent"
101577455,75362100,Zoe Chan,Mar-05,Cindy Tan
101577455,75362100,Dexter Chan,Mar-05,"Based on residential address. That's a problem. As a result, some people will have less subsidies because of a high income earner living in the same address, but when you are a dependent who earns zero or little income, you get less subsidy"
101577455,75362100,Phillip Yong,Mar-06,"govn cant just concentrate on helping the poor. the middle incomers need help as well. increase GST and taxes hit harder on middle income group than lower income group and high income gp. as lower income dont need to pay taxes and they got help fm govn, while the high income gp dont mind or care about taxes increase as that dont affect them at all , the worse is the middle income gp as they hv to face the increase in taxes and that affect them most. "
101577454,73992100,Peter Tan,Mar-05,After this will there be whiners around?Helping almost everyone on the little red dot but old habits die hard when it comes to grumblers
101577454,73992100,Meng Tat Chang,Mar-05,"Our government is ever taking Singapore to greater heights... I have faith and trust that Singapore has the tier one government that gives us the edge over many other countries. I just read that the president of UMNO, when he was home affairs minister, is charge with collecting 6 million from the vendor who will supply passport for the next 5 years... So what if a country is blessed with petroleum, natural gas deposits and rare earth deposits and plenty of resources."
101577454,73992100,Tan Kok Tim,Mar-06,Who will go bust within 400 or 800 days?
101577454,73992100,Jerome Ong,Mar-05,“There's no evidence that any of the current Covid-19 vaccines can completely stop people from being infected – and this has implications for our prospects of achieving herd immunity.”  https://www.bbc.com/future/article/20210203-why-vaccinated-people-may-still-be-able-to-spread-covid-19
101577429,91607100,Kenneth Luo,Mar-05,Can we finally get the permit to install solar panels in our flats? I just need enough to power my laptop as I'm WFH. 
101577429,91607100,Lee Gong Dok,Mar-04,Let's stop using electricity for 1 week! This will force the companies to relook into their pricing
101577429,91607100,Chu Lisan,Mar-04,"The Government should look into Japan's HOUSE ENERGY INNOVATION and allows us to install solar panels as window panel and convert it to electricity to achieve ""zero energy bill"", since we sunny all year round!"
101577429,91607100,Victor Ong,Mar-04,"As consumers, we fully agree with a gradual increase in electricity prices as the current prices are too low. This will help promote a greener economy."
101577429,91607100,Chu Lisan,Mar-04,"You think the Government didn't foresee the petrol pricing hike? That's why the petrol tax is introduced first, then petrol hike, last but not lest electricity is to be increase because it's tied to petrol pricing."
101577429,91607100,Pang Jun Heng,Mar-04,"""Even if prices must go up, the Government will do its best to ensure that this increase is gradual, and it will act where necessary to minimise excessive surges,"" said Dr Tan.  After the announcement of 15c petrol duty, petrol price increase went up as high as 33c for SPC and 27c for Esso the following week. The price for Caltex now is $2.99 for 98, all time high to almost $3/L.   Talk about effort for gradual increase . One shot went from Low to all time high right after covid ."
101577429,91607100,Wendii Lam,Mar-04,"Fixed for 2 yrs already, a few months back when prices were rock low 😎. Why so many comments all complaining... all never change supplier and fix prices ah ?"
101577429,91607100,Frank Young,Mar-04,Lol. So what happens when more and more electric vehicles tap into the same grid? How is gahmen going  to mitigate price rise then?
101577429,91607100,Ho C K Ho,Mar-04,"Don talk rocks , when the oil price drop did you really drop the price ?"
101577429,91607100,Jerome Lee,Mar-04,Announce the increase of electricity and all electric vehicles at the same time
101577429,91607100,Adrian Djong,Mar-04,Never see the dip in the tariff. When? Lowest? How low? Remember electricity tariff dip once by cents only and keeps going up.
101577429,91607100,Hur Ley Anna,Mar-04,I vant to ask if there is a minimum charge for 1-2-3-4-5 room-Exec etc. for electricity charges.
101577429,91607100,Edna Teo,Mar-06,I want to migrate to US! Open the air port !  After the swamp in US is drained 😠
101577429,91607100,LY Lee,Mar-04,Weather is scorching hot. Hope the Govt will be kind enough not to raise anymore stuff. 
101577429,91607100,Dare Chia,Mar-04,1) Enforce working from home 2) Raise electricity prices  Brilliant tactics but that reveals where your real interests lie. 
101577429,91607100,Kennie Goh,Mar-04,....everything Up....Up....Up....Garmen can provide the necessary cushion to give the people some space to breathe......? why must follow others erh ? 
101577429,91607100,Chuanwei Foo,Mar-05,"people talking about electricity prices, there is this thing called OME - FIXED PRICE scheme. Go google."
101577429,91607100,Ryan Heng,Mar-05,Lol.. now Gov encourages ppl to use electric vehicles.. but of cos increase electricity pricing 1st
101577429,91607100,Ridzuan Osman,Mar-04,Everything also rise. Blood pressure also rise!!!
101577429,91607100,Gabriel Swee,Mar-04,#NAME?
101577429,91607100,Khairul Iqram,Mar-04,"When oil price drops, they say its not tied to crude oil price."
101577429,91607100,BingBing Wang,Mar-04,"So recently we have this massive increase of solar panels, excess electricity produced by power plants... and then?"
101577429,91607100,Lim Guan Seng,Mar-04,Wanted to buy eV car this weekend but now...
101577429,91607100,Rick Chew,Mar-04,"everytime pattern also same one lah..now even worse,have to feed so many new tcss paper useless million paid 4g"
101577429,91607100,督查任,Mar-04,Solar power also rise ??? Think I must charge my dear for my horse power too.
101577429,91607100,Pao Hua Chang,Mar-04,"What a good time to increase  fuel tax, against the backdrop of a pandemic!"
101577429,91607100,Eric Cheng,Mar-04,"It's all controlled. That's goes without saying. When fuel price drop, there isn't any significant reduction at all and those ppl in white is smart enough to impose petrol tax to producer and let producer to increase price on motorist ... Commoner suffers"
101577429,91607100,Shah Incas,Mar-04,"When Fuel Prices dip to their lowest levels, did the electricity prices dip to their lowest levels or just maintain at the same level? Then when the Fuel Prices increases, the electricity price will be raised from that price level. Amazing strategy :)"
101577429,91607100,Zulkifli Mamat,Mar-04,Price don’t go up i also worry with this garmen😹😹😹😹here come the “expert” prediction.  On another note electric prices will “magically “ decreased prior to election 😹😹😹
101577429,91607100,Peter Tan,Mar-04,As expected old news and business stragedy when oil prices fall pretend never happen no decrease in rates when it increases even by a dollar or so every reason to jump onto the wagon to announce electricity will rise simple reason world oil bounded upwards
101577429,91607100,Sky Sim,Mar-04,"Haha 😄 I guessed right! Ist increase the cost of petrol to ""encourage"" ppl to change over to electric car.  Due to surge of electricity usage, now increase the price of electricity.  LPPL!"
101577429,91607100,Danial Joe,Mar-04,I'm not the smartest of people. But its abit stupid to do this.  Covid economy bro.
101577429,91607100,Alan Lim,Mar-04,Bring it on
101577429,91607100,Jiang Jiang,Mar-04,"Bull year, living cost also like bull"
101577429,91607100,Ezan Rizq,Mar-04,Prepare for the next increase in electricity bills in the coming months😂😂😂😂
101577429,91607100,Hanzo Oznah,Mar-04,This will be followed by all sort of necessities very soon. People will definitely face more hardships....
101577429,91607100,Chok Dave,Mar-04,Downstream effect. More to come. Its a whole package. Thank you. 😤😡
101577429,91607100,Dennis Chan,Mar-04,Expected but not any less painful
101577429,91607100,Ranjit Singh,Mar-04,What's new? More surprises coming.
101577429,91607100,Zhang Junxian,Mar-04,I dun see lowest electricity in 20 years yet
101577429,91607100,Mohd Islam,Mar-04,So EV will eventually have to pay more?
101577429,91607100,Meng Tat Chang,Mar-04,"Roads are over build to cater for private cars forming the biggest chunk of road usage. There is no need for private cars in Singapore anymore, due to our first class public transport system of buses, mrt, grab, taxis and autonomous vehicle, handicapped taxis, etc. Singapore should discourage car ownership further by reducing supply of car only COE drastically. Triple the cost of erp, petrol tax, car parking, and import taxes to subsidise our buses and train fares further. Reclaim back a bicycle lane from  roads and turn car park into greenery for agriculture."
101577429,91607100,La Saif,Mar-04,What happened to all the solar panels that have been installed over the years? Not sufficient?
101577429,91607100,Jasmine Lim,Mar-04,But when GE comes it always never fail to decrease. Very weird hor.
101577429,91607100,Dalang Wu,Mar-06,Y pay millions
101577429,91607100,Miclli Mark,Mar-04,Expected... Petrol increased.. EV charging also included
101577429,91607100,Dalang Wu,Mar-06,61%suck toes
