,Comments,Datetime,num_words
1053,"For all your money, real estate and other loan requests, please contact WhatsApp on+13479197785",2021-02-22,14
1054,"Don't even have enough charging points now, how to encourage people to utilise the early adopter rebate? By the time the charging infra is ready, no more early adopter rebate. Paying millions for this kind of policy makers...",2021-02-16,37
1055,"Does this mean that government may subsidise the purchase of EV like what China is doing in encouragimg its people to convert to EVs? More charging stations will be required. On a bright side, moving to EV is more environmental friendly instead and the future will be EVs.",2021-02-16,48
1056,Unless u telling me there will be a charging point for every single parking lot.. If not sure got people fight for it.. By than how..,2021-02-17,26
1057,Are there any measures to ensure electricity prices will never go higher than petrol/diesel for the next 10 years?,2021-02-16,19
1058,no charging point. install solar panel on car roof connected to battery issit?,2021-02-17,13
1059,There is no charging point around my HDB estate... How dare I switch to EV to enjoy this early adoption incentive??? ,2021-02-16,21
1060,BS approach for such a small island with a small fleet of vehicles. That achieves absolutely NOTHING. ,2021-02-16,17
1061,People sure will quarrel for charging point one...confirm. Dont tell me every single lot got charging point? ha ha ha,2021-02-16,21
1062,or to ensure that there are charging points near HDB for people considering?,2021-02-16,13
1063,"As Someone who used to work in the Healthcare Sector, They should have done it, a long time ago instead of waiting for a pandemic to happen then they raise the salary.",2021-02-16,32
1064,They all deserve this recognition 👏,2021-02-16,5
1065,Does payrise means higher medical cost now?...the answer is pointedly clear,2021-02-17,12
1066,They deserve it Thank you Health care workers,2021-02-17,8
1067,"Yes, we need to pay our nurses well and attract more locals to join the healthcare industry ",2021-02-17,17
1068,"How abt cleaners, they perform their duties tirelessly & they also deserved recognition.",2021-02-16,12
1069,"Wahhh, private nurses don't get ah..we do swabs like mad every day",2021-02-16,12
1070,Well done! Showing appreciation should be something tangible instead of claps.,2021-02-16,11
1071,Well deserved 👏 Their presence and efforts have to be recognised,2021-02-16,10
1072,They definitely deserve the increment,2021-02-16,5
1073,Overdue. Please also add 16 months bonus for work done in 2020. Thank you!,2021-02-16,12
1074,Well deserved for the raise.  They contributed selflessly for Singapore.,2021-02-16,10
1075,I guess they all deserve the recognition :) ,2021-02-16,7
1076,Much better than balcony claps.,2021-02-16,5
1077,Better late than never!  Workers in the community care sector need to be better paid too.,2021-02-16,16
1078,"Last increment was in 2010. Just because of Covid,hmmm . Let see after 2021 when is the next",2021-02-16,16
1079,"I thought clapping, howling like hooligans at night and plane fly past is enough for them? Lol",2021-02-17,17
1080,"Nurses pay is d lowest compared to teachers, military and other uniform officers. However we never bother nor complain coz our passion to care for other is always sincere n true.",2021-02-16,31
1081,Not all health care staff Deserved it !!!,2021-02-16,7
1083,Pls don't insult them with 2 to 3 hundred dollars.  Minimum pay increment should be at least $500.... 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2021-02-17,14
1084,"How much? esp after you capped their income, are you going to restore to their previous pay scale? About time you appreciate them instead of only taking the sides of complaining non clinician employers who don't appreciate almost every aspect of patient care. There are plenty of jobs globally vacated by the thousands of healthcare workers who have died in the line of covid fire. ",2021-02-16,64
1086,Singaporean/PR will paid higher hospital bill.,2021-02-16,7
1087,Zaw Myint Oo r u under health care sector? Payriseတဲ့ under budget 2021,2021-02-17,11
1088,"What about the other front liners like police, APO and security personal? Or the cleaners working in red ember zone??",2021-02-16,20
1089,Is not even to all healthcare worker so is it really a fair practice 🤔🤔,2021-02-16,14
1090,Good.  They deserve this.  Putting money in the right place.  ,2021-02-16,10
1092,So private healthcare workers are not healthcare workers? Or don’t contribute enough?,2021-02-16,13
1093,The iron rice bowl is added with a coat of alloy that makes it unbreakable now,2021-02-16,16
1094,They deserve the pay raises but hope it will not raise the healtgcare costs esp for elderlys 🤔,2021-02-17,17
1095,Grow our local MNCs  You can reward public servants which is a good thing  Continue to provide them with high pay  But grow our private enterprises as well and maintain our healthy reserves and raise taxes for the rich who could create MNCs  With good reserves  We could ensure the rich behave themselves ,2021-02-16,53
1097,only nurses? or all frontline staff as well?,2021-02-17,8
1098,Contract workers will also get or not?,2021-02-16,7
1099,Does this apply to pharmacists? Asking for all the pharmacists on NUSWhispers,2021-02-16,12
1100,Candy Loong at least employer recongises the effort of the employees who gave everything they can to help in this tough period.. 👏👏👏,2021-02-16,22
1101,"It's good news indeed and they deserve it. But what is the point if the government is going to increase petrol prices? It doesn't affect only car owners. It means expenses across many sectors will go up; bus fares (public & private like those of school buses), cab fees, Grab etc. Even a cup of coffee will go up in price because it will cost more to transport. It is wrong to increase petrol price at this time. I don't own a car but petrol price increase will affect those who don't drive too.",2021-02-17,89
1104,Thank you; just be thankful for what we receive.,2021-02-16,9
1107,"This only applies to restructured hospitals... Private health care workers are not included. Even the covid pay given by the government, private health care workers are not even appreciated. I remember do swabbing for almost 200 workers and residents almost everyday during the circuit breaker... Some of us we're deployed in dormitories... But what we got is a copy paste certificate and 10sgd one time voucher in starbucks.... So funny right? I'm thinking to transfer to restructured hospital for a good benefit and compensation...",2021-02-16,80
1108,Gemmalyn Nacu Meneses oyan kanu brad haha,2021-02-17,7
1110,Florence Gabayan Marky Ignacio tayo din kaya??😅,2021-02-17,7
1111,"How abt cleaners,technicians also front line.. they perform their duties tirelessly & they also deserved recognition.",2021-02-16,16
1112,They deserve it even before covid.,2021-02-16,6
1127,Jj Tang good news for you le ☺️,2021-02-16,7
1131,Shu Juan thank you for da boba treat 🥳😂,2021-02-16,8
1132,🙆‍♀️🇸🇬YES ....THEY DESERVE IT..BLESSING THEM GOOD HEALTH TOO...💖,2021-02-16,9
1139,Agustin Cris-ann Glea Aboen Chimra Joy A Lorenz Jocson  hahaha ,2021-02-16,9
1140,Lee Chee PingVincent Ngo oooooooo,2021-02-16,5
1153,CT Zainon kak treat food hahhaha Jia Yu,2021-02-16,8
1163,Rowan you’re buying dinner mate ,2021-02-16,6
1166,Please increase bursary amount for Uni Singaporean students not tag to household income. Parents need to save $$ for retirement...,2021-02-16,19
1167,"With population of 5m, that's $180m for each. Everyone is now a millionaire!",2021-02-16,10
1168,Your lifestyle changes and the inconveniences it has entailed for almost a year now is worth $100.,2021-02-16,16
1170,Why nothing was mentioned to reinstate the CPF contribution by the employer?,2021-02-16,12
1172,You know why ? Those live in landed n con no GST rebate cause they don’t pay GST ,2021-02-16,18
1173,give 1 pack of 🥜 take back the whole carton of 🥜😁,2021-02-16,9
1174,That $200 just keep. In case kena fine outside can give them back.,2021-02-17,12
1175,ok.. those singles with a house! u get to have 100 all to yourself... loll single aint tt bad after all.  ,2021-02-16,20
1176,"Fact, no matter how much our government does to help the Community, the haters will still twist and spin their hatred and condemn our government and our country... No matter how much is done... Haters assume money will drop from the sky and the world owe them a living",2021-02-16,49
1177,All whiners now you know why must vote them in not out>,2021-02-16,12
1178,"Keyword is eligible. If you are lower-middle income like me, I learnt not to expect too much from the package in my experience.",2021-02-16,22
1179,"Pfftt... we don't need this. We can afford new cars, condos, everyday eat haidilao and $500  sia satay. This is loose change for us.",2021-02-16,22
1186,"Thank you for the $100 CDC vchr per hsehold...  Groceries price tags are rapidly rising, ERP too coz many are starting to rev up the streets ; going bck to office, fuel; with immediate effect and soon after,  utilities, tariffs &  public transport will just shoot up sky high...  Very much grateful for the payout",2021-02-17,52
1187,"You guys ever see peoples flying kite 🪁🪁  the string they release and pull, release again pull again..on and on.. 🤡🤡 Well done for the groceries 👏🏽👏🏽👏🏽 and well done for the incresed the erp, patrol,, more coming on and on.. 🪁👏🏽👏🏽👏🏽👏🏽👏🏽",2021-02-17,39
1188,So little $900 million for 4 million Singaporean..one person get help $200/ from gov for 2021,2021-02-16,13
1189,because that is our $$$ & NOT...JUNTA PAP $$$,2021-02-16,7
1191,"Anyway, we will still just get the $100 voucher no matter what we text here. In reality, I think it is a  ridiculous sum. For a household of 5, it means each gets $20.....this is a joke, right?  I hope is a printing error, maybe is $100 per individual within a household  (obviously fat hope)",2021-02-16,52
1192,"It’s the same sets of vouchers given previously?  Thank you very much for the new vouchers, previous $100SGD vouchers had been used up~",2021-02-16,23
1193,"At the end of the day, everyone should help themselves. No handouts can help anyone much. ",2021-02-16,16
1194,"If you use wiseLEE by buying TOTO, $100 probably will get you a lot more.",2021-02-16,14
1195,Too pampered. Many countries do not even have one handout.,2021-02-17,10
1196,$900million/ to help 4.5 million Singaporean...so little..one person only get $200/..worst help for this year.,2021-02-16,15
1197,This means more businesses for those Chew Hoo Roast Meat Rice and Economic Rice food stall. No voucher for fast food and restaurant meal.,2021-02-16,24
1198,I am disappointed with government budget; there are zero austerity measures on the bureaucracy side.,2021-02-16,15
1199,Waaa $100!!! My family 10 years no need buy salt. Yahuu!!!,2021-02-16,9
1200,I thought with my advanced age - l can at least go Jalan Jalan outside nearby Spore to see what is outside world looks like - but alas! - l am forced to stay at home  - somemore all alone in a cubicle to spend my last breath - what’s a life!  ,2021-02-17,48
1201,"Let’s face it, when is utilities going up? ",2021-02-16,9
1202,$100 voucher taken back by increasing petrol and erp? What’s next? Gst 10%?,2021-02-16,12
1203,"Govt of the people,by the people and for people indeed understand hardship of covid19 from the people",2021-02-16,18
1204,If I op out of the support package can I be not charged by your future price increment? ,2021-02-16,18
1205,"Yes, can buy hun kee for a week",2021-02-16,8
1206,"S'porean always help themselves. No free lunch given better, cause give a chicken wing end up pay back whole chicken worst.",2021-02-18,20
1207,But is it still Digital vouchers? Perhaps DPM Heng has to explain clearly. Otherwise lots of Singaporeans misunderstood again.,2021-02-16,19
1208,"Left hand give, right hand rob back",2021-02-16,7
1209,"A big thank you a win win for two sides,the people can save some $ using the voucher for their lunch or dinner takeaway while supporting the hawkers at the same time double whammy kill 2 birds with one coin",2021-02-16,39
1210,I pay u a few thousand $$ via taxes every year n u give me $100 voucher ok thank you lo,2021-02-16,19
1211,Remember ah don’t open other people letter box to take what is not yours... unless you want to get 3 time free meal from government that come from “Changi Hotel”,2021-02-16,30
1212,I am touched. This $100 during the pandemic is so amazing. I teared,2021-02-16,12
1213,"TQ gov, my last voucher until today also havent finish. This 100 idk how to spend also.",2021-02-16,16
1214,"Government don't give, haters kpkb. Government give, whiners say not enough as money drop from the sky for Singaporean. The last I check, Singapore or Pulau Ubin has no petroleum, gas reserves or rare earth deposits.",2021-02-17,35
1215,I am abit disappointed with the cdc voucher issuing out As many of them included me also a low income person but never get any of it? How’s the govt find out who’s eligible and not eligible?,2021-02-17,39
1216,This is better than the useless reddiscovery,2021-02-16,7
1218,"For those Foreigners who think we are too pamper & ungrateful. They didn't see that this $100 is a very small compensation given to Singaporeans because our jobs are taken by the FTs. If we get our jobs back, do we need this peanuts vouchers!?",2021-02-19,42
1219,$100 CDC voucher is still better than nothing at all ... No fish prawn also can !!,2021-02-16,14
1220,Only household or every Single Singaporean ????????????,2021-02-16,6
1221,The word 900 million sounds liddat but some get peanuts...,2021-02-16,9
1222,$100 regardless of household value? Wow,2021-02-16,5
1223,"Pfffft we don't need this. We can afford new cars, condos and eat haidilao everyday. And even sia's $500 satay.",2021-02-16,17
1224,voucher can use to buy $gme?,2021-02-16,6
1225,How about those living in private property any subsidies or payouts ?,2021-02-16,11
1226,Human beings are always greedy more is nvr enough  ,2021-02-18,9
1227,Will the uncle in pink get warning for only covering his mouth? 🙄,2021-02-16,12
1228,"And return, we gift, No, we give back everything soon. lol.",2021-02-17,11
1229,Can buy maggie mee for my girlfrenz..,2021-02-17,7
1230,Thanks for $100.. I can eat 200 bowl of rice with this..,2021-02-16,10
1231,"here give $100,$900million support,the other side increase this n that,take back few times more than the $900million",2021-02-19,17
1232,So we all get $100 angpow from ah gong ah???,2021-02-16,9
1233,One hand in the other out. The govt never lose money. They should keep giving cos can't spend overseas,2021-02-19,18
1235,Hawker centres at heartland are already well patronised !  They do not need this voucher to help them and most of us do not need this voucher.  Waste money.  😡,2021-02-17,28
1236,can use to order grab food?,2021-02-16,6
1237,Household? What if that household 6 Pax,2021-02-16,6
1239,Recession proof politician's million dollar salaries and temasek ceo's billion dollars of salaries.  Enjoy the 100$!,2021-02-16,13
1240,Ya some greedy old men still say too little go work n earn yr own money. Nv treasure n appreciate jus say thank you ,2021-02-20,24
1241,inb4 more idiots go stealing vouchers from letterboxes,2021-02-16,8
1242,$100 voucher $70 goes to cpf $30 cash,2021-02-16,5
1243,Any workfare special payment payout like last year mention,2021-02-16,9
1244,$100/ only last for  one week ...the rest of the day..eat grass,2021-02-16,12
1245,Thanku too CDC For the $100 voucher,2021-02-16,6
1246,eer tiz time pls make sured i recd d $100 hawker voucher hor..dunt tork shiok nia,2021-02-16,16
1247,"Can use at Yassin Kampung Seafood. Yeah, salted egg prawns!",2021-02-16,10
1249,One get little but have to fork more.. 😂😂😂 buey tahannn neyyy.. 😞,2021-02-17,11
1251,U wait long long la,2021-02-17,5
1253,Keep the crime rate low..$100 lol,2021-02-17,6
1255,🙆‍♀️🇸🇬thks....most important all must hv a job esp in this difficult time...Blessing All Happy n Healthy...,2021-02-16,18
1272,Amy N Noi Hany Aida Haszley Rohaya Eusope ,2021-02-16,8
1273,"Classic privatise profits socialise losses  Temasek Holdings is the controlling shareholder of SIA, so basically these are taxpayers monies transferred to Temasek. Why can’t it be a loan to SIA instead? (Just like how our CPF housing grant which we need to repay?) when billions of dollars are being pumped it, why can’t the public know how much their CEO (Temasek) is making?",2021-02-16,65
1274,"Simply said, I am being penalised with more gst and increased petrol prices, to help pay for aviation industry when I dont even travel regularly? I get $100 to use at hawker centes?  Is govt trying to decrease our standard of living? Come on!",2021-02-17,43
1275,"I don't understand why taxpayers money keep going to SIA, while these pilots are still earning $20k a month throughout this period of time. Ridiculous",2021-02-16,23
1276,Read so many negative feedback re new bailout for aviation with SIA benefiting the most. ,2021-02-17,15
1277,"Businesses that involve travelling are all badly affected, not only airlines. ",2021-02-17,11
1278,Demolish the airport since we have no need of it now and sell off the building materials as scrap. All we need really is a grass landing strip. Don’t forget to save a little piece of zinc for the roof of the immigration shed while you are at it.,2021-02-16,50
1279,"why help only this portion of high salary of Sia not other industry, a lot of people eat grass need help..",2021-02-18,21
1280,SIA and Changi Airport is national pride.. Suffer terribly Because of the lack of domestic flights,2021-02-16,16
1281,"Why don't MOF demand that all senior management take at least a 50% pay cut before the fund, which is public money, is paid to them? After all, even with 50% salary deduction they are still getting good income",2021-02-17,36
1282,Where are all the profits for so many years? Much given out as bonus to investors? No reserve plans for economic down turn?   😱 investors make Big Big Bulks. Bad times they already run away. So smart business entity.,2021-02-16,38
1283,"At least there is a silver lining for many cabin crews that they are not sitting idly at home looking at the clouds drifting across the blue sky,the bird hopping from branch to branch merrily singing beautiful melodies early in the morning when the sun rises,stress and depression slowly creeping inside wondering when will they take to the skies again,now some are in fact already flying",2021-02-16,69
1284,"We can’t keep using our reserves to bail SIA out. SIA mgmt needs to do something probably more drastic to save themselves. Come on SIA, you boasts top international airline class, in fact #1 and when in time like this, isn’t this is time to prove and show what your mgmt is made  up of, what they are capable of doing to save the airline, besides keep asking for a bail out. If you fail, there’s nothing left of SIA but just a silver-spoon-fed national airliner, incapable mgmt board who can’t deal with real crises.",2021-02-17,97
1285,High salary get help? Low salary no help?,2021-02-16,8
1286,Good! More bonus! Can buy new car and condos! Thank u!,2021-02-16,11
1287,All that high salary ppl In aviation sector basic salary $20000 a month Do nothing and get paid in full.. don’t even want to say this could be their bonus etc..  While The rest citizens in sg in fear of lost job or jobless already did not get a single help and continue with their Low monthly salary!  In the end nobody ask to build so many terminal right??,2021-02-16,69
1289,Piers Phyo Thu Ya r u still considering SIA? ,2021-02-16,9
1291,"We got 4 Airport terminals n a very expensive Jewel which cost us billion. The 5th terminal was bulit half way.... Now our 5 airports terminal are doom cos Singapore is small n we can't fly internally to help boost our flight . As long as the world can't start flying, no matter how many billions throw into SIA, our 5 terminals are boom...",2021-02-16,57
1292,Selling Nasi Lemak cannot save them. Now huge budget pump in to revive them...but these are the taxpayers money,2021-02-16,20
1293,"JSS is basically gone, only $700M out of $25B, more than 97% plunge. The bulk will go to hotels and airlines anyway",2021-02-16,19
1294,Usa gave me and my son $1800 for the whole year. And I am disabeled,2021-02-16,14
1295,"Dear Ministers, please cut down your salaries.",2021-02-16,7
1296,I wonder where the money comes from..... ,2021-02-16,7
1297,"Our dear HSK knows only read from the script?!😂 Better read from it, other wise would make mistake likes the east coast plan....😂",2021-02-17,23
1298,So this year everyone can got how much,2021-02-16,8
1299,So is there gst money for u,2021-02-16,7
1300,Using public funds to prop up SIA,2021-02-17,7
1301,https://www.facebook.com/492779724105442/posts/3882502398466474/ this is what politics is about. Naive to think political parties can work peacefully together.,2021-02-16,15
1302,Giving out tax payers monies but keeping theirs intact...,2021-02-16,9
1303,"Singapore workers (those currently employed and those looking for jobs) are very fortunate, they get money and help from the govt, left, right and centre. No one is left behind without money and food to survive during this pandemic.",2021-02-16,39
1304,"I don't understand why taxpayers money keep going to SIA, while these pilots are still earning $20k a month throughout this period of time. Ridiculous",2021-02-16,23
1305,"election soon, all the chicken wing coming out",2021-02-16,8
1306,"Aviation , aerospace big companies under Temasek, get 30%. Those entertainment And events that can’t even start work yet get 10%. Not too fair to these biz isn’t it ?  ",2021-02-16,28
1307,So many help going...need to collect higher Tax otherwise where got money,2021-02-16,13
1308,Josephine Teo’s Internship Progrm failed because companies only want young/ fresh grads as Interns. So will this JSS help to put middle- age citizens back into the workforce? ,2021-02-16,29
1309,Look like has to withdraw $100 billion from reserves for this yr budget,2021-02-16,12
1310,Its called SSS - SIA Support Scheme,2021-02-18,6
1311,So many economist here.. maybe they can apply to be finance minister also,2021-02-16,13
1312,"Aviation and Tourist industries did nothing to improvise services to attract safe touring in Singapore.  All wait for Gov to spend money to provide the measurement for them.  Due to competition behavior, individual fight for survive and weak ones will fall off. End day most will lose of course.  Not worth to spend money to help these industrial for free. Have to pay back.",2021-02-16,64
1313,"Cut down their salaries, focus it on building up the economy would be better. Wanna earn millions, go private sectors.",2021-02-16,20
1314,SHOULD CUT THE SALARY OF MINISTERS. AS THEY ARE THE HIGHERS IN THE WORLD.,2021-02-16,14
1315,What goes up must come down what goes in must also go out a time to tax a time to give,2021-02-16,21
1316,"Singapore no resources like petroleum, gas reserves or rare earth. Yet accumulation of deep reserves with zero nett debt. Gst of only 7 %, NZ is 15 % gst and Finland, world happiest country gst is 24 %. In Singapore, only first tier talent with good character and upbringing are invited by PM for coffee. Minister salary formula cannot be replicated by other countries, stuck with tier 3 or worse as ministers.",2021-02-16,65
1317,Never see his eye blik,2021-02-16,5
1318,pandemic not gonna end so soon for whole world. how many more mths can support go on right?,2021-02-16,18
1319,Pls spare some $$$ for your fellow poor citizens.,2021-02-16,8
1321,"To put it very bluntly, pap is using public money to prop up SIA. Very despicable!",2021-02-17,16
1323,Those 61% folks really deserve it. I don't wanna hear any more complaints becos u guys gave them the authority to increase prices then now complain for what.  You reap what u sow. Only the 39% folks can complain now. Those 61% folks cause the remaining 39% to suffer for nothing.,2021-02-17,46
1324,"Yes,self employed only $500 for 3 mths n a tedious process to apply..",2021-02-19,12
1325,Extends?  More like rob Peter to pay Paul ,2021-02-16,8
1326,"Singapore no resources like petroleum, gas reserves or rare earth. Yet accumulation of deep reserves with zero nett debt. Gst of only 7 %, NZ is 15 % gst and Finland, world happiest country gst is 24 %. In Singapore, only first tier talent with good character and upbringing are invited by PM for coffee. Minister salary formula cannot be replicated by other countries, stuck with tier 3 or worse as ministers.",2021-02-16,65
1327,Cut down Ministers' salaries la & focus the money on rebuilding our economy,2021-02-16,12
1328,"When u have an administration that couldn't even be bothered to prosecute the following criminal cases....u know the administration you've voted in is a good for nothing bunch of complacent cockanathans  1 ) Former cop from Winter International Group Pte Ltd for committing massive CBT...embezzlement....misappropriation to the tune of millions of $$$$ to live a lifestyle of the rich and famous   2 ) Benson Wee Chuan Min from Baker Hughes for excessive speeding at 160km/h at Jurong Island...and using his cellphone to take a pic of his speedometer reading at 160km/h....before boasting and posting on his Facebook  3 ) "" SG Al Capone "" Alan Lai Chong Meng for bribing some rogue and corrupt cop and DPP to have criminal charges dropped for his nephew Louis Lin Shin...and his buddy and biz partner and former cop Terence Leong for accepting massive amount of bribes totalling millions of $$$$ while they were both bunkering surveyors Both were not prosecuted...and were even allowed to keep the bribes taken over the years to splurged on private properties...luxury cars etc  4 ) "" SG Al Capone "" Alan Lai Chong Meng ( Innobrace Orthodontics Pte Ltd ) ( The Scool Of Dance ) ( Ristorante Palermo ) for bribing an AIA insurance agent Eddie Tan with a S$500k premium insurance policy to get his son Augustine Lai into ACS....with the help of the former principal of ACS Ong Teck Chin who's a good friend and buddy of Eddie Tan ! All parties were aware Augustine Lai's results and merits couldn't even meet ACS minimum entry criteria  5 ) "" SG Al Capone "" Alan Lai Chong Meng for evading approx S$15 million in taxes due to IRAS for failing to declare approx S$100 million in earnings from his sideline biz of manufacturing and supplying Apple with iphone Apple logos for a decade   6 ) Huang Weiheng who raped his former GF at his parents house at Eng Kong Garden....his uncle is justice of peace Dr Chew Tuan Chiong  7 ) Former cop Terence Leong ( Spectrum Marine Resources Pte Ltd ) for scamming motor insurance companies by causing accidents on his own...and filing false claims of whiplash when he did not suffer any of the above  He netted close to 6 figure or low 6 figure for such fraudulent claims  Emboldened by such easy $$$$ and success...he even partnered his buddy and workshop owner Randy Wong and opened a workshop for a short period of time for the sole purpose of scamming motor insurance companies...by staging fake accidents with recruited drivers who will get paid a % of successful claims all by claiming false whiplash after jamming their brakes on unsuspecting victims after prowling the streets looking for chain accident targets  So what is SPF or AGC going to do about it ? Most probably nothing like the other serious crimes I’ve reported   https://www.facebook.com/125584034177665/posts/3372844202784949/?d=n  Click above link...scroll down to see my posts / replies...pics included",2021-02-16,464
1329,As usual middle class sandwiched ,2021-02-16,5
1330,Stay updated with ST's live coverage from 3pm: https://str.sg/JH5B,2021-02-15,6
1331,"Please be accountable.. especially those firms who received the money.... For example, CENTURION earned millions from workers' dorms and yet can receive aid... There should be an audit and close scrutiny on where the aid is given..",2021-02-15,37
1332,Looking forward to good news to helping those need help and in the processing of getting their first public homes. ,2021-02-15,20
1333,"If there is a need to do so, especially if its spending relating to job protection and advanced spending for the eventual post-C19 world, then it should be done. In a world where every country is running huge deficits and deeply mired in debt trying to fight the pandemic, spending in attempts to future proof the country and its people is an absolute necessity. This sets our little red dot apart. We may not be able to see perfect distribution from rich to poor in terms of wealth, but we can ensure that more than asymetric distribution of skills and knowledge to the poor and disadvantaged, which will eventually narrow the gap in terms of social gulf.",2021-02-15,116
1334,Property/land/en bloc sales are quick ways to top up coffers.  Let the Singapore property casino begin.,2021-02-15,18
1335,"Yes, entrepreneurs need help. Please send more money their way. Thank you very much. 😎",2021-02-15,14
1336,Keep on digging how long can that last?Its like digging a hill for soil regularly how long can that lasts?Unlike plants trees that could be replanted replaced soil removed will never grow again the hill will soon become a flat land.Same goes for $ if you keep on using without topping up how long can that lasts?,2021-02-15,57
1337,Singapore budget 2021 look for Ponzi scheme,2021-02-15,6
1338,"They need to do something to help the events, mice, event support company’s!!!",2021-02-15,14
1339,I hope more on financial assistance and Higher GST voucher for the the unemployed and for those who lost their jobs because of the Pandemic,2021-02-16,25
1340,"The rich can refinance their property,MAS must revise TDSR to approval their secure loan",2021-02-15,15
1341,"Singapore no resources like petroleum, gas reserves or rare earth. Yet accumulation of deep reserves with zero nett debt. Gst of only 7 %, NZ is 15 % gst and Finland, world happiest country gst is 24 %. In Singapore, only first tier talent with good character and upbringing are invited by PM for coffee. Minister salary formula cannot be replicated by other countries, stuck with tier 3 or worse as ministers.",2021-02-15,65
1342,"There is actually a need... But I doubt some will want to.  Hehehe... ...   Whichever the choice, however, this is the end.   But as if my problem at all. I am just see show nia. ",2021-02-15,34
1343,Banks like DBS and SCB staff are 90% CECA trash from India!!! Crazy and evil LHL and PAP basturds let it happen!!! We have to kick out PAP basturds and CECA trash from India to get our jobs back.,2021-02-15,38
1344,Definitely need to dip into the government reserves,2021-02-15,8
1345,"Importantly, there must be Trust in our governance and support from all of  us, to keep our economy resilience and stronger 🤗",2021-02-15,21
1346,No need to dip. Already have contingent budget of $100bn from last year.,2021-02-15,12
1347,Remember we are still not over Pandemic is still active ,2021-02-15,10
1348,CAVEAT EMPTOR to all Banks / Bankers / Licensed Moneylenders   Allan Lai Chong Meng ( Innobrace Orthodontics Pte Ltd ) ( The School Of Dance ) ( Ristorante Palermo ) is under investigation by IRAS for his massive tax evasion case as highlighted earlier I highly suggest all loans and facilities be recalled to avoid non repayment due to IRAS taking action against the above mentioned  As most of you are aware...this is one of the largest...if not the largest tax evasion case for an individual in SG...and u should be aware where this whole saga and debacle will lead to... In order to avoid potential financial losses...all financial institutions should recall any outstanding loans and credit facilities.....new loans and credit facilities should not be given till the current issue with IRAS is fully settled,2021-02-15,132
1350,"Maybe Ministers contribute half their million dollar salaries will be a good start, besides Josephine Teo has shared in Parliament before, NS men contribute to nation does not comes in dollars and cents. Ministers too rite.",2021-02-15,36
1351,More help for self employed,2021-02-15,5
1352,Not fussy n choosy go work sure hv money  dont jus sit n moan n grumble wait fir money drop fr sky  dont spoil n pamper lazy bums,2021-02-15,28
1353,Time to pay back and fills 😂,2021-02-15,6
1354,No help on event and mice industry. Haiz ,2021-02-18,8
1355,Hopefully the hard hit sectors getting government fund will make full use of this unprecedented time to sent their workers for upskilling rather than ‘work from home’ doing minimal work.,2021-02-16,30
1356,"Hello friends , nanny worker and driver needed . passport holder / experience too . inbox me sir /ma for more info on how to apply working visa into USA . thank you",2021-02-18,28
1357,"MY BEST TRADING AND INVESTMENT EXPERIENCE EVER  I have seen and tried different strategies and methods to invest in Bitcoin and forex trading. I even lost alot of money while trying. Until i was introduce to this new strategy that got me back on track and i have been able to regain my lost money and still making consistent growth on all of my trade. Mr Courage  is an amazing trader, he steadily lifted me out of financial penury. If you are interested and tired of losing your money and investment capital, You can reach him on  Fb: Courage Da Vernice",2021-02-16,101
1358,More jobs support measures for Singaporeans to help them stay in jobs.,2021-02-15,12
1359,We only interested to know how much cash we get. How much you give to your corporate companies not our interests.,2021-02-16,21
1360,Must be a Heng-Heng budget to endure the metal Ox Year.,2021-02-15,10
1361,Stop giving taxpayers money to the businesses. Let them borrow money from the banks/MAS instead and raise funds in the stock markets or let the government takeover their businesses.  Give handouts to all citizens like USA and Malaysia or let citizens withdraw against their own CPF.,2021-02-15,47
1362,We will have a together. Singapore. An East Coast Plan,2021-02-15,10
1363,Their standard is talk about the Covid crisis and remind experience employees to attend irrelevant  courses tht cannot build skills. ,2021-02-15,20
1364,Nothing special about budget.. support us..but then will also offer us higher tax,2021-02-15,14
1365,"I will be more happy if one of their agenda to return all our CPF after Singaporeans retirement age.. Seriously I don’t see why CPF should hold our hard work money lol. One more request , please don’t extend further retirement age as not many peoples live beyond 60 or 65 years old",2021-02-15,52
1366,We have a together at east coast plan,2021-02-15,8
1367,Banks like DBS and SCB staff are 90% CECA trash from India!!! Crazy and evil LHL and PAP basturds let it happen!!! We have to kick out PAP basturds and CECA trash from India to get our jobs back.,2021-02-15,38
1368,"Parents teach their children to save money for rainy days. God also said save your money wisely for time to come and this is the right time for the Government to look into the interest of peoples, listen to the hearts of the peoples, the cry of the peoples when they say it is now the time to give their savings from the CPF ACCOUNT. Please do not increase the RETIREMENT AGE. IN SINGAPORE WE THE PEOPLE KNOW THAT WE HAVE TO WORK FOR OUR LIVELIHOODS AND WE THE PEOPLE NEED TO LEARN TO BUDGET WISELY AND NOT TO WASTE THE INCOME ON MATERIAL THINGS AND USE IT ONLY FOR WHAT IS REQUIRED. TIME IS SHOWING US AND WE BETTER WAKE UP NOT TO WASTE OUR HARD EARNED MONEY.    🙏🙏",2021-02-16,129
1369,CPF retirement fund does'nt pay enough ? I want my CPF back in full ? I won't be able to live till the last CPF payment ?,2021-02-15,22
1371,"Most mid-income and low income getting poorer by the day...,garmen officers getting richer day by day. we not aiming for a miliion pay..., just give us more money to eat and spend ? Money Not ENOUGH ?",2021-02-15,35
