,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
0,2,"Parliament passed the COVID-19 (Temporary Measures) (Amendment) Bill today, after vigorous debate.
 
I support the Bill. Having served as a policeman for the first part of my public service career, I have seen my share of heart-wrenching crimes. In many cases, we are only able to deliver justice, by judiciously collecting and investigating the necessary evidence. This is our solemn duty to the victims and their families. We must enable our police officers to protect our people and keep Singapore safe. 
 
At the same time, we must respect personal privacy. The Bill today provides an important safeguard — that the data collected through contact tracing systems will be used only for that purpose except where there is a need for police investigations relating to seven categories of serious offences, including murder and rape. 
 
Minister @vivianbalakrishnan, who oversees our Smart Nation effort, gave a very clear account on how we balance the needs of fighting COVID-19 with the privacy of our people, while ensuring that justice is also achieved for serious crimes.
 
The trust of our people is critical to containing the virus. I’m glad that over 80% of our people are using TraceTogether. The Bill passed today is an additional step to safeguard this trust. 
 
COVID-19 remains a clear and present threat. We must continue to remain united behind a shared purpose to overcome this crisis, and emerge even stronger as a society.
 
(@thenewpaper © Singapore Press Holdings Limited. Reproduced with permission.)",2021-02-02 12:39:16+00:00,The contact tracking device can be used to track down the loan shark Raid drug trafficking raid and be able to track down gangster fight raids all at the same time which will be much faster for the police officer handle the job all at one go .than other times police officer can also focus on upgrading Skills that prepares than for a higher job scope of work which can be at the supreme court or work attachment at k9 dog unit,2021-02-02 12:54:21+00:00,81
1,6,"Parliament passed the COVID-19 (Temporary Measures) (Amendment) Bill today, after vigorous debate.
 
I support the Bill. Having served as a policeman for the first part of my public service career, I have seen my share of heart-wrenching crimes. In many cases, we are only able to deliver justice, by judiciously collecting and investigating the necessary evidence. This is our solemn duty to the victims and their families. We must enable our police officers to protect our people and keep Singapore safe. 
 
At the same time, we must respect personal privacy. The Bill today provides an important safeguard — that the data collected through contact tracing systems will be used only for that purpose except where there is a need for police investigations relating to seven categories of serious offences, including murder and rape. 
 
Minister @vivianbalakrishnan, who oversees our Smart Nation effort, gave a very clear account on how we balance the needs of fighting COVID-19 with the privacy of our people, while ensuring that justice is also achieved for serious crimes.
 
The trust of our people is critical to containing the virus. I’m glad that over 80% of our people are using TraceTogether. The Bill passed today is an additional step to safeguard this trust. 
 
COVID-19 remains a clear and present threat. We must continue to remain united behind a shared purpose to overcome this crisis, and emerge even stronger as a society.
 
(@thenewpaper © Singapore Press Holdings Limited. Reproduced with permission.)",2021-02-02 12:39:16+00:00,Your singapore + east coast plans is good. Continue protecting singapore 😁,2021-02-02 14:42:48+00:00,10
2,0,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,cOrOnA aT tHe bAcK fUnNy,2020-10-20 15:32:09+00:00,5
3,1,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,Faster please...I want to invite more people to my daughter's wedding 👏👏,2020-10-20 15:33:02+00:00,11
4,2,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,Was surprised to see crowds gathering in geylang area without social distance. Sad,2020-10-20 15:37:33+00:00,13
5,3,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,"A’Salam I’m an international old money collector I need to know do you have old money Tembaga, duit syiling lama, nota lama, setem, duit syiling, cincin dan batu antik available for sale TQ. ✅10k 🇲🇾✅10k 🇸🇬 ✅10k 🇧🇳✅10k 🇨🇳Make your money now !!!I'm from PCGS company💰💰💰💰💰💰",2020-10-20 15:51:24+00:00,42
6,6,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,"if phase 3, what will moe guidelines on CCA be? will it just be 5 to 8? or are other stuff more allowed? more info would facilitate our planning!!",2020-10-20 17:00:14+00:00,26
7,9,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,@lawrencewongst has the government decided when to stop wearing masks? Only after vaccine is ready? Can i stop wearing masks in Phrase 3?,2020-10-21 00:31:33+00:00,21
8,10,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,"reading this News with gratitude, warmth.... a very long tough journey, yet SG tough, mighty... 👍👏 truly appreciate the effort of those in charged, n everyone's cooperation 🙏👏",2020-10-21 03:35:58+00:00,25
9,11,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,"Hello Mr Lawrence Wong, when will polytechnics go back to school, besides for practicals? Most of us are getting restless at home already, especially since some courses are still 100% HBL...",2020-10-21 05:44:25+00:00,30
10,12,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,is it in the works by Govtech.sg to make Trace Together integrate into singpass mobile app?  I do understand they work quite differently...,2020-10-21 07:33:39+00:00,22
11,14,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely.",2020-10-20 15:22:15+00:00,"Boss ah, can allow up to 12 people gathering or not, I want play volleyball",2020-10-23 07:06:27+00:00,14
12,3,"A single check-in with the TraceTogether app or token will suffice, with exceptions made to places where the Covid-19 transmission risk is higher.

Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #TraceTogether #SafeEntry #coronavirus",2021-02-02 04:50:19+00:00,Screenshot and show the guards,2021-02-02 04:57:43+00:00,5
13,4,"A single check-in with the TraceTogether app or token will suffice, with exceptions made to places where the Covid-19 transmission risk is higher.

Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #TraceTogether #SafeEntry #coronavirus",2021-02-02 04:50:19+00:00,Off bluetooth after entering mall.,2021-02-02 07:02:26+00:00,5
14,6,"A single check-in with the TraceTogether app or token will suffice, with exceptions made to places where the Covid-19 transmission risk is higher.

Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #TraceTogether #SafeEntry #coronavirus",2021-02-02 04:50:19+00:00,"what happens if u turn off the bluetooth, will the app still record ur location",2021-02-02 11:52:42+00:00,15
15,7,"A single check-in with the TraceTogether app or token will suffice, with exceptions made to places where the Covid-19 transmission risk is higher.

Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #TraceTogether #SafeEntry #coronavirus",2021-02-02 04:50:19+00:00,To bad. I dont even scan,2021-02-02 04:54:48+00:00,6
16,12,"🚨 Take note if you still have not collected your TraceTogether token.

More than 2.6 million tokens have been collected to date under the TraceTogether programme.

Link in bio @straits_times
📸: Alphonsus Chern
#TraceTogether #StraitsTimes",2021-01-29 09:55:38+00:00,Mean if I stay woodland n I can go to Jurong west Cc collect right,2021-01-29 12:48:54+00:00,15
17,13,"🚨 Take note if you still have not collected your TraceTogether token.

More than 2.6 million tokens have been collected to date under the TraceTogether programme.

Link in bio @straits_times
📸: Alphonsus Chern
#TraceTogether #StraitsTimes",2021-01-29 09:55:38+00:00,Never mention to collect within your own area CC?,2021-01-30 05:34:57+00:00,9
18,17,"🚨 Take note if you still have not collected your TraceTogether token.

More than 2.6 million tokens have been collected to date under the TraceTogether programme.

Link in bio @straits_times
📸: Alphonsus Chern
#TraceTogether #StraitsTimes",2021-01-29 09:55:38+00:00,"No matter which CC my family go to, all sold out 😂",2021-01-30 23:58:54+00:00,11
19,20,"🚨 Take note if you still have not collected your TraceTogether token.

More than 2.6 million tokens have been collected to date under the TraceTogether programme.

Link in bio @straits_times
📸: Alphonsus Chern
#TraceTogether #StraitsTimes",2021-01-29 09:55:38+00:00,trace together die together if kena virus,2021-01-29 13:30:30+00:00,7
20,21,"🚨 Take note if you still have not collected your TraceTogether token.

More than 2.6 million tokens have been collected to date under the TraceTogether programme.

Link in bio @straits_times
📸: Alphonsus Chern
#TraceTogether #StraitsTimes",2021-01-29 09:55:38+00:00,"I buy old MAL🇲🇾(coin$note)10Kmyr per☝Old SIN🇸🇬(coin$note)10Ksgd per☝Old BRU🇧🇳(coin$note)10Kbnd per☝YA ALLAH Tembaga,☝☝✅🤙✅✅Old coinOld notesStamps Duit lamaCincinStokeAtiqueRing🚀🚀🚀🚀..................................❤️❤️❤️🌏🌏🌏🌓🌏",2021-01-30 05:47:23+00:00,25
21,24,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"Crimes are crimes, aren’t they?",2021-01-08 14:05:12+00:00,6
22,25,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,bruh just put gps in our body lah,2021-01-08 14:37:50+00:00,8
23,27,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"Aiyoh, why make a huge fuse about it. Don't commit any crimes then you don't need to even think about such thing liao. If a person wilfully commits a crime, then too bad la, they asking for it. If you never, then nothing to fear right? I suspect only those that have done something wrong, and have something to hide, will be worried.",2021-01-08 19:35:22+00:00,61
24,28,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"The question is, how would we know what the government is using something developed by govtech, is being used for? Ownself check ownself?",2021-01-08 14:22:49+00:00,23
25,29,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"I ask this question very neutrally because I’m just genuinely curious: Why are we so afraid of the government tracking us if we are not doing illegal stuff? I’m really just looking for genuine answers, not looking pick fight thanks 🙏🏻",2021-01-08 15:08:55+00:00,42
26,30,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"Now people know, when they are about to commit crime, they won’t bring their token or their phones.. dumb policy.😁",2021-01-08 15:47:54+00:00,21
27,31,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"I disagree, I believe our country, government and enforcement hv the right to access TraceTogether data to all crimes not only just serious crime ! If anyone committed a crime, Police should use every piece of information to hunt then down 100%, period !!",2021-01-08 15:34:54+00:00,41
28,33,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,"Nah this too easy for them, screw it dont go out alr",2021-01-08 14:44:39+00:00,12
29,34,"The law will specify that TraceTogether data can be used to probe only 7 categories of serious offences, such as murder, rape and kidnapping.

Link in bio @straits_times 
📸: Alphonsus Chern
#StraitsTimes #TraceTogether #Covid19 #Coronavirus",2021-01-08 14:00:34+00:00,😂 one time say won't use data now there's law that say they can use the data from Tracenow,2021-01-09 00:20:49+00:00,16
30,36,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I thought tracetogether app can liao? Why still need token?,2020-12-23 09:28:01+00:00,10
31,38,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Later gov track u I just put under my table,2020-12-23 09:39:30+00:00,10
32,39,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I alredy have the trace together app already 👁👄👁,2020-12-23 09:45:25+00:00,8
33,40,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,"i'm sorry, but i have to say #toxicity #toxicityincoming",2020-12-23 10:15:35+00:00,6
34,41,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I already got it hahahahah,2020-12-23 11:08:10+00:00,5
35,42,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Can I exchange my old one for the new one?,2020-12-23 11:29:47+00:00,10
36,43,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,but what if i graduated already,2020-12-23 11:57:03+00:00,6
37,44,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Lmao why we need sia they should give to elderly first,2020-12-23 12:02:12+00:00,11
38,46,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Wow.. no priavacy for singaporean,2020-12-23 12:46:54+00:00,5
39,47,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I want new token. Please allow exchange. First generation look so fat,2020-12-23 15:08:39+00:00,12
40,48,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Bro i alrdy got mine,2020-12-23 15:35:33+00:00,5
41,49,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,There is a 65 percent chance I will tamper with this and make it into a weapon,2020-12-23 15:40:57+00:00,16
42,50,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,What if i already taken my token?,2020-12-23 16:43:43+00:00,7
43,51,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,does no one care about personal privacy anymore ??? how far have we fallen as humans to let the government have this much control over us??,2020-12-23 16:57:17+00:00,25
44,52,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,but i got the app alr. how ahh,2020-12-23 17:53:21+00:00,8
45,53,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Too late as my elder son who started Poly few months ago had to collect from other area as it was compulsory but no wifi in RP while younger son just collected his in anticipation of Sec 4 next yr...,2020-12-23 19:36:33+00:00,39
46,57,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,It’s a waste. Some have already collected then what? Another one then what to do with the other? It’s clearly a waste.,2020-12-26 04:46:28+00:00,24
47,60,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,For which students? Primary sch students or secondary sch students or is it for all students?,2020-12-23 08:12:58+00:00,16
48,61,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,i have one already tho,2020-12-23 08:22:48+00:00,5
49,62,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Wish they’d announced this much earlier! We travelled so far to get our tokens 😒,2020-12-23 08:30:33+00:00,15
50,63,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Y look like fishcake leh,2020-12-23 08:31:49+00:00,5
51,64,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,if take from cc already? do we still take when the school gives?,2020-12-23 08:47:32+00:00,13
52,65,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,What I just got mine today. Sigh I wasted my time alright,2020-12-23 08:54:19+00:00,12
53,66,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,wah can get another one,2020-12-23 09:00:08+00:00,5
54,68,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,y now then say my parents got it like 2 hrs b4 u sayyy,2020-12-23 09:04:00+00:00,12
55,69,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,#peterLIMGOHOME😠😠😠 and go out of Valencia 👉,2020-12-23 09:04:40+00:00,5
56,70,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,#peterLIMGOHOME😠😠😠 and go out of Valencia 👉,2020-12-23 09:04:43+00:00,5
57,73,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,We should download then getting it the token because we bring everything suddenly we forget how,2020-12-23 06:15:53+00:00,16
58,74,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I just took it today and I saw this 🙃,2020-12-23 06:26:17+00:00,9
59,75,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Finally my mom can stop chasing me for it😭😭😭 she has been hounding me for weeks to ask me to collect it 😭😭😭,2020-12-23 06:35:22+00:00,22
60,76,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Bruh I already got mine from the cc 🤦🏽,2020-12-23 06:40:45+00:00,8
61,77,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,Walao I queue up so long take for what ah.,2020-12-23 07:13:53+00:00,10
62,79,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,who here got them when they were first announced ->,2020-12-23 07:36:14+00:00,9
63,80,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,what if you have liao ah? can we get 2 😃,2020-12-23 07:47:16+00:00,9
64,82,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,"idk man i dont really like where this is going with the app and tokens, arent the existing measures alrdy doing the job well enough",2020-12-23 04:46:13+00:00,25
65,84,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I tot they said not compulsory to have?,2020-12-23 04:49:25+00:00,8
66,86,"Take note, students. You won't have to rush down to a community club to collect your TraceTogether token.

Link in bio @straits_times
📸: Gavin Foo
#tracetogethertoken #tracetogether #StraitsTimes",2020-12-23 04:42:09+00:00,I thought it was AirPods lol,2020-12-23 05:02:35+00:00,6
