,username,comments,timestamp,postUrl,pubDate,description
0,commitus_self_deletus,cOrOnA aT tHe bAcK fUnNy,2020-10-20T15:32:09.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
1,juju_aini,Faster please...I want to invite more people to my daughter's wedding 👏👏,2020-10-20T15:33:02.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
2,gracie_seow,Was surprised to see crowds gathering in geylang area without social distance. Sad,2020-10-20T15:37:33.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
3,best_trusted_ever,"A’Salam I’m an international old money collector I need to know do you have old money Tembaga, duit syiling lama, nota lama, setem, duit syiling, cincin dan batu antik available for sale TQ. ✅10k 🇲🇾✅10k 🇸🇬 ✅10k 🇧🇳✅10k 🇨🇳Make your money now !!!I'm from PCGS company💰💰💰💰💰💰",2020-10-20T15:51:24.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
4,poon.alfred,Vaccines every one ASAP,2020-10-20T16:22:14.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
5,888sohai,👏,2020-10-20T16:29:24.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
6,jianwei555,"if phase 3, what will moe guidelines on CCA be? will it just be 5 to 8? or are other stuff more allowed? more info would facilitate our planning!!",2020-10-20T17:00:14.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
7,loveudad,Agree💪,2020-10-21T00:02:35.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
8,crislkh,👍🎉,2020-10-21T00:07:15.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
9,twinklex,@lawrencewongst has the government decided when to stop wearing masks? Only after vaccine is ready? Can i stop wearing masks in Phrase 3?,2020-10-21T00:31:33.000Z,https://www.instagram.com/p/CGkfjqunofz/,2020-10-20T15:22:15.000Z,"We’re embarking on our journey to Phase Three. But to avoid a flare up of the virus, any further relaxation must come with additional controls and safeguards, specifically scaled-up contact tracing and testing (including the use of rapid antigen test kits), as well as continued adherence to safe management measures.

We therefore need everyone to do their part to participate in the Trace Together programme, and to cooperate with all the prevailing safe distancing requirements. If we do that well and keep community transmission low, then we will be able to enter Phase Three before the end of the year. That means group sizes can increase from the present 5 to 8, and we can have larger events with multiple zones of 50 people. On the other hand, if we let our guard down and new clusters emerge, then the timeline will have to be pushed back.

Remember the fight is not over and we still have a long road ahead of us. It will not be possible to go back to the pre-Covid world any time soon. But if we stay disciplined and vigilant, we can continue to progressively resume activities and reopen our economy safely."
