,Post Description,Post Datetime,Comments,Comment Datetime,num_words
28,"During the Covid-19 circuit breaker last year, migrant workers were not allowed to leave their dormitories, not even to get food.

After learning about their predicament, Mrs Cherie Tseng and her husband Tseng Wun Hsiung rang up friends and relatives for donations, looked for catering firms, as well as Grab drivers to deliver food.

In 2 weeks, they raised more than $100,000 to provide over 10,000 meals to about 670 workers. The funds also went towards topping up SIM cards for 1,500 workers.

Full story in bio @straits_times
📸: Yong Li Xuan
#StraitsTimes #Singapore #MigrantWorkers #Covid19 #Coronavirus",2021-02-15 04:16:24+00:00,Bless you both for your kind deeds,2021-02-15 05:12:04+00:00,7
31,This Chinese New Year will be quite different amid the coronavirus pandemic. Here are 3 ways you can help keep Covid-19-free during this year's festivities.,2021-02-11 08:01:00+00:00,then what’s the point i wnat to die anyways so covid way it is,2021-02-11 08:06:51+00:00,15
32,This Chinese New Year will be quite different amid the coronavirus pandemic. Here are 3 ways you can help keep Covid-19-free during this year's festivities.,2021-02-11 08:01:00+00:00,Quite a nicely done video!,2021-02-11 08:09:36+00:00,5
33,This Chinese New Year will be quite different amid the coronavirus pandemic. Here are 3 ways you can help keep Covid-19-free during this year's festivities.,2021-02-11 08:01:00+00:00,This is so cute! Happy New year everyone. Order DELICIOUS PINEAPPLE TARTS from us 😍🔥,2021-02-11 08:58:12+00:00,14
35,This Chinese New Year will be quite different amid the coronavirus pandemic. Here are 3 ways you can help keep Covid-19-free during this year's festivities.,2021-02-11 08:01:00+00:00,OMG THAT GUY EATING LOHEI WITH THE CUT MASK. GOT ME THERE AND NOW I CANT STOP LAUGHING AHAHAHHAA,2021-02-12 02:04:14+00:00,19
36,This Chinese New Year will be quite different amid the coronavirus pandemic. Here are 3 ways you can help keep Covid-19-free during this year's festivities.,2021-02-11 08:01:00+00:00,OMG THAT GUY EATING LOHEI WITH THE CUT MASK. GOT ME THERE AND NOW I CANT STOP LAUGHING AHAHAHHAA,2021-02-12 02:04:30+00:00,19
41,"⭐️ Good luck to all students!

Take note, only those collecting their results will be allowed entry into schools, and they will be expected to observe Covid-19 safe management measures.

Link in bio @straits_times
#alevels #StraitsTimes",2021-02-10 04:45:19+00:00,Good luck to those collecting their A-Levels results 👏🏻❤️,2021-02-10 07:00:22+00:00,7
42,"⭐️ Good luck to all students!

Take note, only those collecting their results will be allowed entry into schools, and they will be expected to observe Covid-19 safe management measures.

Link in bio @straits_times
#alevels #StraitsTimes",2021-02-10 04:45:19+00:00,Good luck to everyone! Hope all get good grades!❤️,2021-02-13 01:07:51+00:00,9
43,"⭐️ Good luck to all students!

Take note, only those collecting their results will be allowed entry into schools, and they will be expected to observe Covid-19 safe management measures.

Link in bio @straits_times
#alevels #StraitsTimes",2021-02-10 04:45:19+00:00,Good luck to everyone! Hope all get good grades!❤️,2021-02-13 01:49:55+00:00,9
44,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,nani why now then reveal,2021-02-10 03:40:31+00:00,5
45,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,only now then say wtf??,2021-02-10 03:52:06+00:00,5
46,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,MOE too ambitious! So many accident  swept under the carpet??,2021-02-10 03:45:20+00:00,10
47,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,Why are they letting us know now? Is it because the ACS student passed away then all the previous incidents are being told to the public? MOE what is you trying to do????,2021-02-10 03:43:22+00:00,33
48,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,Totally unnecessary to have such dangerous activities in school.,2021-02-10 04:28:36+00:00,9
49,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,No one asked you to build a zipline across the school buildings tho-,2021-02-10 04:54:56+00:00,13
50,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,"I am a Concord Primary School student and some of you are asking why they release this now because they wanted to not release any news on that day because to not spread the news just right away and to protect the girl until she’s recovered but I don’t know why they release it after that idk why I’m just a student not the principal or whatever but the Student didn’t pass away she was fully recovered thank god because she fell from the 4th floor story to the ground at a Wednesday morning in 2020,",2021-02-10 08:54:01+00:00,98
51,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,Equipment checking and maintenance needed too,2021-02-10 04:08:13+00:00,6
52,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,"Why put kids in such activities which are high risk? When a life is lost, it is too late",2021-02-10 05:19:44+00:00,19
54,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,"Why are these activities done in the school? Aren’t there facilities designed for such activities? That way maintenance, installation, risks and safety won’t have to be adapted every time they go to a different school. I find it very strange.",2021-02-10 04:11:45+00:00,42
55,"""The school had rendered full support to the student and family for her medical treatment and return to school,"" says MOE.

After the incident, all height-based activities in schools were suspended and the suspension was extended till January owing to the Covid-19 situation.

The instructor was also removed from MOE's registry and has been suspended from offering services to all MOE schools.

Link in bio @straits_times
📸: Lianhe Zaobao
#highelement #StraitsTimes",2021-02-10 03:34:46+00:00,"If you want to build confidence in children then listen to them, encourage them, support them towards their dreams ....not criticize them, restrict them, and forcing them to do what they don’t want to like going on height based activities ! Idiotic adults are fully responsible for their deaths and injuries in these accidents . You want them to climb Mount Everest then let them grow up and decide that for themselves .",2021-02-10 05:19:00+00:00,71
56,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,After more than a year? Then check????,2021-02-10 03:35:59+00:00,7
58,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,"Of course it wasn't a leak, it was released",2021-02-10 05:23:57+00:00,8
59,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,Breaking news: Water is wet,2021-02-10 03:05:07+00:00,5
60,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,"Come now, we all know they lying",2021-02-10 02:38:31+00:00,7
61,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,Hahahaha we all know the truth.. if say police will arrest me for racism,2021-02-10 01:26:08+00:00,14
62,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,The check must have cleared 😂,2021-02-10 01:12:40+00:00,5
63,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,No one trusts WHO anymore.,2021-02-10 02:23:09+00:00,5
65,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,So... is it the bat or the pangolin?,2021-02-10 01:23:36+00:00,8
66,"The Covid-19 virus most likely infected humans from an intermediate animal host, said the WHO-China joint team investigating the origins of Covid-19. 

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus",2021-02-10 01:00:34+00:00,No one trusts WHO anymore.,2021-02-10 02:22:59+00:00,5
68,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,So anyone who caught a flu must be due to complacency in complying with Covid-19 measures? What rubbish !!!,2021-02-02 15:41:42+00:00,18
69,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,It could be due to change in weather...,2021-02-02 22:18:32+00:00,8
70,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,"With all the mask wearing, social distancing measures and sanitizing of hands...we shouldnt even be getting a flu bug. That is why it says we are complacent!!",2021-02-02 20:33:17+00:00,28
71,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,Many old ppl in my estate r coughing n spitting everywhere! They must think covid is over or something when actually it is alive n well!,2021-02-02 17:25:47+00:00,26
72,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,Mother says drink more water can already 🙃,2021-02-02 15:25:37+00:00,7
73,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,It just cold at night.,2021-02-03 23:56:12+00:00,5
74,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,Maybe they are just turning up now since vaccine is available,2021-02-02 15:26:03+00:00,11
75,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,Hey man I’m having ARI but I get it every year during this time of the year and trust me it’s because of the change in the weather.,2021-02-03 02:43:43+00:00,30
76,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,Maybe every body think is better to be safe than sorry... Tats y there is a rise in patients seeking treatment esp with CNY round the corner.. Concerned tat they may infect their aged parents or relatives during visiting..,2021-02-02 15:25:42+00:00,39
77,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,It just cold at night.,2021-02-03 23:57:34+00:00,5
78,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,"We know that “Flu season” is an annually recurring time period characterized by the prevalence of an outbreak of influenza, but the season occurs during the cold half of the year in each hemisphere💁🏼‍♀️ What is the flu season in SG?",2021-02-02 23:53:59+00:00,41
79,"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,"Gosh. Singaporeans, dont let our guard down!!!",2021-02-03 02:53:06+00:00,7
80,"The iconic River Hongbao festival, held as part of Singapore’s annual Chinese New Year celebrations, will take place at Gardens by the Bay this year to ensure visitor safety amid the Covid-19 pandemic. 

From Feb 10 until Feb 16, you can see lantern sets in the shape of zodiac animals and an 18m-tall God of Fortune as part of the display. If you want to visit, you’ll have to book time slots on the River Hongbao website from Feb 3. 

Head to the link in bio to see what else you can check out at the festival. 
📸: River Hongbao 2021 Organising Committee
#StraitsTimes #Singapore #ChineseNewYear #Festivals",2021-02-01 14:13:35+00:00,"Display ketupat lantern during EID too, i can book a slot.",2021-02-02 02:42:34+00:00,11
82,"The iconic River Hongbao festival, held as part of Singapore’s annual Chinese New Year celebrations, will take place at Gardens by the Bay this year to ensure visitor safety amid the Covid-19 pandemic. 

From Feb 10 until Feb 16, you can see lantern sets in the shape of zodiac animals and an 18m-tall God of Fortune as part of the display. If you want to visit, you’ll have to book time slots on the River Hongbao website from Feb 3. 

Head to the link in bio to see what else you can check out at the festival. 
📸: River Hongbao 2021 Organising Committee
#StraitsTimes #Singapore #ChineseNewYear #Festivals",2021-02-01 14:13:35+00:00,Dont feel like CNY unless you go Chinatown..,2021-02-01 15:07:31+00:00,8
83,"The iconic River Hongbao festival, held as part of Singapore’s annual Chinese New Year celebrations, will take place at Gardens by the Bay this year to ensure visitor safety amid the Covid-19 pandemic. 

From Feb 10 until Feb 16, you can see lantern sets in the shape of zodiac animals and an 18m-tall God of Fortune as part of the display. If you want to visit, you’ll have to book time slots on the River Hongbao website from Feb 3. 

Head to the link in bio to see what else you can check out at the festival. 
📸: River Hongbao 2021 Organising Committee
#StraitsTimes #Singapore #ChineseNewYear #Festivals",2021-02-01 14:13:35+00:00,Yeah cool and make sure Eid Mubarak and Dewali must be held there too.,2021-02-01 16:52:21+00:00,14
84,"The iconic River Hongbao festival, held as part of Singapore’s annual Chinese New Year celebrations, will take place at Gardens by the Bay this year to ensure visitor safety amid the Covid-19 pandemic. 

From Feb 10 until Feb 16, you can see lantern sets in the shape of zodiac animals and an 18m-tall God of Fortune as part of the display. If you want to visit, you’ll have to book time slots on the River Hongbao website from Feb 3. 

Head to the link in bio to see what else you can check out at the festival. 
📸: River Hongbao 2021 Organising Committee
#StraitsTimes #Singapore #ChineseNewYear #Festivals",2021-02-01 14:13:35+00:00,Should it he called garden hongbao then?,2021-02-03 09:12:20+00:00,7
85,"The iconic River Hongbao festival, held as part of Singapore’s annual Chinese New Year celebrations, will take place at Gardens by the Bay this year to ensure visitor safety amid the Covid-19 pandemic. 

From Feb 10 until Feb 16, you can see lantern sets in the shape of zodiac animals and an 18m-tall God of Fortune as part of the display. If you want to visit, you’ll have to book time slots on the River Hongbao website from Feb 3. 

Head to the link in bio to see what else you can check out at the festival. 
📸: River Hongbao 2021 Organising Committee
#StraitsTimes #Singapore #ChineseNewYear #Festivals",2021-02-01 14:13:35+00:00,This used to be the project I was involved with few years back. Great to see it is around every year. #richart,2021-02-02 07:49:48+00:00,21
90,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,That image of orchard is scary enough.,2021-01-30 08:38:04+00:00,7
91,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,I’m curious.. who paid for the imported cases medical fee?,2021-01-30 08:28:43+00:00,11
94,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,SG wants to import more foreign talents and thrash in. Everyday has new imported cases.,2021-01-30 09:06:17+00:00,15
95,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,Oh my God why suddenly so many cases 😔,2021-01-30 09:06:20+00:00,8
96,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,"To the people who suspect that the Government intentionally do not announce any community case during the weekend, good luck proving your theory now",2021-01-30 08:51:21+00:00,24
98,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,"My friend's colleague (SG EP from German) returned to SG last werk after his stay in Thailand since Oct 2020.  When he arrived at Changi airport he couldn't find anyone taking swab test for him, though he has paid for it  When he called up MOH, the staff told him that regulation has changed, told him to direct to hotel for quarantine himself then 3 days later staff will approach him to do the swab test 😓 See, arrivals willing to do their parts but our govt doesn't bother, no cluster formed or human life they just dun care 🤦‍♀️🤦‍♀️🤦‍♀️",2021-01-30 10:11:46+00:00,93
99,"Of the 58 new Covid-19 cases in Singapore as at Jan 30 noon, 3 are in the community. The remaining 55 new cases are imported.

Previously, Singapore reported no new community cases for 7 days in a row.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2021-01-30 08:24:52+00:00,"No more ""imports"" please...see the numbers also scared..",2021-01-30 12:11:20+00:00,9
