,Post Description,Post Datetime,Comments,Comment Datetime,num_words
5,"Wanted to share this festive tune by the students at Lakeside Primary, to wish everyone a happy Chap Goh Mei!

Chinese New Year celebrations have been relatively muted this year due to Covid-19, but I’m glad it hasn’t dampened spirits, especially for our students who have gamely kept up with mask-wearing and safe management measures in schools. 

There is still a long journey ahead of us, but step by step, we can emerge stronger together. May the Year of the Ox usher in strength and fortitude for us all!",2021-02-26 11:18:51+00:00,"👏👏👏wonderful children, beautiful play... multi racial 🙌👏",2021-02-26 12:45:14+00:00,6
14,"Wanted to share this festive tune by the students at Lakeside Primary, to wish everyone a happy Chap Goh Mei!

Chinese New Year celebrations have been relatively muted this year due to Covid-19, but I’m glad it hasn’t dampened spirits, especially for our students who have gamely kept up with mask-wearing and safe management measures in schools. 

There is still a long journey ahead of us, but step by step, we can emerge stronger together. May the Year of the Ox usher in strength and fortitude for us all!",2021-02-26 11:18:51+00:00,So.nice to see display of cultural diversity 👍,2021-02-28 00:46:50+00:00,6
15,"Wanted to share this festive tune by the students at Lakeside Primary, to wish everyone a happy Chap Goh Mei!

Chinese New Year celebrations have been relatively muted this year due to Covid-19, but I’m glad it hasn’t dampened spirits, especially for our students who have gamely kept up with mask-wearing and safe management measures in schools. 

There is still a long journey ahead of us, but step by step, we can emerge stronger together. May the Year of the Ox usher in strength and fortitude for us all!",2021-02-26 11:18:51+00:00,Dear sir be very very careful of the Brazil COVID variant. It will derail our vaccination program.,2021-03-01 19:18:38+00:00,17
17,"Wanted to share this festive tune by the students at Lakeside Primary, to wish everyone a happy Chap Goh Mei!

Chinese New Year celebrations have been relatively muted this year due to Covid-19, but I’m glad it hasn’t dampened spirits, especially for our students who have gamely kept up with mask-wearing and safe management measures in schools. 

There is still a long journey ahead of us, but step by step, we can emerge stronger together. May the Year of the Ox usher in strength and fortitude for us all!",2021-02-26 11:18:51+00:00,Step by step we will overcome this COVID-19 pandemic,2021-02-28 13:28:53+00:00,9
24,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,Haha this is fun and cute,2021-02-21 06:33:29+00:00,6
25,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,He definitely good at catching the right opportunity to ask for playtime in school 😂,2021-02-21 06:29:44+00:00,14
26,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,The best video and Nathan was very confident in the questioning,2021-02-21 14:56:39+00:00,11
27,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,He didn’t ask the elephant in the room: how about respecting the rights and dignities of LGBTQIA students? 🏳️‍🌈,2021-02-23 15:01:46+00:00,19
29,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,Those jokes were AWESOME!!! Love them!!! HHAHAHAHA!😂,2021-02-21 12:37:18+00:00,7
30,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,He' so relaxed...good job kiddie.,2021-02-21 08:48:03+00:00,6
31,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,Missed those jokes and riddle books from bookworm back in those days,2021-02-21 12:20:59+00:00,12
32,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,Nathan you are very kind and gracious in your responses 🤍,2021-02-25 08:14:41+00:00,10
33,"At the start of the school year, I met P4 student @nathanfoongcreates for a chat. He came with a long list of questions about school, how I feel about my job, COVID-19 measures, and everything else in between - some of which stumped me 😅. He also had some ideas on how we can improve learning in schools! My repertoire of riddles has definitely grown after this - watch to find out what I mean.",2021-02-21 05:27:08+00:00,Really fun and funny interview sir! :),2021-02-21 06:29:07+00:00,6
44,"Happy Renri 人日快乐！It’s the seventh day of the Lunar New Year, or according to Chinese customs, the day humans were created.
Enjoying my house visits over this this period meeting and greeting many residents. One of them left me a note of encouragement yesterday: “Do not be defeated; no matter what, never lost heart”. That’s the spirit that will enable us to defeat Covid-19 together!",2021-02-18 13:02:42+00:00,Jiayou ! Mr Lawrence wong 👏👏👏 happy new year to u and belove family too!! ❤️,2021-02-18 19:51:02+00:00,13
45,"Happy Renri 人日快乐！It’s the seventh day of the Lunar New Year, or according to Chinese customs, the day humans were created.
Enjoying my house visits over this this period meeting and greeting many residents. One of them left me a note of encouragement yesterday: “Do not be defeated; no matter what, never lost heart”. That’s the spirit that will enable us to defeat Covid-19 together!",2021-02-18 13:02:42+00:00,Thank you for dropping by despite your busy schedule.  Appreciate all that you and your team have done for our estate as well as our current battle with C19 🙏🏻🙏🏻🍊🍊,2021-02-20 05:15:11+00:00,28
46,"Happy Renri 人日快乐！It’s the seventh day of the Lunar New Year, or according to Chinese customs, the day humans were created.
Enjoying my house visits over this this period meeting and greeting many residents. One of them left me a note of encouragement yesterday: “Do not be defeated; no matter what, never lost heart”. That’s the spirit that will enable us to defeat Covid-19 together!",2021-02-18 13:02:42+00:00,It definitely is a wonderful encouragement for everyone to not lose heart ♥ in staying safe and healthy ❤,2021-02-19 06:40:52+00:00,17
47,"Happy Renri 人日快乐！It’s the seventh day of the Lunar New Year, or according to Chinese customs, the day humans were created.
Enjoying my house visits over this this period meeting and greeting many residents. One of them left me a note of encouragement yesterday: “Do not be defeated; no matter what, never lost heart”. That’s the spirit that will enable us to defeat Covid-19 together!",2021-02-18 13:02:42+00:00,Happy CNY to you and your family 👏,2021-02-19 05:56:08+00:00,7
