1,1.02E+16,"It has been nearly a month since we transitioned to Phase Three of our re-opening. Over the past week, we have seen an increase in the number of local cases. We must remain vigilant to avoid an uncontrolled resurgence of community cases.

To further mitigate the risk of large community clusters arising from infections that spread within a household and through them to all their contacts, we will impose a cap of 8 distinct visitors per household per day. This will take effect from 26 January 2021. Individuals should also limit themselves to visiting at most two other households a day, as much as possible.

We will also step up enforcement checks at F&B establishments, malls and other crowded public spaces during the upcoming Chinese New Year period. Strict enforcement actions will be taken against individuals and operators who do not comply with safe management measure.

As community interactions are likely to increase in the leadup to Chinese New Year, we will carry out surveillance testing for stallholders, shop owners, persons in the food and beverage industry, as well as food delivery persons, who are operating in and around Chinatown. The testing will take place from 8 February to 9 February 2021.

We seek the cooperation of all Singaporeans to remain united and disciplined in our fight against COVID-19. Observe all safe management measures, see a doctor and get tested when sick, and be vaccinated when it is offered to you. Together, we can look forward to a safer and healthier 2021.
https://www.moh.gov.sg/news-highlights/details/tightening-safe-management-measures-and-update-on-vaccination-plans

MOH.GOV.SG
MOH | News Highlights",22/1/2021 22:46,35,https://facebook.com/sghealthministry/posts/10158825360410631,101588253,60410600
1,1.02E+16,"As we embark on our journey of Phase Three today and the year draws to a close, Minister for Health Mr Gan Kim Yong has penned a letter to our healthcare family to thank them for their unwavering commitment to keep every patient safe amid the COVID-19 pandemic.

While 2020 has been a gruelling year for our healthcare workers, it is also a year defined by a strong sense of mission, purpose and camaraderie as the healthcare fraternity came together to keep Singapore safe.

It will be some time before the storm will pass but we are quietly confident that whatever comes our way next, our healthcare family will be able to take it our stride, and once again find strength to confront adversity together. The pandemic may have tested our mettle, but it will not break our resolve and spirit.

Read on for Minister’s full letter to the healthcare family.",28/12/2020 17:06,234,https://facebook.com/sghealthministry/posts/10158760529345631,101587605,29345600
1,1.02E+16,"The Multi-Ministry Taskforce will start Phase Three of re-opening from 28 December 2020, and allow for the further re-opening of the following activities in the community:

1️⃣ Social gatherings will be allowed to comprise up to 8 persons, an increase from 5 persons today. Households may also receive up to 8 visitors at any point in time.
2️⃣ For malls and large standalone stores, we will increase the capacity limit from 10 square metres per person to 8 square metres per person; attractions may also start applying to the Singapore Tourism Board (STB) to increase their operating capacity from 50% to up to 65%.
3️⃣ All Religious Organisations may increase their capacity for congregational and other worship services to up to 250 persons (in zones of up to 50 persons each for congregational services). Congregational and other worship services as well as religious rites/ prayers conducted at places of worship may involve live performance elements with the necessary safe management measures in place.
4️⃣ For marriage solemnisations held in the home, the hosting household will be able to invite up to 8 visitors (excluding members of the hosting household, the solemniser and vendors), even if this exceeds the existing cap of 10 persons.
5️⃣ Marriage solemnisations (in indoor venues only), funerals and funerary-related activities will also be allowed to have live instrumental music (except for wind instruments) with the necessary safe management measures in place.
6️⃣ We will allow indoor live performances to have up to 250 persons in zones of up to 50 persons each. We will also expand outdoor live performance pilots to 250 persons in zones of up to 50 persons each, to ensure that venues are still able to safely manage larger outdoor performances and mitigate the gathering of peripheral crowds.

We will continue to conduct pilots in some higher-risk activities and settings such as busking and live performances in outdoor venues, karaoke, nightlife, which will allow us to assess how these activities can take place and scale up safely.

If the local COVID-19 situation remains stable and we are able to deploy more of our enablers to allow more activities to resume safely, the Multi-Ministry Taskforce will consider allowing further resumption of activities, over the course of Phase Three.

Even as we cross this milestone, we must continue to remain vigilant in the coming months and avoid an uncontrolled resurgence of cases which could slow or even reverse our progress.

https://www.moh.gov.sg/news-highlights/details/moving-into-phase-three-of-re-opening

MOH.GOV.SG
MOH | News Highlights",14/12/2020 17:30,155,https://facebook.com/sghealthministry/posts/10158726887460631,101587268,87460600
1,1.02E+16,"To ensure the continued safe resumption of social and economic activities, the Multi-Ministry Taskforce will extend community surveillance testing operations to more identified groups in the community.

The Taskforce has been progressively conducting testing operations for identified community groups, such as stallholders, food delivery personnel and cashiers across the island. These operations aim to provide a better picture of population prevalence and facilitate the early containment of cryptic cases in the community, especially as we continue to reopen our economy and allow more activities to resume. More than 5,000 individuals have been tested at Marine Parade, Ang Mo Kio and Taman Jurong since September 2020, and all who have participated in these voluntary testing exercises have tested negative for COVID-19.

Government agencies will be reaching out to other identified community groups to offer COVID-19 testing on a one-time basis. We are offering COVID-19 testing to stallholders in and around Tekka Centre this week. In the coming weeks, we will also be offering COVID-19 testing to individuals working at key delivery centres (e.g. Pasir Panjang Wholesale Centre) and key logistics delivery companies.

We strongly encourage individuals in these identified community groups to come forward and utilise the testing services offered. The costs of these tests will be fully borne by the government.

https://www.moh.gov.sg/news-highlights/details/updates-on-border-measures-and-community-surveillance-testing-operations

MOH.GOV.SG
MOH | News Highlights",26/11/2020 20:33,11,https://facebook.com/sghealthministry/posts/10158681423435631,101586814,23435600
1,1.02E+16,"As we progressively re-open our borders and resume more social and economic activities in Phase Three, we should expect to see the number of cases increase, beyond the current single digits or even low teens each day. This is why we need to double down on our surveillance and testing efforts to nip the seeds of transmission to prevent further spread.

To support a larger range of needs as we resume more economic and community activities, we will now make COVID-19 testing more accessible for all. From 30 November 2020 2359hrs, any company or individual who requires a PCR test will be able to procure such services from approved providers. This includes individuals who require pre-departure testing. Individuals will no longer be required to seek approval from MOH for pre-departure tests. The list of clinics and providers approved to provide COVID-19 testing at off-site locations can be found on https://go.gov.sg/covid19pcrtestproviders. We are also conducting pilots on pre-event testing using antigen rapid tests to enable more large-scale and higher-risk activities to resume in a safer manner.

The most important enabler is safe management. By keeping our social groups small, maintaining safe distancing and exercising social responsibility, we are all contributing to the nationwide effort to prevent spread.

While testing and safe management can help to mitigate spread, it is not foolproof. This is where a strengthened contact tracing regime incorporating both SafeEntry and TraceTogether is important. We encourage everyone to download and use the TraceTogether App or collect a TraceTogether Token for use at TraceTogether-only SafeEntry (ToS) premises, when ToS is implemented. ToS will only be enforced after everyone who prefers to use the TraceTogether Token has had the chance to collect one at a Community Centre/Club in their constituency.

https://www.moh.gov.sg/news-highlights/details/safeguarding-lives-and-livelihoods

MOH.GOV.SG
MOH | News Highlights",10/11/2020 20:22,3,https://facebook.com/sghealthministry/posts/10158642724770631,101586427,24770600
1,1.02E+16,"As we continue on our journey towards Phase Three, the Multi-Ministry Taskforce will continue to build on our efforts to enable the public and businesses to resume normal activities as much as possible, within safe limits. With the cooperation of Singaporeans and businesses, we have brought the situation under control and kept community transmission low.

We need to re-open our borders safely to safeguard our aviation hub status which is essential to many of our businesses, our jobs and our future, and support our social and community needs. In re-opening our borders, we must do so safely so that we can facilitate more travel while minimising the impact on public health. We have taken a risk-managed approach to our border controls, based on the assessed risk of importation and onward transmission in the community.

To further reduce importation risk from high-risk countries/regions, from 17 November 2020 2359 hours, all inbound travellers who are not Singapore Citizens or Permanent Residents, except those from lower-risk countries/ regions, will need to take a COVID-19 PCR test within 72 hours before departure. These travellers will still be required to serve their SHN upon arrival in Singapore and be tested at the end of their SHN.

Singapore’s border measures will evolve as the global situation changes. We encourage everyone to check the Safe Travel website (https://safetravel.ica.gov.sg) regularly for the latest updates.

https://www.moh.gov.sg/news-highlights/details/safeguarding-lives-and-livelihoods

MOH.GOV.SG
MOH | News Highlights",10/11/2020 20:20,12,https://facebook.com/sghealthministry/posts/10158642722020631,101586427,22020600
1,1.02E+16,"It has been more than half a year since we entered the Circuit Breaker, and more than 4 months since we started our gradual reopening. To continue our journey of safe re-opening towards Phase Three, several conditions and enablers need to be in place. In particular, we must continue scaling up testing and tracing efforts as well as adhering to the safe management measures.

To ensure that the situation remains under control, we will each have to keep up the habits and practices that we have painstakingly put in place over the past few months. These include keeping group sizes small, maintaining a safe distance and practising social responsibility such as mask-wearing.

The Multi-Ministry Taskforce is piloting the use of pre-event COVID-19 testing for larger-scale and higher-risk activities to reduce the risk of a COVID-19 case being present at the event. Given the need for shorter turnaround time, we are exploring the use of antigen rapid tests, which can return fairly accurate results quickly.

We also need to continue to strengthen our contact tracing regime, leveraging our two key digital contact tracing tools – SafeEntry and TraceTogether. We need greater participation in the TraceTogether Programme to help us quickly identify close contacts of COVID-positive cases.

With the above conditions and enablers in place, we will be able to move to Phase Three. But the exact timing of these changes will depend on our collective ability to cooperate with the requirements.

In Phase Three, the group size for gatherings outside the home could be increased from the present 5 persons to 8 persons. The number of visitors allowed to homes could similarly increase to 8. Capacity limits for events like congregational worship and weddings could be increased to multiple zones of 50 persons.

As we make these adjustments towards a new COVID normal, the Taskforce will continue to explore parallel tracks such as vaccines, treatment, testing and other technologies which could enable us to further ease restrictions and resume connectivity with the world in a safe manner. The journey ahead may be long, but with the cooperation of everyone, we are confident of transiting smoothly to Phase Three and beyond, emerging stronger from this experience.

https://www.moh.gov.sg/news-highlights/details/roadmap-to-phase-three

MOH.GOV.SG
MOH | News Highlights",20/10/2020 20:37,59,https://facebook.com/sghealthministry/posts/10158589029155631,101585890,29155600
1,1.02E+16,"When will we transition into Phase 3 of re-opening? When can we stop wearing masks when we are out? How can I better understand schemes like MediSave and MediShield Life? These are some of the questions on Singaporeans’ minds, and also ours at the Ministry of Health as we seek to address these pressing matters in healthcare. Even as we tackle the COVID-19 outbreak to keep Singapore safe in this new normal, we continue with our efforts to improve Singaporeans’ health and wellbeing, from helping our seniors to enjoy their silver years, to ensuring that no Singaporean will be denied appropriate healthcare because of an inability to pay.

Minister for Health Mr Gan Kim Yong sat down with Liu Zhipeng of Lianhe Zaobao 联合早报 to talk about some of these pressing matters. You can watch the full interview and find out more at https://www.zaobao.com/zvideos/news/story20200913-1084415?utm_source=ZB_Android&utm_medium=share

ZAOBAO.COM.SG
【我的部门有三急】卫生部长颜金勇",13/9/2020 15:08,117,https://facebook.com/sghealthministry/posts/10158488271840631,101584882,71840600
1,1.02E+16,"Over the coming weeks, the Multi-Ministry Taskforce will continue taking further steps towards a new COVID-normal.

We are in the final stretch of dormitory clearances, which will allow the vast majority of workers to resume work by mid to late August 2020. The Inter-agency Taskforce will complete the testing of all workers in the dormitories by 7 August 2020. This means that all the dormitories will be COVID-cleared, with the exception of several standalone blocks which serve as quarantine facilities.

As we gradually open our borders, we are adjusting our charging policy for COVID-19 treatment to support returning travellers should they be infected while participating in permitted essential travel. From 7 August 2020, all outbound Singapore Citizens, Permanent Residents and Long Term Pass holder travellers who travel abroad under permitted travel arrangements will be able to tap on regular healthcare financing arrangements for their inpatient medical bills, should they have onset of symptoms within 14 days of their return to Singapore and require hospital admission for suspected COVID-19 infection.

While more activities and events are allowed to resume over time, most events should remain fully virtual or hybrid physical-virtual where possible to protect our loved ones and fellow Singaporeans. Social responsibility remains key, and we will need to work and innovate together so that we can achieve a new COVID-19 normal where we can resume most activities and events safely.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/final-stretch-of-dormitory-clearance-further-steps-towards-a-new-covid-normal

MOH.GOV.SG
MOH | News Highlights",6/8/2020 19:45,65,https://facebook.com/sghealthministry/posts/10158381260880631,101583812,60880600
1,1.02E+16,"The Multi-Ministry Taskforce will be easing restrictions on two key life events – namely weddings and wakes/ funerals – as part of a careful, calibrated resumption of activities in Phase Two.

From 4 August 2020, marriage solemnizations will be allowed to take place with up to 50 persons (including the couple, excluding the Solemniser and vendors) for the entire event, subject to the venue’s capacity limit based on safe management principles. This will apply to venues such as places of worship, HDB common areas and other external venues.

In addition, we will launch a pilot where each wedding couple will also be allowed to hold one wedding reception (including food and drinks), with up to 50 attendees (including the couple) for the entire duration of the event, in venues that are permitted to serve food and drinks (e.g. restaurants, hotels), and subject to their capacity limit based on safe management principles. All other wedding-related activities including customary rites and ceremonies, would have to adhere to prevailing gathering size limits, e.g. up to 5 visitors to each household, or up to 5 persons in a group outside the home.

To facilitate more family members and friends to pay their last respects at wakes and funerals, from 4 August 2020, up to 30 persons may be present at any one time, subject to the venue’s capacity limit based on safe management principles.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/easing-restrictions-on-key-life-events

MOH.GOV.SG
MOH | News Highlights",30/7/2020 21:51,15,https://facebook.com/sghealthministry/posts/10158360724680631,101583607,24680600
