post_id,,username,date_time,comments_raw
101588915,98250600,Mercy Delfin,Feb-12,Happy Chinese New Year to All Singaporean and to All Chinese around the World💐❤️🎈
101588915,98250600,Ferdinand Caluducan,Feb-12,Happy chinese new year everyone..
101588915,98250600,David Tan,Feb-12,Wishing everyone GOOD HEALTH 🙏
101588915,98250600,Tan Margaret,Feb-13,"Good morning Gong Xi Fa Cai ,good health always 😊💕💕💕"
101588915,98250600,Jessel Lacacmutas Navoa,Feb-12,Happy new year to all of us!
101588915,98250600,Md Habib,Feb-12,Happy Chinese new year
101588915,98250600,Susan Escultor,Feb-13,Happy chinese new year
101588915,98250600,Soh Sanbeng,Feb-12,😇✨🧧🌏💓🌎💪🌍🧧 C 🧧 🌈🐄 N 🐄🧧 Y 🌈 A HEALTHY IS G(💓)LD 👍✨😇
101588915,98250600,MuRu Bala,Feb-12,"""Gong xi fa cai """
101588915,98250600,Jijg Sam,Feb-12,Stupid Singapore government
101588915,98250600,Christina Dian Parmionova,Feb-14,Thank you :)
101588915,98250600,A.S. Asad,Feb-12,Happy niu year
101588915,98250600,Leong Keng Ha,Feb-12,四季平安
101588915,98250600,Tjokro Agustjik,Feb-15,新年快乐，万事如意，身体健康。
101588915,98250600,Ayaz Parwez,Feb-13,Nice reading..
101588915,98250600,Detlef Greiert,Feb-12,Cong Xi Fa Chai !
101588915,98250600,Hong Ng,Feb-13,"During house visits, people are cursing MOH.  OMG."
101588915,98250600,Hong Ng,Feb-13,"This Ox year, I hope America will stop bullying China. The whole world Chinese will thank Americans."
101588915,98250600,崔向晋,Feb-15,Wishing everyone GOOD HEALTH🙏
101588915,98250600,Rahul King,Feb-12,O the frind in a few days and I will be there ❤️😂
101588915,98250600,Tio Boh,Feb-17,https://www.facebook.com/1663012860577644/posts/2819931138219138/  hello hi there to whom it may concern at ministry of health and in this post here we all can see clearly that the young man in black polo tee can be seen not wearing his mask properly and is just so clear that is mask is below his nose and shouldn't he be fine and i know that ministry of health is fair and strict too and so please take action on this young man for flouting the covid 19 rules and regulations thank you.
101588915,98250600,Bluesy Dez,Feb-12,新年快乐，心想事成
101588915,98250600,Julia Chau,Feb-12,牛年吉祥
101588278,83670600,Abel Tcb,Jan-24,"Think out of box, use prerecord message to replace shouting while tossing yusheng la."
101588278,83670600,Steven Lee,Jan-25,If the Mainland Chinese allowed to visit Singapore during this CNY. After CNY sure cases goes up.
101588278,83670600,Jeannie Teo,Jan-24,stay safe
101588278,83670600,A.S. Asad,Jan-24,Sad... happy only for 🤔🤔🤔
101588278,83670600,ShaqPuteri Chriswayne,Jan-24,http://djbeng.com/yamseng.html
101588278,83670600,Hong Ng,Jan-26,"I will bribe my next door neighbour with 2 oranges, bak kua,Lian know and ask him to close 2 eyes and don't count as I expect more than 8 visitors. Love thy neighbour."
101585156,16155600,Chong Yin Leng,"Sep 23, 2020","So time to revise dining out,  increase the number to 12 pax max but with safe distance measures still...  Visitors to different household also should be increased to 10pax this allow family members to bond...  We also want to encourage bonding  which this Covid 19 has caused a lot of isolation "
101585156,16155600,Stephen Tan,"Sep 24, 2020",And gatherings of friends of more than 5pax is not allowed? Explain?
101585156,16155600,Nill Pojapoti Singapore,"Sep 23, 2020",When we all workers can go anywhere in Singapore
101585156,16155600,Mindy Swee,"Sep 23, 2020",I’d like to suggest that those of us who are serving Singapore so well by increasing the birth rate not be penalised by having to get a separate kid’s table when we eat out at restaurants. I can’t even take my kids out to eat without making some of them sit at a separate table. 🤦🏻‍♀️
101585156,16155600,Jessica Teo,"Sep 23, 2020",100 people? Are we planning to return to Circuit Breaker ? 
101585156,16155600,Jason Ash,"Sep 23, 2020",how about the funeral service can go to 100 people
101585156,16155600,IFTEKHAR Ahmed Nadim,"Sep 23, 2020",When dormitory workers allow to go community .?
101585156,16155600,Regina Leong,"Sep 23, 2020",How about funeral service also increase to 100 people?
101585156,16155600,Abdull Aziz Talib,"Sep 24, 2020","Wedding ceremonies can be a cultural importance to almost all races in Singapore, will the Ministry allow more than 100 people for the occasion if the venue/hall is good enough to accommodate more guests say up to 200..."
101585156,16155600,Rogue Patel,"Sep 23, 2020",Can we play 11 aside football?
101585156,16155600,Terence Chia TC,"Sep 23, 2020",And why dining with immediate family members still restricting it to 5 persons per table? Can't comprehend
101585156,16155600,Anna Ong,"Sep 24, 2020",What about religious prayers with karaoke type singing in private homes. Are this allowed?
101585156,16155600,Simon Templar,"Sep 23, 2020",How about those who flout the rule of wearing masks? I still see many not wearing masks. 
101585156,16155600,Maisarah Haron,"Sep 23, 2020",But then eat outside with my family only 5 pax lai I clap for you forever and ever
101585156,16155600,Ai Ngoh Eileen Tan,"Sep 24, 2020",謝謝，感恩，💙 🙏🏻
101585156,16155600,Hk Tay,"Sep 26, 2020","When covid-19 (or coronavirus as it was named) first started, the gov was slow to react and even advised that wearing of face mask was not required then.  Even though there is a decreased in number of cases here in SG, there are still transmissions happening, especially in the dormitories. And the number of daily transmissions around the world is still very high. Yes, numbers are low here. Yes, there are screening at all our borders to prevent inbound infections. Yes, there are having safe distancing rules. Yes, there are laws to punish those who do not follow the rules. So what! Are all this measures full proof? No it's not. The situation is still in the pandemic stage across the world. Until the number of transmissions are reduced, the chances of transmissions are still high. Gov.sg,you Reacted Too Slowly in the beginning, now you are Reacting Too Fast rushing into opening up the community."
101585156,16155600,Melvin Perez,"Sep 26, 2020",What about international travel? I want to visit Singapore! 
101585156,16155600,Isadora Ho,"Sep 23, 2020",Huixiong Kelvin Hu
101585156,16155600,Dornam Law,"Sep 24, 2020",Mimi Mo
101585156,16155600,Nura DeBello,"Sep 24, 2020",Sin Rashid Mona A Rashid
101585156,16155600,Chan Zhiwei,"Sep 23, 2020",Why can't we remove our mask when are are outside?
101585156,16155600,Mark Leong,"Sep 23, 2020","I think the change on wearing mask adjusted from 2yo to 6yo may need to review again. At 6yo, kids are practically attending K2. Most centers grouped their K1 & K2 in the same center....from my personal encounter. Which means these K2 kids may be wearing mask while the K1 kids do not need to do so. It may be a measure tough for centers to adhere. May i suggest that this measure be either adjusted from 2yo to 5yo or 7yo. Then it’s either all kindergartens kids to wear or not to wear mask. This will also help centers from encountering issues where some parents arguing abt age for kids whose birthdays are around end of year."
101585156,16155600,Chan Zhiwei,"Sep 23, 2020",Stop QR code
101585156,16155600,Trizel Chong,"Sep 23, 2020","I think Ministry of Health, Singapore should review restrictions for incoming travelers from India. Why does It takes so long for you to implement this measure when you ban China pretty early? I thought i read that they are supposed to be tested covid free before departure but apparently seems not so. And Does the covid cert now helps? There are so many fake certs made in India as your media reported. Wondering if you will relook at it if there is better way? Thank you 🙏 "
101585156,16155600,Mel Fauziah,"Sep 24, 2020","We still not have  vaccine yet , 100 pax In one event is too many  . Just hope we not return to CB ."
101585156,16155600,Chan Zhiwei,"Sep 23, 2020",Stop forcing everyone to put on their mask anymore can?
101585156,16155600,Si Min Charmaine Lee,"Sep 24, 2020",What about sports I’m larger groups? Soccer for example. 22 people playing sports together is less than 50 people at a wedding ain’t it? Plus you’d get more verbal interaction at a wedding than among those 22 people playing soccer. Consistency much?
101585156,16155600,Ct Ameena,"Sep 23, 2020",Rahmah Hussin for your info
101579415,88555600,Nelson Tan,"Apr 3, 2020",Better to also enforce everyone to wear a mask when taking public transport this will be even more effective in slowing the spread of the virus
101579415,88555600,Mor Lee,"Apr 3, 2020",No wonder you guys taking tighter measure cause it is spreading like crazy: https://youtu.be/lMjGt0YHxxs
101579415,88555600,Serena Lim,"Apr 3, 2020",Please note that not all are abiding to law of social distancing especially queue at Supermarket they just ignore it and thermometer are faulty at restaurants how to monitor the virus from spreading on such cases please do a check on the ground and make them do the proper job.
101579415,88555600,Ooi Siewwan,"Apr 3, 2020",How do I report a pharmacist still at work today while having cough? She coughed so many times with a mask on but isn’t she suppose to be on 5 days MC ? Location at Oasis Guardian today. I told the Sales staff n cashier n they noted that she’s sick n coughing n they doesn’t dare to tell her to go home. So what can I do in this situation if own colleagues just keep quiet even after I complaint n she’s still serving customers. 
101579415,88555600,Masum Hasan Juwel,"Apr 3, 2020",Plz dear  MOM  the Singapore's lots of Foreign worker coming work in here. they every month take few money like if they have work than there get money either can't take any single of cent.. plz take care those man they were suffer this prob.🙏🙏🙏🙏🙏 The all man are not same.  The Foreign worker aslo part of the family member in Singapore gov... So plz also take a responsibility  for those kind of people
101579415,88555600,Aziz Ahmad,"Apr 4, 2020","One more measure is being overlooked, please arrange for rapid test kit , which is available.... activate retired nurse or medics corp , arrange home test , if someone suspect himself or herself with COVID , they call hotline and response team arrives to test ....this is highly necessary. Please look into this ,   It will greatly reduce risk of exposure to COVID"
101579415,88555600,NG Teck Lung,"Apr 3, 2020","Happy on the use of reusable masks to stop the spreading. Thank you minister Wong and taskforce, finally. Will be good to make it mandatory to wear these masks whenever ones go out. 👍"
