post_id,,username,date_time,comments_raw
101577630,43927900,Cheryl Lim,"Sep 19, 2020","I always carry an adult and a child's mask with me. So when I see someone not wearing, I take my masks out and offer them one. Then they will either realise they're not wearing one, or they will say they don't want to wear it. My response will be tailored to their replies."
101577630,43927900,Katherine Liam,"Sep 19, 2020","I will just politely remind them but if they turn hostile I'll just ignore and walk away. I'm lucky that so far those whom I've reminded are pretty friendly, they even said thank you when I offered them my spare mask and looked embarrassed."
101577630,43927900,Amarjit Kaur,"Sep 20, 2020","Today I had to remind taxi driver to put on his mask ... I took taxi with my 5 months old granddaughter from city square. Driver said he alone so just take off. In fact everyone is not happy to use a mask but the situation is such that there is no other option , beside staying home locked up."
101577630,43927900,Sean Lim,"Sep 19, 2020","I will remind them. Because some people genuinely forget. I saw a lady waiting for the lift and i reminded her she had no mask on and she was shocked. I think it is impt to approach it politely. I always assume that the person forgot to wear, so I ask: â€œhi, did you forget to wear your mask?â€ ðŸ˜…"
101577630,43927900,Ixac Tan,"Sep 19, 2020","Be it not wearing on purpose or forgotten to, as fellow public we should remind each other. It's to protect them as well as ourselves."
101577630,43927900,Robert E Chan,"Sep 19, 2020","I will tell the person right to her/his face. And I normally do it loudly so that everyone around knows about it. I do it to protect my family and myself and the people around me.  SILENCE IS NOT AN OPTION. Just say nicely:  ""Excuse me, kindly put on your face mask properly, you are endangering the lives of people around you."""
101577630,43927900,Edmund Lam,"Sep 20, 2020",I will tell him or her politely to wear a mask. Most will laugh and search frantically for one. Once a middle age man threatens to beat me up. I was ready. If he had struck me first he would be in hospital in need of a ventilator. 
101577630,43927900,YQ Li,"Sep 19, 2020","Either you tell them nicely â€œu have forgotten your maskâ€ or either donâ€™t tell ! Let it be ! If you have extra can give one to them.  Bus companies should give extra mask to their driver in this case someone forgotten to wear or bring out , the driver can give one mask to the passenger. This should avoid conflict between the driver m passenger . We are gracious society!"
101577630,43927900,Sor Hoon Goh,"Sep 19, 2020","In the first place, was there proper education on wearing masks for the pubic.  What type of mask to buy and why? How to put on and remove mask. Reasons for doing so.  What do you do after you have removed the mask to be worn again or disposed of.  How to remove mask without touching the face.  How not to touch the mask except the earloops when putting on and removing the mask.  How and where to keep the mask to be used again.  Very often, I see face being touched when removing mask.  Mask is then put on the table or in pocket without putting in a plastic bag to be used again."
101577630,43927900,Anne Lee,"Sep 19, 2020",Always carry some spare masks w me. So as my children. I told them to offer the extra mask if they see anyone without a mask on mrt. This will protect themselves and others ard them. 
