post_id,,username,date_time,comments_raw
101581354,95462900,David Ho,Mar-01,Technology is help to bring down operation cost. If it can not achieve to bring down cost . No point doing it. 
101581354,95462900,Rick Chew,Mar-03,"very funny nowadays,u call 999,tell them issue,they tell u they will inform the police... i was like huh?? now 999 also managed by 3rd party or all the while is by 3rd party?"
101581354,95462900,Joseph Tan,Mar-01,Increased use of social media memes :D
101581354,95462900,Mohammad Faizal,Mar-02,Power lah Singapore People's Voice Government and Singapore Prime Minister Lim Tean!!... ðŸ’ªâ¤ Wait. What??? ðŸ˜‚ Power lah Sg PAP Gov and Shanmugam!!!! ðŸ’ªâ¤
101581354,95462900,Sam Young,Mar-01,"there is definitely fake cameras installed around hdb area, almost every alternative nights have to call police to catch nuisance people making noises and shouting at the playground in front of the camera.... unless the police are ignoring the problem !!!!"
101581354,95462900,Chuin Chuin,Mar-02,#fakefakefake. #butbutbut?!
101581354,95462900,Dalang Wu,Mar-01,Face recognition
101581354,75407900,Louis Ooi,Mar-02,"Aren't the 'Western 'nation alliances amazing...they can comment,accuse,publish the most blatant lies on China or any adversary without any hard evidence and have their journalists work freely but  are not reciprocal to China and 'God forbid' should China publish a negative comment about their own Country."
101581354,75407900,Daniel Dhesi,Mar-01,Probably the American Equality Act...
101581354,75407900,Kelvin Rongzhen,Mar-01,We shouldn't allow anyone to interfere with our domestic politics likewise for the very same reason we shouldn't interfere with other countries' internal affairs as well. talking about you #Vivian ðŸ˜
101581354,75407900,Johnny Lim,Mar-01,why her skin so thick ?
101581354,75407900,Mohammad Faizal,Mar-02,Power lah Sg PAP Gov and Josephine Teo!!... ðŸ’ªâ¤
101581354,75407900,Top FanGlenn Leong,Mar-02,JT shooting VB ðŸ¤£ðŸ¤£ðŸ¤£
101581354,75407900,Elvin Goh,Mar-01,"Singapore continued to face the communist threat after Independence in 1965. Pro-communist elements resorted to â€œextra-parliamentaryâ€ struggle through organised strikes and acts of arson and vandalism.   The Communists pose the biggest threats to SGâ€™s National Security. If you know any CCP trolls colluding with another foreign Communist regime, inciting and promoting CCP political ideology and propaganda playing the race and religion cards to incite political unrest  in SG, donâ€™t hesitate to report the matter to ISD as itâ€™s the duty and responsibility of every loyal and patriotic Singaporean citizen to protect SGâ€™s National Security and sovereignty. Hereâ€™s ISDâ€™s information. Do your part as a good and loyal SG citizen for SG!   https://www.mha.gov.sg/isd/isd-counter-terrorism-centre"
101581354,75407900,Chuin Chuin,Mar-02,#johore
101581354,75407900,Ei Khant Khant Phyo,Mar-01,February 28.2021 According to some people.  Min Aung Hlaing's forces have arrested a US ambassador.  https://www.facebook.com/39218993127/posts/10160870494658128/?app=fbl  https://www.facebook.com/100017351822301/posts/840471913207862/?app=fbl
101581354,75407900,Gary Gan,Mar-01,Focus on your fake India degrees first ma'am. Foreign interventions is too profound for u to understand.
101581354,75407900,Faith Sun,Mar-02,"Yeah, when people raise issues about the workplace issues for the workers in Singapore and the unfair employment for Singaporeans, they must be external foreign forces. Locals will never do that as they are self serving, selfish and ignorant. They are those xiashuey, idiots and untalented lots for they will do anything for crumbs and carrots. Very true as how the way you and your kakis think for foreigners are more talented and they are always interfering with the domestic politics. You just want to being in these foreign forces into the country to interfere with the local people as they contribute to the economy. Thatâ€™s okay."
101581354,75407900,Hunter Rey,Mar-01,"Plenty of CCP trolls and supporters  online spreading falsehood, smearing to sow discord among community and nationalities. Josephine feel free to open an investigation on them. Some even try to propagate communism over democracy."
101581294,14622900,David Ho,Feb-26,Why not go through all Govt projects or purchases or wages to  cut down on spending. Do away projects or purchases which can not earn income and not necessary. If world economic get worse. Comsumers will spend less.Taxes collection will be less. Getting more for the reserve and borrowing $$$  is not wise The only solution is cut down on spending . More export of goods and services. Build and maintain  only if necessary.Use less FW or FT or EP or PR. Private home lease change it to 50 years or less. Why ??? $$$$ is flow out of the country.
101581294,14622900,Michael Tab,Feb-26,"Ministers these generation is totally different from the old guards. New generation are more money minded. Instead of saving the country, they create unnecessary post for themselves paying so much of a salary. Commoner like us are task to multi task  at work & yet ministers are not. Are they?"
101581294,14622900,James Abeyratne,Feb-26,Would it be possible for transparency to be realised by just magnifying how 20years of reserves were gobbled up in this pandemic situation... Oh by the way... Please do not hesitate to qualify how it is  mathematically 20years . And in the process  kindly enumerate how the reserves were built up in ratio with our GDP  growth...  and please for  us simple folks we would like to know the continued revenues to the government over the the last 5 years contributed to the reserves
101581294,14622900,Joseph Chin,Feb-26,Champion DPM! Doing what he is best at; keep throwing $$ into the bottomless pit!
101581294,14622900,Ng Hua Gee,Feb-26,"There are not many 20 yrs . Luckily we has reserve to fall upon. Or else many company were collapse and unemployment . It not just recession, but depression. The next wave is after effect of self inflicted,  artificial jack up the share market during depression. Once it fall , it is extream  another crises like any war effect, worlds wide  Are we prepare? We can escape one year, but 5 year is a long period."
101581294,14622900,Ed Nolan,Feb-26,"Hahaha, the govt operating revenue not only excludes untilised investment returns of $19.6 billion but also land sales revenue of $11.8 billion estimated for FY2021. This means that not only is there no deficit, but the reserves will actually grow by almost $20 billion in FY2021 even during an extraordinary crisis such as Covid19 pandemic, based on SG govt's own estimated untilised investment returns and land sales revenue alone. Based on similar figures over the past decades, it is clear that Singapore govt has more than sufficient fiscal room to spend more of its untilised investment returns, while continuing to ringfence land sales revenue for reserves, such that the enormous reserves will still grow by a healthy amount every year. And yet we have many ignorant, stupid or disingenuous voters supporting a GST hike and posting nonsense as though reserves are being spent."
101581294,14622900,Jimmy Jimmy,Feb-26,"Don't say 20 years, 200 years also okay what. Reserves are meant to be used during rainy days, if not what are they for. Siao."
101581294,14622900,Jaymee Jaymee,Mar-01,The recent tax policies will fill the gap in no time. No worries
101581294,14622900,Sk Sim,Feb-26,Reduce all subsidies to save costs. ðŸ˜Š
101581294,14622900,Clive Christopher Chua,Feb-26,"A good time to bring down salaries of the top PAP elites. Removing 5 mayors alone can save millions a year. Just half all Thier salaries then Singapore can save even more millions a year. Not just those in parliament. Even with half their salaries, they will still be the top earners in Singapore."
101581294,14622900,MG Tan,Feb-27,Is the time value of money being considered ... akin to comparing the cost of house one could bought 20 years ago
101581294,14622900,é•¿å®,Feb-26,There has been too much unnecessary wastage. This has to be stopped. And is very necessary.
101581294,14622900,Colin Chan,Feb-26,First thing is to scrap the mayors position...  Itâ€™s a pure of wasting public funds.
101581294,14622900,Gerard Derek Na,Feb-26,Miss the old guards. 
101581294,14622900,Low Suang Leng,Feb-27,is paying mayors $660k doing what the MPs are required to do fiscally prudent? Taking money out of Singapore to bribe in Brazil fiscally prudent and is clearing land in excess of what is required fiscally prudent? is giving training centres subsidy to train FWs and subsequently closed down many trg centres because of cheating considered fiscally prudent?
101581294,14622900,Jane Chang,Feb-27,Pumping 20 years of reserve back into the economy ... wat returns are you expecting from this  â€˜investmentâ€™? 
101581294,14622900,Ricky Tan,Feb-26,"Can't be,l believe is only 2 yrs... Don't need to worry is peanuts."
101581294,14622900,Colin Chua,Feb-28,"Increase the withdrawal age for CPF, can solve many problems. Lol"
101581294,14622900,Daniel Wong,Feb-27,"Oneself check oneself doesnâ€™t work. If it does, we wouldnâ€™t need auditors and standards"
101581294,14622900,Yen Yee Neo,Feb-27,"The impact of the raising spending pattern of the people is gradually getting more intense n a concern for the commoners especially the lower income, vulnerable n needy n of course the surviving middle income class sector. Soughts to build up revenue is a must in everyone's life not we because we are always touching on the issue of money but because is for livings generation after generation which we cannot delete these raising demands n both sides have to be equalised to avoid complications down the road. I support priority to substainbility in our livelihoods at this prudence in a considerable consensus of livelihoods n well being of the people in a good platform."
101581294,14622900,Lamz Jason,Feb-26,How many years of the reserves are for SIA company?
101581294,14622900,Cayden Chang,Feb-27,"Cut down 20% from all the white elephants in civil service, and u will have some money to cover the surpluses.  "
101581294,14622900,Scope Guy,Feb-27,Too bad... Not enough... the way cabinet did things.  Really not enough.   Well... He will see in good time.   For now... Where the fvck is mee popcorn? 
101581294,14622900,Albert Tan,Feb-26,"Please cut the exorbitant pays of those ministers by half during this hard times, that we could save a big fortune."
101581294,14622900,Simon King,Feb-26,Yes! Truly correct! Can start by cutting down unnecessary spending like  mayor's.....
101581294,14622900,Charles Lim,Feb-26,A bunch of dinosaurs keep  eyeing for more withdrawals of our past reserve.
