,id,date,time,tweet,hashtags,num_words
0,1344625059072118784,2020-12-31,20:42:50,"This virus changed the world. We have to lead our lives differently. The mask may hide our smile, but we learn to smile through our eyes. Safe distancing keep us apart, but we find ways to be closer in heart and mind.  https://t.co/x3FVsJ4L7D",[],42
1,1343465169079300096,2020-12-28,15:53:51,The principle behind safe distancing and whatever things is not about the fines that have to be paid if not following but about our own health and safety,[],28
2,1342394551596707840,2020-12-25,16:59:36,"I am sorry to all the ships at ARC but I love how peaceful, quiet and SAFE this place really is! Muahahaha!   Social distancing ACHIEVED! @ ARC - Alexandra Retail Centre  https://t.co/I7L6m4oaHb",[],29
3,1341989061494370304,2020-12-24,14:08:19,"@Cleavon_MD Live in Singapore. Very safe. National plan and people protect one another. Mandatory masks, social distancing, technology based contact tracing and quarantine. Restaurants, malls, shops, schools open. 2 cases in about a month. Will take the vaccine when available.",[],38
4,1338467241818349568,2020-12-14,20:53:52,Yo!!! Comedy shows are BACK!  (With safe distancing rules and limited capacity😛)  Get it here!   https://t.co/RRLj8yH1dK  https://t.co/szxWWMdkIj,[],15
5,1337278302445158401,2020-12-11,14:09:27,Singaporeans with no where to go. Orchard Rd is a hive of activity. Branded stores are ringing them in. This is the queue at Luke’s Lobster where ONE lobster roll will set you back $30+++. Safe distancing ambassadors (in red) are at a lost.  https://t.co/mAEOrvjR6X,[],44
6,1336532017647812608,2020-12-09,12:43:59,"(4) @MilkenInstitute Asia Summit: Speakers &amp; attendees are then ushered to their designated tables &amp; seats, once again divided into the 4 zones. Masks are mandated at all times unless eating or drinking. Safe distancing ambassadors are also stationed around the venue. #Singapore  https://t.co/mJycGApBaN",['singapore'],37
7,1336521546727268354,2020-12-09,12:02:22,"This festive season stay safe and in your safety bubble. Enjoy the festivity but do keep the mask on when in public and observe safe distancing, sanitise, etc... #BeSafeNotSorry @ Singapore  https://t.co/l6gOpNyL24",['besafenotsorry'],29
8,1336155801283510274,2020-12-08,11:49:02,"Preparations underway for the in-person segment of this year’s @MilkenInstitute Asia Summit. 200-person capacity, and will strictly follow safe distancing + other guidelines set by the Singapore government. More updates to follow over the next day.  https://t.co/RgccpNqOSU",[],34
10,1335468760107401217,2020-12-06,14:18:58,"As a Safe Distancing Ambassador, we advocate the importance of safe distancing and good hygiene habits for the safety and health of the members of the public.  @NEAsg  Public Hygiene Council @CGSingapore   #safedistancingambassador #SGClean  https://t.co/BHh7Dqv0Dj","['safedistancingambassador', 'sgclean']",30
11,1335043424878116864,2020-12-05,10:08:51,"@TheRealHoarse Morning here. Heading out to do some grocery shopping and dim sum lunch. Feel safe in Singapore. Masks, social distancing, contact tracing, good citizenship. Business are open and people are complying. No magical thinking.",[],34
12,1334374014559559681,2020-12-03,13:48:51,"With @han_zhe , we are #ChemAt2m filming footages on our teaching materials for 2021, with safe distancing and masks 😷 This garden 🪴 has lots of natural greens, even when I ain’t wearing my military greens. #RealTimeChem  https://t.co/iFBrsQS74r","['chemat2m', 'realtimechem']",31
13,1333451268098965525,2020-12-01,00:42:11,"@JYHeffect Thank goodness. Practice safe distancing, and no sharing of food and utensils for now. Stay safe and healthy always.",[],19
