postUrl,description,commentCount,pubDate,username,postId
https://www.instagram.com/p/CLwH2XBrZef/,"Today is the fifteenth and final day of Chinese New Year, 元宵节 (yuánxiāo jié), also colloquially known as Chap Goh Mei.
⠀⠀⠀⠀⠀⠀
Celebrations this year have been subdued due to the pandemic. People are meeting in smaller groups and making fewer house visits. Vaccinations for seniors are underway, and progressively for the rest of our population.
⠀⠀⠀⠀⠀⠀
If the global pandemic abates, I hope next year we can hold our usual boisterous celebrations, and usher in the Year of the Tiger together with a roar! Wishing everyone a safe and healthy Chap Goh Mei! 祝大家元宵节快乐! – LHL
⠀⠀⠀⠀⠀⠀
(MCI Photo by Betty Chua)⠀⠀⠀⠀⠀⠀",95,2021-02-26T10:22:56.000Z,leehsienloong,2517546713601644447
https://www.instagram.com/p/CLZYmm7LcLy/,"Pleased to see the safe arrival of the first batch of Moderna’s COVID-19 vaccine this afternoon, earlier than expected. The Health Sciences Authority has given interim authorisation to use this vaccine in Singapore.

Our vaccination programme is proceeding smoothly. The latest delivery will allow us to continue as planned. More vaccination centres will open soon across Singapore. I hope seniors will book their appointments when their turn comes, so that we can all stay protected together. 

Until then, do continue to follow safety regulations, wear masks, and remember safe distancing! – LHL

(MCI Photo by Zinkie Aw)",99,2021-02-17T14:26:48.000Z,leehsienloong,2511146473487188722
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760230030575
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760297173326
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760238440183
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760288969766
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760272143075
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760255314031
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760280492351
https://www.instagram.com/p/CLMB-NEr8JF/,"Visited the @singaporeair Cabin Crew Control Centre at @changiairport T3 and Changi General Hospital (@cghsg) this morning, to bring festive cheer and thank their teams for keeping Singapore going, not just today on Chinese New Year, but every single day of the year. 

Healthcare and aviation have had a tough year because of COVID-19. As we celebrate the festive season (safely) with our families and friends, let us remember to thank workers – from frontline and essential services, to transport and retail, and many more – whose hard work allows so many others to enjoy the holiday. Wishing everyone good health and contentment in the year ahead! 祝大家新年快乐，幸福美满！– LHL

(MCI Photos by Betty Chua)",104,2021-02-12T09:58:55.000Z,leehsienloong,2507387760263748998
https://www.instagram.com/p/CLKygl4gcEo/,"The Singapore Zoo’s magnificent Ankole cattle with their distinctive skyward pointing horns are the perfect way to usher in the Year of the Ox. Over at the Night Safari, the Indian bison and Cape buffalo are also enjoying the spotlight in their special year! Do catch these majestic beasts if you visit either venue.

Wishing all Singaporeans a happy and healthy Chinese New Year, filled with abundance and prosperity! 

祝大家新年快乐，万事如意，身体健康，牛年平安!

– LHL
 
(PMO Video by Chiez How. Animal footage courtesy of @wrs.ig)",129,2021-02-11T22:30:38.000Z,leehsienloong,2507038284610388264
