,username,comments,timestamp,postUrl,pubDate,description
0,yuri_peilingt,❤️🙌,2020-08-15T13:22:33.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
1,angelsu0522,😮😮😮impressive and nice shots 💗💗💗,2020-08-15T13:43:52.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
2,shirley.lee._,👍👏😊,2020-08-15T14:31:44.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
3,calming_chris,The animals must be well rested during this period. 😉,2020-08-15T14:44:43.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
4,lucas.chong_1uc45,Awesome photography!,2020-08-15T14:58:11.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
5,youchoong,"Certainly, this will help improve your health and get well",2020-08-15T15:27:16.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
6,tramp765,Dear we need to restart our Aviation and Tourism sector.,2020-08-15T16:27:56.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
7,huihuidm15,Which camera are you using? Looks good.,2020-08-15T17:22:14.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
8,fei_yu_qing,🌸😍😍🌸always like your photos!,2020-08-16T03:08:28.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
9,legallysmartsg,👏,2020-08-16T03:35:19.000Z,https://www.instagram.com/p/CD3dOQTsLO3/,2020-08-14T10:33:14.000Z,"Went on a #jalanjalan to the Singapore Zoo last weekend. Our local attractions have been severely affected by the COVID-19 pandemic, but with the gradual re-opening of our economy in Phase 2, most have reopened with the necessary precautionary measures in place such as safe distancing, temperature-taking, and safe entry.

No one can tell how long international travel restrictions will last. COVID-19 will remain a problem for a long time yet, and we will all have to learn to live with it. In the meanwhile, take this time to explore our island — from our world-famous tourist attractions to the places off the beaten path. You may be surprised by what you will discover. – LHL

(Photos by me)"
