postUrl,description,commentCount,pubDate,username,postId
https://www.instagram.com/p/CINX6U_AnXK/,"The 3rd round of reusable mask distribution by @temasekfoundation started today. The new masks can be rewashed up to 50 times while retaining the antimicrobial performance. Many of you should be familiar with the collection process by now – just bring your NRIC or government-issued ID with a barcode to the vending machines at your RCs, CCs or bus interchanges. There are four sizes of masks available, so do make sure you pick the right one. Do note that the size S masks can only be collected at CCs, Plaza Singapura, and Temasek Shophouse.

A gentle reminder that there is no need to rush! There is enough stock for everyone and you have up till 13 Dec to pick up your masks. 😷 – LHL",45,2020-11-30T08:55:56.000Z,leehsienloong,2453722535318156746
https://www.instagram.com/p/CFMMXyUM4wO/,"Even as we fight COVID-19, we cannot take our eyes off other threats. We are redoubling our efforts to combat dengue, and one way is to use mosquitoes against themselves.

I visited the @nea_sg – Environmental Health Institute (EHI) Mosquito Production Facility yesterday. Project Wolbachia involves the release of Wolbachia bacteria-carrying male Aedes aegypti mosquitoes. The Aedes aegypti mosquito is the primary vector that spreads dengue. When the released male Wolbachia mosquitoes mate with urban female Aedes aegypti that do not carry Wolbachia, their eggs don’t hatch. This reduces the mosquito population, and the risk of dengue transmission. 

I learned about various technologies under development that will allow EHI to efficiently produce and release large numbers of Wolbachia-Aedes mosquitoes. Project Wolbachia is a collaborative effort: EHI works closely with local and international partners, including Orinno Technology, Ngee Ann Polytechnic, Verily Life Sciences, and the International Atomic Energy Agency to develop such technologies.

Wolbachia-Aedes mosquito suppression is just one of the ways we are fighting dengue. All of us have an important part to play in helping to destroy mosquito breeding habitats, all over Singapore. Hope you haven’t forgotten how to do the Mozzie Wipeout!

#ProjectWolbachiaSG is one of the EHI’s many projects. They also monitor air quality as well as conduct environmental surveillance. Their waste water surveillance programme has an important role in monitoring the spread of COVID-19. My thanks to NEA, EHI and their partners for their efforts in keeping us safe. – LHL

([1, 3-6] MCI Photos by Lee Jia Wen; [2] Photo by me)",84,2020-09-16T08:21:26.000Z,leehsienloong,2399347110281542802
https://www.instagram.com/p/CFMMXyUM4wO/,"Even as we fight COVID-19, we cannot take our eyes off other threats. We are redoubling our efforts to combat dengue, and one way is to use mosquitoes against themselves.

I visited the @nea_sg – Environmental Health Institute (EHI) Mosquito Production Facility yesterday. Project Wolbachia involves the release of Wolbachia bacteria-carrying male Aedes aegypti mosquitoes. The Aedes aegypti mosquito is the primary vector that spreads dengue. When the released male Wolbachia mosquitoes mate with urban female Aedes aegypti that do not carry Wolbachia, their eggs don’t hatch. This reduces the mosquito population, and the risk of dengue transmission. 

I learned about various technologies under development that will allow EHI to efficiently produce and release large numbers of Wolbachia-Aedes mosquitoes. Project Wolbachia is a collaborative effort: EHI works closely with local and international partners, including Orinno Technology, Ngee Ann Polytechnic, Verily Life Sciences, and the International Atomic Energy Agency to develop such technologies.

Wolbachia-Aedes mosquito suppression is just one of the ways we are fighting dengue. All of us have an important part to play in helping to destroy mosquito breeding habitats, all over Singapore. Hope you haven’t forgotten how to do the Mozzie Wipeout!

#ProjectWolbachiaSG is one of the EHI’s many projects. They also monitor air quality as well as conduct environmental surveillance. Their waste water surveillance programme has an important role in monitoring the spread of COVID-19. My thanks to NEA, EHI and their partners for their efforts in keeping us safe. – LHL

([1, 3-6] MCI Photos by Lee Jia Wen; [2] Photo by me)",84,2020-09-16T08:21:26.000Z,leehsienloong,2399347110256373808
https://www.instagram.com/p/CFMMXyUM4wO/,"Even as we fight COVID-19, we cannot take our eyes off other threats. We are redoubling our efforts to combat dengue, and one way is to use mosquitoes against themselves.

I visited the @nea_sg – Environmental Health Institute (EHI) Mosquito Production Facility yesterday. Project Wolbachia involves the release of Wolbachia bacteria-carrying male Aedes aegypti mosquitoes. The Aedes aegypti mosquito is the primary vector that spreads dengue. When the released male Wolbachia mosquitoes mate with urban female Aedes aegypti that do not carry Wolbachia, their eggs don’t hatch. This reduces the mosquito population, and the risk of dengue transmission. 

I learned about various technologies under development that will allow EHI to efficiently produce and release large numbers of Wolbachia-Aedes mosquitoes. Project Wolbachia is a collaborative effort: EHI works closely with local and international partners, including Orinno Technology, Ngee Ann Polytechnic, Verily Life Sciences, and the International Atomic Energy Agency to develop such technologies.

Wolbachia-Aedes mosquito suppression is just one of the ways we are fighting dengue. All of us have an important part to play in helping to destroy mosquito breeding habitats, all over Singapore. Hope you haven’t forgotten how to do the Mozzie Wipeout!

#ProjectWolbachiaSG is one of the EHI’s many projects. They also monitor air quality as well as conduct environmental surveillance. Their waste water surveillance programme has an important role in monitoring the spread of COVID-19. My thanks to NEA, EHI and their partners for their efforts in keeping us safe. – LHL

([1, 3-6] MCI Photos by Lee Jia Wen; [2] Photo by me)",84,2020-09-16T08:21:26.000Z,leehsienloong,2399347110273199390
https://www.instagram.com/p/CFMMXyUM4wO/,"Even as we fight COVID-19, we cannot take our eyes off other threats. We are redoubling our efforts to combat dengue, and one way is to use mosquitoes against themselves.

I visited the @nea_sg – Environmental Health Institute (EHI) Mosquito Production Facility yesterday. Project Wolbachia involves the release of Wolbachia bacteria-carrying male Aedes aegypti mosquitoes. The Aedes aegypti mosquito is the primary vector that spreads dengue. When the released male Wolbachia mosquitoes mate with urban female Aedes aegypti that do not carry Wolbachia, their eggs don’t hatch. This reduces the mosquito population, and the risk of dengue transmission. 

I learned about various technologies under development that will allow EHI to efficiently produce and release large numbers of Wolbachia-Aedes mosquitoes. Project Wolbachia is a collaborative effort: EHI works closely with local and international partners, including Orinno Technology, Ngee Ann Polytechnic, Verily Life Sciences, and the International Atomic Energy Agency to develop such technologies.

Wolbachia-Aedes mosquito suppression is just one of the ways we are fighting dengue. All of us have an important part to play in helping to destroy mosquito breeding habitats, all over Singapore. Hope you haven’t forgotten how to do the Mozzie Wipeout!

#ProjectWolbachiaSG is one of the EHI’s many projects. They also monitor air quality as well as conduct environmental surveillance. Their waste water surveillance programme has an important role in monitoring the spread of COVID-19. My thanks to NEA, EHI and their partners for their efforts in keeping us safe. – LHL

([1, 3-6] MCI Photos by Lee Jia Wen; [2] Photo by me)",84,2020-09-16T08:21:26.000Z,leehsienloong,2399347110281557525
https://www.instagram.com/p/CFMMXyUM4wO/,"Even as we fight COVID-19, we cannot take our eyes off other threats. We are redoubling our efforts to combat dengue, and one way is to use mosquitoes against themselves.

I visited the @nea_sg – Environmental Health Institute (EHI) Mosquito Production Facility yesterday. Project Wolbachia involves the release of Wolbachia bacteria-carrying male Aedes aegypti mosquitoes. The Aedes aegypti mosquito is the primary vector that spreads dengue. When the released male Wolbachia mosquitoes mate with urban female Aedes aegypti that do not carry Wolbachia, their eggs don’t hatch. This reduces the mosquito population, and the risk of dengue transmission. 

I learned about various technologies under development that will allow EHI to efficiently produce and release large numbers of Wolbachia-Aedes mosquitoes. Project Wolbachia is a collaborative effort: EHI works closely with local and international partners, including Orinno Technology, Ngee Ann Polytechnic, Verily Life Sciences, and the International Atomic Energy Agency to develop such technologies.

Wolbachia-Aedes mosquito suppression is just one of the ways we are fighting dengue. All of us have an important part to play in helping to destroy mosquito breeding habitats, all over Singapore. Hope you haven’t forgotten how to do the Mozzie Wipeout!

#ProjectWolbachiaSG is one of the EHI’s many projects. They also monitor air quality as well as conduct environmental surveillance. Their waste water surveillance programme has an important role in monitoring the spread of COVID-19. My thanks to NEA, EHI and their partners for their efforts in keeping us safe. – LHL

([1, 3-6] MCI Photos by Lee Jia Wen; [2] Photo by me)",84,2020-09-16T08:21:26.000Z,leehsienloong,2399347110273333773
https://www.instagram.com/p/CCVfD2YsyYw/,"That’s what we call a digital & virtual #WeFie! Thank you for joining the Ang Mo Kio Five during #AngMoKioLife on Facebook Live! It was an enriching evening engaging our online viewers and residents and I’m certain we’ve all found out a new thing or two about our @angmokiogrc. If you missed the livestream, no worries as you can still watch it on the Ang Mo Kio GRC Facebook page. The walkabouts continue today & tomorrow, come say hi 👋 if you’re in the neighbourhood! #tuesdaystogether #teamtuesday",127,2020-07-07T09:23:43.000Z,leehsienloong,2347919384740308528
https://www.instagram.com/p/CCGEB65no2C/,"Today is SAF Day.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our soldiers have played an active part in the fight against COVID-19, from contact tracing to health surveillance, managing quarantine facilities, and taking care of the migrant worker dormitories. They may not have trained specifically for these tasks, but their mission remains unchanged — to protect and safeguard the interests of Singapore and Singaporeans.
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our SAF must remain strong and vigilant, especially as we head into an uncertain future. I am deeply grateful to all the men and women of the SAF, and their families, for their steadfast dedication and service to our nation. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#HormatSAF",29,2020-07-01T09:42:42.000Z,leehsienloong,2343578380242161026
https://www.instagram.com/p/B-Dp7AUHY2Q/,"I will be “meeting” Australian PM Scott Morrison (ScoMo) today via video conferencing for the 5th Singapore-Australia Leaders’ Meeting. Ahead of this meeting, I did a Skype interview with Greg Sheridan of @the.australian last week.

Greg asked me about a variety of issues, not only the current COVID-19 situation, but also China-US relations, the CPTPP, and climate change.

It was a pity we could not meet in person. But I am glad for the opportunity to remind our Australian friends that life still goes on, and we will adjust to the new norm. We are getting used to temperature checks, contact tracing forms, safe distancing rules, and frequent reminders to wash our hands. As long as we take the necessary precautions and remember to be socially responsible, we can get through this season together. – LHL

#SGUnited (MCI Photo by Chwee)",144,2020-03-23T01:06:43.000Z,leehsienloong,2270843011818425744
https://www.instagram.com/p/B9Jvfi0HFtB/,"Laksa, Yong Tau Foo, and Kaya Roti. These are some of our favourite Chinese foods, but do you know how they came about? Find out at the new exhibition at Singapore Chinese Cultural Centre “Singapo人”.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It is an interactive and informative exhibition where you engage the exhibits with your RFID tag. There is plenty to touch, hear, and see. Alas not to taste, especially the exhibits on our unique foods.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our ancestors hailed from China, but the Singapore Chinese community has carved its own distinct identity over time, enriched by our multiculturalism and multilingualism. Our Malays, Indians and Eurasians have gone through similar journeys too. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
常设展融合了传统华族文化和现代科技，以新颖的方式让我们更容易认识我国的华族文化。相信大家参观之后会按赞！－ 李显龙
⠀⠀⠀⠀⠀⠀⠀⠀⠀
[(1) Photo by me; (2-6) MCI Photos by Betty Chua]",58,2020-02-29T13:19:27.000Z,leehsienloong,2254541962006636661
