Unnamed: 0,postUrl,description,commentCount,pubDate,username,postId
54,https://www.instagram.com/p/CLBkuTRAL9T/,"Getting staff to be in the office when they could WFH puts us at risk of COVID-19 community spread. We shouldn't let up on workplace safe management measures. 

As we approach CNY, remember that lohei and CNY meals are not allowed. 

Let's stay vigilant to protect ourselves and re-open our economy safely. 

For more: go.gov.sg-safe-workplace-ig (link in Bio)",5,2021-02-08T08:30:56.000Z,gov.sg,2.50444e+18
63,https://www.instagram.com/p/CK7ufXzj-lT/,"Keep safe this #CNY2021🍊

❤️ Stay home if you can. If heading out, avoid crowded areas and peak hours. 

Let's all be socially responsible and follow safe management measures. 

For more info: go.gov.sg/mse-cny-ig (link in bio)",4,2021-02-06T02:00:50.000Z,gov.sg,2.5028e+18
74,https://www.instagram.com/p/CKneijGnU3y/,"Here's a tale of a man called Nick, who went to work though he was sick 🤒

If you feel unwell with flu-like symptoms, go to a doctor and stay home afterwards. Do not go to work, do not go to school. Protect yourself and your loved ones ❤️

Tips on keeping COVID-19 safe: https://www.gov.sg/features/how-tos",14,2021-01-29T05:16:39.000Z,gov.sg,2.4971e+18
86,https://www.instagram.com/p/CKbVnQoHfbg/,"Whether you’re dining out to celebrate a special occasion, or going for a simple cup of kopi, make sure you’re taking precautions to stay safe 😷

Keep your mask on except when you’re eating or drinking, and keep to a max of 8 diners a table 🍽️

If you’re feeling unwell, see a doctor right away and stay home 🛋️

More: go.gov.sg/safemakan-ig (link in bio)",4,2021-01-24T12:07:46.000Z,gov.sg,2.49368e+18
106,https://www.instagram.com/p/CKVz645nXEi/,"Heading out to the malls? Try to avoid crowds by checking crowd levels at www.spaceout.gov.sg, or by shopping during off-peak hours 🕞

Remember to keep your mask on and use TraceTogether and SafeEntry to facilitate contact tracing. 😷

If you're unwell, make sure you see a doctor right away and stay home 🛋️

For more ways to keep yourself and your loved ones safe: go.gov.sg/safeshopping-ig (link in bio)",3,2021-01-22T08:37:09.000Z,gov.sg,2.49213e+18
253,https://www.instagram.com/p/CIiYO_Bj-VK/,"Spread cheer not fear 🥳

Looking forward to the holidays? Remember to: 
📱Use SafeEntry and TraceTogether 
🍽️ Dine-out, space-out 
🛍️Beat the crowds by doing Christmas shopping online 
🎉Keep gatherings small and cosy

#DontSabo #StaySafe

Read more: go.gov.sg/safeholidays-ig (Link in Bio)",3,2020-12-08T12:42:34.000Z,gov.sg,2.45963e+18
264,https://www.instagram.com/p/CIUgxv2n0HT/,"“The retail business is more than just a sales transaction."" April Peck, the Retail Ops Manager of All Watches, shares how she adapted during the Circuit Breaker. Read her full story in bio link",2,2020-12-03T03:27:51.000Z,gov.sg,2.45573e+18
299,https://www.instagram.com/p/CHw3wmdjAJb/,"Unlike other countries, our livelihoods depend on being connected to the world. ✈️🌏

More on how we are reopening our borders safely: go.gov.sg/reopening-10nov (link in Bio)

#WhyAh",33,2020-11-19T07:16:00.000Z,gov.sg,2.4457e+18
316,https://www.instagram.com/p/CHcBqDhn9Ep/,"As we journey towards Phase 3, here are some updates to help us resume more activities safely.

Swipe to find out more 👉🏻

Full article: go.gov.sg/reopening-10nov",15,2020-11-11T04:58:27.000Z,gov.sg,2.43983e+18
359,https://www.instagram.com/p/CHAtHT_nkY1/,"Part of the larger transport and storage sector, the logistics industry saw lower airfreight capacity, a shortage of workers due to border lockdowns, and reduced efficiency due to safe distancing measures during the pandemic 😷

But businesses that could pivot quickly and capture opportunities remained resilient 💪

✅ Here's how.",2,2020-10-31T14:20:31.000Z,gov.sg,2.43214e+18
