postUrl,description,commentCount,pubDate,username,postId
https://www.instagram.com/p/CLwH2XBrZef/,"Today is the fifteenth and final day of Chinese New Year, 元宵节 (yuánxiāo jié), also colloquially known as Chap Goh Mei.
⠀⠀⠀⠀⠀⠀
Celebrations this year have been subdued due to the pandemic. People are meeting in smaller groups and making fewer house visits. Vaccinations for seniors are underway, and progressively for the rest of our population.
⠀⠀⠀⠀⠀⠀
If the global pandemic abates, I hope next year we can hold our usual boisterous celebrations, and usher in the Year of the Tiger together with a roar! Wishing everyone a safe and healthy Chap Goh Mei! 祝大家元宵节快乐! – LHL
⠀⠀⠀⠀⠀⠀
(MCI Photo by Betty Chua)⠀⠀⠀⠀⠀⠀",95,2021-02-26T10:22:56.000Z,leehsienloong,2517546713601644447
https://www.instagram.com/p/CLp_ewvAghs/,"Singapore’s vaccine drive is progressing smoothly, but we must not forget that we are part of a global community that is also combating the pandemic. 

I recorded this video for the launch of Global Citizen’s (@glblctzn) Recover Better Together campaign. I shared how Singapore is contributing to international efforts, like the COVAX Advance Market Commitment. 

The virus has caused turmoil around the world. Singapore must do its part to foster the global recovery, or else all our own efforts will be for naught. Until everyone is safe, no one is safe. – LHL

(PMO Video by Alex Qiu)",145,2021-02-24T01:15:32.000Z,leehsienloong,2515821057705904236
https://www.instagram.com/p/CLo3fFOr_Rs/,"I could not hold my annual Chap Goh Mei dinner with community leaders and other guests this year because of COVID-19. Instead, I spoke to a small audience at NTUC Auditorium, while groups joined us from 126 other locations virtually.

I took stock of our COVID-19 situation. We want to maintain our current stable position and get Singaporeans vaccinated quickly. The vaccines will take us one big step forward, but not back to business as usual, as many countries will not complete their vaccinations within this year. We have to live with the virus for many more years to come, maybe even permanently.

I also shared my thoughts on our external situation, and the outlook for the future. The next few years will not be easy. We can’t tell exactly how the world will change after the pandemic, but as long as we work together, hold fast to our principles, and keep faith both with our pioneers as well as generations yet unborn, we will emerge stronger and thrive for many years to come. – LHL
 
(MCI Photo by Chwee)",52,2021-02-23T14:45:16.000Z,leehsienloong,2515504420363433068
https://www.instagram.com/p/CLZYmm7LcLy/,"Pleased to see the safe arrival of the first batch of Moderna’s COVID-19 vaccine this afternoon, earlier than expected. The Health Sciences Authority has given interim authorisation to use this vaccine in Singapore.

Our vaccination programme is proceeding smoothly. The latest delivery will allow us to continue as planned. More vaccination centres will open soon across Singapore. I hope seniors will book their appointments when their turn comes, so that we can all stay protected together. 

Until then, do continue to follow safety regulations, wear masks, and remember safe distancing! – LHL

(MCI Photo by Zinkie Aw)",99,2021-02-17T14:26:48.000Z,leehsienloong,2511146473487188722
https://www.instagram.com/p/CLIaIW_Lzb7/,"We are celebrating Chinese New Year under strict but necessary safety measures. Our COVID-19 situation is stable, but please stay vigilant to prevent new outbreaks.
⠀⠀⠀⠀
It has been a difficult year, and the comfort and support of families and friends have helped us to get through these trying times.
⠀⠀⠀⠀⠀⠀⠀
The Year of the Ox brings new hope. Our national vaccination programme is progressing. Please take the vaccine when your turn comes – both for yourself, and&nbsp; your loved ones too.
⠀⠀⠀⠀⠀⠀⠀
Let us also give heartfelt thanks to the essential workers keeping Singapore going through the festive period, as well as our Malay, Indian and Eurasian friends who will be covering for their Chinese colleagues.
⠀⠀⠀⠀⠀⠀⠀
You can read my Chinese New Year Message 2021 (in English and Mandarin) on the PMO website at go.gov.sg/cny2021pm. I wish all Singaporeans good health, and a very happy Chinese New Year. – LHL⠀⠀⠀⠀⠀⠀⠀

(MCI Photo by Terence Tan)",140,2021-02-11T00:13:04.000Z,leehsienloong,2506368116279162619
https://www.instagram.com/p/CK8kj4mLHb8/,"Our pilot COVID-19 vaccination exercise for seniors aged 70 and above is underway. Following my visit to Ang Mo Kio Polyclinic two weeks ago, I dropped by Teck Ghee CC this morning to meet the seniors getting their jabs and observe the vaccination process.

Teck Ghee CC is one of two CCs being used for vaccinations, along with Tanjong Pagar CC. More centres will be set up in the coming weeks, so that everyone can conveniently receive their vaccinations.
 
Glad the take-up rate from our seniors has been very encouraging. Many thanks to all involved – the vaccination team, the community partners, and volunteers – for your hard work in reaching out to seniors, guiding them along each step, and ensuring a smooth process. – LHL

@moh_singapore
@pafrenz
@rafflesmedgrp

(MCI Photos by Betty Chua)",63,2021-02-06T09:53:19.000Z,leehsienloong,2503036285702002368
https://www.instagram.com/p/CK8kj4mLHb8/,"Our pilot COVID-19 vaccination exercise for seniors aged 70 and above is underway. Following my visit to Ang Mo Kio Polyclinic two weeks ago, I dropped by Teck Ghee CC this morning to meet the seniors getting their jabs and observe the vaccination process.

Teck Ghee CC is one of two CCs being used for vaccinations, along with Tanjong Pagar CC. More centres will be set up in the coming weeks, so that everyone can conveniently receive their vaccinations.
 
Glad the take-up rate from our seniors has been very encouraging. Many thanks to all involved – the vaccination team, the community partners, and volunteers – for your hard work in reaching out to seniors, guiding them along each step, and ensuring a smooth process. – LHL

@moh_singapore
@pafrenz
@rafflesmedgrp

(MCI Photos by Betty Chua)",63,2021-02-06T09:53:19.000Z,leehsienloong,2503036285710474958
https://www.instagram.com/p/CK8kj4mLHb8/,"Our pilot COVID-19 vaccination exercise for seniors aged 70 and above is underway. Following my visit to Ang Mo Kio Polyclinic two weeks ago, I dropped by Teck Ghee CC this morning to meet the seniors getting their jabs and observe the vaccination process.

Teck Ghee CC is one of two CCs being used for vaccinations, along with Tanjong Pagar CC. More centres will be set up in the coming weeks, so that everyone can conveniently receive their vaccinations.
 
Glad the take-up rate from our seniors has been very encouraging. Many thanks to all involved – the vaccination team, the community partners, and volunteers – for your hard work in reaching out to seniors, guiding them along each step, and ensuring a smooth process. – LHL

@moh_singapore
@pafrenz
@rafflesmedgrp

(MCI Photos by Betty Chua)",63,2021-02-06T09:53:19.000Z,leehsienloong,2503036285693609432
https://www.instagram.com/p/CKnFkgtgaam/,"Got my second dose of the COVID-19 vaccine at Singapore General Hospital (@sghseen) this morning. With that I have completed the full vaccination regimen.
⠀⠀⠀⠀⠀⠀⠀
Just like my first jab, it was quick and painless. The doctors watched me for 30 minutes afterwards, just in case. Happy to share that I feel fine.
⠀⠀⠀⠀⠀⠀⠀
We are ramping up the vaccine programme and opening more vaccination centres. Do go for your vaccination when your turn comes. It will protect not only yourself, but also your family, friends and everyone you come in contact with. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",238,2021-01-29T01:38:47.000Z,leehsienloong,2496989017657157286
https://www.instagram.com/p/CKij3HFg20p/,"Our COVID-19 vaccination programme is underway.
⠀⠀⠀⠀⠀⠀⠀
I’ve already had my jab, and am due for my second dose soon. Some Ministers have also been vaccinated, to show confidence in the vaccine.
⠀⠀⠀⠀⠀⠀⠀
When your turn comes, I strongly encourage you to take it up too. Especially seniors like myself, for whom COVID-19 can be a serious and dangerous illness. Vaccination will not only protect yourself from COVID-19, but also help keep your loved ones safe. – LHL
⠀⠀⠀⠀⠀⠀⠀
(PMO Video by Alex Qiu)⠀⠀⠀⠀⠀⠀⠀",152,2021-01-27T07:35:55.000Z,leehsienloong,2495714862324477225
