postUrl,description,commentCount,pubDate,username,postId
https://www.instagram.com/p/CLwH2XBrZef/,"Today is the fifteenth and final day of Chinese New Year, 元宵节 (yuánxiāo jié), also colloquially known as Chap Goh Mei.
⠀⠀⠀⠀⠀⠀
Celebrations this year have been subdued due to the pandemic. People are meeting in smaller groups and making fewer house visits. Vaccinations for seniors are underway, and progressively for the rest of our population.
⠀⠀⠀⠀⠀⠀
If the global pandemic abates, I hope next year we can hold our usual boisterous celebrations, and usher in the Year of the Tiger together with a roar! Wishing everyone a safe and healthy Chap Goh Mei! 祝大家元宵节快乐! – LHL
⠀⠀⠀⠀⠀⠀
(MCI Photo by Betty Chua)⠀⠀⠀⠀⠀⠀",95,2021-02-26T10:22:56.000Z,leehsienloong,2517546713601644447
https://www.instagram.com/p/CLigvw3Lipt/,"Chingay Parade 2020 was one of our last major events before COVID-19 brought large gatherings to a halt. One year later, we still can’t hold the usual street parade. But obstacles can also be opportunities to try something new! 

I was among 150 guests who watched Chingay 2021, our first-ever Digital Chingay, at the Mediacorp theatre last night. Many more tuned in on TV or via the internet. Chingay Parades of years past may have featured fancy floats and large contingents of performers. But this year’s format was refreshing and original, including more performances by members of the community, and friends from ASEAN! I applaud @pafrenz on a captivating reimagining of the show! – LHL

([1] Photo by me; [2-5] MCI Photos by Fyrol)",46,2021-02-21T03:31:07.000Z,leehsienloong,2513715556460014162
https://www.instagram.com/p/CLigvw3Lipt/,"Chingay Parade 2020 was one of our last major events before COVID-19 brought large gatherings to a halt. One year later, we still can’t hold the usual street parade. But obstacles can also be opportunities to try something new! 

I was among 150 guests who watched Chingay 2021, our first-ever Digital Chingay, at the Mediacorp theatre last night. Many more tuned in on TV or via the internet. Chingay Parades of years past may have featured fancy floats and large contingents of performers. But this year’s format was refreshing and original, including more performances by members of the community, and friends from ASEAN! I applaud @pafrenz on a captivating reimagining of the show! – LHL

([1] Photo by me; [2-5] MCI Photos by Fyrol)",46,2021-02-21T03:31:07.000Z,leehsienloong,2513715556485394908
https://www.instagram.com/p/CLigvw3Lipt/,"Chingay Parade 2020 was one of our last major events before COVID-19 brought large gatherings to a halt. One year later, we still can’t hold the usual street parade. But obstacles can also be opportunities to try something new! 

I was among 150 guests who watched Chingay 2021, our first-ever Digital Chingay, at the Mediacorp theatre last night. Many more tuned in on TV or via the internet. Chingay Parades of years past may have featured fancy floats and large contingents of performers. But this year’s format was refreshing and original, including more performances by members of the community, and friends from ASEAN! I applaud @pafrenz on a captivating reimagining of the show! – LHL

([1] Photo by me; [2-5] MCI Photos by Fyrol)",46,2021-02-21T03:31:07.000Z,leehsienloong,2513715556443272164
https://www.instagram.com/p/CLigvw3Lipt/,"Chingay Parade 2020 was one of our last major events before COVID-19 brought large gatherings to a halt. One year later, we still can’t hold the usual street parade. But obstacles can also be opportunities to try something new! 

I was among 150 guests who watched Chingay 2021, our first-ever Digital Chingay, at the Mediacorp theatre last night. Many more tuned in on TV or via the internet. Chingay Parades of years past may have featured fancy floats and large contingents of performers. But this year’s format was refreshing and original, including more performances by members of the community, and friends from ASEAN! I applaud @pafrenz on a captivating reimagining of the show! – LHL

([1] Photo by me; [2-5] MCI Photos by Fyrol)",46,2021-02-21T03:31:07.000Z,leehsienloong,2513715556468468455
https://www.instagram.com/p/CLigvw3Lipt/,"Chingay Parade 2020 was one of our last major events before COVID-19 brought large gatherings to a halt. One year later, we still can’t hold the usual street parade. But obstacles can also be opportunities to try something new! 

I was among 150 guests who watched Chingay 2021, our first-ever Digital Chingay, at the Mediacorp theatre last night. Many more tuned in on TV or via the internet. Chingay Parades of years past may have featured fancy floats and large contingents of performers. But this year’s format was refreshing and original, including more performances by members of the community, and friends from ASEAN! I applaud @pafrenz on a captivating reimagining of the show! – LHL

([1] Photo by me; [2-5] MCI Photos by Fyrol)",46,2021-02-21T03:31:07.000Z,leehsienloong,2513715556476853985
https://www.instagram.com/p/CLigvw3Lipt/,"Chingay Parade 2020 was one of our last major events before COVID-19 brought large gatherings to a halt. One year later, we still can’t hold the usual street parade. But obstacles can also be opportunities to try something new! 

I was among 150 guests who watched Chingay 2021, our first-ever Digital Chingay, at the Mediacorp theatre last night. Many more tuned in on TV or via the internet. Chingay Parades of years past may have featured fancy floats and large contingents of performers. But this year’s format was refreshing and original, including more performances by members of the community, and friends from ASEAN! I applaud @pafrenz on a captivating reimagining of the show! – LHL

([1] Photo by me; [2-5] MCI Photos by Fyrol)",46,2021-02-21T03:31:07.000Z,leehsienloong,2513715556501955988
https://www.instagram.com/p/CLaqjjjgbvM/,"Happy Birthday to everyone! Today is 人日 (rén rì), the 7th day of the lunar calendar. According to Chinese custom, this marks the day human beings were created.⠀
⠀
Traditionally, Singaporeans will gather and toss yusheng. This year instead of shouting out the usual auspicious exclamations associated with lohei, some creative Singaporeans have come up with apps to replace that boisterous noise. @zaobaosg also has their own online tool called Lohei Butler, with the corresponding greeting for each ingredient.⠀
⠀
We’ve had to modify our habits in many ways, but I hope the tossing of yusheng still remains as meaningful and fun as ever. Heng, Ong, Huat ah! – LHL",56,2021-02-18T02:23:18.000Z,leehsienloong,2511506903524293580
https://www.instagram.com/p/CLIaIW_Lzb7/,"We are celebrating Chinese New Year under strict but necessary safety measures. Our COVID-19 situation is stable, but please stay vigilant to prevent new outbreaks.
⠀⠀⠀⠀
It has been a difficult year, and the comfort and support of families and friends have helped us to get through these trying times.
⠀⠀⠀⠀⠀⠀⠀
The Year of the Ox brings new hope. Our national vaccination programme is progressing. Please take the vaccine when your turn comes – both for yourself, and&nbsp; your loved ones too.
⠀⠀⠀⠀⠀⠀⠀
Let us also give heartfelt thanks to the essential workers keeping Singapore going through the festive period, as well as our Malay, Indian and Eurasian friends who will be covering for their Chinese colleagues.
⠀⠀⠀⠀⠀⠀⠀
You can read my Chinese New Year Message 2021 (in English and Mandarin) on the PMO website at go.gov.sg/cny2021pm. I wish all Singaporeans good health, and a very happy Chinese New Year. – LHL⠀⠀⠀⠀⠀⠀⠀

(MCI Photo by Terence Tan)",140,2021-02-11T00:13:04.000Z,leehsienloong,2506368116279162619
https://www.instagram.com/p/CKoGbx5r-bB/,"Honoured to address distinguished participants at the @worldeconomicforum #DavosAgenda Week Special Address on the State of the World today.

The world has changed beyond imagining since then. Economies around the world have been ravaged by border closures and lockdowns. Countries have experienced second and third waves of infection, and new variants of the virus are emerging. Meanwhile, other long-term challenges remain, like climate change, which is accelerating dangerously.

Global cooperation to tackle shared challenges has never been more critical. Forums such as the WEF not only promote dialogue, but bring together leaders from small and large countries, industry, and civil society. 

I look forward to meeting these leaders in person at the #wef2021 meeting here in Singapore in May. Let us build upon the discussions at this Davos Agenda Week and forge a new path forward. – LHL

(MCI Photo by Lee Jiawen)",81,2021-01-29T11:05:15.000Z,leehsienloong,2497274290663057089
https://www.instagram.com/p/CKSmpAtLGDj/,"Wrote to @potus Joe Biden and @vp Kamala Harris to congratulate them on their swearing-in yesterday. ⠀
⠀
Mr Biden takes office at a time when many pressing challenges confront the US and the rest of the world, not least dealing with COVID-19. Strong American leadership will decisively contribute to our collective recovery, and the shape of the post-pandemic world. ⠀
⠀
This US election was contentious and bitter. I wish Mr Biden every success in his endeavours to heal the divisions. National Youth Poet Laureate Amanda Gorman put it beautifully in her poem she recited at the inauguration: “So we lift our gazes not to what stands between us, but what stands before us. We close the divide because we know to put our future first, we must first put our differences aside. We lay down our arms so we can reach out our arms to one another, we seek harm to none and harmony for all.”⠀
⠀
Singapore has been a long-standing strategic, defence and economic partner of the US. I look forward to working with Mr Biden and his Administration to strengthen America’s engagement of Asia and ASEAN. I hope to meet him face-to-face as soon as we are able to, either in Singapore or Washington DC. – LHL⠀
⠀
(Catching up with then-Vice President Joe Biden during my visit to the White House in 2013. / PMO Photo by Alex Qiu)",165,2021-01-21T02:43:23.000Z,leehsienloong,2491223487913156835
