,id,date,time,tweet,hashtags,num_words
0,1291046072303812611,2020-08-06,00:19:04,"🇸🇬Singapore landing timelapse🇸🇬 Empty airport, empty streets, empty plane...😢 It’s pretty sad but I hope we’re going to find a way out of this together🤞🏻 @airfrance  https://t.co/WQpaPJFo07",[],27
1,1282979752001839104,2020-07-14,18:06:24,Empty streets🚦 • 𝐏𝐀𝐍-𝐝𝐞𝐦-𝐈𝐂 • (📸 Canon EOS 80D) @ Victoria Theatre Singapore  https://t.co/htVzIwYeRY,[],7
2,1268132047123623937,2020-06-03,18:46:55,"⁣ [Crazy Rich Asians in Singapore 🇸🇬]⁣ ⁣ On the last weekend of Circuit Breaker, I spotted a couple taking the opportunity of empty streets to take photos of their new swanky car.⁣ ⁣ They moved their up and down a…  https://t.co/8dAWEmljfo",[],37
4,1265230883923070983,2020-05-26,18:38:44,The empty streets on a Public Holiday #circuitbreakersg @ Orchard Road  https://t.co/PkaBBuphtG,['circuitbreakersg'],9
5,1262240595545735173,2020-05-18,12:36:23,People are sick of watching ads with b-rolls of empty streets &amp; opening templatized emails by brands showing how much they care. It's time to re jig the playbook and add humour to your #contentstrategy.  #Humour can be an act of empathy if done right. @tomfishburne tells us how!,"['contentstrategy', 'humour']",43
6,1259682556817145857,2020-05-11,11:11:39,Empty streets. Greens and blues. #dailyphoto #singapore @ Singapore  https://t.co/DtMUrJTxBJ,"['dailyphoto', 'singapore']",6
7,1259213915482923012,2020-05-10,04:09:27,Empty streets in Singapore. #covid19 #coronavirus #circuitbreakersg @ Singapore  https://t.co/8EGN8EUYzP,"['covid19', 'coronavirus', 'circuitbreakersg']",5
8,1251940459078979593,2020-04-20,02:27:20,"Empty streets get boring after a while, so for tonight's run here's a snap of Luca &amp; Vic, calchua 's toy store on  https://t.co/9JWeqLMar9 (don't think they're open till at least #maythe4thbewithyou though!) . 6.25km, 48 min. 🎶:…  https://t.co/tRkr1naJpf",['maythe4thbewithyou'],28
9,1250286311698616321,2020-04-15,12:54:20,Every disaster movie ever needs to take all those empty streets &amp; add - motorcycle delivery drivers - luxury sedans - middle aged joggers - lizards,[],21
10,1247964766712332293,2020-04-09,03:09:21,"In this climate of fear, with the #circuitbreaker #lockdown in full effect, it seemed like a good time to bring back the old #midnightrun. Back to the now even more empty streets of Little India at 2am, here's a…  https://t.co/d9wqUVdwos","['circuitbreaker', 'lockdown', 'midnightrun']",34
11,1247494541164204034,2020-04-07,20:00:50,#CIRCUITBREAKER..going home from work..empty streets..almost empty trains and buses..  https://t.co/VaKVBQuKkX,['circuitbreaker'],10
12,1243767087996125187,2020-03-28,13:09:16,"You know who's going to come out looking good from this? Home secretary Pritti Patel. I mean with empty streets, crime is going to plummet. Muggings, knifings, even murder, unless of course you count the 100's going to die unnecessarily due to the slow response of the government.",[],47
