,id,date,time,tweet,hashtags,num_words
141,1303936574942453760,2020-09-10,14:01:20,"JUST IN: ELD on why there were long queues during #GE2020, which resulted in extension of polling hours - 1. Safe management measures 2. Large polling stations were not well-resourced 3. Voter turnout not evenly spread across voting hours 4. Problems with e-registration devices",['ge2020'],36
142,1303509864035966977,2020-09-09,09:45:44,Learn how to do Eyelash extensions and Keratin Lash Lift courses are supported by singapore government with skills future funding. Be trained by an International Accredited academy with over 4000 students from over…  https://t.co/BDebQiPWGd,[],32
145,1302566089424015370,2020-09-06,19:15:30,Brows and lashes by embellishlab 🤩  First time customer can get $20 off lash extension services by quoting “firsttrial” or quote “rkycia” and enjoy a promo of $100 for 5D vivid lash (U.P $138) @ Embellish Lab  https://t.co/kx4s3NwImi,[],32
146,1302188132876472320,2020-09-05,18:13:39,"Copma 1150 with 10 hydraulic extensions.  Max outreach 23.8meter.  Max lifting capacity 39,000kg.  Most advance steel used.  Lightest weight in the category.  8 tons payload on 8x4 truck.  Contact Us :  https://t.co/rZmrvAg55v  https://t.co/ubca53Cf1l",[],26
147,1302187832379801600,2020-09-05,18:12:27,"Copma 1150 with 10 hydraulic extensions.  Max outreach 23.8meter.  Max lifting capacity 39,000kg.  Most advance steel used.  Lightest weight in the category.  8 tons payload on 8x4 truck.  Contact Us :  https://t.co/rZmrvAg55v  https://t.co/qjPwdo26Fc",[],26
148,1301545455755591685,2020-09-03,23:39:52,"[👁GIVEAWAY👁]  The eyes are the windows to the soul 👀, and probably the only part of the face that people will look at now, since we all have our masks on! 😷   I’ve recently had my eyelash extension done at Mini…  https://t.co/3w8AtjAbLD",[],40
149,1301393075676168192,2020-09-03,13:34:22,"need a boob job, nose job, hair/eyelash/nail extensions done and a billion dollars PRONTO........... do you feel me?!??!??? @iiitsmandy",[],20
150,1301299175141724160,2020-09-03,07:21:14,"GADTs extension is great when you design proper libraries, keyword is “properly designed”. When it’s not, it becomes rather iffy and no longer intuitive to read - cognitive overload becomes a real problem.",[],33
151,1301297895870660608,2020-09-03,07:16:09,"When designing and using type classes, I discovered that TypeApplications extension is great for disambiguating type errors.",[],17
152,1301159848264908812,2020-09-02,22:07:36,This will be super useful for browser automation developers and specially who cannot install extensions behind corporate proxies or restrictions with org. security policies,[],24
153,1300415383145295878,2020-08-31,20:49:22,once i get my eyelash extensions it’ll be over for y’all...,[],13
154,1300392064207581184,2020-08-31,19:16:42,"@Infosys_GSTN Hello Team, Any update on the eInvoicing deadline extension from 1–Oct-2020? Due to covid situation companies with more than 500 crore revenue aren’t ready with implementation.",[],26
155,1300036709183184901,2020-08-30,19:44:39,#VSCodium Debugger works great with #RustLang on #Pinebook Pro @ThePine64 ... Just install the CodeLLDB Extension  https://t.co/PaAU8zSJe2  https://t.co/xuh1giUmth,"['vscodium', 'rustlang', 'pinebook']",11
156,1299535946292105217,2020-08-29,10:34:48,Use your grant... Learn how to do Eyelash extensions and Keratin Lash Lift courses are supported by singapore government with skills future funding. Visit  https://t.co/mTxKkt4t3V to find out more.  Beauty Recipe…  https://t.co/hpqOO8VMN3,[],30
157,1298644410184458241,2020-08-26,23:32:09,Natural Airy lash extensions to create radiant look ♥️ ㅤ 🌟One to One consultation on lash type &amp; length for your daily lifestyle 🌟Lash styling correction let your eyes sparkle &amp; lifted!  ・・・✽ ・・・ ㅤ ❀ Aug &amp; Sep slots…  https://t.co/l4hgljnPKu,[],31
159,1298219218618454022,2020-08-25,19:22:36,Instant eye-lift after lash extensions 🤩 ㅤ 🌟One to One consultation to advise on which lash type and what length suits you the most for your daily lifestyle! 🌟Lash styling correction let your eyes sparkle &amp;…  https://t.co/byEFqPMOtq,[],32
160,1296603328785178626,2020-08-21,08:21:37,Hahahaa the last time i did eyelash extension was back in 2016.. 🤣,[],11
161,1296602077238460416,2020-08-21,08:16:39,"My friends told me to go for bb glow facial, eyelash extension &amp; all... I said facial still ok.. but no more eyelash extension please... really need make time to adjust the moment the lashes started to drop, cuz its a mess &amp; every strand is not cheap. 🤣🤦🏻‍♀️",[],46
162,1296413859268513794,2020-08-20,19:48:44,"Since we have to mask up now every time we’re out 😷, minimal makeup is needed.  However, people can still see my eyes area 👁 hence 爱美的我 decided to have eyelash extensions!   . . .  Mini Lash Bar is home-based in…  https://t.co/RqckCZhr4n",[],35
164,1292474589973422081,2020-08-09,22:55:29,"Company is laying off to reduce overheads and I am one of them. If you’re in Johor, JB especially call us at 017-3979235 or 018-3254176  for : 1. ID or interior deco  2. Renovation/extension  3. House/premise repair 4. Road and traffic signages 5. Grass cutting Thanks 🙏🏼  https://t.co/7eIKKXAVhW",[],41
165,1291941087322357760,2020-08-08,11:35:32,i plucked all my lash extensions out,[],7
166,1291927257884160007,2020-08-08,10:40:35,The EU Support to Higher Education in the ASEAN Region (SHARE) Programme wishes our friends and partners at @ASEAN congratulations and best wishes on the 53rd #ASEANDay. We look forward to continuing our work together in the two-year extension phase of SHARE. #ASEANDAY53 #ASEAN53  https://t.co/kflWDrUntC,"['aseanday', 'aseanday53', 'asean53']",38
167,1287466145063284736,2020-07-27,03:13:43,@neutraluniverse @Jamiest_Jay @NazriSazali No but it can impact what others think and view other gay ppl around them. Ppl who they’ve converted might potentially have the same hazardous mindset as the church. And that by extension is problematic,[],36
168,1285531941240881153,2020-07-21,19:07:53,#VSCode Extension for #GitHub Actions... Looks really useful!   https://t.co/xqwl0BxcPT,"['vscode', 'github']",6
169,1284454381086289921,2020-07-18,19:46:03,For the Free 2 years warranty extension. #Secretlab New sleeping chair. @ Singapore  https://t.co/opsqU0i8oR,['secretlab'],10
170,1282939045836845056,2020-07-14,15:24:39,😭lost my blue yeti mic on Sunday. I can’t recall what happened because so much was going on in my mind when I was travelling from my house to Sengkang. I might have left it on the train or the bus. It was in a black tote bag along with an extension cable.,[],54
171,1281592659182645249,2020-07-10,22:14:35,tcb was right.. extension was abit fishy dont ya think,[],10
172,1281584065758457860,2020-07-10,21:40:26,"@shoan99 According to ELD, parties and candidates can continue to exercise their rights and obligations even with the extension to ensure a fair election",[],23
173,1281583423669153802,2020-07-10,21:37:53,Wow voter turnout as of 8pm is 96% which is higher than the 93.56% in 2015 so I am a little puzzled about the extension in voting hours! #GE2020,['ge2020'],25
174,1281578319054430208,2020-07-10,21:17:36,"#GE2020 This uncle came by at 8:15pm and was glad there was an extension because he was waiting for his neighbour to wheel him to Chongfu School. But when asked if he was afraid of potentially being exposed to people on SHN, he says he’s already old, and he’s not afraid to die  https://t.co/jI9sLq8pH9",['ge2020'],53
175,1281565947124281344,2020-07-10,20:28:26,"#GE2020 @yourSDP says the extension of the polls till 10pm is ""irregular"" and since some of their agents had left at 8pm, they will not observe the sealing of the boxes. @yourSDP says this ""renders results questionable"" @ChannelNewsAsia #SingaporeVotes","['ge2020', 'singaporevotes']",33
176,1280459208341590017,2020-07-07,19:10:39,"I see punish xiaxue is trending in Singapore  I agree. Her plastic surgery, make up and eyelash extension choices are questionable   Please punish her before she continues to punish us #ohmyeyes   Don’t even get me started on her home reno 😬  https://t.co/bASSoxoJTZ",['ohmyeyes'],40
177,1278945626701434880,2020-07-03,14:56:13,@PoznanInMyPants Don't believe you. Also your fault when your numbers get Mustafi an extension,[],12
178,1277081255184482304,2020-06-28,11:27:52,"@yaniekarsani nope. from wht i learnt, nope. coa th extension ade glue yg resistant to wudhu..",[],15
179,1277056455846158336,2020-06-28,09:49:20,Yep I use some of these #VSCode Extensions...   https://t.co/DftOU79jak,['vscode'],7
180,1274618798830571521,2020-06-21,16:22:57,"""Google has come up with a solution that makes it possible direct someone to the precisely section of a website you want them to see"" - new Chrome extension  https://t.co/rnyaiQgtl7",[],28
182,1267002162938212354,2020-05-31,15:57:10,"@manojsin @JawedAshraf5 Our call records suggest otherwise . These nos r constantly working. The no called was from abroad.  Besides there r other modes of communication to reach us. In case of any assistance incl rejection of visa extension, pl write @ welfare.singapore@mea.gov.in as suggested bfor🙏",[],41
183,1265932034947510277,2020-05-28,17:04:51,"@ISHASENGUPTA3 @MEAIndia @DrSJaishankar @MOS_MEA @harshvshringla @HardeepSPuri @airindiain @JawedAshraf5 @HomeBengal flights are scheduled based on a number of factors, including local readiness and capacity of the concerned state govts and their consent.Meanwhile for any assistance incl visa extension in case of rejection , pl write to us at welfare.singapore@mea.gov.in",[],36
184,1265852794411446273,2020-05-28,11:49:59,"@sukeshk95938011 @PMOIndia @MEAIndia @DrSJaishankar @MOS_MEA @harshvshringla @HardeepSPuri @airindiain @DDNewslive @PIB_India @JawedAshraf5 In case of rejection of extension requests, pl write to us on welfare.singapore@mea.gov.in",[],12
185,1264170339849785344,2020-05-23,20:24:30,"@lakshmanvrsec @JawedAshraf5 @PMOIndia @MEAIndia @DrSJaishankar @MOS_MEA @harshvshringla @HardeepSPuri @airindiain @MFAsg @DDNewslive We will continue to work on this . Meanwhile if you get any rejections for temporary extensions of passes , pl write to us on welfare.singapore@mea.gov.in",[],23
187,1261736310709948416,2020-05-17,03:12:33,Spain to Seek Extension of State of Emergency by One Month  https://t.co/pG7wZLvznt,[],11
188,1261066529367396352,2020-05-15,06:51:04,@PragatiAmit1 @JawedAshraf5 @PMOIndia @DrSJaishankar @MEAIndia @harshvshringla @IndianDiplomacy @MoCA_GoI @airindiain @DDNewslive @PIBHomeAffairs @amitaher1809 We understand . Pl keep following our posts on social media and website for correct information on scheduling of flts. More flts to more destinations will be announced in coming days.For any permit extension related assistance pl write to welfare.singapore@mea.gov.in,[],37
189,1260132965259997184,2020-05-12,17:01:25,"@Sukhdandiwal_37 @CMOPb @airindiain Trust us and keep patience . More flights covering different regions including Punjab will b announced by GOI in steps from all parts of the world including Singapore . Please apply Reg visa extension to ICA , in case of rejection pl write to us on welfare.singapore@mea.gov.in",[],43
190,1260125640994377728,2020-05-12,16:32:19,"@Sukhdandiwal_37 @CMOPb @airindiain Flight is yet to scheduled . Pl follow posts on our website and social media .  Meanwhile , pl write to ICA for visa extension. In case of rejection, pl let us know on welfare.singapore@mea.gov.in",[],31
191,1260077587939749889,2020-05-12,13:21:22,@DurbaBanerjee9 @sandipta_r @Dhuvaraha @CMOfficeWB @MamataOfficial @deb_majumder @PMOIndia Pl write to us on welfare.singapore@mea.gov.in for any assistance in case of no extension of pass till flts get announced for Kolkata .,[],21
192,1258276019884056576,2020-05-07,14:02:35,@shannarawhiskey HAHAHA yeah but first passport extension.😊,[],6
193,1257931990889689089,2020-05-06,15:15:32,Here’s a simple drill from SGC Golf Professional Trent Turner demonstrating how you can correct your early extension during downswing at home! #sentosagolfclub #staysafe  https://t.co/fRhhHdTVjv,"['sentosagolfclub', 'staysafe']",23
194,1254236813658447872,2020-04-26,10:32:13,Day 34 ✅ One of my professors decided to give us an extension on a paper. Very generous of him.,[],18
195,1253343588244615170,2020-04-23,23:22:52,@SaraKThompson I’ve heard of an extension that allows up to mute everyone at one. I’ll look it up tomorrow. This will be a game changer for me!,[],28
196,1252980844429365251,2020-04-22,23:21:27,So lucky ginapang Send me this before the #circuitbreaker extension n new exclusions csme out . I did the design n wrote #wewillsurvive ... but ..mmm...came out is patches ...of green n brown..n pink Anyhooos...…  https://t.co/CZ7vfJaVNn,"['circuitbreaker', 'wewillsurvive']",33
197,1252610145567334400,2020-04-21,22:48:25,"With the further extension of circuit breaker, it’s gonna be movie day and night for us since we’ll always be home! 🎥   Do you know what’s great while watching movies?  It’s..........popcorns!!! 🍿   . . .  Thank…  https://t.co/mlwXEj1sCL",[],36
198,1252541252974923783,2020-04-21,18:14:40,What is the one thing that you plan to achieve due to the extension of CoronaVirus Circuit Breaker? @ Singapore  https://t.co/1Ksom4UQyt,[],19
199,1252525450619846662,2020-04-21,17:11:52,"Lee on extended lockdown: ""Many will be disappointed by the extension of the circuit breaker, especially our business and workers, who are hurting greatlyBut I hope you understand that this short-term pain is to stamp out the virus... ones, and allow us to revive our economy.""",[],46
200,1251838941289828353,2020-04-19,19:43:56,"Week 2 highlights: cooked a real mean sinigang, watercress pork bone broth soup and improved running pace. Our numbers are not getting any better so I’m bracing myself for an extension",[],31
201,1251578406703001600,2020-04-19,02:28:40,@_afiqasmuni Itu advance..the main basic comes from those steps..extension sekejap je boleh master,[],14
202,1249929818017169408,2020-04-14,13:17:45,Tycoon son blames govt policy on property glut and wants ABSD extension for developers  https://t.co/3K4wtcact0,[],14
203,1249842593677991936,2020-04-14,07:31:09,"So more new cases may result in an extension but hey, whatevers best for us right. Stay home and stay safe guys!    Please, just stay home. Boring, I know. I'm bored too.",[],31
205,1249241044887183360,2020-04-12,15:40:49,"#speakcryptic in the times of the coronavirus, these artworks are on the construction walls of the extension near esplanade. @ Singapore  https://t.co/7Ymw2OeKJ4",['speakcryptic'],19
206,1249177501852749826,2020-04-12,11:28:19,I am in Indonesia batam from last 23days and here you don’t get any info for how to extension your visa than what we think more and here is many more Indians @tv9gujarati @PMOIndia @BBCsarika @AajTakTweets,[],32
207,1248963452397400064,2020-04-11,21:17:46,i cried so much that my eyelash extension dropped into my eye and now im in more pain wtf,[],19
208,1248483812012515330,2020-04-10,13:31:51,"In times like this, we can only rely on our REAL lashes. Stronger, longer and fuller lashes thanks to xlashsg ‘s eyelash serum. Where to get your eyelash extensions/touch up now, huh? 😏   Anyway, I’ve missed…  https://t.co/8cA7g7V6nk",[],37
209,1248277633294614528,2020-04-09,23:52:34,"We explored the new bicycle path extension that just opened at The Green Corridor, by riding towards the sunset. Despite Covid19 restrictions, physical exercise in parks/open spaces is…  https://t.co/8nRVGJne24",[],29
210,1247854704006008832,2020-04-08,19:52:00,@shyamsek By extension is everything you prefixed with not a truth?,[],10
211,1246714471306887168,2020-04-05,16:21:07,Chope Announces Redemption Suspension (until 3 November 2020) and Extension of Chope-Dollars    https://t.co/1G0bwXuPJi  #singapore #sg #news #chope #points #dining,"['singapore', 'sg', 'news', 'chope', 'points', 'dining']",9
212,1246318448239456258,2020-04-04,14:07:28,"@harzeet1973 @narendramodi @DrSJaishankar @HardeepSPuri Bhai, I haven’t seen such a care by Indian Ambassadors. They are doing fantastic job, help line numbers are there n they are arranging online visa extension by the local government authority, i know as far as SG &amp; Canada concern. So they are doing there job.",[],47
213,1246072299003867142,2020-04-03,21:49:21,"@sardesairajdeep Because singapore don't have the anti national media, fake news mafia and people will follow government instructions irrespective of faith, race and beliefs. And media will follow government instructions and report as govt says no extensions, no diversions. #IndiaFightsCorona",['indiafightscorona'],37
215,1245873386984636417,2020-04-03,08:38:57,"@QlvrFox If you (or someone you know) has one from a older Mac laptop, it’s the same power adapter extension cord",[],21
216,1245291818222153731,2020-04-01,18:08:00,Can’t even cry bc tears will ruin my lash extensions,[],11
218,1244604591590653954,2020-03-30,20:37:12,@SteveBSanchez81 Ahhh hmm what if there's a request for extension?,[],8
219,1244575163418415105,2020-03-30,18:40:16,@heavymetalpomp What is your current route at the moment? I am only aware of 969 and the train extension to Changi Airport will happen only in... 2040 😳,[],24
221,1242963974200664064,2020-03-26,07:57:59,Hilton Honors Announces Generous Status Extensions for Every Member (Worldwide!) due to COVID-19 Situation   https://t.co/zjQSJjCooN  #hilton #hiltonhonors #news #travel #luxury #hotel #tourism #singapore,"['hilton', 'hiltonhonors', 'news', 'travel', 'luxury', 'hotel', 'tourism', 'singapore']",14
224,1242336228608856064,2020-03-24,14:23:33,"@M4lev0lent Yea I did hair extensions coz my hair is taking forever to grow , because I keep cutting it whenever I have a mental breakdown HAHAHAHAHH",[],25
225,1242295055106191360,2020-03-24,11:39:56,"@QweenSativaa The Three mv &amp; it’s colour, use of lights, absurdly fast cuts, hallucinogenic visuals are an extension of the music &amp; some of the stuff he’s talking about in each song ( getting faded, feeling lonely, blaming himself, self pity, use of drugs &amp; losing himself etc)",[],45
226,1242049598123696129,2020-03-23,19:24:35,"@acbyacid For JB alone already 158 cases so far. Wait till 31/3, hope no of case decline and no extension of RMO. In sha Allah.",[],22
227,1241724387646001152,2020-03-22,21:52:18,Dear @emirates @SingaporeAir @staralliance   Please let us know if we will get an extension on our membership year?   I don’t want to lose my gold status but can’t maintain it if we can’t fly anywhere ...  🙏🏾🙏🏾🙏🏾,[],35
228,1241308423469187076,2020-03-21,18:19:25,Company offer to stay inhouse for 1-2 weeks incase extension occurs. Hmm hmm.,[],12
229,1240992589945303042,2020-03-20,21:24:24,"@MalaysianAlways @tanjooilong @1EinXnitta @ahkmlog @cheong_desmond @ChongBeng @LowElsielow @Mary_Soh @mikichoo @NonVitalTooth @skumar176 @yvonneAPY @zulnine09 10 days away to end of MCO, nation is still grappling with the reality.  MCO extension is likely.  The question: will the authority able to contain the virus?  I doubt so.  #COVID19",['covid19'],30
230,1240976913461440512,2020-03-20,20:22:07,"Turns out the problem is not with the tooling. It's an interference from the Live Share extension which packs its own .NET Core runtime, except it's 3.1.1xx. When the test host attempts to load a runtime, it loads the wrong one and the whole thing crashes.  https://t.co/iohUTfi0Zu",[],43
231,1239722213454069760,2020-03-17,09:16:23,#CANVASBYRIYAN2020 • #missdiva @Starvendors look inspired by @jlo over the weekend event in Singapore. . • Make Up Product used by revlonsg @maccosmetics  Hair Extension by ladyjaynesg  . • #tagsforlikes #love…  https://t.co/VUnNYZPUef,"['canvasbyriyan2020', 'missdiva', 'tagsforlikes', 'love']",19
232,1239532614119112704,2020-03-16,20:42:59,*Extension mosques closure for 9 more days til 26 Mar. - Call to prayer adapted with call to community to perform prayers at home - Mosques to produce more learning and talks via online content  Any mosque n muslim organization in JKT should be prepared to do the same,[],45
233,1239448304758296578,2020-03-16,15:07:58,"@k_2752ks @jaketapper @broadwatertmb There is good precedent for doing so though. I was a Year 1 Annual Passholder and the park was... frankly, way behind schedule. So they gave all of us a free six month extension that year.",[],35
234,1239224928479535105,2020-03-16,00:20:21,"@cs188 In my case, if I'm on desktop Pale Moon, I have an extension that lets me turn off JavaScript with a click, so that's what I use. On mobile Firefox Focus, I stop the page load halfway.",[],35
236,1238438362706366464,2020-03-13,20:14:49,@duracellko @code That would be handy. And also support for non-standard tasks from extensions (like our Octopus Deploy tasks). But that would require the extension to go online and check.,[],27
237,1238122459225882629,2020-03-12,23:19:32,"DREADSHONEY NEA❤️ .  Posted withregram • nea_anchovy new hair,who dis?? 🌈🌈🌈?#dreadlocks#dreads#extension @ Johor Bahru  https://t.co/U9LpPNcHoB",[],10
238,1237969235831332864,2020-03-12,13:10:40,Aluminium Black MTB Road 40mm Presta Valve Extender  Sgd $10   https://t.co/o1X8nJT8wV  #Dcbikes  40mm Extension For Presta Valves Only  Made in Taiwan  For valves that are not long enough to reach a pump head.  -…  https://t.co/EGLMyGWxMY,['dcbikes'],28
239,1237637382452785153,2020-03-11,15:12:00,Full set prices from $88. Get the softest most comfortable premium eyelash extensions and our popular KERATIN lash lift treatment at Beauty Recipe Aesthetics.  Beauty Recipe Academy distribute lash products worldwide…  https://t.co/E9KvCEdpuM,[],30
240,1237304553118162945,2020-03-10,17:09:28,"@duracellko @code I generally don't use multiple displays even in VS so I'm not missing that capability much. It would be neat, but not required for me. From extensions, C#, Roslynator, Test explorer, EditorConfig, GitLens. Some others, unrelated to C#.",[],36
241,1236563165472632832,2020-03-08,16:03:27,@yokey017 @Sgboy01 2 weeks vacation free extension to a month long Japan view cruise! What not to like about that?,[],17
242,1235216723587915777,2020-03-04,22:53:10,Oooo i wanna try eyelash extension 🥺,[],6
243,1235074439751979008,2020-03-04,13:27:47,how do yall remove eyelash extensions by urself ://,[],8
244,1233660890672553984,2020-02-29,15:50:51,@damianstack Yeah I know but it could be easily done. Jesus Ireland is an extension of Silicon Valley. I suppose here you see how easy technology can be used and adapted and how easy it makes life.,[],36
245,1233581149433159681,2020-02-29,10:33:59,Quality eyelash extensions with premium mink lashes with empty centre so it is 6 times lighter than normal lashes. You will not even feel that you have eyelash extensions at all.  Beauty Recipe Academy distribute…  https://t.co/uUPkQHWEzU,[],34
246,1233349200848605184,2020-02-28,19:12:18,Full set prices from $88. Get the softest most comfortable premium eyelash extensions and our popular KERATIN lash lift treatment at Beauty Recipe Aesthetics.  Beauty Recipe Academy distribute lash products worldwide…  https://t.co/gwNbQZXsQb,[],30
247,1232716756684353537,2020-02-27,01:19:12,Airy Natural Lash Extensions Try the airy fluffy feel with me this March! ✽ First time visit at $58 ✽  🍀Book your appt here whatsapp 9041 4131…  https://t.co/oueXrofYUD,[],22
248,1232631180509503489,2020-02-26,19:39:09,Full set prices from $88. Get the softest most comfortable premium eyelash extensions and our popular KERATIN lash lift treatment at Beauty Recipe Aesthetics.  Beauty Recipe Academy distribute lash products…  https://t.co/12j7mX11P3,[],29
249,1232504486855245825,2020-02-26,11:15:43,Lashes appointment is full. So im just gonna jump the gun &amp; do my own extensions. Aiming a specific extension kit to get for myself! 😍😍,[],24
250,1231870560856133632,2020-02-24,17:16:43,"Outline Hell commenced  On bro Isaac’s extension  Thematically, From his  WatercolorFX Forearm.   An Uber-detailed  pencil sketch of his  Two cats and his  Fave band, Vamps.   Details be my bane And your Gain; Here’s…  https://t.co/ufvZM98Us0",[],34
253,1230105950629089281,2020-02-19,20:24:47,@jaythevar  𝗞𝗻𝗲𝗲𝗹𝗶𝗻𝗴 𝗦𝗾𝘂𝗮𝘁𝘀 Kneeling squats are a glute activation and strengthening exercise. Their purpose is to teach and strengthen that powerful hip extension you need on squats and deadlifts and everywhere…  https://t.co/oxwB94eeSB,[],28
254,1229989387233939456,2020-02-19,12:41:36,@LauraEngland @thetomryan1 Looks great. Do you have a link to the extension?,[],10
