,id,date,time,tweet,hashtags,num_words
0,1364712215933149185,2021-02-25,07:02:02,@kirubtw @trexfn1 @h3ll04myy Cb cheat on me ah habibi,[],6
4,1364658707150241792,2021-02-25,03:29:24,and the toilet lights didnt turn on after 10secs cb,[],9
5,1364658406737334275,2021-02-25,03:28:12,cb its so fkg dark and scary here,[],8
7,1364652842699513858,2021-02-25,03:06:06,"i actually wanna see an ah lian version of emma. like when mr knightley comes to her hdb void deck she's like ""woi cb what u doing here""",[],27
8,1364642826110214144,2021-02-25,02:26:18,term 2 was the best bc we had just come out from cb so I had a newfound appreciation for irl school term 3 was 2nd best bc it was boring but we did funny shit sometimes term 1 was 3rd best bc it was 100% online and that sucked big time term 4 was the worst bc it was too stressful,[],55
9,1364641527054561283,2021-02-25,02:21:08,@gaanesh20 Cb you bookout oready ah? *,[],5
11,1364631495869042691,2021-02-25,01:41:16,cb i literally break down cause redo IDA project,[],9
12,1364629272351019017,2021-02-25,01:32:26,cb out of the 3 days mc i insomnia on the day i need to go work the next day 😭,[],19
15,1364613800364707843,2021-02-25,00:30:57,"""that fucker"" ur mader cb",[],5
18,1364607751473618946,2021-02-25,00:06:55,@jwcoseok ID MOST LIKELY  BE SLEEPING IN THE STREETS AFTER CB! 🤣🤣,[],10
21,1364605788249985025,2021-02-24,23:59:07,i need my moot i need my moots i need my mootss i need my moooottss!!!! Where r you guys??? its CB soon!! Please follow me so i could follow you all too!!!🥰😍♥️♥️ #펜타곤 @CUBE_PTG #PENTAGON  https://t.co/yqbftrNECv,"['펜타곤', 'pentagon']",33
22,1364599305168818179,2021-02-24,23:33:22,cb so coldddd omg im freezing,[],6
24,1364595436346953732,2021-02-24,23:17:59,@joethomlinson Ask about what he thinks abt his CB letting in many goals as the bottom club? If he knows who are his best CB pairing ?,[],25
25,1364595335272624129,2021-02-24,23:17:35,“Some mats be like” .... “Some minahs be like”.... Diam la cb annoying sia,[],13
27,1364593519810076675,2021-02-24,23:10:22,Lol cb my grandma been hiding good food frm me bt i found all of em sadly,[],17
28,1364585979634282504,2021-02-24,22:40:24,Tragic man fml those Cb days,[],6
29,1364585898055114753,2021-02-24,22:40:05,"The day when I saw aniq in the club , we passionately made out in front of his gf hahahaha , Cb can tell she’s damn mad but sis he was my bestfriend even b4 you exist ahhaha",[],36
32,1364580108942471174,2021-02-24,22:17:05,cb i thought black tp waiting at my lot scare me cb my neighbour why ur bike all black 💀,[],19
33,1364578895790411781,2021-02-24,22:12:16,tired lah cb see your name everywhere,[],7
34,1364578403278409733,2021-02-24,22:10:18, https://t.co/LJqYg8xQNu IS LIVE NOW with CB draws,[],6
37,1364568463402958848,2021-02-24,21:30:48,cbb i need submit wa1 oral by tonight la kaninabu I WS SUPPOSED TO SUBMIT IT BY 8FEB TCHER GIME SO MANY CHANCE CB FK LA,[],24
39,1364564867730927622,2021-02-24,21:16:31,cb why the fuck did i lower my standards hm. eiter way i will still get heartbroken,[],17
40,1364564387730657282,2021-02-24,21:14:37,"@wtftee_ @musschantekk And do not asking me ""what’s happened babe?"" On that time i will LUDAH on your face la cb !",[],20
41,1364556711554547713,2021-02-24,20:44:06,bro this fucking tootle speeding like crazy ah and swerving left to right like one cb dog bro i just know i aint gonna live to see tmr,[],28
43,1364540042916421643,2021-02-24,19:37:52,cb put in airpods but no battery now i shy to put it back in to the casing &lt;/3,[],18
45,1364534236523466755,2021-02-24,19:14:48,Nnb cb why my tik tok full of motorbike? Kanina jdm car all where? Annoyed af siol,[],17
46,1364525590770974721,2021-02-24,18:40:27,@iights_moon fuck u cb how the fuck u steal my account and fucking change my username FUCKKKK,[],16
47,1364520907662786560,2021-02-24,18:21:50,Cb i extend my right ear 12mm like ntg sia d cone js slide in 🤣,[],14
48,1364520703932833793,2021-02-24,18:21:02,cb cheat my feelings ps dont have pepper lunch,[],9
49,1364518273509777408,2021-02-24,18:11:22,"WTS want to sell Stray Kids IN生 INLIFE in life preorder benefit inserts  ⭕️paypal,ww  stamped+$2 TRACKED+$8  pob mini photobooks: chan/felix/han jisung $2.50 minho/hyunjin $3 changbin/seungmin/jeongin $2  DM~ skz pc pb photocards 스키즈 양도 인생 포카 leaflet folded  https://t.co/yHpO4BPmAv",[],34
50,1364517659383984130,2021-02-24,18:08:56,"WTS want to sell Stray Kids IN生 INLIFE in life photocards  ⭕️paypal,ww  stamped+$2 TRACKED+$8  LIMITED ver frame photocards chan $9 minho $11 changbin $7 hyunjin $11 felix $9 jeongin $7  DM~  skz pc 스키즈 양도 인생 포카  https://t.co/5Yy10glXFG",[],26
51,1364517212258635783,2021-02-24,18:07:09,"WTS want to sell Stray Kids IN生 INLIFE in life photocards  ⭕️paypal,ww  stamped+$2 TRACKED+$8  $2.50 EACH  • changbin concept $4 • seungmin concept damaged • 3racha / danceracha / vocalracha unit  DM~  skz pc 스키즈 양도 인생 포카 chan minho hyunjin han jisung felix jeongin  https://t.co/3dEYcBmr18",[],32
52,1364516220188323844,2021-02-24,18:03:13,"WTS want to sell Stray Kids IN生 INLIFE Withdrama Benefit LIMITED Holographic Photocard  ⭕️paypal,ww  FREE stamped TRACKED+$8  prices stated or willing to accept best offer!  $20 each Changbin Seungmin  DM~  skz in life holo pc 스트레이키즈 양도 위드드라마 특전 포카  https://t.co/1JBB7irGsU",[],33
55,1364514997225709569,2021-02-24,17:58:21,"WTS want to sell Stray Kids IN生 INLIFE Aladin/Aladdin Store Benefit Photo Print  ⭕️paypal ⭕️ww  FREE stamped TRACKED +$8  Chan $30 or best offer *sealed, unopened  DM~  #스트레이키즈양도 #스트레이키즈 #스키즈 #양도 알라딘 특전 인화사진 포카 photocard pc mini poster  https://t.co/9IvZ2K8tLe","['스트레이키즈양도', '스트레이키즈', '스키즈', '양도']",27
56,1364511569162366977,2021-02-24,17:44:44,cb gst so long nv increase then now suddenly increase y'all we rich ah knn,[],14
58,1364500164237430784,2021-02-24,16:59:24,cb this fkg counsellor annoying asfk bro leave me alone,[],10
59,1364498331636928512,2021-02-24,16:52:08,"I work so hard, 2 fucking jobs to be financially independent.. just for “friends” to be financially dependent on me.   “Eh Tash can I borrow $500?” BORROW FROM YOUR MOTHER LA CB",[],30
60,1364497181219069958,2021-02-24,16:47:33,@aaerde Who tf say cb i teabag them,[],7
62,1364486940716716033,2021-02-24,16:06:52,I can’t understand guys who just want girls to just please their nafsu cb we have feelings also sia and tf you calling her cheap you be fking another girl right after you broke up with her,[],38
63,1364485696665231361,2021-02-24,16:01:55,YOOOOO I FAILED MY INTERN HAHAHAAHHA cb,[],7
64,1364481583034421251,2021-02-24,15:45:34,"WTS want to sell Stray Kids 2nd Photobook Stay in Playground   ⭕️paypal,ww FREE stamped tracked+$8   member sets @ $6 USD (postcard + msg card + id photo) changbin, felix, jeongin  changbin scratch card only $3  all msg cards are unscratched!  DM~ skz sip pb pc 스키즈 양도  https://t.co/lza5DVTCUq",[],39
65,1364481294998982656,2021-02-24,15:44:26,"WTS want to sell Stray Kids 2nd Photobook Stay in Playground Preorder Benefits  ⭕️paypal,ww FREE stamped tracked+$8   Polaroids: $20 each changbin seungmin jeongin  Store pob (applemusic): i.n $25  multiples avail for most!  skz sip pb pola pc 스트레이키즈 스키즈 양도 apple music  https://t.co/b24R8yOBIJ",[],37
66,1364480866177617920,2021-02-24,15:42:43,"WTS want to sell Stray Kids GO生 GOLIVE go live withfans / yzy fansign photocards  ⭕️paypal, ww  FREE stamped shipping TRACKED+$8  chan $14 changbin $12  DM~ skz pob pc straykids 스트레이키즈 스키즈 양도 고생 포카 with fans yizhiyu  https://t.co/jgbthnA8wQ",[],28
67,1364480485879992322,2021-02-24,15:41:13,"WTS want to sell Stray Kids GO生 GOLIVE go live inserts  ⭕️paypal, ww  FREE stamped shipping TRACKED +$8  $6 EACH  Preorder Benefit polaroid photocard: Seungmin  I.N  DM~ skz pob pola pc straykids 스트레이키즈 스키즈 양도 고생  https://t.co/o2FxZz1lyo",[],29
68,1364480239976419329,2021-02-24,15:40:14,"WTS want to sell Stray Kids GO生 GOLIVE go live photocards  ⭕️paypal, ww  FREE stamped shipping TRACKED+$8  $7 EACH  member pose: changbin x1 seungmin x2  double sided: seungmin x2  DM~ skz pc straykids 스트레이키즈 스키즈 양도 고생 포카 ds  https://t.co/ZYTsngCwwd",[],28
69,1364478824759496704,2021-02-24,15:34:37,"WTS want to sell Stray Kids Clé 1 MIROH photocard  ⭕️paypal ⭕️worldwide  FREE stamped shipping TRACKED +$8  Seungmin CLÉ 1 : MIROH logo pc $4 *not perfect condition, lines/dent in 2nd pic, can dm for vid / more pix  DM~   straykids 스트레이키즈 스키즈 양도 포카 skz cle  https://t.co/rergpOsHTs",[],33
70,1364478187569180674,2021-02-24,15:32:05,"WTS want to sell  Stray Kids Unveil Showcase I Am You Goods op3  ⭕️paypal,ww  stamped shipping+$2 TRACKED +$8  NEW sealed, unused magnetic bookmark set $8  1 set = bang chan + seungmin + jeongin / I.N  ❌sell by indiv member!  DM~ straykids 스트레이키즈 스키즈 양도 굿즈 skz  https://t.co/09HQPQiZ0n",[],36
71,1364478094036197378,2021-02-24,15:31:43,catch us on CB Draws tonight! 10pm-11pm. Drawing topic is monsters in mala hot pot.,[],14
73,1364467635061067777,2021-02-24,14:50:09,don’t tell me my cousin want work w me Wah Cb,[],12
74,1364465765588475907,2021-02-24,14:42:43,@nashryladam just that liverpool cldnt beat like on cb,[],8
75,1364464274786058240,2021-02-24,14:36:48,why is my dad forcing me to take my license asap cb what’s the rush???,[],16
82,1364459948084666368,2021-02-24,14:19:36,cb this dog damn noisy,[],5
84,1364450908885504000,2021-02-24,13:43:41,cb laksa no cockle how can,[],6
85,1364448754351239169,2021-02-24,13:35:07,wah damn cb pls for the last 8 years the outdoor theme park was closed and every time i’ve been asking around on when it will reopen but now with the borders closed then genting wanna reopen it??? IM FUMING 😤😭😤  https://t.co/pvhCU6j9Rc,[],40
86,1364448017147858945,2021-02-24,13:32:12,Fucking stupid from just now irritating me when I cooking...cb fk la,[],13
91,1364433585319473159,2021-02-24,12:34:51,"@streetstylestan Unfortunately no, the publication it was in (Ministry magazine Australia) no longer exists. I’m working on a 2021 remix of the story though, which will emerge soon.",[],27
94,1364429476386365440,2021-02-24,12:18:31,cb i just want to shoot myself sia,[],8
95,1364426410010447872,2021-02-24,12:06:20,"Really gearing up to enter an exciting period for #XTR now. To think a few months ago I was sat wondering if I’d ever see my money back after the years of aftermath that Jan left behind. I take back (almost) everything negative I ever said about CB, he’s pulled a blinder here🤣🤣",['xtr'],54
96,1364424495453270018,2021-02-24,11:58:44,Might do a better job than pique at CB tbf,[],10
97,1364414831982305284,2021-02-24,11:20:20,This bank Aunty all can die sua Cb early morning alr nbcb behavior come out knn hope u die at ur sleep tonight nbcb,[],24
98,1364414016152428547,2021-02-24,11:17:05,@utdreport @AndyMitten Lol a cb shorter than 1.8? This is nonsense you guy know right....,[],12
99,1364410212325580807,2021-02-24,11:01:58,cb at least you get to fuck me why all want fight who gets to fuck first  isn't the last is the best one HUH TAK FAHAM,[],26
100,1364409045700943874,2021-02-24,10:57:20,esok fucking physics woi i haven’t finish math and fuckinf chem cb what’s this,[],16
102,1364397109835751428,2021-02-24,10:09:54,@qilaquack cb unpriv ur acc la iw retwt,[],7
103,1364394136527245312,2021-02-24,09:58:06,cb miss gold by 1 sec are u fking srs,[],9
106,1364383210403024897,2021-02-24,09:14:41,cb my perut issa painn,[],5
110,1364345367752413186,2021-02-24,06:44:18,Ite students 2021 got really lucky to grad on stage .. look at my grad.. at home during CB somemore  https://t.co/Ug09tqBRR5,[],18
113,1364268483073089538,2021-02-24,01:38:47,cb if i bite my fried chicken and it’s ice cream i will mf chomp down a live chicken.,[],20
114,1364266580679352323,2021-02-24,01:31:14,"@poppymcp @Reuters TW// Blood, Violence  Freelance journalist U Tin Win from Popular Journal, got beaten up by two anonymous persons near CB bank at 6.5 miles in Yangon. His phone and data were stolen. Even journalists are not safe now.  #WhatsHappeningInMyanmar #Feb23Coup  https://t.co/YOft4F2umd","['whatshappeninginmyanmar', 'feb23coup']",37
115,1364266355017404416,2021-02-24,01:30:20,"@RapporteurUn @rfa TW// Blood, Violence  Freelance journalist U Tin Win from Popular Journal, got beaten up by two anonymous persons near CB bank at 6.5 miles in Yangon. His phone and data were stolen. Even journalists are not safe now.  #WhatsHappeningInMyanmar #Feb23Coup  https://t.co/DMpHEOY75E","['whatshappeninginmyanmar', 'feb23coup']",37
116,1364265503141756929,2021-02-24,01:26:57,cb what a fucking tiring day sia today,[],8
117,1364261354790477831,2021-02-24,01:10:28,A freelance journalist from Popular Journal got attacked in Mayangone 6 mile near CB bank and phone got stolen. We are not safe anymore. Where is justice ? #WhatsHappeningInMyanmar  #HearTheVoiceOfMyanmar  https://t.co/Fk8P9vEQYl,"['whatshappeninginmyanmar', 'hearthevoiceofmyanmar']",26
119,1364252007654129665,2021-02-24,00:33:19,"@RapporteurUn @rfa tw // blood , violence  Reporters are not safe! Freelance reporter U Tin Win from Popular Journal was brutally beaten and snatched mobile phone by two anonymous guys at near the CB bank,6.5 miles,Yangon.There are a lot of data in his phone.  #WhatsHappeningInMyanmar  #Feb23Coup  https://t.co/eSh4cKF3jB","['whatshappeninginmyanmar', 'feb23coup']",40
120,1364251923864502274,2021-02-24,00:32:59,"@freya_cole tw // blood , violence  Reporters are not safe! Freelance reporter U Tin Win from Popular Journal was brutally beaten and snatched mobile phone by two anonymous guys at near the CB bank,6.5 miles,Yangon.There are a lot of data in his phone. #WhatsHappeningInMyanmar  #Feb23Coup  https://t.co/BXKg7cfk6Z","['whatshappeninginmyanmar', 'feb23coup']",40
