,id,date,time,tweet,hashtags,num_words
0,1364726500713324544,2021-02-25,07:58:47,"Oohhh nice! I’m left with my second jab~ Once they approve this (and hopefully no quarantine), I can go visit you #MewSuppasit if you’re having events as per normal~ 🥰  https://t.co/jbegc86Y1W",['mewsuppasit'],30
1,1364724135264354304,2021-02-25,07:49:23,"Singapore reported 7 #COVID19 cases on Feb 24.  - 6 imported cases - 1 local case (linked to prev case, detected in quarantine)  - 6/1 a/symptomatic  Total: 59,890 Discharged: 59,761 (+8) Isolation facilities: 82 (0) Hospitalized: 18 (-1) ICU: 1 Death: 29   https://t.co/JNE5XyagA4  https://t.co/gwoP4zmMqz",['covid19'],25
2,1364714757920464898,2021-02-25,07:12:08,"Industry groups are hopeful that quarantine rules would be further eased next month to allow economy to reopen further and recover from Covid-19 crisis, even after Pres. Rodrigo Duterte said he would not do so until coronavirus vaccines are rolled out.   https://t.co/sW55myqfby",[],41
3,1364673843957219328,2021-02-25,04:29:33,The Hilary Duff x Smash + Tess Collab Is Your New Quarantine Uniform - E! Online #worldnews #breakingnews #latestnews #politicnews ...  https://t.co/hmmihFrv51,"['worldnews', 'breakingnews', 'latestnews', 'politicnews']",14
4,1364663035600674816,2021-02-25,03:46:36,Indonesian domestic helper developed Covid-19 symptoms during quarantine but not reported to MOH  https://t.co/xxRHgsxS0a  https://t.co/qOUX6Yp9Pz,[],13
5,1364609817612984324,2021-02-25,00:15:08,"@10minus6cosm this is getting to be standard sentence for almost every comm case so far “developed a cough while still under quarantine, but did not report symptoms to MOH”. wonder what we can do to make it more of a safe space for ppl to report. ppl hesitant even in quarantine already.",[],51
6,1364604357656776707,2021-02-24,23:53:26,Most Filipinos seem to care more about relaxing the community quarantine levels so that they go on with their normal lives than the acquisition of COVID-19 vaccines.,[],27
7,1364604309883748353,2021-02-24,23:53:15,Do Indonesian foreign minister and Wunna Maung Lwin stay quarantine according to Thailand's covid regulations??  FREEDOM FROM PRESS #WhatsHappeninglnMyanmar  #Feb24Coup,"['whatshappeninglnmyanmar', 'feb24coup']",17
8,1364601085344710660,2021-02-24,23:40:26,"CORRECTION: 'Chinese with yellow buses' are likely to be ""Myanmar Nationals"" from Lashio and can speak Burmese. And they went to the hotel tonight for quarantine. They departed from Philippines. - One of the passengers told me.",[],36
9,1364593213663756294,2021-02-24,23:09:09,We have been experiencing some problems with subscriber log-ins and apologise for the inconvenience caused.  https://t.co/0F11F568jD via @stcom #Retailer #Quarantine,"['retailer', 'quarantine']",15
