,id,date,time,tweet,hashtags,num_words
1,1364582255943770115,2021-02-24,22:25:37,Assessing mandatory stay‐at‐home and business closure effects on the spread of COVID‐19 - Bendavid - - European Journal of Clinical Investigation - Wiley Online Library  https://t.co/Dlr9KlIECv,[],23
2,1364574712148365312,2021-02-24,21:55:38,🐞 This sweetheart came and plonked itself on me on the walk home from the office. We left it in a bush nearby. Stay safe little one ❤️ . #coach #healer #priest #recordingartist #musicproducer #mentor #speaker #author #consultant #musician #kindness #awareness #love #spirituality  https://t.co/ecZBgn81Fm,"['coach', 'healer', 'priest', 'recordingartist', 'musicproducer', 'mentor', 'speaker', 'author', 'consultant', 'musician', 'kindness', 'awareness', 'love', 'spirituality']",26
3,1364547376720052224,2021-02-24,20:07:01,@nosam_tktk Spiderman Home Stay COVID Special,[],5
5,1364528919345569792,2021-02-24,18:53:40,I just wanna be a stay home wife. Bloody hate staying at work for long hours.,[],16
6,1364509671470428164,2021-02-24,17:37:11,"Boy try to protect his mom from police. This is heart broken video. 😭😭😭😭 Where is our safety? Even you stay at your home, police can break anytime and anywhere.  @mrattkthu @UNinMyanmar #WhatsHappeningInMyanmar #Feb24Coup #HumanRightsViolations","['whatshappeninginmyanmar', 'feb24coup', 'humanrightsviolations']",29
7,1364498448985260032,2021-02-24,16:52:36,Paid To Stay Home— Coronavirus Aid Bill Pays Federal Employees With Kids Out Of School Up To ...  https://t.co/ecCGU3BILM #singapore #jobs,"['singapore', 'jobs']",17
8,1364487172082913280,2021-02-24,16:07:47,Its gna rain and im gg work hais i wantu stay at home laaa penat la asyik work,[],18
9,1364433487478935552,2021-02-24,12:34:28,Ever wondered if e-learning is worth it?  Take a dive into our bumper list of 20 e-learning pros and cons right here. There's also actionable tips and 4 free tools for teachers (and parents) to get the most out of their stay-at-home students!   https://t.co/aOYLPSMCOA,[],37
11,1364401202125967360,2021-02-24,10:26:10,@hmbirhm dk want go home ah lazy want stay till 4.30,[],9
12,1364309260247707654,2021-02-24,04:20:49,@hoelypapii that’s crazy bc that’s where i stay  enjoy and get home safe Thato 🤍,[],15
13,1364189651561373697,2021-02-23,20:25:33,my nose is so fkg runny might just stay at home tomorrow and skip my exams huhu,[],17
15,1364120696952033280,2021-02-23,15:51:32,"#COVID19 update in #Singapore 🇸🇬 on Feb. 23:  ◾ Cases in the community: 0 ◾ Cases residing in dormitories: 1 ◾ Imported cases: 3  59,883 coronavirus cases  #Phase3 #WearAMask #SocialDistancing  #StayHome #StayAtHome #StayAtHomeSaveLives  https://t.co/nLtAGMSTkD","['covid19', 'singapore', 'phase3', 'wearamask', 'socialdistancing', 'stayhome', 'stayathome', 'stayathomesavelives']",16
16,1364113299399274498,2021-02-23,15:22:09,Fuck had to cancel a lot of my dick appointments cause my brother starts work and it’s my turn to stay at home 😑,[],24
18,1364080113223041024,2021-02-23,13:10:17,"@ArnelChris @Doctor_Whaaaa @marcorubio So Chris, do you include stay at home parents in those lacking dignity? F you.",[],15
19,1364058455720431616,2021-02-23,11:44:13,yea nvm going sch everyday now if i stay home my dad will force me go doctor 🖕🏻🖕🏻😃😃😃,[],17
20,1364031476476469250,2021-02-23,09:57:01,"Nothing to flex, just a 40yr stay home mom trying her best everyday to be better in all the multi-tasking responsibilities.  https://t.co/9CoWwI8b2e",[],19
21,1364012842706345990,2021-02-23,08:42:58,why my mom stay home today was literally woken up by her shouting 😄,[],13
22,1364001136106110977,2021-02-23,07:56:27,22222 Spring Revolution ♥️ Even disabled people and breastfeeding mother couldn’t stay home and came out protesting.   #hearthevoicesofMyanmar #JusticeForMyanmar #22222Revolution #WhatsHappeningInMyanmar  https://t.co/8sr1o0178K,"['hearthevoicesofmyanmar', 'justiceformyanmar', '22222revolution', 'whatshappeninginmyanmar']",16
23,1363990515859873809,2021-02-23,07:14:15,"Hopefully today, i can bring my 2nd baby back home! His jaundice was high so had to stay for phototherapy and under 24hrs observation. I’m already back home since ytdy.  And after 4 days of not hugging this smol boy!!! Finally, he is back in my arms! 💙  https://t.co/ej7lgnUrwt",[],45
