id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1358649115433791489,1358649115433791489,2021-02-08 13:29:26 +08,2021-02-08,13:29:26,+0800,1156488655877201922,aqillizofficial,Aqilliz,,"As COVID-19 normalises telecommuting, keeping employees engaged and motivated becomes a key challenge for all company leaders. Those who manage to future-proof their teams stand to triumph any kind of unforeseen crisis. Our CEO @GowthamanR explained how ⬇️  https://t.co/IOcVYPASp0",en,"[{'screen_name': 'gowthamanr', 'name': 'gowthaman', 'id': '102706614'}]",['http://bit.ly/2YXx40q'],[],0,1,5,[],[],https://twitter.com/AqillizOfficial/status/1358649115433791489,False,,0,,Singapore,,,,,,[],,,,
1316302164369711107,1316302164369711107,2020-10-14 16:57:46 +08,2020-10-14,16:57:46,+0800,1233080364861546496,remind_sg,Re:Mind Singapore,,"☀️#𝗪𝗲𝗹𝗹𝗻𝗲𝘀𝘀𝗪𝗲𝗱𝗲𝘀𝗱𝗮𝘆𝘀☀️  While telecommuting remains the default for most companies, more and more people are gradually returning to their offices. 🏢  For today's post, here are some tips for managing your mental health while at the workplace. 📊📈  #ReMind  https://t.co/oGyQRB1xbH",en,[],[],"['https://pbs.twimg.com/media/EkRx1KJVcAAK8lC.jpg', 'https://pbs.twimg.com/media/EkRx1KIU0AAwLUq.jpg', 'https://pbs.twimg.com/media/EkRx1KJUYAED6a0.jpg']",1,0,1,"['𝗪𝗲𝗹𝗹𝗻𝗲𝘀𝘀𝗪𝗲𝗱𝗲𝘀𝗱𝗮𝘆𝘀', 'remind']",[],https://twitter.com/remind_sg/status/1316302164369711107,False,,1,https://pbs.twimg.com/media/EkRx1KJVcAAK8lC.jpg,Singapore,,,,,,[],,,,
1286830362534920192,1286830362534920192,2020-07-25 09:07:21 +08,2020-07-25,09:07:21,+0800,540879483,drostontang,Droston,,Changing work office &amp; environments:  https://t.co/9dLcGfMVuO #telecommuting #remotework #remoteoffice #satelliteoffice,en,[],['https://sightsinplus.com/news/jobs-news/siemens-to-let-staff-work-from-anywhere-permanently/'],[],0,0,0,"['telecommuting', 'remotework', 'remoteoffice', 'satelliteoffice']",[],https://twitter.com/drostontang/status/1286830362534920192,False,,0,,Singapore,,,,,,[],,,,
1284505794877313031,1284505794877313031,2020-07-18 23:10:21 +08,2020-07-18,23:10:21,+0800,544789016,onefern,Fen Chia,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",#homemade #lontong #curry #sayurlodeh #tofu #wolfberries #goji #gojiberries #gouqizi #singapore #singaporefood #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg…  https://t.co/jde0b5GO41,und,[],['https://www.instagram.com/p/CCybVJQHZS_/?igshid=1wixk8egk3995'],[],0,0,1,"['homemade', 'lontong', 'curry', 'sayurlodeh', 'tofu', 'wolfberries', 'goji', 'gojiberries', 'gouqizi', 'singapore', 'singaporefood', 'wfh', 'stayhome', 'stayhomesg', 'stayhomeforsg', 'workfromhome', 'telecommuting', 'telecommute', 'covid19', 'covid19sg']",[],https://twitter.com/onefern/status/1284505794877313031,False,,0,,Singapore,,,,,,[],,,,
1272508635998978048,1272508635998978048,2020-06-15 20:37:55 +08,2020-06-15,20:37:55,+0800,544789016,onefern,Fen Chia,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",#macncheese #macaroniandcheese #macandcheese #macaronicheese #7ElevenSG #711 7elevensg @7eleven #instantfood #macaroni #cheese #pasta #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting…  https://t.co/GY7YgzSYZx,sv,"[{'screen_name': '7eleven', 'name': 'xxslurp4thewinxx', 'id': '80102659'}]",['https://www.instagram.com/p/CBdLqghHBjY/?igshid=1n4fttudgxsoj'],[],1,0,0,"['macncheese', 'macaroniandcheese', 'macandcheese', 'macaronicheese', '7elevensg', 'instantfood', 'macaroni', 'cheese', 'pasta', 'wfh', 'stayhome', 'stayhomesg', 'stayhomeforsg', 'workfromhome', 'telecommuting']",[],https://twitter.com/onefern/status/1272508635998978048,False,,0,,Singapore,,,,,,[],,,,
1272054484185694208,1272054484185694208,2020-06-14 14:33:17 +08,2020-06-14,14:33:17,+0800,544789016,onefern,Fen Chia,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Staple we get quite frequently from the nearby coffeeshop nowadays #Ngohhiang #octopus #prawn #prawnfritters #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg…  https://t.co/uURxtBz8hj,en,[],['https://www.instagram.com/p/CBZ9JWEHVxN/?igshid=1cptk5v5wenpi'],[],1,0,0,"['ngohhiang', 'octopus', 'prawn', 'prawnfritters', 'wfh', 'stayhome', 'stayhomesg', 'stayhomeforsg', 'workfromhome', 'telecommuting', 'telecommute', 'covid19', 'covid19sg']",[],https://twitter.com/onefern/status/1272054484185694208,False,,0,,Singapore,,,,,,[],,,,
1265917343730819072,1265917343730819072,2020-05-28 16:06:29 +08,2020-05-28,16:06:29,+0800,832309585,waimae23,Mae,,Travelling or telecommuting – how COVID-19 could affect public transport costs in Singapore  https://t.co/P2M3GfCfu1,en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-public-transport-fares-telecommuting-12756938#.Xs9w_JZFXak.twitter'],[],0,0,0,[],[],https://twitter.com/waimae23/status/1265917343730819072,False,,0,,Singapore,,,,,,[],,,,
1263465313909211142,1263465313909211142,2020-05-21 21:42:59 +08,2020-05-21,21:42:59,+0800,544789016,onefern,Fen Chia,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Pumpkin tart #pumpkin #pumpkintart #dessert #desserts #sweet #sweets #baking #bake #baked #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg #coronavirus #staysafe…  https://t.co/sISiAoWLuj,en,[],['https://www.instagram.com/p/CAc7XSKnlpO/?igshid=gvl07eqr531u'],[],0,0,0,"['pumpkin', 'pumpkintart', 'dessert', 'desserts', 'sweet', 'sweets', 'baking', 'bake', 'baked', 'wfh', 'stayhome', 'stayhomesg', 'stayhomeforsg', 'workfromhome', 'telecommuting', 'telecommute', 'covid19', 'covid19sg', 'coronavirus', 'staysafe']",[],https://twitter.com/onefern/status/1263465313909211142,False,,0,,Singapore,,,,,,[],,,,
1263463561130622977,1263463561130622977,2020-05-21 21:36:01 +08,2020-05-21,21:36:01,+0800,544789016,onefern,Fen Chia,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",My fave Hokkien mee. #hokkienmee #prawnmee #prawnnoodles #friedhokkienmee #prawns #squid #sotong #singaporehawkerfood #singapore #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute…  https://t.co/eDAfV5Fu63,en,[],['https://www.instagram.com/p/CAc6dqdHV3o/?igshid=z5hktnho6vat'],[],0,0,0,"['hokkienmee', 'prawnmee', 'prawnnoodles', 'friedhokkienmee', 'prawns', 'squid', 'sotong', 'singaporehawkerfood', 'singapore', 'wfh', 'stayhome', 'stayhomesg', 'stayhomeforsg', 'workfromhome', 'telecommuting', 'telecommute']",[],https://twitter.com/onefern/status/1263463561130622977,False,,0,,Singapore,,,,,,[],,,,
1259690190102130689,1259690190102130689,2020-05-11 11:41:59 +08,2020-05-11,11:41:59,+0800,758575239101952000,empirecodesg,Empire Code,,Our #telecommuting #holidaycamps kickstarted in full swing today! Join us to change how screen time works for your kids. They'll become #consumers to #creators of #technology within a week. Call/WhatsApp +65 8145 5004 for enquiries. #learntocode #computerscience #empirecode  https://t.co/QDHMs3LwP6,en,[],[],['https://pbs.twimg.com/media/EXtRisVVcAQBLre.jpg'],0,0,1,"['telecommuting', 'holidaycamps', 'consumers', 'creators', 'technology', 'learntocode', 'computerscience', 'empirecode']",[],https://twitter.com/EmpireCodeSG/status/1259690190102130689,False,,1,https://pbs.twimg.com/media/EXtRisVVcAQBLre.jpg,Singapore,,,,,,[],,,,
