,id,date,time,tweet,hashtags,num_words
0,1364425030059364355,2021-02-24,12:00:51,"Free-flowing Drinks, Afternoon Tea and Breakfast for Two at Singapore Marriott Tang Plaza Hotel from S$299++   https://t.co/kt9qOeFqWn  #singaporediscovers #singaporemarriott #sgdeals #sg #singapore #sgnews #marriott","['singaporediscovers', 'singaporemarriott', 'sgdeals', 'sg', 'singapore', 'sgnews', 'marriott']",15
1,1364181417882570759,2021-02-23,19:52:49,Colourful City! View of South Beach Tower and Esplanade – Theatres on the Bay at night.  #Singapore #cityscape #citybynight #SingapoRediscovers #NikonZ7ii #NikonSG #nightphotography @esplanade_sg @JWMarriottSG  https://t.co/uDxbBeRuf5,"['singapore', 'cityscape', 'citybynight', 'singaporediscovers', 'nikonz7ii', 'nikonsg', 'nightphotography']",15
2,1363827009927802886,2021-02-22,20:24:32,How to get the best value out of your SingapoRediscovers vouchers  https://t.co/0cozVmsumq,[],11
3,1363824741438529536,2021-02-22,20:15:31,A slice of nature in the heart of Singapore’s Marina Bay.  #Singapore #VisitSingapore #SingapoRediscovers #lushgreenery #cityscape #city #marinabay  https://t.co/A2DIdbM6Py,"['singapore', 'visitsingapore', 'singaporediscovers', 'lushgreenery', 'cityscape', 'city', 'marinabay']",12
4,1363463215833899011,2021-02-21,20:18:57,The late afternoon sun casting long shadows at the promenade outside The Shoppes at Marina Bay Sands.  📸 Nikon Z 7II + NIKKOR Z 24-200mm f/4-6.3 VR lens.  #Singapore #citylife #visitsingapore #nikonsg #zcreators #nikonz7ii #SingapoRediscovers #cityscape #lightandshadow  https://t.co/41Oz2ad4be,"['singapore', 'citylife', 'visitsingapore', 'nikonsg', 'zcreators', 'nikonz7ii', 'singaporediscovers', 'cityscape', 'lightandshadow']",25
5,1363105199779323904,2021-02-20,20:36:19,A peek at United Overseas Bank Plaza (UOB Plaza) and OCBC Centre from Ann Siang Hill Park.  #Singapore #city #VisitSingapore #SingapoRediscovers #exploresingapore #nikonz7ii  https://t.co/V90TPOCLzc,"['singapore', 'city', 'visitsingapore', 'singaporediscovers', 'exploresingapore', 'nikonz7ii']",17
6,1362945109038419973,2021-02-20,10:00:10,Hotel Review: Conrad Centennial Singapore (Executive Room) - Reduced Offerings at the Executive Lounge but Still a Great Stay    https://t.co/S5tgdxsBSW  #conradsingapore #conrad #news #review #singapore #singaporediscovers #review #hotel,"['conradsingapore', 'conrad', 'news', 'review', 'singapore', 'singaporediscovers', 'review', 'hotel']",18
7,1362719535338377217,2021-02-19,19:03:49,Waiting for the next buses outside the colourful Old Hill Street Police Station.  #Singapore #VisitSingapore #facadelover #cityvibes #colourfulfacade #singaporediscovers  https://t.co/TqAFgwGUYF,"['singapore', 'visitsingapore', 'facadelover', 'cityvibes', 'colourfulfacade', 'singaporediscovers']",13
8,1362705656621518849,2021-02-19,18:08:41,"Treat yourself to a staycation at the iconic Singapore Marriott Tang Plaza Hotel. With our newly launched Weekday Stay &amp; Dine Package at $260 nett, That’s not all, enjoy attractive savings by redeeming your SingapoRediscovers Vouchers! Book now:  https://t.co/BPKiP0yfEt  https://t.co/BHJfTqZPoi",[],37
9,1362269203047215107,2021-02-18,13:14:22,"|#WeekdayEscapes 😎| Catch Carrie LIVE on meWATCH's Facebook tonight at 7PM, where she'll bring you around Singapore! Join us at the livestream to get tips on where to use your digital SingapoRediscovers Vouchers, and stand a chance to win amazing prizes!  #CarrieWong #黄思恬  https://t.co/Sf76rOcbQx","['weekdayescapes', 'carriewong', '黄思恬']",36
10,1356399581844668416,2021-02-02,08:30:35,"Stay at Conrad Centennial Singapore with S$80 F&amp;amp;B Credit, Breakfast and 4 PM Late Checkout from S$295 Nett - SingapoRediscovers Voucher (SRV) Eligible   https://t.co/O6DTcnjiLo  #sg #singapore #deals #hotel #conrad #conradsingapore #singaporediscovers","['sg', 'singapore', 'deals', 'hotel', 'conrad', 'conradsingapore', 'singaporediscovers']",23
11,1355706358755184641,2021-01-31,10:35:58,"#kissainsinga: The Bukit Timah Railway, which once linked Singapore and Malaysia, is an amazing place for a walk or cycle (took my 🚲). Past the tracks and old station is a green path—it reminded me of the @highlinenyc.  Heritage site visit + exercise in one ✔️#Singaporediscovers  https://t.co/QybvbZfqZO","['kissainsinga', 'singaporediscovers']",42
12,1354030336162754560,2021-01-26,19:36:03,"#kissainsinga: First time at Apartment Coffee and I wonder why I didn’t come sooner. Such a great spot in the cool #JalanBesar area, which is dotted with heritage buildings #Singaporediscovers  https://t.co/QRpvNc6JrS","['kissainsinga', 'jalanbesar', 'singaporediscovers']",28
13,1353123438852882432,2021-01-24,07:32:22,We salute the glorious sun with phones 🙏🏻 stunning! Sun is the only hope and a reason to survive everyday 😀 #djsclicks #singapore #singaporediscovers #shotoniphone #nature #naturephotography #sunrise #sunrisephotography #photography #photooftheday #sun #morning #morningvibes  https://t.co/yOymjeh2Wj,"['djsclicks', 'singapore', 'singaporediscovers', 'shotoniphone', 'nature', 'naturephotography', 'sunrise', 'sunrisephotography', 'photography', 'photooftheday', 'sun', 'morning', 'morningvibes']",19
15,1341714609015644161,2020-12-23,19:57:45,This is lit! There’s something about Christmas lights that make me feel like a child again #Singapoliday #Singaporediscovers  https://t.co/4YeV3Fz3mP,"['singapoliday', 'singaporediscovers']",17
