,id,date,time,tweet,hashtags,num_words
0,1364599166492573696,2021-02-24,23:32:48,"Even if we could use our Financial Capital to support, should we? What do our family values say?  Would our next generation be better served by a lump sum inheritance or learning to steward assets that aren't ""theirs"" but instead their children's?",[],40
1,1364518218266673152,2021-02-24,18:11:09,@agatkn How does $AGA keep its token always deflationary? What are the decentralized protocols that prevent the depreciation of this token and provide support and shelter for users seeking this type of financial model?,[],33
2,1363730241257095172,2021-02-22,14:00:01,"Even as spending is set to be reduced in 2021, the Singapore government will continue to support businesses through tough economic times. In this article for @Singtel we take a look at what financial relief SMEs are looking for.  https://t.co/iZwBxRYfYa #budget #singapore #sme","['budget', 'singapore', 'sme']",37
3,1363696274017558528,2021-02-22,11:45:02,"In support of #SDGs, #BluePlanet will create meaningful jobs where employees are empowered, respected and provided with financial inclusion.   https://t.co/KDMe1lnEun  https://t.co/KYPhxOcEHw","['sdgs', 'blueplanet']",17
4,1363464208847941635,2021-02-21,20:22:53,"Youths are caught in a double bind, if you can’t support yourself financial then it’s only responsible to not get married and not have kids. But if you don’t, you’re stigmatised. If you do, people ask why did you have kids you can’t afford? #Singapore #EnoughIsEnough  https://t.co/TkbwrzLO8t","['singapore', 'enoughisenough']",49
5,1362963589691105284,2021-02-20,11:13:37,"@CeeBee64495886 This articles, at the end, makes it as if these two are soooo damn wealthy!!!  I’d like to see in another year or two, where they would be financially. Harry’s inheritance does come with conditions &amp; I hope Charles will not be daft as to continue the financial support of these 2.",[],52
6,1362796599223742470,2021-02-20,00:10:03,"Fed Monetary Policy Report: - The broad dollar has depreciated since March's financial stress, more than reversing its appreciation at the pandemic's onset - Financial markets abroad have recovered since the spring, buoyed by strong fiscal and monetary support #Fed $USD",['fed'],36
7,1362526647337934848,2021-02-19,06:17:21,"The newly signed R.A. 11523, or the “Financial Institutions Strategic Transfer Act” (FIST), will allow the Philippine banking industry to further support economic activities by lending more, according to DOF and two major industry groups.   https://t.co/g1320aRkxm",[],35
8,1362356867935186944,2021-02-18,19:02:43,World leaders and financial institutions must place unfettered humanitarian access into #Tigray as a precondition before granting @AbiyAhmedAli's administration any support. Do not unknowingly become corroborators of #TigrayGenocide.@IMFNews @WorldBank @EU_Commission @UN,"['tigray', 'tigraygenocide']",25
9,1362354701925117955,2021-02-18,18:54:06,Cut off all financial support from @AbiyAhmedAli's administration if he is not allowing independent media and full humanitarian access into #Tigray. #TigrayGenocide #AllowAccessToTigray @IMFNews @WorldBank @EU_Commission @UN @POTUS @SecBlinken,"['tigray', 'tigraygenocide', 'allowaccesstotigray']",19
10,1351623045190877187,2021-01-20,04:10:20,"Fast forward 10 years, an opportunity landed to study abroad with @imdasg scholarship at @scaddotedu I was choosing between UK/US, SCAD became my choice for weighing the options of financial support and being one of the best Motion Media major out there.I was absolutely ecstatic.  https://t.co/owLLWUUZnK",[],44
11,1349944293323014152,2021-01-15,12:59:34,"Eventhough I working at a same time I can complete my diploma studies. I should thank to God and my family, everytime gave me moral and financial support. Without them I couldn't achieve.",[],32
13,1331855335414493185,2020-11-26,15:00:31,The Monetary Authority of Singapore (MAS) has recently announced the provision of S$35 million in financial support for the Productivity Solutions Grant.  Read the full article in our newsroom here  https://t.co/RIF3RYyF0R  #Singapore #Regtech #Finance  https://t.co/aHE9FBRf3u,"['singapore', 'regtech', 'finance']",30
14,1314912324096978945,2020-10-10,20:55:02,"The lost generation. disrupted education,inequalities in access to internet n devices for remote learning/working resulted in disengagement within the education system, job opportunity etc. Worse for those without financial or parental support",[],34
15,1313063221427752961,2020-10-05,18:27:22,"@ArtForCause You ARE hope for those girls. I'm praying that you and the NGO find the emotional, psychological  and financial support to keep going. Thank you for what you do.",[],28
16,1310843691976671232,2020-09-29,15:27:45,"#YSRCheyutha Provides financial support for middle-aged women,where the women between 45-60 years belonging to SC, ST, BC &amp; minorities will be receiving Rs 18,750/- annually for a period of four years.   #YSJaganEmpowersWomen  @ysjagan @AndhraPradeshCM @YSRCParty @NSwamy_Official  https://t.co/PapDUQPULp","['ysrcheyutha', 'ysjaganempowerswomen']",27
17,1301697923055378432,2020-09-04,09:45:43,"Appealing for a COVID-19  financial support grant from the government for the nth time and I got so exhausted &amp; defeated that I burst out crying to the social service officer from trying to explain my situation.   I’m really tired, can you just send me some much needed help?",[],49
18,1300375127289257984,2020-08-31,18:09:24,"@xiangruii @msbsk_ I’ll give it to them, they have financial support and a world class manager",[],15
19,1289420000910950400,2020-08-01,12:37:39,This chart makes it very clear which group has been bringing in the money for the company and providing the financial support for them to debut new groups.,[],28
20,1263660759197736960,2020-05-22,10:39:37,@copilotmoney do you have any plans to add support for syncing with financial institutions in Singapore?,[],15
21,1248265619411054593,2020-04-09,23:04:49,‼️Zoo Negara Malaysia desperately needs your financial support to take care of the animals under this MCO period! Here’s how you can help them:  https://t.co/8pMPWXTpSM  Ps:/ couldn’t really decide what animal to adopt so I ended up adopting these 4 cuties under Seokmin’s name! 🥰  https://t.co/dOVUD1GNQP,[],44
22,1247054542887202816,2020-04-06,14:52:26,Singapore government and their financial support for their citizen: 💯,[],9
