thread,datetime,thread_url,post_id,post_timestamp,post_text
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125300722,22-02-2020  03:55 AM,"Quote: \u65b0\u578b\u30a6\u30a4\u30eb\u30b9 \u56fd\u5185\u3067\u306e\u611f\u67d3\u78ba\u8a8d744\u4eba\uff08\u30af\u30eb\u30fc\u30ba\u8239634\u4eba\u542b\u3080\uff09 2020\u5e742\u670822\u65e5 4\u664237\u5206 \u539a\u751f\u52b4\u50cd\u7701\u3084\u5168\u56fd\u306e\u81ea\u6cbb\u4f53\u306b\u3088\u308a\u307e\u3059\u3068\u300122\u65e5\u3053\u308c\u307e\u3067\u306b\u718a\u672c\u770c\u3067\u65b0\u305f\u306b\u7537\u6027\uff11\u4eba\u306e\u611f\u67d3\u304c\u78ba\u8a8d\u3055\u308c\u307e\u3057\u305f\u3002\u3053\u306e\u7537\u6027\u306f21\u65e5\u591c\u3001\u611f\u67d3\u304c\u78ba\u8a8d\u3055\u308c\u305f\u718a\u672c\u5e02\u306e\u5973\u6027\u770b\u8b77\u5e2b\u3068\u540c\u5c45\u3059\u308b50\u4ee3\u306e\u7236\u89aa\u3067\u300122\u65e5\u672a\u660e\u306b\u611f\u67d3\u304c\u78ba\u8a8d\u3055\u308c\u307e\u3057\u305f\u3002 \u3053\u308c\u3067\u3001\u56fd\u5185\u3067\u611f\u67d3\u304c\u78ba\u8a8d\u3055\u308c\u305f\u4eba\u306f\u3001\u65e5\u672c\u3067\u611f\u67d3\u3057\u305f\u4eba\u3084\u4e2d\u56fd\u304b\u3089\u306e\u65c5\u884c\u8005\u306a\u3069\u304c96\u4eba\u3001\u30af\u30eb\u30fc\u30ba\u8239\u306e\u4e57\u5ba2\u30fb\u4e57\u54e1\u304c634\u4eba\u3001\u30c1\u30e3\u30fc\u30bf\u30fc\u6a5f\u3067\u5e30\u56fd\u3057\u305f\u4eba\u304c14\u4eba\u306e\u3001\u5408\u308f\u305b\u3066744\u4eba\u3068\u306a\u308a\u307e\u3059\u3002 \u25bd\u6771\u4eac\u90fd\u304c28\u4eba\u3002 \u25bd\u548c\u6b4c\u5c71\u770c\u304c12\u4eba\u3002 \u25bd\u795e\u5948\u5ddd\u770c\u304c12\u4eba\u3002 \u25bd\u611b\u77e5\u770c\u304c11\u4eba\u3002 \u25bd\u5317\u6d77\u9053\u304c8\u4eba\u3002 \u25bd\u5343\u8449\u770c\u304c\uff16\u4eba\u3002 \u25bd\u6c96\u7e04\u770c\u304c\uff13\u4eba\u3002 \u25bd\u4eac\u90fd\u5e9c\u304c\uff12\u4eba\u3002 \u25bd\u798f\u5ca1\u770c\u304c\uff12\u4eba\u3002 \u25bd\u718a\u672c\u770c\u304c\uff12\u4eba\u3002 \u25bd\u57fc\u7389\u770c\u304c\uff11\u4eba\u3002 \u25bd\u77f3\u5ddd\u770c\u304c\uff11\u4eba\u3002 \u25bd\u4e09\u91cd\u770c\u304c\uff11\u4eba\u3002 \u25bd\u5948\u826f\u770c\u304c\uff11\u4eba\u3002 \u25bd\u5927\u962a\u5e9c\u304c\uff11\u4eba\u3002 \u25bd\u305d\u308c\u306b\u539a\u751f\u52b4\u50cd\u7701\u306e\u8077\u54e1\u3084\u691c\u75ab\u5b98\u306a\u3069\u304c\uff15\u4eba\u3067\u3059\u3002 \u539a\u751f\u52b4\u50cd\u7701\u306b\u3088\u308a\u307e\u3059\u3068\u3001\u56fd\u5185\u3067\u611f\u67d3\u304c\u78ba\u8a8d\u3055\u308c\u305f\u4eba\u306e\u3046\u3061\u3001\u30af\u30eb\u30fc\u30ba\u8239\u306e\u4e57\u5ba2\u4e57\u54e1\u3092\u9664\u3044\u3066\u3001\u4eca\u670819\u65e5\u307e\u3067\u306b\u3001\u5408\u308f\u305b\u306622\u4eba\u304c\u75c7\u72b6\u304c\u6539\u5584\u3059\u308b\u306a\u3069\u3057\u3066\u9000\u9662\u3057\u305f\u3068\u3044\u3046\u3053\u3068\u3067\u3059\u3002 Most dangerous of cos is Tokyo. I think fly in Osaka better, with only 1 official case currently. Safest places remaining are anywhere in Shikoku, Tohoku and the Sanin-Sanyo area. Safe travel everyone!"
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125302214,22-02-2020  09:31 AM,"Did they track the local tourist who went around JP? A bit OT, temperatures are much higher than normal now with sakura being forecasted 9 days early. Usually Tokyo is just single digits but was quite surprised yesterday 17-18 degrees."
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125304370,22-02-2020  11:50 AM,"kifo wrote: Most dangerous of cos is Tokyo. I think fly in Osaka better, with only 1 official case currently. Safest places remaining are anywhere in Shikoku, Tohoku and the Sanin-Sanyo area. Safe travel everyone! osaka downtown and yuasa town where the hospital cluster occurred is about the same distance to kansai airport. the more populated areas of wakayama is alot closer to the airport compared to osaka downtown. other than masks and hand washing, the most important thing is to keep reminding oneself not to touch face no matter how itchy the eyes, nose or lips etc."
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125305284,22-02-2020  12:49 PM,"purpleberry wrote: Did they track the local tourist who went around JP? A bit OT, temperatures are much higher than normal now with sakura being forecasted 9 days early. Usually Tokyo is just single digits but was quite surprised yesterday 17-18 degrees. went to gifu and toyama... i.e. all the popular tourists spots like shirakawago,etc. they just announced someone infected in ishikawa prefecture as well, so that includes Kanazawa"
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125306098,22-02-2020  01:40 PM,"hfngshnll wrote: osaka downtown and yuasa town where the hospital cluster occurred is about the same distance to kansai airport. the more populated areas of wakayama is alot closer to the airport compared to osaka downtown. other than masks and hand washing, the most important thing is to keep reminding oneself not to touch face no matter how itchy the eyes, nose or lips etc. most passengers who arrive at KIX jump on the train straight to namba/umeda/kyoto, unless you are going to wakayama, no chance to linger around"
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125308224,22-02-2020  03:44 PM,no need to avoid Hokkaido actually.. its as big as a country on its own and its just 1 big prefecture...
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125309480,22-02-2020  05:03 PM,"darkmatt wrote: no need to avoid Hokkaido actually.. its as big as a country on its own and its just 1 big prefecture... Hokkaido just announced another 8 cases, making a total of 16. All the 8 cases from all over the prefecture, from Hakodate to Nemuro... plus the case at the Sapporo ice festival... good luck"
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125313706,22-02-2020  09:09 PM,Shikoku and Tohoku barely got any international tourists. So not surprising they don't have cases yet.
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125315405,22-02-2020  10:30 PM,https://covid19japan.com/ Useful English Website for cases in Japan
Coronavirus hotspots to avoid in Japan now,22-05-2020 10:05 AM,https://forums.hardwarezone.com.sg/japan-271/coronavirus-hotspots-avoid-japan-now-6213838.html,125315636,22-02-2020  10:43 PM,"kifo wrote: Hokkaido just announced another 8 cases, making a total of 16. All the 8 cases from all over the prefecture, from Hakodate to Nemuro... plus the case at the Sapporo ice festival... good luck hi bro. hows everything? are you still staying here? lets meet for a drink when u are free!!"
