,username,comments,timestamp,postUrl,pubDate,description
0,9474.mia,❤️❤️,2020-06-14T07:31:30.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
1,saifulssbs,❤️❤️❤️❤️❤️❤️,2020-06-14T12:05:19.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
2,eu.nitednations,Tech support,2020-06-14T13:44:32.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
3,jacksonspw,❤️❤️🙌,2020-06-15T04:37:11.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
4,jason.chew.68,❤️,2020-06-15T05:59:56.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
5,ayan.ahammed.75491,I respect you boss.,2020-06-15T10:40:38.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
6,ayan.ahammed.75491,❤️,2020-06-15T10:40:50.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
7,rajusunarkani,I❤️,2020-06-15T13:22:56.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
8,316eddy,Well done sir . I m admire with precaution for pandemic situation for this nationwide,2020-06-15T20:31:17.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
9,yvonnebc10,👍,2020-06-18T11:25:50.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
10,bala.8370,🙏🙏🙏🙏🙏🙏🙏,2020-06-26T03:25:09.000Z,https://www.instagram.com/p/CBVpFDqHOLz/,2020-06-12T14:19:52.000Z,"Caught up with the different teams of the Inter-Agency Task Force in an e-meeting today. They have been very busy over the past several months, helping our migrant workers in the dorms during this COVID-19 pandemic.

We discussed their work so far, what comes next, and what we can tweak and improve. We have come a long way, and the migrant workers are now starting to go back to work.

Helping our migrant workers has demanded a multi-faceted approach, with teams from many agencies working together. They have deployed both high tech and the personal touch, and put in enormous efforts to tackle the problem.

It will take us a few more months to resolve the dorms issue. We have kept things under control, and will progressively bring things back up and running again. Thank you all, once again, and keep up the good work! – LHL (MCI Photos by Chwee [1] and Lee Jia Wen [2-4])
#SGUnited"
