,id,date,time,tweet,hashtags,num_words
0,1358649115433791489,2021-02-08,13:29:26,"As COVID-19 normalises telecommuting, keeping employees engaged and motivated becomes a key challenge for all company leaders. Those who manage to future-proof their teams stand to triumph any kind of unforeseen crisis. Our CEO @GowthamanR explained how ⬇️  https://t.co/IOcVYPASp0",[],35
1,1316302164369711107,2020-10-14,16:57:46,"☀️#𝗪𝗲𝗹𝗹𝗻𝗲𝘀𝘀𝗪𝗲𝗱𝗲𝘀𝗱𝗮𝘆𝘀☀️  While telecommuting remains the default for most companies, more and more people are gradually returning to their offices. 🏢  For today's post, here are some tips for managing your mental health while at the workplace. 📊📈  #ReMind  https://t.co/oGyQRB1xbH","['𝗪𝗲𝗹𝗹𝗻𝗲𝘀𝘀𝗪𝗲𝗱𝗲𝘀𝗱𝗮𝘆𝘀', 'remind']",33
5,1272054484185694208,2020-06-14,14:33:17,Staple we get quite frequently from the nearby coffeeshop nowadays #Ngohhiang #octopus #prawn #prawnfritters #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg…  https://t.co/uURxtBz8hj,"['ngohhiang', 'octopus', 'prawn', 'prawnfritters', 'wfh', 'stayhome', 'stayhomesg', 'stayhomeforsg', 'workfromhome', 'telecommuting', 'telecommute', 'covid19', 'covid19sg']",10
6,1265917343730819072,2020-05-28,16:06:29,Travelling or telecommuting – how COVID-19 could affect public transport costs in Singapore  https://t.co/P2M3GfCfu1,[],12
9,1259690190102130689,2020-05-11,11:41:59,Our #telecommuting #holidaycamps kickstarted in full swing today! Join us to change how screen time works for your kids. They'll become #consumers to #creators of #technology within a week. Call/WhatsApp +65 8145 5004 for enquiries. #learntocode #computerscience #empirecode  https://t.co/QDHMs3LwP6,"['telecommuting', 'holidaycamps', 'consumers', 'creators', 'technology', 'learntocode', 'computerscience', 'empirecode']",27
10,1259096773135446016,2020-05-09,20:23:58,"Just an illustration: assume we travel once every month, we will have 12 months x 14 days = 168 days of quarantine   #covid19 #travel #business #telecommuting    https://t.co/cTPtRbL2NZ","['covid19', 'travel', 'business', 'telecommuting']",18
12,1250572075279937536,2020-04-16,07:49:51,Can we hurry up and ban the word Telecommuting already please thanks.,[],12
13,1248260937829822465,2020-04-09,22:46:13,Today is one of the telecommuting days that we have set up. Felt the effort from everyone to get their work done amidst juggling the stuff at home. It takes focus and self discipline to be as productive as compared…  https://t.co/0lmaucP57D,[],40
14,1247422861222064128,2020-04-07,15:16:00,"Chicken hor fun at home today. Need to balance and toggle among health (instant noodles), home cooked and dabao.  #wfh #stayhome #stayhomesg #workfromhome #Telecommuting #telecommute #covid_19 #covid19 #coronavirus…  https://t.co/rIm3cFx26Y","['wfh', 'stayhome', 'stayhomesg', 'workfromhome', 'telecommuting', 'telecommute', 'covid_19', 'covid19', 'coronavirus']",19
15,1247084284374134791,2020-04-06,16:50:37,#wfh now an absolute requirement from all of us beginning tomorrow #Cisco #webex #telecommuting #videoconferencing #collaboration #videoconferencing #vc #singapore @ Singapore  https://t.co/ZACGqcFAtU,"['wfh', 'cisco', 'webex', 'telecommuting', 'videoconferencing', 'collaboration', 'videoconferencing', 'vc', 'singapore']",11
16,1246244744490967040,2020-04-04,09:14:35,"@Clare_Brock @CIssyvoo In Singapore, as of right this morning, his boss would be struggling furiously to explain why he shouldn't be fined an entire year's salary for endangerment. 99% telecommuting, baby!",[],26
17,1245293592794497024,2020-04-01,18:15:03,Gotta work even if I'm not well! Are you also 1?  2nd day doing video call and telecommuting with clients. Was doing one video when I was at the hospital today during my lunch break. Did 5 rounds of video call and…  https://t.co/SOuA5OVKan,[],38
18,1245198395511193605,2020-04-01,11:56:46,SG govt just sent an advisory saying they’re aiming for 100 per cent telecommuting in the CBD. Currently only at 40 per cent.,[],22
19,1245140456154923008,2020-04-01,08:06:32,@epredator I think the distinction is crucial when examining how telecommuting/WFH changes expectations from staffers.,[],15
20,1244973767652069377,2020-03-31,21:04:11,👍 well done again #Singapore #sgunited @leehsienloong too many companies see telecommuting as ’out if sight not working hard’. Treat your staff with respect and they will respect you!! This will save lives!!,"['singapore', 'sgunited']",29
21,1240922374033166336,2020-03-20,16:45:23,@MaxisListens your internet sucks ! I want to telecommuting but have difficulties due to your low grade fibre internet connection! Please do something ! So annoying with your services as well !,[],28
22,1239703639800696832,2020-03-17,08:02:34,"@AdeleMonet @yashar In America, sure. But in some locales they're fortunately not so dumb. Telecommuting is feasible where broadband is stable and easy to access and where it does, the mentalwork that banking mostly is can be shifted to secured remote desktop options.",[],40
23,1237901630827139072,2020-03-12,08:42:02,#telecommuting #workingfromhome  will likely be the new norm under current circumstances in #Malaysia #COVID19,"['telecommuting', 'workingfromhome', 'malaysia', 'covid19']",10
