,id,date,time,tweet,hashtags,num_words
2,1360966723696959489,2021-02-14,22:58:47,The ticking time bomb inside the new world of work #futureofwork #workfromhome #PostCovid #COVID19  Cc @guzmand @TheRudinGroup @bworden @NevilleGaunt @nigewillson @sallyeaves @efipm @Dr_Ernest_Jones @SteveMillerSF @Stevewal63 @London_Lady @ahier    https://t.co/Zxbevtw5wz,"['futureofwork', 'workfromhome', 'postcovid', 'covid19']",11
3,1360965506648346631,2021-02-14,22:53:56,"Imported #COVID19 case from the Netherlands was not on stay-home notice and on ""controlled itinerary"", largely limited to his place of work on a vessel and his accommodation  https://t.co/TCwST7ZYlj  https://t.co/owmH22xI86",['covid19'],26
4,1360965353820409857,2021-02-14,22:53:20,Internet will be shut down from 1:00 Am to 9:00 AM on 15th.Expecting that they’re gonna raid and detain the CDM activists and force them to go to work and not let them go back home for several weeks!Be safe!JUNTA STARTS VIOLENCE #Feb14Coup  #WhatsHappeningInMyanmar @RapporteurUn  https://t.co/GRsX71LMsA,"['feb14coup', 'whatshappeninginmyanmar']",42
5,1360961621925916679,2021-02-14,22:38:30,Some rumours said all the government employees on CDM will be taken away from their homes tonight and locked up at respective offices to force them to work. #WhatIsHappeningInMyanmar,['whatishappeninginmyanmar'],28
7,1360852008614252544,2021-02-14,15:22:56, https://t.co/4gAgtoQeCF new stuffs for work from home  https://t.co/Kbtk4Zhvex,[],6
8,1360850066454573060,2021-02-14,15:15:13,Came home from work to this view!  He claims he cooked everything. But I'm not buying it. Going to investigate this after finish eating!  https://t.co/PSlQ4oZecC,[],23
11,1360809208787202048,2021-02-14,12:32:52,Style for new moms. Javnet Group  https://t.co/5AVmq43XzO #bags #business #fashion #moms #shapewear #wallets #womenaccessories #workfromanywhere #workfromhome  https://t.co/mfLAT2nGCI,"['bags', 'business', 'fashion', 'moms', 'shapewear', 'wallets', 'womenaccessories', 'workfromanywhere', 'workfromhome']",6
13,1360745711973916674,2021-02-14,08:20:33,"Just like working in your physical office set-up, you need to practice professionalism when working from home.  Read the full article: How to Successfully Work an Office Job from Home ▸  https://t.co/dQdOxkWbT0  #workfromhome #workingfromhome #jobsinsingapore #futureworksg  https://t.co/UhUPLnzEKr","['workfromhome', 'workingfromhome', 'jobsinsingapore', 'futureworksg']",29
14,1360733021515747331,2021-02-14,07:30:08,"“#Workfromhome has benefited those of us w the resources – that luxury of broadband that works..well..private office at home n the luxury of peace..in your home area which allows you to focus on #work. Not everyone has that"":  https://t.co/OJUxMzw8ha @channelnewstv #society #covid","['workfromhome', 'work', 'society', 'covid']",38
17,1360234187404447754,2021-02-12,22:27:56,finally home from work. oh so tired ~ heeeeeeelp,[],8
