,id,date,time,tweet,hashtags,num_words
0,1353965689967685632,2021-01-26,15:19:10,"Panic buying 🤣 (@ Little Genius Masai in Masai, Johor)  https://t.co/oCBNOTWGxp",[],8
11,1337775634051858434,2020-12-12,23:05:40,Panic buying sangat ni ke treat myself something sksksksk bongok betul saving 3 bulan dpt gaji mcm orang kaya shopping checkout without looking at my bank 😂 Last shopping mcmni my birthday ogos ritu lol  https://t.co/a4w0QjApra,[],33
12,1331948498191728641,2020-11-26,21:10:43,@OnibugibugiJR Omg panic buying btol ni yin..,[],6
13,1330513676227534848,2020-11-22,22:09:14,"Why was his so caused by Pandamic Panic buying ,,🥐🥯🍞🥖🧀🍤🥩🥘 https://t.co/8k1JcfoQj0",[],9
14,1326536502218645504,2020-11-11,22:45:22,March 2020: Panic buying   April - June: Circuit Breaker Phase 1  July - August : Elections   October - November : LAZADA LOWEST PRICE LOWEST PRICE LAAAA ZAAAA DAAAA,[],21
15,1325747578638659584,2020-11-09,18:30:28,"Panic buying 👀 (@ Mydin Mall - @mydinmalaysia in Masai, Johor)  https://t.co/WphknnR1Xc",[],7
25,1255762989333929984,2020-04-30,15:36:42,My kind of panic buying. Bestnya!,[],6
26,1255357117650931713,2020-04-29,12:43:54,"@avalanchelynn Given all the panic buying and hoarding, I would expect not.",[],11
27,1253042143024701440,2020-04-23,03:25:01,Can people panic grow their own food instead of panic buying? #COVID19,['covid19'],11
31,1247894335892246531,2020-04-08,22:29:29,Those of you who are panic buying toilet paper can now go to local bakery chain BreadTalk to panic buy their limited edition Toilet Paper Roll cake! #covid19 #singapore #covid_19 #circuitbreaker  https://t.co/Ghg1xtrR1Z,"['covid19', 'singapore', 'covid_19', 'circuitbreaker']",27
32,1247060513508356096,2020-04-06,15:16:10,@ebivvv Singaporean standard of panic buying. Must be different from others! Others are in lockdown. We are in a circuit breaker😅. But who knows if they’re planning to de-clutter &amp; re-organize their homes? 🤷🏼‍♀️,[],30
33,1247018540416126976,2020-04-06,12:29:23,"@avalanchelynn @sarahcoldheart On the first day of panic buying, I saw someone buy a whole basketful of chocolates.",[],16
34,1246881894106456064,2020-04-06,03:26:24,"I was not panic buying stuffs or what not. I was thinking, balik Malaysia mati cause I don’t have any job later and stay in SG also die because unpaid leave. Live in top high cost city in the world without getting paid is a chaos",[],47
36,1246701985539035136,2020-04-05,15:31:30,"Farktards local, government already advice but still panic buying",[],9
37,1246694595787808768,2020-04-05,15:02:08,what if the panic buying goes on during ramadhan wth muslims gonba eat for iftar,[],15
38,1246681328138899456,2020-04-05,14:09:25,"Hoarding/ panic buying IKEA items is a another level of hoarding sia, Singaporeans 💆🏼‍♀️🤦🏼‍♀️. Kau nak hoard furniture for what eh? Ke kau nak hoard the freaking Swedish meatballs?!",[],28
40,1246627928768532480,2020-04-05,10:37:14,@chloechotv Not unusual for small countries. Supply chain is not broken; reserves / storage healthy. Panic buying creates spiralling environment of fear underpinned with herd mentality which will stress and overload a working system. Only outcome is limitation through authoritarian controls.,[],39
41,1246446589524099073,2020-04-04,22:36:39,"Panic buying new bedsheets, quilt, quilt covers... • Coz having all those masks/hand sanitizers don’t mean s***t, if yo’ bed’s dirty like a pig sty. • &amp; don’t forget to shower. KNN. 😂🦠 • #bedsheets #quilt…  https://t.co/O93AZHu5N1","['bedsheets', 'quilt']",34
43,1246418824586354690,2020-04-04,20:46:19,Not #panicbuying. Just getting ready for the arrival of the little one since non-essential services will be unavailable for a month. #beblumlavo5 #oekotex #babycot @ Baby Hypermart  https://t.co/PG5j5PtINr,"['panicbuying', 'beblumlavo5', 'oekotex', 'babycot']",21
44,1246401539725340672,2020-04-04,19:37:38,I don’t understand why we have to panic buying eh,[],11
48,1246234439606140928,2020-04-04,08:33:38,ENOUGH WITH THE PANIC BUYING!!!!!,[],5
51,1246035115634880513,2020-04-03,19:21:36,also the ones panic buying after the announcement earlier .... cb they already said there is no need to what are yall doing 😔😔,[],22
52,1246024122523512832,2020-04-03,18:37:55,@eightjun Response of Singaporeans oof not so #panicbuying,['panicbuying'],6
53,1246022004224012288,2020-04-03,18:29:30,"My 1st online lesson just ended &amp; saw a joke about panic buying in Singapore!  ""I also want to do some panic buying. When I open my wallet, I panic""  After spending four hours on the small iPad screen and go through…  https://t.co/8M21EBMO9z",[],40
54,1246019041887584257,2020-04-03,18:17:44,Panic buying means i need to buy alot of cats food lei. later my cat starve to death pula😰,[],19
56,1246012647998251008,2020-04-03,17:52:19,our prime minister said this circuit breaker will last till 4th may &amp; there r ppl panic buying...can yall imagine if our pm said ‘lockdown’ or ‘dorscon level is red’,[],29
57,1245990825747595264,2020-04-03,16:25:36,Everyone is probably panic-buying right after the news but your boy here? Braved the rain to get groceries at 10am and ready for the next DORSCON level of... slightly darker orange,[],29
59,1245984489022476288,2020-04-03,16:00:26,Confirm people start panic buying already sia,[],7
60,1245982213239214081,2020-04-03,15:51:23,"Work at NTUC, one of those work places that are least impacted by the current economy. Remain open come what may. At most just need work extra hourse to help stock up after the panic buying",[],36
61,1245980124639449088,2020-04-03,15:43:05,"For once, can Singaporeans stop being so ‘Singaporean’, stop panic buying and stop being an idiot?  https://t.co/U1smbSnhEd",[],16
63,1243726487624138753,2020-03-28,10:27:56,I will never understand the mentality of my fellow Singaporeans who continue to panic buy despite reassurances by the govt that we have enough to sustain ourselves. Panic buying for selfish stockpiling will only undermine the sustainability of what we have!,[],41
65,1242438217237843971,2020-03-24,21:08:49,We might all have to work from home. I’m waiting for the inevitable panic-buying of office stationery. #COVIDー19,['covidー19'],17
66,1241652207004422145,2020-03-22,17:05:29,Y’all are quick to judge and yknow why? Simply bc there’s a stereotype that Chinese are the only one panic buying and hoarding.,[],25
67,1241577763355516928,2020-03-22,12:09:40,"Sunday morning Latte, after the groceries were delivered. All ready for another week. No panic buying here! #sundaymorning #latte #wayneshome  https://t.co/9ZiurtW8J5","['sundaymorning', 'latte', 'wayneshome']",17
68,1241409970819588097,2020-03-22,01:02:55,Stop with the panic buying JESUS CHRIST!!!,[],7
