username,comments,timestamp,postUrl,pubDate,description
re6ekah,🥺,2020-09-10T14:59:13.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
linxithecat,Wtf no wonder stock prices go down for Temasek holdings,2020-09-10T15:10:33.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
bryanjie,Jiayou SIA!!,2020-09-10T15:17:15.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
wennnsm,"Press on SIA, we would emerge stronger from this pandemic ❤️",2020-09-10T15:51:09.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
tayleeling,Stay strong SIA💪💖,2020-09-10T15:52:34.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
martinst_jourlist,🔥,2020-09-10T16:04:16.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
kanthdy,Sad.,2020-09-10T16:17:31.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
susannaliuhuiqi,😭,2020-09-10T16:34:44.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
darerenin,I'm sure @singaporeair will be a great way to fly once again. Looking forward to it when COVID ends.,2020-09-10T16:46:19.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
spyrock08,The Singapore Girl will fly again! 💪🏻,2020-09-10T16:55:26.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
lim9125,😂,2020-09-10T17:01:58.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
lim9125,SIA hope Covid end soon so It’s plane will fly once,2020-09-10T17:06:21.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
snowbreeeze,Hedge on fuel. This is the result.  SIA losses and more than Pan Pacific by significant amount. Why? Time to change CEO.,2020-09-10T17:57:08.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
viscountess.ana,We will overcome asap,2020-09-10T22:04:06.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
angie.ssp,So sad 😞,2020-09-10T22:25:13.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
pamvbz3,❤️,2020-09-11T02:06:45.000Z,https://www.instagram.com/p/CE9VVILs1ES/,2020-09-10T13:51:06.000Z,"What we have dreaded all these months has happened. 

SIA will be reducing its global workforce. Some 2,400 staff based in Singapore and overseas will be affected, the vast majority being foreigners. Factoring in hiring freezes and early retirements, SIA will be reducing total workforce by 4,300.

We know how badly SIA is hit by COVID-19. Over the past few months, Government has rolled out support measures, including the Jobs Support Scheme, to defray business costs and protect jobs. The aviation sector received the strongest support. SIA has also raised significant capital with the support of its majority shareholder. They have delayed this workforce reduction as long as they can, but with air travel decimated by COVID-19, this has unfortunately become inevitable.

The workers affected, are the same people we see at the airport, ensuring we board our planes efficiently and on time; the cabin crew in their suits and kebaya that have become a symbol of pride for Singapore; and those whose assuring voices we hear over the aircraft public announcement system, often telling us to belt up, for there would be turbulence.

Government will do all we can to support the affected workers. We will work with @ntucsingapore and industry partners to place the workers in jobs, help them transit to other industries, or enrol them in suitable industry attachment and traineeship programmes. I am sure their skills are much needed elsewhere too. More importantly, we will continue to press on, to restore air travel in a safe manner, to get SIA planes back up in the sky, and revive our air hub.

Credit: @singaporeair"
