id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1361098894898266113,1361098894898266113,2021-02-15 07:43:59 +08,2021-02-15,07:43:59,+0800,1354375054109401089,cityindexsg,CITY INDEX SINGAPORE,,Fantastic progress in the UK on the vaccination front.   One of the reasons behind the kick higher of late in #GBPUSD    https://t.co/ze1aPXoyWu  #FX #FOREX,en,[],['https://www.bloomberg.com/news/articles/2021-02-13/u-k-meets-key-vaccine-target-opening-path-to-lifting-lockdown?srnd=premium-europe&sref=skSCkc6v'],[],0,0,1,"['gbpusd', 'fx', 'forex']",[],https://twitter.com/CityIndexSG/status/1361098894898266113,False,,0,,Singapore,,,,,,[],,,,
1361029826635735040,1361029826635735040,2021-02-15 03:09:32 +08,2021-02-15,03:09:32,+0800,9003482,fhxoxo,Firdaus Hashim,,Commentary: Misinformation threatens #Singapore’s #COVID19 vaccination programme  https://t.co/Sr4VpQC7wO #covid,en,[],['https://www.channelnewsasia.com/news/commentary/covid-19-coronavirus-conspiracy-misinformation-fake-news-13935382'],[],0,0,0,"['singapore', 'covid19', 'covid']",[],https://twitter.com/FHxoxo/status/1361029826635735040,False,,0,,Singapore,,,,,,[],,,,
1360999368724152320,1360999368724152320,2021-02-15 01:08:30 +08,2021-02-15,01:08:30,+0800,46674413,ruchernchong,Ru Chern Chong,,I wonder what is taking the Singapore vaccination programme so long to approve the advanced purchase agreement with #Sinovac when many other countries have already approved them according to science.,en,[],[],[],0,0,0,['sinovac'],[],https://twitter.com/ruchernchong/status/1360999368724152320,False,,0,,Singapore,,,,,,[],,,,
1359873596663816193,1359873596663816193,2021-02-11 22:35:05 +08,2021-02-11,22:35:05,+0800,3099154459,italiasingapore,Singapore Italian Association,,Italy opens major Covid-19 vaccination centre at Rome's Fiumicino airport  https://t.co/f5hJY2DxLf  https://t.co/kExprrzSsF,en,[],['http://dlvr.it/RsVDBH'],['https://pbs.twimg.com/media/Et891GJU0AEmRUc.jpg'],0,0,0,[],[],https://twitter.com/italiasingapore/status/1359873596663816193,False,,1,https://pbs.twimg.com/media/Et891GJU0AEmRUc.jpg,Singapore,,,,,,[],,,,
1359804149425000448,1359804149425000448,2021-02-11 17:59:07 +08,2021-02-11,17:59:07,+0800,210968801,chongyidong,Chong Yidong,,"Reading between the lines, Singapore's vaccination rate has been 10k a day for the past month. Not accelerating. Likely vaccine supply constraints,   https://t.co/KZb1UDY7uw",en,[],['https://www.straitstimes.com/singapore/politics/over-250000-have-received-first-dose-of-covid-19-vaccine-pm-0'],[],0,0,2,[],[],https://twitter.com/chongyidong/status/1359804149425000448,False,,0,,Singapore,,,,,,[],,,,
1359802035307048960,1359802035307048960,2021-02-11 17:50:43 +08,2021-02-11,17:50:43,+0800,130289637,asuka_sgp2,Asuka The second 🎓️🇸🇬,,🇸🇬Singapore: Q&amp;A - Employer COVID-19 Vaccination Policies   https://t.co/A7idw2CPPj,es,[],['https://www.jdsupra.com/legalnews/singapore-q-a-employer-covid-19-6928728/'],[],0,0,0,[],[],https://twitter.com/Asuka_SGP2/status/1359802035307048960,False,,0,,Singapore,,,,,,[],,,,
1359787342253469702,1359787342253469702,2021-02-11 16:52:20 +08,2021-02-11,16:52:20,+0800,809083181601275907,singaporejobs88,Singapore Jobs,,Singapore: Q&amp;A - Employer COVID-19 Vaccination Policies  https://t.co/DtYseX10Eg #singapore #jobs,es,[],['https://bit.ly/3cYQBG8'],[],0,0,0,"['singapore', 'jobs']",[],https://twitter.com/SingaporeJobs88/status/1359787342253469702,False,,0,,Singapore,,,,,,[],,,,
1359774171799015425,1359774171799015425,2021-02-11 16:00:00 +08,2021-02-11,16:00:00,+0800,115624161,yahoosg,Yahoo Singapore,,"Priority will be given to Malaysians, with the vaccination schedule for foreigners to be announced at a later date.   https://t.co/lw3m2NbERZ",en,[],['https://bit.ly/3rHfASy'],[],0,0,1,[],[],https://twitter.com/YahooSG/status/1359774171799015425,False,,0,,Singapore,,,,,,[],,,,
1359751521609605126,1359751521609605126,2021-02-11 14:30:00 +08,2021-02-11,14:30:00,+0800,115624161,yahoosg,Yahoo Singapore,,"Prince Charles, who contracted coronavirus last March and recovered fully, shared in December that he would be getting the vaccination but wouldn’t be one of the first to receive it.   https://t.co/dxCLaEE3DA",en,[],['https://bit.ly/2OsQqsv'],[],0,1,3,[],[],https://twitter.com/YahooSG/status/1359751521609605126,False,,0,,Singapore,,,,,,[],,,,
1359398881163833345,1359398881163833345,2021-02-10 15:08:44 +08,2021-02-10,15:08:44,+0800,113210990,iseas,ISEAS - Yusof Ishak Institute,,"Fulcrum Commentary by @jayantmenon - In the ensuing fight against new strains of Covid-19, countries should rely more on intensified domestic surveillance protocols than travel bans.   https://t.co/n5gypAlaaM  #COVID19 #Singapore #NewZealand #Vaccination  @ISEAS",en,"[{'screen_name': 'jayantmenon', 'name': 'jayant menon', 'id': '59383517'}, {'screen_name': 'iseas', 'name': 'iseas - yusof ishak institute', 'id': '113210990'}]",['https://fulcrum.sg/new-covid-19-strains-domestic-surveillance-not-selective-travel-bans-will-go-a-longer-way/'],[],0,2,1,"['covid19', 'singapore', 'newzealand', 'vaccination']",[],https://twitter.com/ISEAS/status/1359398881163833345,False,,0,,Singapore,,,,,,[],,,,
1358690330271354882,1358690330271354882,2021-02-08 16:13:12 +08,2021-02-08,16:13:12,+0800,15087129,yuvrajhanspal,Yuvraj Hanspal,,"@sporeMOH hiya, I'm just curious. when do we expect the start of covid-19 vaccination for general public in Singapore?",en,[],[],[],0,0,0,[],[],https://twitter.com/yuvrajhanspal/status/1358690330271354882,False,,0,,Singapore,,,,,,[],,,,
