id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364703731804106755,1364703731804106755,2021-02-25 06:28:19 +08,2021-02-25,06:28:19,+0800,581014386,seanyeoooyi,S.Y,,Side effects of the vaccine really kicking in,en,[],[],[],1,0,0,[],[],https://twitter.com/SeanYeoooYi/status/1364703731804106755,False,,0,,Singapore,,,,,,[],,,,
1364476097765670912,1364476097765670912,2021-02-24 15:23:47 +08,2021-02-24,15:23:47,+0800,73020492,liewchintong,Liew Chin Tong,,"""According to @drmusanordin the side effects reported from receiving the Covid-19 vaccine, such as headaches and muscle aches, are signs that the vaccine has begun to work and the body has started producing antibodies.""   https://t.co/G1Azf0419i",en,"[{'screen_name': 'drmusanordin', 'name': 'dr musa mohd nordin', 'id': '480746257'}]",['https://www.themalaysianinsight.com/s/302074'],[],0,4,11,[],[],https://twitter.com/LiewChinTong/status/1364476097765670912,False,,0,,Singapore,,,,,,[],,,,
1364412645969784834,1364412645969784834,2021-02-24 11:11:39 +08,2021-02-24,11:11:39,+0800,3438866663,bingggshenggg,Binggg_Shenggg,,"Just did my 2nd covid vaccine jab, tbh a bit scared of the side effects. #COVIDVaccine #COVIDvaccines #COVIDVaccination",en,[],[],[],0,0,0,"['covidvaccine', 'covidvaccines', 'covidvaccination']",[],https://twitter.com/BingggShenggg/status/1364412645969784834,False,,0,,Singapore,,,,,,[],,,,
1364017131889827842,1364017131889827842,2021-02-23 09:00:01 +08,2021-02-23,09:00:01,+0800,115624161,yahoosg,Yahoo Singapore,,WHO has agreed a no-fault compensation plan for claims of serious side effects in people in 92 poorer countries due to get COVID-19 vaccines via the COVAX sharing scheme.   https://t.co/0RvcSlaCj5,en,[],['https://bit.ly/2ZCVVXO'],[],0,2,1,[],[],https://twitter.com/YahooSG/status/1364017131889827842,False,,0,,Singapore,,,,,,[],,,,
1363549304380620803,1363549304380620803,2021-02-22 02:01:02 +08,2021-02-22,02:01:02,+0800,1232603005213499402,garyveesiva,Garyvee Siva,,What are the side effects of the COVID-19 vaccines? #COVIDVaccine #AlJazeera   https://t.co/mDaFIHqswM,en,[],['https://buff.ly/37yBVtV'],[],0,2,2,"['covidvaccine', 'aljazeera']",[],https://twitter.com/garyveesiva/status/1363549304380620803,False,,0,,Singapore,,,,,,[],,,,
1363405232680538113,1355475121142566915,2021-02-21 16:28:32 +08,2021-02-21,16:28:32,+0800,711122535081848834,letsmarkit,GREEN STARLIGHTS,,Got 2nd dose of pfizer vaccine and the injection was more painful than the first. But it was tolerable. Waiting for the side effects to kick in.  https://t.co/Kcrx4FrZ13,en,[],[],['https://pbs.twimg.com/media/EuvJ07LVgAc6GAM.jpg'],1,0,0,[],[],https://twitter.com/letsmarkit/status/1363405232680538113,False,,1,https://pbs.twimg.com/media/EuvJ07LVgAc6GAM.jpg,Singapore,,,,,,[],,,,
1363085759679397888,1363085759679397888,2021-02-20 19:19:04 +08,2021-02-20,19:19:04,+0800,2908373605,dewi_qarisaa,🍯🥨,,"I wanna go home so bad,, the side effects of the vaccine is killing me",en,[],[],[],0,0,0,[],[],https://twitter.com/dewi_qarisaa/status/1363085759679397888,False,,0,,Singapore,,,,,,[],,,,
1363058635794882566,1363058635794882566,2021-02-20 17:31:17 +08,2021-02-20,17:31:17,+0800,342604713,katoshike,jy. (mimihyuns),,tfw u are getting side effects aka fever after both dosages of the vaccine,en,[],[],[],0,0,0,[],[],https://twitter.com/katoshike/status/1363058635794882566,False,,0,,Singapore,,,,,,[],,,,
1362741222066978821,1362741222066978821,2021-02-19 20:30:00 +08,2021-02-19,20:30:00,+0800,115624161,yahoosg,Yahoo Singapore,,"The AstraZeneca vaccine was the first to win approval in South Korea, but has been dogged by questions over its efficacy among older people and concerns over side effects.   https://t.co/Zb0xXIxSV8",en,[],['https://bit.ly/3ayr8BV'],[],1,1,1,[],[],https://twitter.com/YahooSG/status/1362741222066978821,False,,0,,Singapore,,,,,,[],,,,
1362398324674891777,1362398324674891777,2021-02-18 21:47:27 +08,2021-02-18,21:47:27,+0800,858091506149629952,theviscountbp,Cantik's Uncle,,"Registering my father for the Covid-19 vaccine, is there any side effects or issues with it i should worry about?",en,[],[],[],1,0,0,[],[],https://twitter.com/theViscountBP/status/1362398324674891777,False,,0,,Singapore,,,,,,[],,,,
1362353538018508804,1362353538018508804,2021-02-18 18:49:29 +08,2021-02-18,18:49:29,+0800,35524806,iskonglasalista,Benedict Exconde,,President Rodrigo Duterte has certified as urgent the bills seeking to establish an indemnity fund that will be used to compensate recipients of coronavirus disease 2019 (Covid-19) vaccines in case they experience adverse side effects after vaccination.   https://t.co/CVQoL7vARC,en,[],['https://www.manilatimes.net/2021/02/18/news/latest-stories/duterte-certifies-vaccine-indemnity-bills-as-urgent/842482/'],[],1,0,5,[],[],https://twitter.com/iskonglasalista/status/1362353538018508804,False,,0,,Singapore,,,,,,[],,,,
1362257791746936842,1362257791746936842,2021-02-18 12:29:01 +08,2021-02-18,12:29:01,+0800,366365335,tashagabrielle_,тαѕнα🤍,,"Done with my 2nd dose of the COVID-19 vaccine!!  I'm ready to face the side effects. Round 2, lets go!😂",en,[],[],[],0,0,2,[],[],https://twitter.com/tashagabrielle_/status/1362257791746936842,False,,0,,Singapore,,,,,,[],,,,
1362147021935681537,1362147021935681537,2021-02-18 05:08:52 +08,2021-02-18,05:08:52,+0800,35524806,iskonglasalista,Benedict Exconde,,Lawmakers are eyeing to ratify by next week legislation providing compensation for people who suffer severe side effects from the Covid-19 vaccine.   https://t.co/Cz3iCFHEcu,en,[],['https://businessmirror.com.ph/2021/02/18/solons-rush-bills-on-covid-vaccine-purchase-indemnification/'],[],0,0,1,[],[],https://twitter.com/iskonglasalista/status/1362147021935681537,False,,0,,Singapore,,,,,,[],,,,
1362074689846337538,1362074689846337538,2021-02-18 00:21:26 +08,2021-02-18,00:21:26,+0800,578758100,just_larrie_,nope.,,I’m glad we’re not using AstraZeneca vaccine. My mom experienced hectic side effects after taking it.  SAn antivaxxers would’ve had a field day.,en,[],[],[],0,0,0,[],[],https://twitter.com/Just_Larrie_/status/1362074689846337538,False,,0,,Singapore,,,,,,[],,,,
1360184335199051776,1360184335199051776,2021-02-12 19:09:51 +08,2021-02-12,19:09:51,+0800,223386367,1137jgm,1137,,My second dose of vaccine. Omg so much side effects. But it’s worth it in the end for sure  https://t.co/FFPQHlGQLk,en,[],[],['https://pbs.twimg.com/media/EuBYcLQVkAkfzf-.jpg'],0,0,0,[],[],https://twitter.com/1137JGM/status/1360184335199051776,False,,1,https://pbs.twimg.com/media/EuBYcLQVkAkfzf-.jpg,Singapore,,,,,,[],,,,
1359436717430767620,1359436717430767620,2021-02-10 17:39:05 +08,2021-02-10,17:39:05,+0800,590092362,genesitkun,Geno Dela Torpe,,Whoops got my 2nd dose of COVID-19 Vaccine today! 😉 #PfizerVaccine   Vax for Vax only cheret hoping for zero side effects 🥴  https://t.co/x1YazhKlAe,en,[],[],['https://pbs.twimg.com/media/Et2we77VEAQWE1f.jpg'],5,0,20,['pfizervaccine'],[],https://twitter.com/GenesitKUN/status/1359436717430767620,False,,1,https://pbs.twimg.com/media/Et2we77VEAQWE1f.jpg,Singapore,,,,,,[],,,,
1358974778212716544,1358974778212716544,2021-02-09 11:03:30 +08,2021-02-09,11:03:30,+0800,936372657066594304,shuyinghu,Shuying Hu,,Vaccine 2nd dose done! Side effects include being unable to stop telling people that I’ve got my 2nd dose 😅 Thank you Singapore government for rolling #COVID19vaccine so efficiently to healthcare workers 👏  https://t.co/G5GhQrP3Hw,en,[],[],['https://pbs.twimg.com/media/EtwMWxCVIAQktqW.jpg'],4,8,53,['covid19vaccine'],[],https://twitter.com/shuyinghu/status/1358974778212716544,False,,1,https://pbs.twimg.com/media/EtwMWxCVIAQktqW.jpg,Singapore,,,,,,[],,,,
1356044680811565056,1356044680811565056,2021-02-01 09:00:20 +08,2021-02-01,09:00:20,+0800,919518816345907201,shanadij,සත්සරණි | Shanu🖤,,වැක්සීන් එකට රෙජිස්ට වෙන්න කියල බැලුවේ.. කෝ ගත්ත කෙනෙක් ඉන්නවද? #vaccineSideEffects #vaccine,si,[],[],[],1,0,30,"['vaccinesideeffects', 'vaccine']",[],https://twitter.com/ShanadiJ/status/1356044680811565056,False,,0,,Singapore,,,,,,[],,,,
1345694530633285632,1345678914606092288,2021-01-03 19:32:32 +08,2021-01-03,19:32:32,+0800,35297349,rishabhm,Rishabh Mukherjee,,"@AyooshKathuria Typically used when 1. Exposure is imminent. 2. No approved vaccine is in sight. 3. Subject understands the risks. Phase 2 success means no immediate side effects. Such a vaccine is then used with a ""better than nothing"" philosophy. Ebola vaccines are good example of this.",en,[],[],[],1,1,1,[],[],https://twitter.com/rishabhm/status/1345694530633285632,False,,0,,Singapore,,,,,,"[{'screen_name': 'AyooshKathuria', 'name': 'Ayoosh Kathuria', 'id': '1289072160787505152'}]",,,,
1337060290056368128,1337060290056368128,2020-12-10 23:43:09 +08,2020-12-10,23:43:09,+0800,135715667,abasmayorrrr,Jet,,Side effects daw ng covid19 vaccine 😜  https://t.co/makSDZ46RO,tl,[],[],[],0,0,1,[],[],https://twitter.com/abasmayorrrr/status/1337060290056368128,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1337060253117067272/pu/img/oSW-TkAympIHYYSM.jpg,Singapore,,,,,,[],,,,
1334727697025515520,1334685579271921664,2020-12-04 13:14:15 +08,2020-12-04,13:14:15,+0800,1482348127,mferrisn,M.Faris.N,,"@letitiawright @RunTheFools4 I don’t think it’s irrational to be afraid of a vaccine that’s not been proven to be safe or one that has long term side effects, that being said if the vaccine can counter covid-19 &amp; is generally deemed safe by scientists, then I think the right thing to do is to get vaccinated",en,[],[],[],1,0,1,[],[],https://twitter.com/MFerrisN/status/1334727697025515520,False,,0,,Singapore,,,,,,"[{'screen_name': 'letitiawright', 'name': 'Letitia Wright', 'id': '960652434'}, {'screen_name': 'RunTheFools4', 'name': 'Ratcatcher Central', 'id': '1286327664345849858'}]",,,,
