,id,date,time,tweet,hashtags,num_words
0,1364703731804106755,2021-02-25,06:28:19,Side effects of the vaccine really kicking in,[],8
1,1364476097765670912,2021-02-24,15:23:47,"""According to @drmusanordin the side effects reported from receiving the Covid-19 vaccine, such as headaches and muscle aches, are signs that the vaccine has begun to work and the body has started producing antibodies.""   https://t.co/G1Azf0419i",[],33
2,1364412645969784834,2021-02-24,11:11:39,"Just did my 2nd covid vaccine jab, tbh a bit scared of the side effects. #COVIDVaccine #COVIDvaccines #COVIDVaccination","['covidvaccine', 'covidvaccines', 'covidvaccination']",14
3,1364017131889827842,2021-02-23,09:00:01,WHO has agreed a no-fault compensation plan for claims of serious side effects in people in 92 poorer countries due to get COVID-19 vaccines via the COVAX sharing scheme.   https://t.co/0RvcSlaCj5,[],27
4,1363549304380620803,2021-02-22,02:01:02,What are the side effects of the COVID-19 vaccines? #COVIDVaccine #AlJazeera   https://t.co/mDaFIHqswM,"['covidvaccine', 'aljazeera']",9
5,1363405232680538113,2021-02-21,16:28:32,Got 2nd dose of pfizer vaccine and the injection was more painful than the first. But it was tolerable. Waiting for the side effects to kick in.  https://t.co/Kcrx4FrZ13,[],26
6,1363085759679397888,2021-02-20,19:19:04,"I wanna go home so bad,, the side effects of the vaccine is killing me",[],15
7,1363058635794882566,2021-02-20,17:31:17,tfw u are getting side effects aka fever after both dosages of the vaccine,[],14
8,1362741222066978821,2021-02-19,20:30:00,"The AstraZeneca vaccine was the first to win approval in South Korea, but has been dogged by questions over its efficacy among older people and concerns over side effects.   https://t.co/Zb0xXIxSV8",[],29
9,1362398324674891777,2021-02-18,21:47:27,"Registering my father for the Covid-19 vaccine, is there any side effects or issues with it i should worry about?",[],20
10,1362353538018508804,2021-02-18,18:49:29,President Rodrigo Duterte has certified as urgent the bills seeking to establish an indemnity fund that will be used to compensate recipients of coronavirus disease 2019 (Covid-19) vaccines in case they experience adverse side effects after vaccination.   https://t.co/CVQoL7vARC,[],36
11,1362257791746936842,2021-02-18,12:29:01,"Done with my 2nd dose of the COVID-19 vaccine!!  I'm ready to face the side effects. Round 2, lets go!😂",[],17
12,1362147021935681537,2021-02-18,05:08:52,Lawmakers are eyeing to ratify by next week legislation providing compensation for people who suffer severe side effects from the Covid-19 vaccine.   https://t.co/Cz3iCFHEcu,[],22
13,1362074689846337538,2021-02-18,00:21:26,I’m glad we’re not using AstraZeneca vaccine. My mom experienced hectic side effects after taking it.  SAn antivaxxers would’ve had a field day.,[],26
14,1360184335199051776,2021-02-12,19:09:51,My second dose of vaccine. Omg so much side effects. But it’s worth it in the end for sure  https://t.co/FFPQHlGQLk,[],20
15,1359436717430767620,2021-02-10,17:39:05,Whoops got my 2nd dose of COVID-19 Vaccine today! 😉 #PfizerVaccine   Vax for Vax only cheret hoping for zero side effects 🥴  https://t.co/x1YazhKlAe,['pfizervaccine'],18
16,1358974778212716544,2021-02-09,11:03:30,Vaccine 2nd dose done! Side effects include being unable to stop telling people that I’ve got my 2nd dose 😅 Thank you Singapore government for rolling #COVID19vaccine so efficiently to healthcare workers 👏  https://t.co/G5GhQrP3Hw,['covid19vaccine'],29
18,1345694530633285632,2021-01-03,19:32:32,"@AyooshKathuria Typically used when 1. Exposure is imminent. 2. No approved vaccine is in sight. 3. Subject understands the risks. Phase 2 success means no immediate side effects. Such a vaccine is then used with a ""better than nothing"" philosophy. Ebola vaccines are good example of this.",[],42
20,1334727697025515520,2020-12-04,13:14:15,"@letitiawright @RunTheFools4 I don’t think it’s irrational to be afraid of a vaccine that’s not been proven to be safe or one that has long term side effects, that being said if the vaccine can counter covid-19 &amp; is generally deemed safe by scientists, then I think the right thing to do is to get vaccinated",[],56
