,id,date,time,tweet,hashtags,num_words
1,1364720463092457473,2021-02-25,07:34:48,Israel data:  After the second dose of Pfizer vaccine  documented infection ⬇️92% symptomatic infection⬇️ 94% hospitalization ⬇️87% severe disease ⬇️92% death ⬇️72%,[],17
2,1364716499642904576,2021-02-25,07:19:03,Large real world study confirms #Pfizer vaccine 94% effective  https://t.co/hyHS4YIYVS  https://t.co/PaT5MfvjmT,['pfizer'],7
4,1364713208968192002,2021-02-25,07:05:58,"While the #Sinovac vaccines do not have the proven effectiveness of the #Pfizer &amp; #Moderna ones, I've met several people who would prefer them (due to older methods of production).  If approved: Hopefully, #Singapore will let people choose which they prefer.","['sinovac', 'pfizer', 'moderna', 'singapore']",35
5,1364709470610223108,2021-02-25,06:51:07,"In boost for COVID-19 battle, Pfizer vaccine found 94% effective in real world  https://t.co/X0EAlKykj1  https://t.co/iwGLKT0Ofc",[],12
6,1364707438759354376,2021-02-25,06:43:03,Large real world study confirms Pfizer Covid-19 vaccine 94% effective  https://t.co/5xUYUPpRTp,[],9
7,1364693670880972802,2021-02-25,05:48:20,For B1.351 Pfizer basically as good as AZ is for wild type garden variety SARS Cov2,[],15
8,1364600747774517252,2021-02-24,23:39:05,@Owllul moderna/pfizer use mrna hv better efficacy + larger demo during clinical trials.   sinovac 🇨🇳 use old tech + questionable efficacy. The plus to sinovac is that it’s cheaper logistically.   https://t.co/eJIqo0Be90,[],28
9,1364598661104115713,2021-02-24,23:30:48,"EDIT: The Sinovac vaccines arrived on Tues evening instead of Wed. Also, Singapore's prime minister Lee Hsien Loong has yet to comment on the Sinovac shipment. Previously, when the Pfizer vaccines came, he called it a ""welcome present"", and for Moderna, he said he was ""pleased"".",[],45
10,1364594209374703618,2021-02-24,23:13:07,@Santhiaaaaaaa Isn’t it suppose to be after 21 days? Pfizer right?,[],10
11,1364588837926699009,2021-02-24,22:51:46,Politicization of the Covid-19 vaccines is so weird. Western countries won't take the Chinese vaccine while China won't take the Pfizer/Moderna/Astrazeneca vaccine.,[],22
12,1364588827524747266,2021-02-24,22:51:43,@theoldgumtree I was told Singapore cancelled the order with Sinovac. Apparently not. The bloody ministers sure won't be using them. They already got the Pfizer.,[],23
14,1364577242563571720,2021-02-24,22:05:41,"Singapore received the first batch of Sinovac vaccines on Wed, the Chinese embassy said, adding that it is a ""new highlight"" to bilateral cooperation. Singapore's health ministry stresses that Sinovac has not been granted approval unlike the Pfizer-BioNTech and Moderna vaccines.",[],39
16,1364528067268386816,2021-02-24,18:50:17,Malaysia's Prime Minister Muhyiddin receives first jab of Pfizer-BioNTech COVID-19 vaccine - The Online Citizen Asia  https://t.co/b4Ku9HKdHP,[],13
18,1364526080715939840,2021-02-24,18:42:23,Malaysia’s Prime Minister Muhyiddin receives first jab of Pfizer-BioNTech COVID-19 vaccine  https://t.co/47cfHlLfZd,[],11
20,1364488003423363072,2021-02-24,16:11:05,"Malaysian Prime Minister Muhyiddin Yassin was the first to be given the vaccine, developed by US drugmaker Pfizer and German partner BioNTech, as part of government efforts to reassure people of the vaccine's safety.   https://t.co/FvGmVQgiyo",[],33
22,1364441094419714048,2021-02-24,13:04:41,I just suffered a side effect of the Covid-19 vaccine after my 2nd jab today. I had a craving for A&amp;W...... @govsingapore compensate me please.....  #COVID19 #vaccine #Pfizer #vaccinated  https://t.co/cSOlZbuwux,"['covid19', 'vaccine', 'pfizer', 'vaccinated']",24
24,1364432713810276357,2021-02-24,12:31:23,Pfizer BioNTech COVID-19 vaccine dose #2 done ✅ PSA: In Singapore you can have your Pfizer vaccine if your CD4 &gt; 200. There is no need to declare your HIV status otherwise as it is not relevant.  https://t.co/Xo3roXhI8i,[],32
25,1364368080386727939,2021-02-24,08:14:33,@boosulyn Make sure it's Pfizer and not something else.,[],7
32,1364168953803640836,2021-02-23,19:03:18,"Covid-19 infections down 70%, hospitalisations down 75% after 1 dose of Pfizer vaccine: UK study  https://t.co/EPArcSE72i  https://t.co/wjDteN1dbf",[],12
33,1364162085639180291,2021-02-23,18:36:00,"Malaysia to receive second batch of Pfizer-BioNTech COVID-19 vaccine on 24 Feb, to consider vaccinating teachers during first phase as schools set to reopen  https://t.co/hPMAN3qhPP",[],22
34,1364137703399301120,2021-02-23,16:59:07,Pfizer's COVID-19 vaccine gets nod in South Korea from first of three expert panels  https://t.co/ttu6XEfU4M  https://t.co/fjAGZpaSuQ,[],13
35,1364126362865266688,2021-02-23,16:14:03,Pfizer's Covid-19 vaccine gets nod from Korea's first of three expert panels  https://t.co/l10FnU68CA,[],10
36,1364111134979092480,2021-02-23,15:13:33,Pfizer to ship 13 million COVID-19 vaccine doses per week to US by mid-March: Executive  https://t.co/fNq92JyJYh  https://t.co/wWTC0mMIpy,[],13
38,1364100859856969734,2021-02-23,14:32:43,From Improved Storage To New Variant Efficacy - Pfizer COVID Vaccine Shines  https://t.co/PpfqEraEdQ  https://t.co/ynq7n5TwQH,[],11
40,1364075692237856770,2021-02-23,12:52:42,"182,520 more Pfizer vaccine doses to arrive tomorrow  https://t.co/SNGtOXkS1U",[],7
42,1364054393507618818,2021-02-23,11:28:04,"@tulunsokit @Khairykj @DrAdhamBaba @DGHisham No guarantee that private HCWs will get Pfizer. In Johor, private HCWs are only in the 3rd phase of vaccination.",[],19
43,1364040234543968256,2021-02-23,10:31:49,"@Abraham60373150 @Khairykj @DrAdhamBaba @DGHisham Pfizer being given to HCW , not sure who gets the 22% of Sinovax  https://t.co/iRIRhoiYM2",[],12
44,1364038040436363264,2021-02-23,10:23:06,"In Summary (Pfizer-BioNTech COVID-19 Vaccine),  1st dose - arm sore, fatigue (lasted for a week) 2nd dose - arm sore, chills, fever (lasted for 2 days 37.5°C - 38.6°C), headache, nausea, loss of appetite   I’m okay now 48 hours after the 2nd dose 😌",[],35
45,1364005246603653120,2021-02-23,08:12:47,"My mum is the first in our family to take the vaccine. She is perfectly fine. I think she was administered Pfizer. Singapore has only Pfizer or Moderna. For the rest of us, do hurry and continue the safe distancing measures. We need to be accountable to society #COVID19",['covid19'],48
46,1363999271465349122,2021-02-23,07:49:02,"Pfizer to ship 13 million Covid-19 vaccine doses per week to US by mid-March, says executive  https://t.co/f8pfrzyx21",[],14
47,1363888711616786436,2021-02-23,00:29:43,@techboy_88 @drmusanordin @redrun_ Recent development show that Pfizer vaccines could be stable at higher temperatures.,[],12
48,1363878727180906506,2021-02-22,23:50:02,'Real-world' British data shows 70% decline in Covid-19 infections after first Pfizer shot  https://t.co/uSSzDv6wwt,[],11
52,1363812484721745927,2021-02-22,19:26:49,Fact-Check: Did an Israeli man die immediately after receiving a second dose of the Pfizer vaccine? #Pfizer #COVID19 #coronavirus #COVID #COVIDー19 #Covid_19 #Israel #vaccine    https://t.co/0Kpn4t0yIx,"['pfizer', 'covid19', 'coronavirus', 'covid', 'covidー19', 'covid_19', 'israel', 'vaccine']",15
53,1363805745217757184,2021-02-22,19:00:02,"Pfizer Inc, the maker of Japan's only approved COVID-19 vaccine, is ramping up production in Europe, but those increased supplies are not likely to reach Japan until May.   https://t.co/npCHYngV5c",[],27
54,1363805342706978817,2021-02-22,18:58:26,"#BREAKING The rollout of the #Pfizer and Oxford-#AstraZeneca #vaccines were shown to reduce the risk of hospitalisation from #coronavirus in #Scotland by up to 85% and 94%, according to a study. 💉   https://t.co/VKk7ayakl8","['breaking', 'pfizer', 'astrazeneca', 'vaccines', 'coronavirus', 'scotland']",24
55,1363798220506165251,2021-02-22,18:30:08,"Over the weekend, Cathay Pacific flew in Hong Kong’s first million doses of Sinovac’s vaccine on Friday, whilst MASKargo transported over 300,000 of Pfizer’s variant to Malaysia on Sunday. @MAS @cathaypacific   https://t.co/t3800xN2Ma",[],31
59,1363707038711259141,2021-02-22,12:27:49,Pfizer reduces ultra-cold requirements for its COVID-19 vaccine  https://t.co/NvxmX97HrM,[],7
60,1363616235057909762,2021-02-22,06:26:59,"Don’t blame me, I tried everything and he still doing this.  We now need the help of Pfizer and Moderna on that condition.",[],24
61,1363586938892996610,2021-02-22,04:30:35,"@ATabarrok because they get paid the same either way, unlike Pfizer?",[],10
62,1363576306076631045,2021-02-22,03:48:20,Pfizer’s extra vaccine dose was supposed to be a miracle. It’s now a mess  https://t.co/3CelOA8Q1L,[],16
64,1363516540616798210,2021-02-21,23:50:50,"Some good news for a change! #COVID19  Pfizer-BioNTech Shot Stops Covid’s Spread, Israeli Study Shows  ["" https://t.co/6CkayxDkbt""]",['covid19'],14
