,id,date,time,tweet,hashtags,num_words
0,1364717400436875265,2021-02-25,07:22:38,"The extremely Sinophobic talking head who greeted everyone with ""Kung Hei Fat Choy"" during the Lunar New Year is back to his usual Sinophobic ways, attacking COVID-19 vaccines made by Sinovac and Sinopharm, and disrespecting the Chinese national anthem on his tabloid radio show.",[],44
1,1364713208968192002,2021-02-25,07:05:58,"While the #Sinovac vaccines do not have the proven effectiveness of the #Pfizer &amp; #Moderna ones, I've met several people who would prefer them (due to older methods of production).  If approved: Hopefully, #Singapore will let people choose which they prefer.","['sinovac', 'pfizer', 'moderna', 'singapore']",35
2,1364711157647351811,2021-02-25,06:57:49,"The Philippine government is expecting the arrival of 600,000 doses of Sinovac Biotech vaccines before the end of February.   https://t.co/gk32IGPhd3",[],18
6,1364600747774517252,2021-02-24,23:39:05,@Owllul moderna/pfizer use mrna hv better efficacy + larger demo during clinical trials.   sinovac 🇨🇳 use old tech + questionable efficacy. The plus to sinovac is that it’s cheaper logistically.   https://t.co/eJIqo0Be90,[],28
7,1364599599701258243,2021-02-24,23:34:32,Singapore receives its first shipment of Sinovac's COVID-19 vaccine  https://t.co/ouDajkcxVT #asia #singapore #italy  https://t.co/MXvZ50XA1f,"['asia', 'singapore', 'italy']",8
8,1364598661104115713,2021-02-24,23:30:48,"EDIT: The Sinovac vaccines arrived on Tues evening instead of Wed. Also, Singapore's prime minister Lee Hsien Loong has yet to comment on the Sinovac shipment. Previously, when the Pfizer vaccines came, he called it a ""welcome present"", and for Moderna, he said he was ""pleased"".",[],45
10,1364592059873591301,2021-02-24,23:04:34,@theoldgumtree There was a lot of unhappiness when we were told people won't get to choose. So the government quietly shelved Sinovac. Now the Ching Chong embassy thought it's a PR win. Talk about tone-deaf.,[],31
11,1364589421429858309,2021-02-24,22:54:05,"China's Sinovac vaccine arrives in Singapore, but is not yet approved for use  https://t.co/VcQgTqYX1i",[],12
12,1364588891500519426,2021-02-24,22:51:59,Err... why are the vaccines here if they haven't been approved? 🤔 #COVID19 #Sinovac   https://t.co/LvGlaX2XPb,"['covid19', 'sinovac']",10
13,1364588827524747266,2021-02-24,22:51:43,@theoldgumtree I was told Singapore cancelled the order with Sinovac. Apparently not. The bloody ministers sure won't be using them. They already got the Pfizer.,[],23
14,1364586774081638400,2021-02-24,22:43:34,Singapore receives its first shipment of Sinovac's COVID-19 vaccine  https://t.co/Pkhp4QpRnE  https://t.co/IuGRh6PAQw,[],8
15,1364586043966545925,2021-02-24,22:40:40,Thank god for early vacc lol can u imagine getting sinovac instead? Ew.  https://t.co/xA3MTUdfiU,[],13
16,1364585400161869826,2021-02-24,22:38:06,Singapore receives first shipment of China’s Sinovac Covid-19 vaccine; yet to be authorised for use here  https://t.co/sS01M3WlCH  https://t.co/Ciiz4STQxD,[],17
17,1364583746133889029,2021-02-24,22:31:32,"Singapore gets first shipment of Sinovac COVID-19 vaccine, HSA yet to approve  https://t.co/qXO6Fwa5ww",[],12
19,1364581788778045449,2021-02-24,22:23:45,Singapore has received its first shipment of the Sinovac #COVID19 vaccine; authorities waiting for submission of information to carry out assessment  https://t.co/6g6olzzvhp  https://t.co/wtpfkD5uli,['covid19'],20
20,1364581761456373770,2021-02-24,22:23:39,"On Feb. 23 evening, the first batch of Chinese Sinovac vaccine purchased by the Singaporean government arrived in Singapore.@China2ASEAN  https://t.co/vll7gyUFuw",[],18
21,1364580815913455617,2021-02-24,22:19:53,Explainer: What's behind varying efficacy data for Sinovac's COVID-19 vaccine?  https://t.co/nIBoKMOq2k,[],8
22,1364580434219212801,2021-02-24,22:18:22,"China’s Sinovac vaccine arrives in Singapore, even though it is not yet approved for use – The Straits Times  https://t.co/iV6HyJN1u4",[],19
23,1364579373077069833,2021-02-24,22:14:09,"China's Sinovac vaccine arrives in Singapore, but not yet approved for use  https://t.co/OHB3UIe7te  https://t.co/Q0cZAd6Zyy",[],11
24,1364578206691381253,2021-02-24,22:09:31,"China's Sinovac vaccine arrives in Singapore, but is not yet approved for use  https://t.co/85fGeHhk6a",[],12
25,1364577647427133444,2021-02-24,22:07:18,"“Sinovac has started submitting initial data, and HSA is currently awaiting Sinovac's submission of all the necessary information in order to carry out a thorough scientific assessment of the manufacturing process, safety and efficacy of the vaccine” https://t.co/DX9Dvhc0cL",[],36
26,1364577242563571720,2021-02-24,22:05:41,"Singapore received the first batch of Sinovac vaccines on Wed, the Chinese embassy said, adding that it is a ""new highlight"" to bilateral cooperation. Singapore's health ministry stresses that Sinovac has not been granted approval unlike the Pfizer-BioNTech and Moderna vaccines.",[],39
28,1364575925661102087,2021-02-24,22:00:27,"Duque explained the effects of vaccine, emphasizing that the prevention of severe cases is the goal since deaths come from them. He said that Sinovac vaccines were used in health care workers in other countries.",[],35
