id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364708432972967937,1364708432972967937,2021-02-25 06:47:00 +08,2021-02-25,06:47:00,+0800,1187510434884210688,lharramae1228,Lharra❤️💯💯,,Privacy and safety in every transactions is what we want rn😎 📌@ethbox_official will provides a smart contract based escrow services 📌 Trusted and transparent 📌 Active team members 📌 TGE soon 📌 Mainnet soon 💆  https://t.co/tnD2xjT4oN  https://t.co/tUfxIFDeve #EBOX $EBOX $ETH,en,"[{'screen_name': 'ethbox_official', 'name': 'ethbox', 'id': '1325567419268599808'}]","['http://ethbox.org', 'https://t.me/ethbox_official']",[],0,0,1,['ebox'],"['ebox', 'eth']",https://twitter.com/Lharramae1228/status/1364708432972967937,False,https://twitter.com/ethbox_official/status/1363477881444302857,0,,Singapore,,,,,,[],,,,
1364661636783427584,1364661636783427584,2021-02-25 03:41:03 +08,2021-02-25,03:41:03,+0800,3094000753,ivacyvpn,Ivacy,,How much is online privacy a growing concern for you and the people around you?,en,[],[],[],0,0,0,[],[],https://twitter.com/IvacyVPN/status/1364661636783427584,False,,0,,Singapore,,,,,,[],,,,
1364656810309734400,1364656810309734400,2021-02-25 03:21:52 +08,2021-02-25,03:21:52,+0800,44290654,yperic,Eric Cheng,,"Employer Allegedly Asks Staff To Enable ‘Last Seen’ On WhatsApp, Netizens Say It Invades Privacy  https://t.co/6KjR7VRZmh",en,[],['https://mustsharenews.com/employer-whatsapp-invade-privacy/'],[],0,0,0,[],[],https://twitter.com/yperic/status/1364656810309734400,False,,0,,Singapore,,,,,,[],,,,
1364648185663135747,1364627841879433219,2021-02-25 02:47:36 +08,2021-02-25,02:47:36,+0800,1315704992569856000,aeirinekiy0t,✨Queen Irine✨,,@ninishhhhhhh Mmg num aku takde privacy 🤣sebab seller mamasab😂nanti org cari gak num aku hehe,in,[],[],[],1,0,1,[],[],https://twitter.com/aeirinekiy0t/status/1364648185663135747,False,,0,,Singapore,,,,,,"[{'screen_name': 'ninishhhhhhh', 'name': 'ma-nish', 'id': '1139203179072016384'}]",,,,
1364611262785576961,1364611262785576961,2021-02-25 00:20:52 +08,2021-02-25,00:20:52,+0800,14075966,torvaanser,Debby Ng,,Love is in the air. Red-breasted parakeets were doing mating things. The pair copulated right after this.  I guess they just wanted their privacy.  https://t.co/Q4OBUfGJ9e,en,[],[],['https://pbs.twimg.com/media/EvAStGtVgAUcRfV.jpg'],0,0,0,[],[],https://twitter.com/torvaanser/status/1364611262785576961,False,,1,https://pbs.twimg.com/media/EvAStGtVgAUcRfV.jpg,Singapore,,,,,,[],,,,
1364595687422222338,1364413116587511810,2021-02-24 23:18:59 +08,2021-02-24,23:18:59,+0800,1335538025644793857,nasszz19,nazri,,@nrelyshafauzii Hai kawan Naz nk nombr perempuan nk kenal ii mesti mutuals Naz tk bagi an maklum la privacy an,in,[],[],[],1,0,0,[],[],https://twitter.com/nasszz19/status/1364595687422222338,False,,0,,Singapore,,,,,,"[{'screen_name': 'nrelyshafauzii', 'name': 'ely', 'id': '1341607731669528578'}]",,,,
1364579729030877187,1364575226625892357,2021-02-24 22:15:34 +08,2021-02-24,22:15:34,+0800,908922897439133696,niamcliffwin,Sze Ying (ia on weekdays),,"@linchen9717 It down if you’ve posted it on any social media. It’s his privacy and we should respect it, and not treat them like artefacts in a museum to be gawked at. They’re human beings, and deserve to be treated like human beings. So please, please, just support them and don’t speculate -",en,[],[],[],1,1,6,[],[],https://twitter.com/NiamCliffwin/status/1364579729030877187,False,,0,,Singapore,,,,,,"[{'screen_name': 'linchen9717', 'name': '林晨', 'id': '1288204835662131200'}]",,,,
1364566167612841986,1364566167612841986,2021-02-24 21:21:41 +08,2021-02-24,21:21:41,+0800,1359087100583378944,chochomyintaun3,Cho Cho Myint Aung,,Her opinions and speeches were only shared in the privacy of 'Friend only' on 'Facebook' but the friends of her ex-military-officer husband reported about her posts and the police said to arrest her to investigate more! #WhatsHappeningInMyanmar #Feb24Coup  https://t.co/F7dGhfjzrV,en,[],[],[],1,0,0,"['whatshappeninginmyanmar', 'feb24coup']",[],https://twitter.com/ChoChoMyintAun3/status/1364566167612841986,False,https://twitter.com/Ngwe_Kyalsin/status/1364516480071598080,1,https://pbs.twimg.com/ext_tw_video_thumb/1364516369019006976/pu/img/-77TyiA_sxs0qAbP.jpg,Singapore,,,,,,[],,,,
1364527772694159362,1364269166124019716,2021-02-24 18:49:07 +08,2021-02-24,18:49:07,+0800,463026580,globaldrum_info,GlobalDrum™,,"@fippceo @jason_kint Escalating regulation and privacy, is a harbinger for trusted brands to own the conversation for themselves with their most engaged audiences, who may operate diversified business models and formats on demand. It's what we do.",en,[],[],[],0,0,0,[],[],https://twitter.com/globaldrum_info/status/1364527772694159362,False,,0,,Singapore,,,,,,"[{'screen_name': 'fippceo', 'name': 'FIPP CEO', 'id': '885551692116369408'}, {'screen_name': 'jason_kint', 'name': 'Jason Kint', 'id': '75209239'}]",,,,
1364527675339993092,1364515036236943360,2021-02-24 18:48:44 +08,2021-02-24,18:48:44,+0800,1289095608,fatin_areiys,Areiys Chips,,@nuratikaliyana_ Eee!! Just leave gd n jennie alone 🥺Why bother their privacy life zzzz. Gila punya dispatch,en,[],[],[],1,0,0,[],[],https://twitter.com/fatin_areiys/status/1364527675339993092,False,,0,,Singapore,,,,,,"[{'screen_name': 'nuratikaliyana_', 'name': 'gone', 'id': '1143432727028367360'}]",,,,
