,Post Description,Post Datetime,Comments,Comment Datetime,num_words
318,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,PM lee please kindly call out to stop gathering events to prevent virus outbreak🙏🙏🙏,2020-02-07 06:44:35+00:00,14
319,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,"Dear PM Lee, please kindly call out to pause all public gatherings to reduce the risk of virus outbreak. Thanks",2020-02-07 06:50:12+00:00,20
320,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,"Dear PM Lee, please kindly consider to stop big gatherings such as the 元宵大伯公 event tomorrow. It will make the situation worse. We don't want to become next Wuhan. Thank you!",2020-02-07 07:44:47+00:00,29
321,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,"Sir, at this crucial time, why not consider to cancel the Air Show . We don't need another Air Show now but less visitors so to curb nCoV. Please seriously consider. Thanks.",2020-02-07 10:32:36+00:00,30
322,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,"Dear Mr Lee... I'm sure you are aware of the current situation at ALL THE SUPERMARKETS IN SG..Please come out with an order to ALL SUPERMARKET CHAINS IN SG TO LIMIT CUSTOMERS PURCHASE TO ONE ITEM PER PURCHASE... Anything above 1 item,  PURCHASE MUST BE REJECTED. With the orange alert, People are getting panicky and becoming VERY VERY SELFISH.",2020-02-08 03:39:44+00:00,58
323,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,2 same items in one purchase is strictly prohibited... Please be fair to everyone,2020-02-08 03:48:44+00:00,13
325,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"However, since the odds of being infected by the Wuhan Coronavirus is approximately 1 in 600000000, doesn't that mean that masks are not particularly necassary? As in, only those that are symptomatic or have lived close to or have had close contact with suspected cases need these face masks?",2020-02-02 14:27:37+00:00,46
328,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,My got 9 per u give 4 no in enough,2020-02-03 07:35:07+00:00,8
330,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,Let’s be thankful and appreciative for this well organized distribution of free masks for every household!,2020-02-03 13:26:14+00:00,17
331,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,Sir can MOH tell the public where we can get the surgery mask. Many people can't afford to pay $1 for a mask.,2020-02-05 02:38:56+00:00,21
332,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"Thank you Prime Minister, PAP and every one involved from planning to execution.",2020-02-06 09:08:59+00:00,13
333,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"Dear Prime Minister, what is our policy at our ports? Cruise ships are coming to, and moving from,  our ports.",2020-02-06 13:46:11+00:00,20
334,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"Prime Minister, plse cancel the Singapore air show.",2020-02-06 15:54:55+00:00,8
335,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"Dear PM Lee @leehsienloong really appreciate for this. :) Just one small request for seeking help, can we stop all the events and public activities? It is really worse now and people go out without mask is quite dangerous! This coronavirus is really spread fast and people are easily to affected. Thank you!",2020-02-07 10:18:25+00:00,51
336,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,🙌Thank you very much! Hard work !God bless all of us. Amen!,2020-02-03 04:01:17+00:00,12
338,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,"I wish you where priminster of Australia, you are great leader and what I have read heard and remember of your father he was a true visionary , a man with passion resilience and fortitude with generational vision that created and drove and made Singapore the amazing Nation it is today and I feel so proud and honoured to be working and living here in Singapore. May God bless you always",2020-02-03 14:23:10+00:00,70
339,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,Great leadership caring of Singaporeans 👍,2020-02-03 20:22:19+00:00,5
343,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,Singapore prime minister is the in the world...... Like you sir...,2020-02-04 11:06:25+00:00,11
345,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,"PM, how can you help. I am not 'battle-ready because I have not been able to get any masks despite repeated trips to those retail outlets as they were 'out if stock'. On 1 Feb, went to my CC hoping",2020-02-04 15:14:57+00:00,38
346,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,I really worried about the climbing number of people been infected by this corona virus in SG. Government should be more alert and tell people to put on mask and school children should be protected. This virus spreading too fast in Wuhan! Please take more precaution before it’s too late!!!,2020-02-06 16:52:23+00:00,51
348,"It has been a stressful week not just for the general public, but in particular for healthcare and medical professionals.

We have watched the new coronavirus outbreak in China closely, from the moment the first news came out. Actually we have been preparing for such a situation ever since SARS in 2003. We knew that one day something like that would happen again. So, in a way, this outbreak was a shock, but not a surprise.

9 of the 13 confirmed cases in Singapore are currently being treated at the National Centre for Infectious Diseases (NCID), next to @tantocksenghospital. I visited NCID this morning to see for myself the screening and containment process for affected patients, and to meet and thank some of the people working day and night to treat them. I was very happy with what I saw.

I urge everyone to show understanding and support to our healthcare and medical teams, public officers, the SAF and @pafrenz, who will be distributing masks to Singaporeans over the weekend. We owe them our gratitude for their hard work and dedication.

I have every confidence that if we stay vigilant and united, we can overcome this challenge. – LHL (MCI Photos by Betty Chua)",2020-01-31 10:09:01+00:00,"Now government hospital still got best Doctors. All no responsibility Doctors, anything’s happened just get a excuse say surgery got risk. Don’t bear for any responsibility and don’t care the patients live or die. Now all the best Doctors already works in the private hospital. High salaries high years end bonus.",2020-02-01 20:08:25+00:00,54
349,"It has been a stressful week not just for the general public, but in particular for healthcare and medical professionals.

We have watched the new coronavirus outbreak in China closely, from the moment the first news came out. Actually we have been preparing for such a situation ever since SARS in 2003. We knew that one day something like that would happen again. So, in a way, this outbreak was a shock, but not a surprise.

9 of the 13 confirmed cases in Singapore are currently being treated at the National Centre for Infectious Diseases (NCID), next to @tantocksenghospital. I visited NCID this morning to see for myself the screening and containment process for affected patients, and to meet and thank some of the people working day and night to treat them. I was very happy with what I saw.

I urge everyone to show understanding and support to our healthcare and medical teams, public officers, the SAF and @pafrenz, who will be distributing masks to Singaporeans over the weekend. We owe them our gratitude for their hard work and dedication.

I have every confidence that if we stay vigilant and united, we can overcome this challenge. – LHL (MCI Photos by Betty Chua)",2020-01-31 10:09:01+00:00,Great job! I hope the patients will b fine,2020-02-02 00:44:21+00:00,9
351,"It has been a stressful week not just for the general public, but in particular for healthcare and medical professionals.

We have watched the new coronavirus outbreak in China closely, from the moment the first news came out. Actually we have been preparing for such a situation ever since SARS in 2003. We knew that one day something like that would happen again. So, in a way, this outbreak was a shock, but not a surprise.

9 of the 13 confirmed cases in Singapore are currently being treated at the National Centre for Infectious Diseases (NCID), next to @tantocksenghospital. I visited NCID this morning to see for myself the screening and containment process for affected patients, and to meet and thank some of the people working day and night to treat them. I was very happy with what I saw.

I urge everyone to show understanding and support to our healthcare and medical teams, public officers, the SAF and @pafrenz, who will be distributing masks to Singaporeans over the weekend. We owe them our gratitude for their hard work and dedication.

I have every confidence that if we stay vigilant and united, we can overcome this challenge. – LHL (MCI Photos by Betty Chua)",2020-01-31 10:09:01+00:00,In here ! i want to say thank all the tuberculosis control unit 谢谢您们,2020-02-02 04:38:01+00:00,12
359,"It has been a stressful week not just for the general public, but in particular for healthcare and medical professionals.

We have watched the new coronavirus outbreak in China closely, from the moment the first news came out. Actually we have been preparing for such a situation ever since SARS in 2003. We knew that one day something like that would happen again. So, in a way, this outbreak was a shock, but not a surprise.

9 of the 13 confirmed cases in Singapore are currently being treated at the National Centre for Infectious Diseases (NCID), next to @tantocksenghospital. I visited NCID this morning to see for myself the screening and containment process for affected patients, and to meet and thank some of the people working day and night to treat them. I was very happy with what I saw.

I urge everyone to show understanding and support to our healthcare and medical teams, public officers, the SAF and @pafrenz, who will be distributing masks to Singaporeans over the weekend. We owe them our gratitude for their hard work and dedication.

I have every confidence that if we stay vigilant and united, we can overcome this challenge. – LHL (MCI Photos by Betty Chua)",2020-01-31 10:09:01+00:00,"Dear PM Sir - Singapore government did a great job for the past crisis and  diseases outbreak incidents such as shortage of sand, fanancial crisis, oil price inflation, SARS, Milk powder and now is Wuhan virus. There are high demand of mask. Belived our  Government could consider to built a plant to produce products of mask and medical surgical PPE, so that we could self supply ourselves and need not depend on suppliers from other countries on future similar  outbreak  virus attack  happen. Thank you",2020-02-05 05:30:17+00:00,84
361,"Thanks to the ‪SQ345‬ crew who looked after us on our #CNY flight home from Zurich yesterday!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In the midst of CNY and the Wuhan coronavirus, Singaporeans have to go about our work and lives, to make sure our systems continue to run smoothly and things get done.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
We must remain vigilant and take precautions to protect ourselves, but as the saying goes, Keep Calm and Carry On.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
You can get the latest on the Wuhan coronavirus and other important Government information by signing up for the @gov.sg WhatsApp channel (go.gov.sg/whatsapp), or at the MOH website (www.moh.gov.sg). – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(PMO Photo)",2020-01-26 02:07:13+00:00,We need masks not photos hello,2020-01-29 09:34:44+00:00,6
