post_id,,username,date_time,comments_raw
101580481,11318600,Koisisuni Low,"Apr 17, 2020","Opposition partys is harder to enter in de coming election. Presently is ok for an ang pow. $600. Nice. No complaint. 1day $20. No in China, Thailand, other n so forward. So far no complaint."
101580481,11318600,Ghanthi Mathy,"Feb 3, 2020",Thank you so much Sir
101580481,11318600,Zhang You Hwa,"Feb 3, 2020","SG government had done a good job for us thank you....  But do alert all the food centre owner's in SG their staff/ workers must wearing mask in operations food all the time and rest if they unwell, recently shaw some food worker still coughing without mask in operations food once remind him seems he unhappy and continues work without mask..... So dangerous and unhygienic for us can say 3 meal eat outside person daily busy schedule lifestyle in SG"
101580481,11318600,TC Goh,"Feb 3, 2020","boss sham, dun read too much into it as sg citizens r all kiasu n kiasi"
101580481,11318600,Hamzah Rahmat,"Feb 3, 2020",and also going  together to kick  u out
101580481,11318600,Lim,"Feb 3, 2020",Please send some masks to China.
101580481,11318600,Suresh Vanaz,"Feb 3, 2020",God bless you guys most of you guys are doing great keep it up
101580481,11318600,Charles Yee,"Feb 3, 2020",Proud to be Singaporean and do my part and contribute to my community. 👍🏻
101580481,11318600,Ashton Chan,"Feb 10, 2020","They should stop the 30,000 work permit holders from coming in or send them to quarantine that is strictly control and not let them conduct themselves in LOA. To risky to let them do it at home."
101580481,11318600,Lina A Rahman,"Feb 3, 2020",*Generosity
101580481,11318600,Al Ghanim Javed,"Feb 4, 2020",(Y)
101580481,11318600,Mohamd Hasan,"Feb 3, 2020",This bad action.others also need masks for children to go school safely
101580481,11318600,Ck Tan,"Feb 7, 2020",Keep clam
101580481,11318600,Steven Lam,"Feb 3, 2020",There is nothing  is safe when you are in public  area only in clean room environment  yes
101580481,11318600,Sam Hoe Leow,"Feb 7, 2020",F
101580481,11318600,Helen Goh,"Feb 4, 2020",🙏
101580481,11318600,Sean Lim,"Feb 4, 2020","A piece of good news today is we have no new infected cases and the figure remains at 18. Hope they have a speedy recovery.   However, what I noticed today is pretty worrying, saw 2 used masks disposed on walkways and 1 was left on a coffeeshop table. Wonder how to educate these irresponsible people in disposing the used masks."
101580481,11318600,Choong Henry,"Feb 4, 2020",Where is Ramsey?
101580481,11318600,Jeremy Chen,"Feb 3, 2020",No doubt government has done a very good job to prevention of Coronavirus  Two thumbs up!
101580481,11318600,Cherry Cpy,"Feb 3, 2020",good job !!
101580481,11318600,朱挺瑋,"Feb 3, 2020",👍
101580481,11318600,Samuel Seetoh Cheng,"Feb 4, 2020","When you see some people in another country Q overnite to buy face mask n here we are given 4 for free with just a stroll down the road, what can we say? ""surely the government is fantastic.."""
101588519,11568600,Serena Ng,"Oct 22, 2020",Amen hallelujah praise God
