,Comments,Datetime,num_words
273,"All these homeless freaking burdens. Many actually got homes, just dun wan go back",2020-12-26,14
274,Why cant let them sleep in community centres after closing hours?,2020-12-26,11
275,Thanks!  Kudos!  Well done & good job!,2020-12-26,6
276,"This is ridiculous, they are using Singapore to interfere with India's Internal Policies. The key word is internal.  I hope the law come down hard on these criminals who have broken our law. These people should be deported.",2020-12-15,37
277,It is a big problem when foreigners using Singapore as platform to vent their political anger which will be misunderstood as interfering in other countries internal domestic political affairs. Strictly must not allow this to happen.,2020-12-15,36
278,"It will be a big disaster for us if each and every different country of FT working here - are using this little red dot as a platform to protest.  Don’t you think that this little red dot has over influx of FT.  I was just chided for that.  Yes, we need workers for certain job scope - like in the construction and cleaning sectors - but l believe that there’s a limit to each sector.   In the past - employers are responsible and endured that the workers whose 2 years’ contracts end - must be sent back without fail.  ",2020-12-15,96
279,Most of them just come here and think we should abide by their ways. Our government would be naive to think they are as law abiding as Singaporeans.,2020-12-15,28
280,Singapore not the right place to do ! Do your grievance in silent way .... Singapore is a small country with multiracial communities. Well governed by the Government ... must understand this . ,2020-12-16,29
281,Should protest in India and should elect the government that oppressed the people.,2020-12-16,13
282,"So dangerous these people. Same thing may happen like it did in Little India some years ago, the riot.😱 There must be a leader in this dangerous planning and execution.👹👿",2020-12-15,30
283,That’s why our immigration document has to be reviewed in lieu of the huge influx of talents. you can’t just assume all English speakers interpret : “... should abide by our laws” means you must check with local authorities for everything you do! Immigration must literally spell out those “key words” like how you do Google search ... no protest! No public gathering of more than 5 persons.. for the benefit of these talents. Remember they are talents! OMG 🤦‍♀️,2020-12-15,77
284,Should trace the instigator and the supporters and send them to the place  where they want to support and no re-employment in SG,2020-12-15,22
285,Their work passes / sprs should be revoked just like those that broke circuit breaker rules,2020-12-15,15
286,This should be legal as long it doesn't become violent. Where is the freedom of expression and assembly in sg?,2020-12-16,19
287,"Get lost troublemakers, deport those work permits and revoke PRs",2020-12-15,10
288,Go back to India to help your farmers. Respect Singapore laws. Don't take your riots to Singapore.,2020-12-15,16
289,"This is why we have to reevaluate CECA, do we really want to open leg to all these ppl? Can expect more problems from theses ppl, the police should just apprehend those involved and send them back ",2020-12-15,37
290,These FW not stupid. Someone told them that this is the easier way to return back to their country. Punishment of illegal protest should be more heavier to prevent them been used by others. ,2020-12-16,34
291,"The law for protesting in singapore by foreigner, the penalty should be imprisonment for minimum 3 years with 4 stroke of canning , and be deported once complete sentencing an no re entry.",2020-12-15,30
292,They should all be deported. Let them go back and help the farmers they are oh so concerned with.,2020-12-15,19
293,This is really a hot news .. Maybe u can do that in other countries. But not in Singapore lah 😂,2020-12-15,19
294,Don't wait. Arrest and deport them. The already been told about our law here.,2020-12-15,13
295,Singapore had become very fluid like in those days of 1960s with the influx of foreigners. Riot units and 2 NTM forces need to 'stand two',2020-12-15,24
296,Don’t use Singapore to stir up unlawful events! This is not the place doe such !! ,2020-12-16,16
297,Protest from Spore for what.... Ur motherland cant hear a thing but only Singapore police force can hear u guys...,2020-12-15,20
298,Anyone found protesting here send them back packing to join the protest and farming in India without a return ticket. ,2020-12-15,20
299,When did we started importing TALENTED FARMERS hahaaa we had garden for sure but not much of farming here.,2020-12-15,19
300,Please abide by the country laws. Don't create unnecessary inconvenience to both parties.,2020-12-16,12
301,Democractic govt are elected by the people and by protesting against elected govt make a laughing stock of democracy,2020-12-15,19
302,If your heart is not here then pls just,2020-12-15,9
303,Send the foreigners who break our law to changi Airport for departure and ban,2020-12-15,14
304,"Hello people. Protests and riots are two different things, don’t use them interchangeably. 🥲",2020-12-15,14
305,huh did i read wrongly????protesting in my country over issues bk in their homes?????? wtfish!!!!! ridiculous!!! i wld urge our govt to revoke their passes lest they disrupt our peace we hv enjoyed so far!!!!!,2020-12-16,36
306,Dont let it happen...pls catch and send them back where they belong!!,2020-12-15,13
307,They still think they are in India. Don't they know even if 1 person hold a play card is an offence? Now is the time for the police to tell them Singapore has no room for such behaviour and stern action will be taken against them.,2020-12-17,44
308,"What! Protests on our streets in support of Indian farmers? This is preposterous! We don't want to get involved in the internal affair of another country. We also don't want people from other country using Singapore streets to protest against their home government. If they don't obey our laws, then please leave! Singapore don't want people from other countries to protest here over their home politics. You are our guests and we want you to respect our law.",2020-12-16,74
309,"Simple. Those who can't obey Singapore laws and thinking they can act like they were back in their countries, just send them out of Singapore. Foreign talent? What a joke!",2020-12-15,29
310,Singapore government should be strict and dont let them progress this kind things later one another one will come those do protest here deport them back to their country thanks to the spf and government,2020-12-15,35
311,I feel for the farmers too but we must respect the law of Singapore.   ,2020-12-15,14
312,Abide our laws or leave the place. This is SINGAPORE not your country. 🤬🤬🤬,2020-12-15,13
313,"Learn from US, Thailand and Hong Kong?...This is Singapore....wake up.",2020-12-15,12
314,no photos so where was the protest in singapore ?,2020-12-16,9
315,"Agree little India riot, hope this is peaceful ones. And it's under total control.",2020-12-16,13
316,"Arrested them all and send back to their country, no need to send them jail and feed them. Cancel their passport ,work permit and PR. See they dare to caused trouble here.",2020-12-15,32
317,"WE MUST STAY VIGILANT AT ALL TIME TO SAFE GUARD SINGAPOREAN. ""THIS IS NOT A CARD OF GAME, THIS IS YOUR LIFE AN MY LIFE "".Lky",2020-12-16,26
318,Spf should be alert. Be firm and take action against anyone who tries to protest.,2020-12-18,15
319,Without prejudice :   it’s very likely foreigners living in Singapore ..as they tend to bring along their homeland’s culture & practices over here. It’s never a Singaporean’s culture to do that. 😂 blame the government for importing ,2020-12-15,38
320,"For those keyboard warriors, commenting blindly like fools, without even reading the article. Pls do yourself a favour and vanish from this world.",2020-12-16,23
321,Terminate their visa or permit and Send them back to their country. ,2020-12-15,12
322,Indian Riots II lol like dat also can?,2020-12-15,8
323,Go back to india and protest!  There is no point to protest here!  Your voice means nothing!,2020-12-15,17
324,"Don't bring your culture to our land , thanks .",2020-12-15,7
326,Now u see what is happening in Singapore if you house so many FT and FW.,2020-12-16,16
327,Perhaps can consider virtual protest. Meet in Zoom and protest there ,2020-12-16,11
328,Don't come to Singapore and bring your politics. If you want to help go back to India and help the farmers milk the cow.,2020-12-16,23
329,"For so long sg no protest, where have all these from?",2020-12-15,11
330,Wah warning nia? How abt the guy just show a smiley face... now wat standard?,2020-12-15,15
331,"Indian government is elected by you guys, so who to blame? Government win the election with populist line will most likely bring disaster to the country, the good example is Armenia government who lead the people to war with Azerbaijan, US DT, Taiwan’s DPP, India’s Modi, Australia. ",2020-12-15,49
332,"Thanks to the government for this problem. If you don't like their protests, you shouldn't have brought these 'talent' in.",2020-12-16,18
333,Understand how these FWs feel about their countrymen.  Physically supporting them by holding protest here is against the law.  Can they use social media instead?  (Not sure if this is also breaking SG law.),2020-12-16,34
334,I also protested in my house on some riders ride too fast in East Coast Park,2020-12-16,16
335,Sent them back to India sample don't delay simple,2020-12-16,8
336,Welcome the lawless CECA more and soon they will be protesting everything at orchard or little india,2020-12-15,17
337,"Deport these protesters back to India, so that they can support these farmers without any encumbrances.",2020-12-16,16
338,"What's wrong with these people, not wearing mask properly now this!!",2020-12-15,10
339,They protest here.. what can we singaporean do for India?,2020-12-15,10
340,They still don't know that the good thing bout Singapore is no protest problems,2020-12-17,13
341,nobody noticed the protest until it was over....?,2020-12-19,8
342,Remember this - a local Singaporean is charged for holding up a smiley sign in protest. I hope the government will not display a separate set of consequences for foreigners that protest in Singapore.  https://www.google.com.sg/amp/s/www.bbc.com/news/amp/world-asia-55068007,2020-12-16,33
343,you guys have chose Modi right ?,2020-12-15,6
344,"What? After the event, after the pictures were posted on media and after the pictures were taken down, then police gets to know about it?",2020-12-16,25
345,"Why that snake head never come out and give speechs, one of the kind",2020-12-16,14
347,"Give them a warning, inform them it's illegal and disperse them. The law has to be consistent",2020-12-16,16
348,"So funny thing here. Nothing happens when I can hear loud music, either fro their home or from theie scooter or karaoke n mahjong sessions most nights but when these people  who hv expressed their sadness n their concerns that's happening in their motherland in quiet peaceful manners, there's uproar  n v nasty comments... how sad",2020-12-15,54
349,They should go India and protest...then the Indian Government will take note. Why protest in Singpore when we had NOTHING TO DO with what INDIA decides to do ???,2020-12-16,29
350,Keep your problem At home,2020-12-15,5
351,Here is SG  n not HK or India,2020-12-15,8
352,"Those who had participated, jail and deport them! Catch 'em all!",2020-12-15,11
353,Waaa.. where are the photos or videos? I tried Google and nothing come out.. have anyone seen the protest? Appreciate some insights. Thanks,2020-12-16,23
354,Saw some people commented these FW work hard to maintain Singapore blah blah .... but ... they are paid .... not charity work... 1st thing 1st... if they have a capable government .... all these people need not come here to do all the dirty job .... ,2020-12-16,40
355,That’s what u get when PAP give so many Indian PR citizenship...they think Singapore become India ,2020-12-15,18
357,Damn face remind me of their  back then in india ...our police must use the stick to smash them.😂😂😂😂,2020-12-15,19
358,Can export them n have peace?,2020-12-16,6
359,"If you care so much about india's farmers please go back n help them or send money/ resources back to help them, don't use Singapore our country to protest for your people. This is Singapore not India, please hv some courtesy for the country that allows you to work n live here in peace. Spare some tots for Singaporeans. Singapore do not allow protest regardless of race or which country u r from.  Thks.",2020-12-15,72
360,Same mistakes happening again? Please wake up.,2020-12-16,7
361,We are not in India here...why you don't go back to live there and you can protest all day long :)  This people should respect and appreciate so much where they are .... Coming from a third world country to one of the best place in the planet. Absurd.,2020-12-16,47
362,Stop the government that does not help.,2020-12-16,7
363,All should be arrested and fine for illegal gathering,2020-12-16,9
364,"Please send all back if they protest! We don't allow this to happen in our racial harmony country, never again!",2020-12-16,19
365,We need them. So move on let them be.,2020-12-15,9
366,"It’s ok la, nothing wil happen to them. All protected ... if this Sgrean already throw in jail",2020-12-16,18
367,Pls be fair if only 1 individual holding a smiley face card is charge then 🤔🤔🤔 let's sss,2020-12-16,15
368,Don’t Bring The Mess Here‼️,2020-12-16,6
369,I say before lor... They only know riot and nothing else.... Let's the bombing begin.,2020-12-15,14
370,Be prepared to be deported..,2020-12-16,5
371,Haha let's see what police action will be taken against them,2020-12-16,10
372,Go back to support don’t disrupt us ,2020-12-16,8
373,This is like a cancer in  once healthy body.  Govt has to solve the problems caused.,2020-12-16,16
374,Please send those protesters in Singapore that do not hold the pink IC back to their countries of Origin.,2020-12-17,19
375,Nothing will happen to them one😂,2020-12-15,6
376,I had a stroke trying to read the caption,2020-12-15,9
377,Just showing support for farmers but pls take care🙈,2020-12-15,9
378,"To all the Indians working in Singapore, please obey Singapore laws and don't bring your culture here. If you break the laws here, the Singapore govt will have no hesitation to cancel your work permit and send you back so that you can join your fellow country men. Don't forget the huge loans you bear in order to come to Singapore to work. Don't pray pray.",2020-12-16,63
379,Send them back to India asap,2020-12-16,6
380,Police action must be swift.,2020-12-16,5
382,Please don't bring India disease to Singapore.,2020-12-15,6
383,"Deport all back to where the belong, troublemakers ☠️☠️☠️",2020-12-17,8
384,Wow dey so daring sial!,2020-12-16,5
385,Eh lanjiow ship them back la,2020-12-15,6
386,CECALand people again. CANCEL CECA !,2020-12-15,5
387,Absolutely ridiculous... go to India to voice your protests. Utter nonsense this is. If any one does not comply with the law of the land needs to face consequences. These are the people letting India down in the world forum.,2020-12-15,40
388,should send them all back to India,2020-12-16,7
389,"Backside itchy, you are on permit to stay here , this ain't your country",2020-12-16,12
390,Send all these bloody CECAs back to where they come from. We dont need another Ramesh attitude here.,2020-12-15,18
391,My Indian friends your purpose of coming to Spore is earn money for your family or you prefer to have free makan n accommodation at Changi use your brain before you use your stupid actions,2020-12-15,35
393,go back flip prata la,2020-12-15,5
394,Indian riot our garmen also close eyes on them n now they become daring ,2020-12-16,14
395,They can try. Will get deport back for sure.,2020-12-15,9
397,Indeed CECA land. Is Little India riot 2.0 coming.,2020-12-15,8
398,Kick these back to where they came from 🤬🤬🤬,2020-12-16,8
399,These protests held in SG will disrupt our country’s stability & All must not forget the Little India’s rioting incidents when we can’t even stop it in time!,2020-12-16,30
400,"These people can do all the protests they want to, back at their own country.  They must not use Singapore as their battle ground.    Arrest all these people and impose severest sentence on them.",2020-12-15,34
401,Please send those peoples back home.  We want a peaceful life environment here.  Bar them from enter Singapore in future,2020-12-15,20
402,"Indians protest in Sg  Oppigs:""Obey Sg Law or go back to your country!! Sg is not for you to protest!""  Jokervan Wham organises ‘Civil Disobedience and Social Movements’ conference event with retarded dissident Joshua Wong.  Oppigs:""Sg government stifle freedom of speech! No human rights!""",2020-12-16,46
403,"Even if it’s another riot, SPF will run away again. ",2020-12-16,11
404,"Take action against them. Do not allow such gatherings. They must respect Singapore laws, this is not India.",2020-12-16,18
406,Starting another India riot in SG..our govt imported them in..some clowns say tey are here to create job..look wat happen..disgraceful FTrash..send them back..,2020-12-16,28
407,They r farmers???Send them back to Punjab to protest.Public nuisance.Perhaps they r Khalistan  buddies in Singapore.The police should investigate before it becomes a norm,2020-12-15,22
409,They go everywhere and create trouble!,2020-12-19,6
410,Hang them and cancel p.r they are millitant,2020-12-15,9
411,Spf pls trace these idiots and deport them immediately!!!,2020-12-19,9
415,Should wake up you Idiot,2020-12-16,5
420,"The Indian community is too tied up with their ancestry even today. 8 out of 10 still match make spouse from India and marry them into SG, double and triple populating SG every year.",2020-12-16,32
422,Budda say...Peace and love to all...,2020-12-16,7
423,Hey! Behave yourselves. Respect our law and peaceful life ,2020-12-15,9
427,Time to revoke work permits,2020-12-15,5
431,Find them and fine them.,2020-12-15,5
432,Arrest and kick them out ! Our society don't need cockroach.,2020-12-15,9
433,Sumeet Dhindsa I was talking abt this ,2020-12-15,7
438,Other countries new and younger leaders are elected to lead their countries with new ideas and visions. Only in Malaysia old and recycled leaders offer themselves to lead the country's again and again. How to progress if we allow them with tainted past to lead us again .,2020-12-15,46
439,of course dont need salary lah...every project you charge 5% enough liao...look at the wealth of his sons....,2020-12-14,19
440,Your contribution highlight was 2020 covid-19 outbreak start point in Malaysia...your cabinet  was doing sandiwara instead of containing the virus.,2020-12-14,20
441,"Seriously?! No salary?? How about ""Down Under""..😜😆",2020-12-14,7
442,"Your experience is now to trained a new team to take over Malaysia and led Malaysia forward! When you two old man gone, then Malaysia how? Back to square one? Back to a corrupted government trying to squeeze out government money into their own pocket, and let Malaysian survive on their own? As a leaders, passing the baton to the next generation is more important!",2020-12-15,65
443,"Waste time. If win again, will just get replaced via backdoor politics for the 2nd time. ",2020-12-14,15
444,You Mahathir’s had own made a big mass in politics by not fullfill your promise to Anwar Ibrahim by passing the PM post to him and you Tengku Razaleigh still want to believe this 95 years old man somemore.,2020-12-14,39
445,So that Mukhriz Mahathir can be the 10th Prime Minster of Malaysia. 🤔,2020-12-14,11
446,ALLAH IS CALLING THEM HOME ANY MOMENT ...BUT THEY WANNA BREAK THE 1200 METERS RACE RECORDS 0.98 SECONDS.   PLACE YR BETS NOW  .....  GOD BLESS EM CHASING TO HEAVEN !,2020-12-15,26
447,Dr M - please stop contributing. The more you contribute the worse M'sia becomes,2020-12-14,12
448,I’ll pay 100K a month to be a minister there.  ,2020-12-14,10
449,"DR M. Ppl voted for u, but u quit. Now, no need pay ppl also don’t need you. Go retire and rest @ home. Stop stirring shits here and there.  T Razaleigh. After so many years of trying yet failed means you are not the chosen one lah. If Anwar failed to become PM after trusting and working side by side w DrM, you think you stand a chance? 84 shld be wiser not to trust your enemy",2020-12-15,77
450,He shouldn't have changed the status quo in the first place by surrendering his premiership to his treacherous lieutenants who backstabbing him. He actually changed for worst not better.,2020-12-15,28
451,Mahathir’s next political maneuver. It’s not uncommon for this wily veteran to join forces with his longtime opponents. It’s just an expediency moment since the current government has a single-digit parliamentary majority.,2020-12-14,34
452,Of coz no need salary la. Their money from other sources is higher than thier salary lei. Lol.,2020-12-15,18
453,"Perosak bangsa dan negara dinosaur2 nie, macam2 siatok tua nie buat perangai, udah2lah bagi peluang kat orang lain2 le plak, nak hapus pencuri dan penyanggak xkan habis sampai bila2 ibarat membunuh semut dan nyamok... kesian dan pelik plak si kuli bleh plak berteamup dengan penyanggak ketat beliau, sape yang pecat ko jadi mof dan menteri namun biasalah dek pujuk rayu sama seperti bila S46 gagal terus jilat balik kahak sendiri, you're no face and integrity kuli in whatever reasons, you're useless...",2020-12-15,78
454,"He teamed up with Anwar, another former rival, that also went well!. 🤔🤔🤔",2020-12-15,12
455,Even free services: Malaysian is fearful: frighten and sicken by both of Your Racialistic: Unequitable and Dynasty building Approach! No Thanks!,2020-12-15,21
456,"Complete waste of your efforts n time. Malaysia need a change n not now. Also a change would be welcome if only younger promising,honest n credible candidates at the helm not the old n haggard ones like both of U.😁😁",2020-12-15,41
457,"Yes, bring Malaysia back to good ol 80s.....",2020-12-14,7
458,If god give you another 94 years you still got no happiness until now still don’t give up ,2020-12-14,18
459,No salary but from many sources?,2020-12-15,6
460,The Irishman living in Malaysia? :D  Enjoyed that movie!,2020-12-14,8
461,Malaysia should have Minister Mentor post for these old farts,2020-12-14,10
462,90 yrs old still can’t stop grabbing power....,2020-12-15,8
463,"Sell msia to spore, spore will make it great... Lol",2020-12-15,10
464,"Two jokers! The left one continue to impair Malaysia! Seriously, the country will be better without him. ",2020-12-15,17
465,Continuing to be in politics to prevent next guy from digging up his messy stuffs.,2020-12-15,15
466,Once bitten Twice Shy... No more trusting in you anymore... Betrayals in PH govt by your PPBM smallest party to sabotage n collapse the ruling govt...,2020-12-14,26
467,A 95 yr old still can have that kind of energy and will power to fight for the country. This is a point where there is no question ask about his determination.,2020-12-15,31
468,Keep the fox out of our House!,2020-12-15,7
469,Who cares about salary...under table is more attractive! ,2020-12-14,9
470,"2 impotent men,trying still to get orgasm in politics.😂😂😪",2020-12-14,9
471,His experience on handling a change of political parties without a change of govt will be very useful for Singapore.,2020-12-15,20
472,Once they were at odd leading to UMNO deregistered and new parties Semangat 46 and UMNO baru. Its good to see them together again with a new agenda,2020-12-15,27
473,"If you are all up to it,go join in the next election hopefully you will be the next Prime Minister of Malaysia and see what Malaysia will become.",2020-12-15,29
474,See I am not from Malaysia. I hv lived in Singapore for last 6 yrs. I hv been following Malaysian news since frightful MH370 incident. I want to just want to give my 2 cents that nobody leaves their lifelong ideology and teams up with their opponent whom they oust from power. This is just a dirty politics tactic to eliminate common enemy. They seem just a couple of old sadistic politicians who will do anything for power. I am an outsider my comments should not mean anything so pls dont be hurt by it.,2020-12-15,92
475,this old horse can contribute by not contributing. ,2020-12-14,8
476,Pls retire and play with grandchildren or do gardening,2020-12-14,9
477,"In the front, no salary. In the back, hush money rolling in.",2020-12-15,12
478,Over here say our minister underpaid🤣🤣,2020-12-14,6
479,Does Malaysian believe that the  yesteryears know how can work in today's economy? Do they want to continue living a livelihood from the industrial era of the yesteryears? Lol,2020-12-15,28
480,"We are tired...extremely tired  to entertain you both...So as the Red Indians used to say...""VAMOOSE""...!!! ( Meaning Get lost)....",2020-12-15,21
481,You are two old men then go prepare your own funeral ,2020-12-14,11
482,Guess when is their death time remain?,2020-12-15,7
483,Real culprit for the current Malaysia politics shuffle.....,2020-12-15,8
484,Yonder Cassius has a green and hungry look...such men are dangerous. (Shakespeare),2020-12-15,13
485,"When u have enough money, power is what you crave for.",2020-12-14,11
486,Give other a chance please . Please just relax and let other do their job . Both you had your chances now please step aside so others can do their job.,2020-12-14,29
487,"Malaysia did not improve when this two were in power, both did not help the people but instead helping themselves. Malaysia cannot improve with old ideas. Don't be crazy power and let the youngest run the country  with new ideas. Both sat side by side, even Anwar did sat side by side with Dr M, not new at all but one person chicken out to resign.",2020-12-14,65
488,"U two old farts should just go hide somewhere and eat goreng pisang instead of all these bs, especially you mahathir the snake.. love it when you try to act cute and someone else became PM.. lol!",2020-12-15,37
489,Alamak  After partnering Anwar and screwing him .. now phase 2 partnership with new rival Tengku Razaleigh ?  Hahahahaha ,2020-12-15,16
490,Razaleigh was in running for PM right ? This M’s bomoh power siah lol,2020-12-15,14
491,two joker and a old man tree,2020-12-14,7
492,"Your experience is systems too old to use tested for Three decades nothing done, only Instigate racist among citizens. The younger generation is the better choice for New Malaysia 🇲🇾 and the country plus citizens.",2020-12-15,34
493,Old man must rest  We young ppl care fr you. Pls rest at home,2020-12-14,14
494,"Can Malaysian believe that? They've done so many screwed up job for the country, so many empties promises 😩😩😩 god knows what will happen again",2020-12-15,23
495,"Specify what you will do if elected to improve the lives of the people,reduce the mountain of debt etc..",2020-12-14,20
496,Why LKY and Mahatir same age but look so different?,2020-12-15,10
497,Udah ler....ni semua nak sekat DSAI jer,2020-12-14,8
498,Another Power Mad person like Trump. He will do anything to return to power. ,2020-12-15,14
499,"Cunning fox 🦊 still want to act and control behind the screen...? Don waste ppl time lah.... just lay back, go home eat and sleep 💤 😴 plus F  spider 🕷 la.  1M must hv a new mind sets .... new leaders... new blood and new generation..... open all doors 🚪. Don self centre .....",2020-12-15,47
500,Weirdly sounds like from trump playbook!,2020-12-15,6
501,"178 years old of experience! Sure win, no horse 🐎 run! Don’t pray pray, OK? Bolehland really boleh! 🤣😂🤪",2020-12-15,17
502,Another fool willing to team up with Dr. Mahathir bin Mohamad ,2020-12-14,11
503,The greatest contribution these 2 sages can do is to retire gracefully. ,2020-12-15,11
504,no salary yes ... under table money YES TOO!!,2020-12-15,8
505,"Dr M should just go and rest, nothing positive that can be contributed ..",2020-12-15,13
506,Power struggles for own sake not your country.  Obviously you have more then enough money. Look at your son wealth! How do you explain?,2020-12-15,24
507,Just write history book. Don’t stress the country anymore.,2020-12-15,10
508,Know how? Know how to BS..,2020-12-14,6
509,Haha he want Authority with no responsibility. ,2020-12-15,7
510,More wayang across the Causeway!,2020-12-15,5
511,Let's watch tomorrow 2020 best  covid parliament year.,2020-12-15,6
513,Sometimes really feel sad for him.....,2020-12-15,6
514,"Next teem up with ahmad batawi  again ,",2020-12-15,7
515,Experience and know how 🤔...hmmmm...,2020-12-15,5
516,Those were the days  for both....,2020-12-15,6
518,The status of this news. More laughing icons than likes.😅🤣,2020-12-15,10
519,FOC also don’t want 😁 ,2020-12-15,5
520,His Damn Brain still powerful Guys???,2020-12-14,6
522,Total age for two OLD men : 179 😱😱😱😱😱😱😱😱😱😱😱😱😱,2020-12-15,6
523,"Poor Maluthir. Now that trump relinquish his top world clown role, we earthlings need a replacement",2020-12-15,16
524,So now is trending of payless politician around the world,2020-12-14,10
525,DUA ORANG TUA. EXPERIENCE PUN MANGSA KENA TERPAKAI DAN DIBUANG OLIH MUYYIDIN DAN JUGA NAJIB.....,2020-12-15,15
527,Hmm...2 dinosaurs...sad...really scrapping bottom of barrel...,2020-12-15,8
528,Are you joking? Stop wasting our time.,2020-12-15,7
529,When u got power u got money.,2020-12-14,7
530,Lol own country eat own self,2020-12-15,6
532,Wah no prawn fish also boleh,2020-12-15,6
533,Mcm only you guys know how 😂,2020-12-14,6
534,Dont even need to pay salary we sapu from back door,2020-12-15,11
535,What exactly ya r up to ? Old Man Mahathir.. ,2020-12-14,9
536,Stupid animal...can smell graveyard from this phone🤣🤣🤣🤣,2020-12-15,8
537,Made enough...no need salary...,2020-12-15,5
539,Old My Good! (OMG) That sly oldies got a partner ,2020-12-15,10
540,He'll get played by the old serpent. ,2020-12-14,6
541,Just two old men... who are power hungry. ,2020-12-15,8
543,"Zebra not black nor white just grey,",2020-12-14,7
545,"""Malaysia Boleh""  becomes ""Malaysia Tak Boleh"" under him.",2020-12-15,8
546,M.... be a Prata consultant more suit Uuuuuuu.,2020-12-14,8
548,If we are in polical instability as in Malaysia now. We will never will have today achievement. How to get 4 COVID budget approved swiftly in parliament without strong government!,2020-12-14,29
549,"You're too old liao n you actually are not fit for Malaysia... Frankly Anwar shouldn't trust you, you're really evil...",2020-12-15,17
550,"Your brains are drying up n it’s time to play with your grandchildren.Tun u messed up big time n nobody trust u.Like the Japanese say,”Sayonara be gone forever “.",2020-12-16,28
551,"Old crooks never change. Only one thing for sure ‘crooked bridge’. No salary, ya right. Trump already tried that and failed. Guess it’s time to build the wall at the southern border, singapore will pay for it, right",2020-12-15,39
553,Wait for I told you so when Dr M becomes PM9 and promises to hand over PM to Ku Li but then sold him out 😂,2020-12-14,24
554,"Mr Mahathir....... we pity you ... really, pity you .... Old cannot rest, die cannot be peaceful .... fight non stop...    Take good care ",2020-12-14,21
555,this is the worst joke I have ever heard what a hypocrite! He is just hungry of power,2020-12-15,18
556,Just open a Roti-Canai franchise empire n contribute all ē earnings to charity 😀 👍 🤲,2020-12-15,11
557,These two persons robbed our Malaysia Shares in 1990 ....,2020-12-15,8
558,Giving you free ice cream taking away your whole village ?,2020-12-15,10
559,dun forget to wear your diapers,2020-12-15,6
560,Evil in disguise.Hidup TSMY.Father of divide and rule based on race and religion.Bossku is 1001 times better than M.kty.,2020-12-14,14
561,"Dr. M, please continue to contribute to MY. Me looking forward to SGD$1 = RM$4 😄",2020-12-15,14
562,The trump of Asia! Another narcissist.,2020-12-15,6
563,Haha doesn't mean free is good.,2020-12-18,5
566,Please share your know how on your longevity .... ,2020-12-16,8
567,Malaysian politics. Aiyah all Wayang.,2020-12-16,5
580,Wat transpired does not inspired me,2020-12-15,6
583,"Pls la, u both makan alot in the past, now must hv some power to prevent persecution 😂",2020-12-15,17
584,Hahahaha my beloved stalker...awesome,2020-12-15,5
594,Both of u Pls RIP.,2020-12-14,5
598,LeeWen Loo a good one 👍.  ,2020-12-14,5
599,No need pay salary!  Jz ☕️☕️☕️ 🤭 ,2020-12-14,5
600,No salary . adalah sapuloh % cukop.,2020-12-14,5
603,This really call Pa Si Beh Zhao ,2020-12-14,7
607,That is what he said to anwar then. Lol,2020-12-14,9
610,"Dear Mr Lee, it is nice that you and your cabinet ministers are volunteering first but I choose to wait because I am worried about side effect. I am a poor guy and can't afford the during and after care medical fees if I suffered from these side effect unlike you and your guys where they will be accorded first class medical treatments and most probably FOC.",2020-12-15,66
611,Better half half & monitor for a period 1st.... Incase got problems & 1st half down... we still have the other half to backup..... Its always best to take precautions ....,2020-12-14,26
612,"Damned if you do, damned if you don’t. Negative people will be negative. It’s their own lives they are unhappy with.",2020-12-15,23
613,Thank you for providing us free vaccine! We are very grateful for that and will eat it unquestioningly.,2020-12-14,18
614,"Different people got Different level of immunity. If this is a killer virus like u seen in the movies where people turn into zombie or whatsoever,  then none of us would ever be able to have a chance to comment right now on social media. If u think u are prone to disease or sickness better jollywell go and take that vaccine while its FREE.",2020-12-14,65
615,"Is the vaccine a lifetime protection or need to be vaccinated every xx years?  Is is safe for patients with terminal illness such as cancer,  or diabetes to receive such vaccine?  Will it complicate with other medicine if patients are taking long term medication on high blood or etc?  What about patients just recovered from surgery, after giving birth or completed body transplant such as kidney or heart transplant? What about patients suffering from HIV, Hepatitis A, and B? Are they safe from such vaccination? These are common questions most residents will ask before receiving the vaccine.",2020-12-14,97
616,"B d man, pm frm whom n wat u really R & not intimidating bhaviour-but as true, genuine & good chromosome of roots instead of squawkg fr unethical dilemma announctmnt as youre so frail, skeletal & croughing in worst posture to potray a firm, honest, kind, righteous wth good of comprehendg not compromisg wth risk tken fr granted.Be d Gentleman u nver was, while times r a Changin startg now. Merdeka citizens group fr our one nation, Spore-- Long Live our country fr peace & freedom. Pledge as one united people regardless of race, language n religion fr happiness & harmony. D Love of d common PeopLe.",2020-12-15,100
617,"I believe many of us do not wish to possibly ""close mountain"" so early? Let the leaders take the lead👍👍👍and see the results for half to a year.  Safety measures, certainly not hatred towards the govt.",2020-12-14,37
618,How he know it’s safe ?,2020-12-15,6
619,May be they take vitamin jab ..who knows .  Public will only try the vaccine after 2021 ..  Side effect happen in a yr time.,2020-12-14,22
620,"Must show the people of confidence,belief,trust setting a good example first",2020-12-14,13
621,"Nobody can proof 100%. Save , for those willing to take risk carry on . ",2020-12-17,12
622,Not going to take our health at risks.,2020-12-14,8
623,"Many s'poreans are showing negativity towards the vaccine, but in the end, these people will still be queuing for it. As a s'porean, I know my people well enough, including those bunch of kow peh kow bu. As usual as always...     ",2020-12-14,39
