username,comments,timestamp,postUrl,pubDate,description
vitagenqueen,I was vaccinated with Pfizer second dose completed,2021-02-17T07:34:33.000Z,https://www.instagram.com/p/CLYk5h9Fbhp/,2021-02-17T06:55:00.000Z,"MOH initially said the first shipment of Moderna's vaccine would arrive around March, provided there were no disruptions to the shipment schedule.

It is the second Covid-19 vaccine to be approved for use here and has an efficacy rate of 94%.

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus"
princessteddy218sg,👏❤️,2021-02-17T08:08:06.000Z,https://www.instagram.com/p/CLYk5h9Fbhp/,2021-02-17T06:55:00.000Z,"MOH initially said the first shipment of Moderna's vaccine would arrive around March, provided there were no disruptions to the shipment schedule.

It is the second Covid-19 vaccine to be approved for use here and has an efficacy rate of 94%.

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus"
kenkopite,"Oh wow. Singapore just had the most shocking and blatant show of double standards on Covid-19 handling. Currently everyone who enters/returns to Singapore is required to serve a mandatory 14-days stay-home notice (SHN), even for those who have completed their vacinnation. Yet attendees for an upcoming forum to be held in Singapore are exempted from this mandatory SHN. Shocking @leehsienloong @lawrencewongst @gankimyong",2021-02-17T07:03:08.000Z,https://www.instagram.com/p/CLYk5h9Fbhp/,2021-02-17T06:55:00.000Z,"MOH initially said the first shipment of Moderna's vaccine would arrive around March, provided there were no disruptions to the shipment schedule.

It is the second Covid-19 vaccine to be approved for use here and has an efficacy rate of 94%.

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus"
yessiiiiiiiiiiiiiiiii,@feri_well,2021-02-18T08:28:19.000Z,https://www.instagram.com/p/CLYk5h9Fbhp/,2021-02-17T06:55:00.000Z,"MOH initially said the first shipment of Moderna's vaccine would arrive around March, provided there were no disruptions to the shipment schedule.

It is the second Covid-19 vaccine to be approved for use here and has an efficacy rate of 94%.

Link in bio @straits_times
📸: Reuters
#StraitsTimes #Covid19 #coronavirus"
hahaharithz,"Auntie, one Covid 19 vaccine Gao please",2021-02-06T12:13:32.000Z,https://www.instagram.com/p/CK80br1l6wq/,2021-02-06T12:12:00.000Z,"The error was discovered within minutes of the vaccination last month. There was no adverse reaction and the staff member remains well, said the centre.

Link in bio @straits_times
📸: Lianhe Wanbao
#StraitsTimes #coronavirus #Covid19 #covidvaccine"
iamkennethlee,He’s ready for Covid-95,2021-02-06T12:15:56.000Z,https://www.instagram.com/p/CK80br1l6wq/,2021-02-06T12:12:00.000Z,"The error was discovered within minutes of the vaccination last month. There was no adverse reaction and the staff member remains well, said the centre.

Link in bio @straits_times
📸: Lianhe Wanbao
#StraitsTimes #coronavirus #Covid19 #covidvaccine"
gigmerch,Any superhero powers yet?,2021-02-06T12:14:13.000Z,https://www.instagram.com/p/CK80br1l6wq/,2021-02-06T12:12:00.000Z,"The error was discovered within minutes of the vaccination last month. There was no adverse reaction and the staff member remains well, said the centre.

Link in bio @straits_times
📸: Lianhe Wanbao
#StraitsTimes #coronavirus #Covid19 #covidvaccine"
marco.atkl,the person who gave the dose need to go get their eye check up by the national eye care center,2021-02-06T12:22:08.000Z,https://www.instagram.com/p/CK80br1l6wq/,2021-02-06T12:12:00.000Z,"The error was discovered within minutes of the vaccination last month. There was no adverse reaction and the staff member remains well, said the centre.

Link in bio @straits_times
📸: Lianhe Wanbao
#StraitsTimes #coronavirus #Covid19 #covidvaccine"
ki_ch_ig,The guy gonna be 100% immune now,2021-02-06T12:15:42.000Z,https://www.instagram.com/p/CK80br1l6wq/,2021-02-06T12:12:00.000Z,"The error was discovered within minutes of the vaccination last month. There was no adverse reaction and the staff member remains well, said the centre.

Link in bio @straits_times
📸: Lianhe Wanbao
#StraitsTimes #coronavirus #Covid19 #covidvaccine"
senor_flamenco,Covered till Covid-24 👍,2021-02-06T12:25:40.000Z,https://www.instagram.com/p/CK80br1l6wq/,2021-02-06T12:12:00.000Z,"The error was discovered within minutes of the vaccination last month. There was no adverse reaction and the staff member remains well, said the centre.

Link in bio @straits_times
📸: Lianhe Wanbao
#StraitsTimes #coronavirus #Covid19 #covidvaccine"
