,id,date,time,tweet,hashtags,num_words
28,1275242130911358977,2020-06-23,09:39:51,SafeEntry should support 4 languages for the seniors to use. So called the National Digital Check In System but only English??? #govtech #smartnation #SGUnited #safeentry @GovTechSG @IMDAsg @govsingapore,"['govtech', 'smartnation', 'sgunited', 'safeentry']",20
29,1274550994701914114,2020-06-21,11:53:31,"Join me in stopping the spread of COVID-19! Download TraceTogether, an app by MOH and GovTech. #SGUnited Go to:  https://t.co/UX77OSqlJD",['sgunited'],18
30,1247189656166268930,2020-04-06,23:49:20,Collected my government issued reusable face mask today. My worries about it being too small was unfounded. #MaskGoWhere #GovTech #SGUnited #SG  https://t.co/nYCubtEnHl,"['maskgowhere', 'govtech', 'sgunited', 'sg']",17
31,1246491857359519744,2020-04-05,01:36:32,"Join me in stopping the spread of COVID-19! Download TraceTogether, an app by MOH and GovTech. #SGUnited Go to:  https://t.co/cQXlU1XEYW",['sgunited'],18
32,1241244689434460160,2020-03-21,14:06:09,"@altf Good use of technology to help contain spread of #coronavirus! Limited use on iOS as background access to Bluetooth is limited; app needs to run in foreground to work effectively. Good summary, addressing privacy concerns some may have:  https://t.co/ILWfho2JXd #govtech #singapore","['coronavirus', 'govtech', 'singapore']",37
33,1241174202247294976,2020-03-21,09:26:04,"Join me in stopping the spread of COVID-19! Download TraceTogether, an app by MOH and GovTech. #SGUnited Go to:  https://t.co/8147eFJOGm",['sgunited'],18
34,1240983558216278019,2020-03-20,20:48:31,"Join me in stopping the spread of COVID-19! Download TraceTogether, an app by MOH and GovTech. #SGUnited #SingaporeTogether Go to:  https://t.co/TwHyJgdOY8","['sgunited', 'singaporetogether']",18
35,1240948830234796032,2020-03-20,18:30:31,"Join me in stopping the spread of COVID-19! Download TraceTogether, an app by MOH and GovTech. #SGUnited #SingaporeTogether Go to:  https://t.co/cQXlU1XEYW","['sgunited', 'singaporetogether']",18
36,1229946984838000640,2020-02-19,09:53:07,"Hi again, so I’m looking for a #TechLead to join my team at GovTech / MOM.  We use Ruby on Rails, some AngularJS. Hosted on premise and on AWS. We do Agile. We do TDD and we do pair-programming. (1 of 3)",['techlead'],38
37,1229725021393674240,2020-02-18,19:11:06,So they wrote an article about me and my team at GovTech.  https://t.co/QZmvMWJQ8U #GovTech #STACK2020,"['govtech', 'stack2020']",12
38,1227531721131708416,2020-02-12,17:55:43,PS: My colleagues in GovTech worked on this.,[],8
39,1214202789946986497,2020-01-06,23:11:18,Gonna put this here: I’m looking for a Tech Lead level person to join my team at #GovTech. Ruby on Rails experience preferred... but we’re not picky.  PM me if you have leads. Email me at michael_cheng@tech.gov.sg. (Here’s a photo of the team).  https://t.co/wT3xOD4mfu,['govtech'],44
