,Post Description,Post Datetime,Comments,Comment Datetime,num_words
119,"the ministry of health (moh) has confirmed 151 new cases of covid-19 on tuesday (june 16).⁣
⁣
this is the first time the daily tally has fallen below 200 in more than 2 months, since 191 cases were reported on april 11.⁣
⁣
there are two new community cases based on the ministry's investigations so far. both are work pass holders, with no new singaporean or permanent resident cases.⁣
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
the total number of covid-19 cases in singapore now stands at 40,969.",2020-06-16 07:52:23+00:00,That is good. But we don’t know how many being tested for the day. It could be only 300 test. They should indicate how many tests conducted for the day.,2020-06-17 23:34:14+00:00,30
123,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,When will we have phase 2?,2020-06-15 08:30:22+00:00,5
124,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,I miss going to the malls with all shops open😔,2020-06-15 08:31:03+00:00,10
125,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,I so badly need to go for waxing & threading. Super hairy she gorilla lah😂,2020-06-15 08:31:57+00:00,14
126,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,💩💩💩💩 tomorrow will back to 500 + again ❤️❤️❤️❤️,2020-06-15 09:58:37+00:00,5
127,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,My appreciation and gratitude to michelle for making me who I'm today I can say I'm leaving my dream life today. DM her @btrade_michelle_calil,2020-06-15 10:10:01+00:00,21
128,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,Dont be too cocky yet yalls. Anything can happen. It may be low today but who knows cases go up tmr,2020-06-15 10:17:00+00:00,21
129,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,"I did my research properly @btrade_michelle_calil nobody handles business like you do, It's a privilege to work with you ma'am you're the best.",2020-06-15 10:39:30+00:00,19
130,"the ministry of health confirmed 214 new covid-19 cases on monday (june 15), the lowest daily count reported since june 9, which had 218 cases. 
there are three new community cases, all of whom are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

there are now 40,818 confirmed cases here.",2020-06-15 07:42:54+00:00,"I never knew I would be what I am today after so much suffering so I saw a post about your platform and l took a step i have ever made, you changed my life ma and now I am so much satisfied with my life now,I just want to share your good work and let the world know how great you are @anita_expert_fx",2020-06-15 10:44:51+00:00,64
131,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,i just want phase 2 man,2020-06-14 08:20:19+00:00,5
133,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,I don ' t wanna hear that anyone else loses their funds to any fake managers I keep telling you all that @official_michael_d_daniels is a legit trader any amount is safe with him and he gives back according to agreements try him out,2020-06-14 09:13:17+00:00,41
134,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,Invest your BTC with @official_michael_d_daniels  it’s lexciting how the possibilities come through contact him @official_michael_d_daniels,2020-06-14 09:17:06+00:00,14
135,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,Trading is a sensitive part of investment sector and doesn't take more than you gain if you lack experience it's advisable to seek professional help from @btrade_michelle_calil,2020-06-14 09:28:02+00:00,24
136,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,I’m glad I choose trading over working full time thank you @official__debbie_geary,2020-06-14 09:50:03+00:00,12
137,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,Putting your money where you are comfortable with that ' was what I did and indeed it really worked for me thanks to @btrade_michelle_calil,2020-06-14 10:24:27+00:00,22
138,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,I gave @btrade_michelle_calil a trial and I am still amazed at the result my $500 turned $3200 in a week,2020-06-14 10:57:19+00:00,17
139,"the ministry of health confirmed 407 new covid-19 cases on sunday (june 14), bringing the total number of infections here to 40,604.

there are nine cases in the community, of whom four are singaporeans or permanent residents and five are work pass holders.

the vast majority of the new cases are work permit holders staying in foreign worker dormitories.",2020-06-14 08:19:36+00:00,will phase 2 start soon maybe like week perhaps please or js any news on whether it wld be starting ang earlier than end june:/,2020-06-14 12:02:08+00:00,24
143,"the ministry of health has confirmed 347 new cases of covid-19 on saturday (june 13).⁣⁣
⁣⁣
there are five community cases, based on the ministry’s investigations so far. two of the cases are singaporeans or permanent residents, and three are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 40,197.",2020-06-13 07:49:41+00:00,Then wht about the other 342 cases,2020-06-13 07:55:40+00:00,6
144,"the ministry of health has confirmed 347 new cases of covid-19 on saturday (june 13).⁣⁣
⁣⁣
there are five community cases, based on the ministry’s investigations so far. two of the cases are singaporeans or permanent residents, and three are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 40,197.",2020-06-13 07:49:41+00:00,The unbelievable happened in my life today and words can’t express my joy. Thank you so much @btrade_mich for your help I’ll forever be indebted to you @btrade_michelle_calil,2020-06-13 09:08:31+00:00,28
145,"the ministry of health has confirmed 347 new cases of covid-19 on saturday (june 13).⁣⁣
⁣⁣
there are five community cases, based on the ministry’s investigations so far. two of the cases are singaporeans or permanent residents, and three are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 40,197.",2020-06-13 07:49:41+00:00,"No matter how many breakdown, trials will exist and we are going to get through it. The zeal of staying strong is needed thanks @btrade_michelle_calil . I've been investing with the wrong people thinking I found people I could trust but everything turned out bad , I was at the brink of giving up until I met Mrs michelle and I invested with her , right now me and my family is very happy click the link to connect with her @btrade_michelle_calil",2020-06-13 09:25:47+00:00,76
146,"the ministry of health has confirmed 347 new cases of covid-19 on saturday (june 13).⁣⁣
⁣⁣
there are five community cases, based on the ministry’s investigations so far. two of the cases are singaporeans or permanent residents, and three are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 40,197.",2020-06-13 07:49:41+00:00,My appreciation to @btrade_michelle_calil for making me who I'm I today I can say I'm living my dreams life today. reach @btrade_michelle_calil,2020-06-13 09:56:17+00:00,18
147,"the ministry of health has confirmed 347 new cases of covid-19 on saturday (june 13).⁣⁣
⁣⁣
there are five community cases, based on the ministry’s investigations so far. two of the cases are singaporeans or permanent residents, and three are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 40,197.",2020-06-13 07:49:41+00:00,Thanks @btrade_michelle_calil I never knew I will be able to pay off my bills and get to my stand again in life.. I want you guys to help appreciate @btrade_michelle_calil,2020-06-13 10:51:06+00:00,28
150,"the ministry of health has confirmed 463 new cases of covid-19 on friday (june 12). there are 18 community cases, the highest number since june 4, when 15 cases were reported.

eight of the new community cases are singaporeans or permanent residents and ten are work pass holders. of these, five were close contacts of earlier cases and had already been placed on quarantine.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

the total number of covid-19 cases in singapore now stands at 39,850.",2020-06-12 08:12:48+00:00,2nd paragraph line 3: ‘of these’ referring to the 8 Sg/pr or 10 wp holders? Please be precise. Thank you,2020-06-12 08:38:20+00:00,17
151,"the ministry of health has confirmed 463 new cases of covid-19 on friday (june 12). there are 18 community cases, the highest number since june 4, when 15 cases were reported.

eight of the new community cases are singaporeans or permanent residents and ten are work pass holders. of these, five were close contacts of earlier cases and had already been placed on quarantine.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

the total number of covid-19 cases in singapore now stands at 39,850.",2020-06-12 08:12:48+00:00,Tmr will cross 40K. Another milestone,2020-06-12 08:56:36+00:00,5
152,"the ministry of health has confirmed 463 new cases of covid-19 on friday (june 12). there are 18 community cases, the highest number since june 4, when 15 cases were reported.

eight of the new community cases are singaporeans or permanent residents and ten are work pass holders. of these, five were close contacts of earlier cases and had already been placed on quarantine.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

the total number of covid-19 cases in singapore now stands at 39,850.",2020-06-12 08:12:48+00:00,"❤️❤️❤️❤️❤️❤️❤️❤️❤️ 40,000 liao. Yeah back to normal ❤️❤️❤️❤️❤️❤️",2020-06-12 08:57:46+00:00,5
156,"the ministry of health has confirmed 422 new cases of covid-19, on thursday (june 11). there are five community cases. one is a singaporean with four being work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

the total number of covid-19 cases in singapore now stands at 39,387.",2020-06-11 07:54:22+00:00,"Good day everyone don’t throw away your old money (coin or note) bring all to me and make a huge amount of money from your old items Malaysia 🇲🇾,Brunei , Singapore 🇸🇬 Jordan 🇯🇴 China 🇨🇳 with ALMIGHTY ALLAH everything is possible 💯💯💯",2020-06-11 08:26:41+00:00,39
161,"the ministry of health has confirmed 422 new cases of covid-19, on thursday (june 11). there are five community cases. one is a singaporean with four being work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

the total number of covid-19 cases in singapore now stands at 39,387.",2020-06-11 07:54:22+00:00,"I tell🇸🇬 you something, from the great philosopher, open singapore, close, foreign workers job. DONE. Fair and square...",2020-06-11 16:33:47+00:00,18
162,"the ministry of health has confirmed 451 new cases of covid-19 on wednesday (june 10).⁣⁣
⁣⁣
there are seven community cases, based on the ministry's investigations so far. three of them are singaporeans or permanent residents, while four are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 38,965.",2020-06-10 07:59:59+00:00,"Good day everyone don’t throw away your old money (coin or note) bring all to me and make a huge amount of money from your old items Malaysia 🇲🇾,Brunei , Singapore 🇸🇬 Jordan 🇯🇴 China 🇨🇳 with ALMIGHTY ALLAH everything is possible 💯💯💯",2020-06-10 08:06:08+00:00,39
164,"the ministry of health has confirmed 451 new cases of covid-19 on wednesday (june 10).⁣⁣
⁣⁣
there are seven community cases, based on the ministry's investigations so far. three of them are singaporeans or permanent residents, while four are work pass holders.⁣⁣
⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣
⁣⁣
the total number of covid-19 cases in singapore now stands at 38,965.",2020-06-10 07:59:59+00:00,❤️❤️❤️❤️❤️ YES YES YES 👏👏👏 BACK TO NORMAL 👍👍👍👍❤️❤️❤️❤️,2020-06-10 10:18:47+00:00,6
167,"the ministry of health (moh) has confirmed 218 new cases of covid-19 on tuesday (june 9).⁣
⁣
this is the lowest daily tally reported here which moh has not attributed to fewer swabs being conducted, as was the case on some days.⁣
⁣
tuesday’s tally includes six community cases, all work pass holders, with no new singaporean or permanent resident cases. ⁣
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
the total number of covid-19 cases in singapore now stands at 38,514.",2020-06-09 08:50:05+00:00,Den tmr goes UP again,2020-06-09 09:30:23+00:00,5
171,"the ministry of health (moh) has confirmed 218 new cases of covid-19 on tuesday (june 9).⁣
⁣
this is the lowest daily tally reported here which moh has not attributed to fewer swabs being conducted, as was the case on some days.⁣
⁣
tuesday’s tally includes six community cases, all work pass holders, with no new singaporean or permanent resident cases. ⁣
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
the total number of covid-19 cases in singapore now stands at 38,514.",2020-06-09 08:50:05+00:00,Yay that’s awesome!!👏🏽👏🏽 Hopefully this decline continues,2020-06-09 13:02:16+00:00,8
172,"the ministry of health confirmed 383 new cases of covid-19 infection in singapore on sunday 9 (june 7). ⁣
⁣
this brings the tally to 37,910 infections.⁣
⁣
there are 14 cases in the community, of whom 10 are singaporeans or permanent residents and four are work- or student-pass holders.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
#linkinbio to learn more.",2020-06-07 10:31:39+00:00,when student pass holders is added to the list 👁👄👁,2020-06-07 10:34:49+00:00,9
173,"the ministry of health confirmed 383 new cases of covid-19 infection in singapore on sunday 9 (june 7). ⁣
⁣
this brings the tally to 37,910 infections.⁣
⁣
there are 14 cases in the community, of whom 10 are singaporeans or permanent residents and four are work- or student-pass holders.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
#linkinbio to learn more.",2020-06-07 10:31:39+00:00,when community cases are increasing and yet many people still want phase 2 without a proper effective n efficient contact tracing system 🤡,2020-06-07 10:38:50+00:00,21
174,"the ministry of health confirmed 383 new cases of covid-19 infection in singapore on sunday 9 (june 7). ⁣
⁣
this brings the tally to 37,910 infections.⁣
⁣
there are 14 cases in the community, of whom 10 are singaporeans or permanent residents and four are work- or student-pass holders.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
#linkinbio to learn more.",2020-06-07 10:31:39+00:00,Very good now all come out anjoy.,2020-06-07 11:17:39+00:00,7
177,"the ministry of health confirmed 383 new cases of covid-19 infection in singapore on sunday 9 (june 7). ⁣
⁣
this brings the tally to 37,910 infections.⁣
⁣
there are 14 cases in the community, of whom 10 are singaporeans or permanent residents and four are work- or student-pass holders.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
#linkinbio to learn more.",2020-06-07 10:31:39+00:00,Why dorms never ending?? And community cases has risen😢,2020-06-07 12:01:42+00:00,9
180,"singapore has confirmed 344 new cases of covid-19, said the ministry of health on saturday (june 6).⁣ this brings the total number of cases here to 37,527.⁣
⁣
seven cases are in the community with three singaporeans/permanent residents and four work pass holders.&nbsp;⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣",2020-06-06 09:00:17+00:00,Is it fewest tests or actually fewer cases?,2020-06-06 13:03:49+00:00,8
182,"singapore has confirmed 344 new cases of covid-19, said the ministry of health on saturday (june 6).⁣ this brings the total number of cases here to 37,527.⁣
⁣
seven cases are in the community with three singaporeans/permanent residents and four work pass holders.&nbsp;⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣",2020-06-06 09:00:17+00:00,"Wah that guy needing fresh air huh, sitting on the window seal to get the best of it 😓",2020-06-06 13:58:28+00:00,18
184,"singapore has confirmed 261 new cases of covid-19, said the ministry of health on friday (june 5).⁣
⁣
out of the 11 community cases, six are singaporeans or permanent residents, while five are work pass holders. among the 11 cases, six are linked to previously confirmed cases and have been quarantined.
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
according to the ministry, the lower number of cases reported today is partly due to fewer swabs being conducted.⁣
⁣
the total number of covid-19 cases in singapore now stands at 37,183.",2020-06-05 08:14:37+00:00,Anyway overall we first world. So we will be faster this is to be expected❗❗🔥💯✔️,2020-06-05 09:54:06+00:00,15
186,"singapore has confirmed 261 new cases of covid-19, said the ministry of health on friday (june 5).⁣
⁣
out of the 11 community cases, six are singaporeans or permanent residents, while five are work pass holders. among the 11 cases, six are linked to previously confirmed cases and have been quarantined.
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
according to the ministry, the lower number of cases reported today is partly due to fewer swabs being conducted.⁣
⁣
the total number of covid-19 cases in singapore now stands at 37,183.",2020-06-05 08:14:37+00:00,💩💩💩💩💩 tomorrow back to 500 plus again 💩💩💩💩💩,2020-06-05 10:41:59+00:00,5
187,"singapore has confirmed 261 new cases of covid-19, said the ministry of health on friday (june 5).⁣
⁣
out of the 11 community cases, six are singaporeans or permanent residents, while five are work pass holders. among the 11 cases, six are linked to previously confirmed cases and have been quarantined.
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
according to the ministry, the lower number of cases reported today is partly due to fewer swabs being conducted.⁣
⁣
the total number of covid-19 cases in singapore now stands at 37,183.",2020-06-05 08:14:37+00:00,"Imagine swabbing every single one of us, the result could be scary",2020-06-05 11:09:42+00:00,12
189,"singapore has confirmed 261 new cases of covid-19, said the ministry of health on friday (june 5).⁣
⁣
out of the 11 community cases, six are singaporeans or permanent residents, while five are work pass holders. among the 11 cases, six are linked to previously confirmed cases and have been quarantined.
⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
according to the ministry, the lower number of cases reported today is partly due to fewer swabs being conducted.⁣
⁣
the total number of covid-19 cases in singapore now stands at 37,183.",2020-06-05 08:14:37+00:00,🙏 When is this going to stop increasing?,2020-06-05 13:03:30+00:00,7
190,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,Aight looks like phase 1 isn't ending anytime soon,2020-06-04 08:44:11+00:00,7
191,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,As expected. More to come tomorrow.,2020-06-04 08:46:43+00:00,6
193,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,"More to come, China tourists may flood Singapore again.",2020-06-04 09:02:45+00:00,9
195,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,Guys relax.All the new 15 cases were in contact with previous patients.Two were Singaporean’s or PRs and the other 13 were work pass holders.You can read CNA/Strait times/todayonline news in the WEB for more info.,2020-06-04 11:17:47+00:00,33
196,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,Ah yes...welcome back lockdown,2020-06-04 12:06:36+00:00,5
197,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,Singaporeans yall have 2 weeks not to blow this shit back to another cb :( plsss,2020-06-04 17:02:06+00:00,14
198,"singapore has confirmed 517 new covid-19 cases, said the ministry of health on thursday (june 4). these include 15 community cases, the highest since may 20. two involve singaporeans or permanent residents, while 13 are work pass holders.

according to the ministry, all 15 cases are close contacts of earlier confirmed cases and have been quarantined.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

more in the #linkinbio",2020-06-04 08:37:56+00:00,"@todayonline probably good to highlight in future that of the 15 cases, 13 were from the same shophouse / household - this would prevent people from jumping to conclusions",2020-06-05 05:42:53+00:00,24
199,"the ministry of health on wednesday (june 3) said that there are seven community cases. one case is a singaporean or permanent resident, while six are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

this brings the total number of covid-19 cases in singapore to 36,405.",2020-06-03 07:51:27+00:00,"Not a good news at all. I am afraid, the cases in community are increasing and will not be a surprise if they keep on rising post CB lift. Still believe, 1 more month of CB was a dire need. 😔",2020-06-03 08:44:07+00:00,39
202,"the ministry of health on wednesday (june 3) said that there are seven community cases. one case is a singaporean or permanent resident, while six are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

this brings the total number of covid-19 cases in singapore to 36,405.",2020-06-03 07:51:27+00:00,Thanks @official_jack_garrison for transforming my $1 into $2,2020-06-03 09:39:57+00:00,5
204,"the ministry of health on wednesday (june 3) said that there are seven community cases. one case is a singaporean or permanent resident, while six are work pass holders.

the majority of the new cases are work permit holders residing in foreign worker dormitories.

this brings the total number of covid-19 cases in singapore to 36,405.",2020-06-03 07:51:27+00:00,Still many community spreads hope all@kids are safe 🙏,2020-06-03 13:16:19+00:00,8
205,"the ministry of health on tuesday (june 2) said the four community cases comprise one singaporean or permanent resident, while three are work pass holders.⁣⁣⁣
⁣⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣⁣
⁣⁣⁣
this brings the total number of covid-19 cases in singapore to 35,836.",2020-06-02 07:36:23+00:00,"The statement ""Singapore or Permanent Resident"" doesnt sound like factual reporting... shouldnt it be Singaporeans, Singaporeans and Permanent resident..... or Permanent Resident.... misleading",2020-06-02 08:39:28+00:00,23
206,"the ministry of health on tuesday (june 2) said the four community cases comprise one singaporean or permanent resident, while three are work pass holders.⁣⁣⁣
⁣⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣⁣
⁣⁣⁣
this brings the total number of covid-19 cases in singapore to 35,836.",2020-06-02 07:36:23+00:00,What the hell this people nows days cant really stay at homecoming,2020-06-02 08:48:19+00:00,12
207,"all of the new covid-19 cases on monday (june 1) are work pass holders residing in foreign worker dormitories, with none in the community, said the ministry of health.",2020-06-01 07:32:00+00:00,Sui la no community cases. Let's keep the dorm numbers manageable too! Our foreign brothers need our help! 🙏,2020-06-01 07:33:46+00:00,17
208,"all of the new covid-19 cases on monday (june 1) are work pass holders residing in foreign worker dormitories, with none in the community, said the ministry of health.",2020-06-01 07:32:00+00:00,❤️❤️❤️❤️ We are the best in Asean 👏👏👏👏 ❤️❤️❤️❤️,2020-06-01 07:51:04+00:00,6
209,"the ministry of health on sunday (may 31) confirmed an additional 518 cases of covid-19 infection in singapore, the vast majority of whom are work permit holders residing in foreign worker dormitories.⁣
⁣
there are 3 cases in the community, comprising singaporeans or permanent residents.⁣",2020-05-31 09:36:31+00:00,💩💩💩💩💩💩 numbers always so high never drop 💩💩💩💩💩💩,2020-05-31 10:31:25+00:00,6
210,"the ministry of health on sunday (may 31) confirmed an additional 518 cases of covid-19 infection in singapore, the vast majority of whom are work permit holders residing in foreign worker dormitories.⁣
⁣
there are 3 cases in the community, comprising singaporeans or permanent residents.⁣",2020-05-31 09:36:31+00:00,Since I met Official_clarafx I've been running up in digits by the day and withdrawals on a weekly basis I'm glad she's trading for me.@official_clarafx,2020-06-01 00:40:55+00:00,21
212,"the vast majority of the new cases of covid-19 in singapore are work permit holders residing in foreign worker dormitories, said the ministry of health on saturday (may 30). ⁣
⁣
⁣there are 5 new community cases, of whom 2 are singaporeans or permanent residents and 3 are work pass holders.⁣⁣",2020-05-30 08:45:10+00:00,❤️❤️❤️❤️ anything new? we are always top in numbers!  going for 40k. yeah ❤️❤️❤️❤️❤️,2020-05-30 09:14:28+00:00,11
216,"the vast majority of the new cases of covid-19 in singapore are work permit holders residing in foreign worker dormitories, said the ministry of health on saturday (may 30). ⁣
⁣
⁣there are 5 new community cases, of whom 2 are singaporeans or permanent residents and 3 are work pass holders.⁣⁣",2020-05-30 08:45:10+00:00,Lol? Is The virus in Singapore getting worse or something?,2020-06-01 01:47:19+00:00,10
217,"singapore has confirmed 611 new cases of covid-19, said the ministry of health on friday (may 29). this brings the total number of cases here to 33,860.

three cases involve singaporeans or permanent residents. the vast majority of the new cases are work permit holders residing in foreign worker dormitories.",2020-05-29 08:02:23+00:00,"Why after 2 months, we are still having such high infections rate with the migrant workers ? The separation strategy of these workers are NOT working",2020-05-29 11:28:04+00:00,24
218,"singapore has confirmed 611 new cases of covid-19, said the ministry of health on friday (may 29). this brings the total number of cases here to 33,860.

three cases involve singaporeans or permanent residents. the vast majority of the new cases are work permit holders residing in foreign worker dormitories.",2020-05-29 08:02:23+00:00,"Road to 40,000 and its suck even more :(",2020-05-29 13:41:23+00:00,7
219,"singapore has confirmed 611 new cases of covid-19, said the ministry of health on friday (may 29). this brings the total number of cases here to 33,860.

three cases involve singaporeans or permanent residents. the vast majority of the new cases are work permit holders residing in foreign worker dormitories.",2020-05-29 08:02:23+00:00,❤️❤️❤️❤️ Back to normal again. haha haha. ...❤️❤️❤️❤️,2020-05-29 23:38:44+00:00,6
