,id,date,time,tweet,hashtags,num_words
0,1364719277513846784,2021-02-25,07:30:05,"“We can still believe that if we say ‘no’ we will be seen as rude or unkind and that is #rejection which is a huge #fear for so many people"":  https://t.co/AbrMk8VqSU @THWFibro #human #SayNo #MentalHealth","['rejection', 'fear', 'human', 'sayno', 'mentalhealth']",28
1,1364696618830688256,2021-02-25,06:00:03,#Remote working was seen as an #opportunity for many but there are some that feel the strain #WFH #COVID19 #mentalhealth  https://t.co/43CU8HeqeT,"['remote', 'opportunity', 'wfh', 'covid19', 'mentalhealth']",15
2,1364695016015159296,2021-02-25,05:53:41,Me using semaphore language at mental health profs:   I AM *stabbing swooshing* but not REALLY *sounds of agony*,[],18
3,1364599164785451008,2021-02-24,23:32:48,"who know how to independently strive and achieve, be active members of their community and give back - what does that look like?   Is there a way to use our Financial Capital to serve these other forms of Family Capital? Healthcare? Education? Insurance? Housing? Mental Health?",[],45
4,1364591684307181570,2021-02-24,23:03:05,"For me, its a bad influence to my mental state, read someone tweet about their personal life esp ecially their husband/wife problem. I just need to unfollow all of u for my mental health. Its okay its just me. Keep tweeting.",[],42
5,1364589784572649476,2021-02-24,22:55:32,"Multi-site study exploring the experiences of security staff responding to mental health, drug health and behavioural challenges in the emergency department  https://t.co/AHu62oC9Ri",[],20
6,1364581651901255688,2021-02-24,22:23:13,Let's talk about mental health! Wrote a wee article addressing the very important issue of #pillshaming medication used in psychiatry -  https://t.co/CYLqCUa1dK #psychiatry #mentalhealth #MentalHealthAwareness  @dundeeuni @rcpsych,"['pillshaming', 'psychiatry', 'mentalhealth', 'mentalhealthawareness']",18
7,1364578696128987138,2021-02-24,22:11:28,"@minniehrts Take care :) mental health is most impt. Just don’t ever forget that we are here, even if it’s just online.  https://t.co/z8PJ1x49Tv",[],22
8,1364573160809529352,2021-02-24,21:49:28,@MotherOfDoggons Both the law school and the Texas state bar association should have reporting avenues for students and lawyers in mental health crises. If you feel he has exceeded that support - please reach out to local law enforcement to ensure your safety.,[],41
9,1364572308438851591,2021-02-24,21:46:05,Do you ever feel like your mental health is getting a lot more worst than before? And you can feel your body sync-ing with it gradually. Sucks,[],26
10,1364571991575961601,2021-02-24,21:44:49,"Did you know #sportsscientist and #clinicalpsych practitioners in Singapore are still not part of the #alliedhealth system?  Yet, we’re talking about #preventive #healthcare and #Mentalhealth.  Much to think about. Future of #health and #medicine   #awareness #Singapore","['sportsscientist', 'clinicalpsych', 'alliedhealth', 'preventive', 'healthcare', 'mentalhealth', 'health', 'medicine', 'awareness', 'singapore']",27
11,1364566557632831494,2021-02-24,21:23:14,"The #pandemic is taking a toll on the mentalhealth of #kids and teens across the US Last summer,11year old Rocco opened up to us about his depression. It has more on this #mentalhealth crisis and checked in with Rocco to see how he's doing six months later. https://t.co/28PjLteaLE","['pandemic', 'kids', 'mentalhealth']",43
