,id,date,time,tweet,hashtags,num_words
91,1242525636180262912,2020-03-25,02:56:11,Every household in Singapore will get a 500ml of #handsanitizer distributed out by #Temasek Foundation.  The allocated date is printed and we can go forward with a empty bottle when it's our date.  #BYOBclean @…  https://t.co/QyjilZPiQq,"['handsanitizer', 'temasek', 'byobclean']",29
92,1242408571284881409,2020-03-24,19:11:00,"Thank you government for free 500ml hand sanitizer. #stayhome #covid19 #handsanitizer #healtheworld @ Woodlands, Singapore  https://t.co/7Tz3BPJwMM","['stayhome', 'covid19', 'handsanitizer', 'healtheworld']",9
97,1241972932013776897,2020-03-23,14:19:56,“Let’s all fight #COVID19” poster drawn and placed inside an elevator by kids with a free hand #sanitizer. #ThankYou #coronavirus  https://t.co/EznK8u2b5e,"['covid19', 'sanitizer', 'thankyou', 'coronavirus']",17
100,1241272163149070337,2020-03-21,15:55:20,"I was doing snack shopping, stock up on foods, and made hand sanitizer of my own. My family is quarantining❤️ #StaySafeStayHome #SelfIsolation","['staysafestayhome', 'selfisolation']",20
103,1241017942596136960,2020-03-20,23:05:09,@ainshaa__ Wear your face mask. Put on the hand sanitizer and stay safe okay!,[],13
105,1240688955881750529,2020-03-20,01:17:52,Bio nerds: is there any effective virucidal alternative to alcohol-based hand sanitizer? That works against SARS-CoV-2 within 30 seconds contact time?  Context:  https://t.co/diL1p2QOue,[],19
108,1240559468301021184,2020-03-19,16:43:20,People are panic buying the mask &amp; hand sanitizer. Seller are making profit by raising the price...😢,[],16
109,1240554743090446336,2020-03-19,16:24:33,Just #STAY at #HOME and get ready for #HandSanitizer or #AntibacterialCleaning for yourself and family.  #NeedHelptoFoundHandSanitizer #PMMe #WeCanArrangeForYour  https://t.co/bOA37Aea6V,"['stay', 'home', 'handsanitizer', 'antibacterialcleaning', 'needhelptofoundhandsanitizer', 'pmme', 'wecanarrangeforyour']",11
121,1239817177072431104,2020-03-17,15:33:44,Stay safe indoors with Hande Premium Hand Sanitizers that are fully manufactured and packed in Singapore! Free delivery for min purchase of S$100 online. For more info call (65) 6368 0225 or email to sales@ansac-tech.com.sg  #AnsacTechnology #Covid19 #Coronavirus #HandSanitizer  https://t.co/wRfpFxvU9k,"['ansactechnology', 'covid19', 'coronavirus', 'handsanitizer']",32
122,1239798492031148032,2020-03-17,14:19:29,Can hand sanitizer give you diarrhoea?,[],6
124,1239743846730301442,2020-03-17,10:42:21,"#yusnakpesan  Stay safe everyone. Don't forget to bring your hand sanitizer everywhere you go. And prepare hand soap in a travel bottle tau. @ Pasir Gudang, Johor, Malaysia  https://t.co/DT2cmeBzJr",['yusnakpesan'],25
128,1239529557062868992,2020-03-16,20:30:50,@drgurner @skinnylatte I’m beginning to feel Singapore is getting a bit complacent. I don’t see as many hand washers and there seems to be more people out and about but it could be due to the ready availability of hand sanitizer and the March school holidays.,[],46
129,1239519500354981888,2020-03-16,19:50:52,"While in many places stores are increasing the price of basic things to fight #covid_19, in #Singapore hand sanitizer, vitamins, thermometers, and antibacterial products are discounted.  If everyone can access these products, it is safer for everyone.  #covid #Coronavirus  https://t.co/3kXrNaOBHY","['covid_19', 'singapore', 'covid', 'coronavirus']",35
131,1239480661099986944,2020-03-16,17:16:32,"@AmyTheus4 Apply hand sanitizer and wear a mask while there. Dispose of mask carefully n wash hands when back home. Shd be fine. My GP's clinic actually open their doors n hv the patients seated apart in the open air w masks on, rather than in a closed AC waiting area.",[],49
132,1239430139076677632,2020-03-16,13:55:47,More hand sanitizer care pack! @ Ngee Ann Polytechnic  https://t.co/xEbU2EHbkz,[],8
139,1238554836452257794,2020-03-14,03:57:38,"@VillimeyS Our malls remain open and we still shop. Just need to be mindful to wash hands regularly and practise social distancing. If sick, stay home, see a doc, or wear a mask when out. Most store staff do wear masks n gloves (or hv hand sanitizer), so you cld consider tt. Stay safe, yah?",[],54
143,1238324776977879040,2020-03-13,12:43:28,When I return to the States I will attempt to make some homemade hand sanitizer. Seems pretty easy to make.  Or I will just straight up use rubbing alcohol.,[],29
144,1238118437576048644,2020-03-12,23:03:33,IM FUCKFIDNSH A FANCAM FOR HAND SANITIZER SNDHSJSNSN,[],8
148,1238059020763701250,2020-03-12,19:07:27,Thank you for this special hand sanitizer 🙏🏻 @ First Centre - Office  https://t.co/Q1tEYpnf8R,[],10
149,1237931775852085249,2020-03-12,10:41:49,New Jersey 7-Eleven owner allegedly sold homemade hand sanitizer that burned four kids  https://t.co/NDaC2fGjp4 via @nypmetro,[],14
150,1237898998029008899,2020-03-12,08:31:34,"Thank you for the care pack! Glad to receive the hand sanitizer, vitamin C effervescent tablets and the hand cream! The hand sanitizer even comes with an interesting Pandan aroma! @ Ngee Ann Polytechnic  https://t.co/n0b1MMQZaO",[],33
151,1237664909028024320,2020-03-11,17:01:23,"I foresee myself in future, with grey hairs, sitting on the armchair surrounded by my grandchildren, telling them that there once was a walking hand sanitizer.",[],26
152,1237265331304816640,2020-03-10,14:33:36,@McBBQSauce @simontay78 Time for the return of the fidget spinner/hand sanitizer dispenser?,[],11
153,1237252298071400448,2020-03-10,13:41:49,Hand sanitizer asking to follow them on @Spotify ? WTH  https://t.co/aq1YrB26hA,[],8
154,1237009584558084097,2020-03-09,21:37:22,Bangkok I'm coming!!!!! 🙏🏻🙏🏻🙏🏻❤️❤️❤️❤️ Hand sanitizer ✅ Facial mask ✅ Wet wipes ✅ Nice crew ✅ First  row ✅ . . . . . . . #scoot #upgrade #vacation #getaway #thailand #bangkok #covid19 #coronavirus #healthy @ Changi…  https://t.co/ynZHRZuVdT,"['scoot', 'upgrade', 'vacation', 'getaway', 'thailand', 'bangkok', 'covid19', 'coronavirus', 'healthy']",13
155,1236873957770326020,2020-03-09,12:38:26,Are they selling hand sanitizers everywhere? Just saw a pillow shop selling hand sanitizer.,[],14
156,1236583219341824000,2020-03-08,17:23:08,When you are able to get your hands on a #handsanitizer or a #mask these days... https://t.co/GZejGbQcBh via @YouTube,"['handsanitizer', 'mask']",15
157,1235854228150575107,2020-03-06,17:06:23,"Due to virus outbreak, do not touch your face, mouth, nose &amp; eyes... Always wash your hands with soap... Alternatively clean with hand sanitizer... See video 😩😅😂🤣 @ Asia Singapore  https://t.co/TpScdJICT1",[],27
158,1235783691034599424,2020-03-06,12:26:06,Hope our people support each other at this time. Hope people don't end of hoarding and over pricing of necessary kits such as Mask and hand sanitizer. Saw fb post claiming that price of one mask has gone as high as Nu. 100 in Punakha.,[],43
160,1235512664073203713,2020-03-05,18:29:08,DIY Hand Sanitiser Part 2. We made adjustments to the recipe so that the alcohol content remains at 60% or more. Try this recipe and let us know what you think. 🧑🏻‍🔬 . . #handsanitiser #diyprojects #handsanitizer…  https://t.co/lkBDrdXfXA,"['handsanitiser', 'diyprojects', 'handsanitizer']",29
161,1234933830890356736,2020-03-04,04:09:03,"Wash your damn hand, not with hand sanitizer. Bacteria and virus are different moron!",[],14
167,1234346021498449920,2020-03-02,13:13:19,Indonesia just reported the first two cases of coronavirus - are we gonna see a surge in price for hand sanitizer &amp; masks? 🤷🏻‍♀️,[],21
169,1232933877141794818,2020-02-27,15:41:57,COVID-19 Care Pack from Epic Gas Ltd. Surgical Mask Digital Thermometer Hand Sanitizer #Thankful #epicgas  https://t.co/YB5yhCsfRe,"['thankful', 'epicgas']",13
171,1232340244101353474,2020-02-26,00:23:04,This is why #Singapore will overcome Covid-19. Everyday acts of kindness that bring the community together.   One of our neighbours placed this bottle of hand sanitizer in our lift and is thoughtfully refilling it for the hundreds of residents who live here every day.  https://t.co/rWQRr9KC1t,['singapore'],43
173,1231186470075060225,2020-02-22,19:58:23,#kindneighbours #bekind #angmokio #thankyou #blessings #compassion #grateful #teckgheevista #covid19 #iamnotvirus #singapore #heartlanders #handsanitizer my lovely kind neighbour replenish the hand sanitizer to all…  https://t.co/85JPsE0pGV,"['kindneighbours', 'bekind', 'angmokio', 'thankyou', 'blessings', 'compassion', 'grateful', 'teckgheevista', 'covid19', 'iamnotvirus', 'singapore', 'heartlanders', 'handsanitizer']",10
174,1230713707203678208,2020-02-21,12:39:48,My office has a load of Fanta smelling hand sanitizer. How am I supposed to feel clean if my hands smell of artificial oranges?,[],24
176,1230033729239695360,2020-02-19,15:37:48,"Look for #HandSanitizer? 寻找免洗 #洗手液？  Super Power Protection  70% Alcohol  500ml Antibacterial   Who want order, I can help to arrange Please PM/Inbox me Stok Ready! Stok Ready! Stok Ready!  https://t.co/H87QSJ9Z8d","['handsanitizer', '洗手液']",25
177,1229033188003123201,2020-02-16,21:22:01,Hand Sanitizer (Gel) $6 per bottle  60ml  Stock in and ready to collect anytime.  PM me for more information @ Singapore  https://t.co/QaZZ6BR0ox,[],18
179,1228891141291921408,2020-02-16,11:57:34,"Short break during Edusave Awards...Tks to my resident who gave me this hand sanitizer! Everyone steady and calm. Some nurses, doctors, so a particularly big thank you to them who made time to be with their kids.…  https://t.co/nBT7C2J65T",[],38
180,1228141825296191488,2020-02-14,10:20:03,Morning gift!!! Thank you!!!   #handsanitizer @ Singapore  https://t.co/Es94kmz1ft,['handsanitizer'],5
181,1227915706143928321,2020-02-13,19:21:32,"The rare stuff in Singapore at the moment: Thermometer, Mask and hand sanitizer. #CoronavirusOutbreak #COVID19","['coronavirusoutbreak', 'covid19']",13
182,1227567615373017089,2020-02-12,20:18:21,@sazzlliinn hand sanitizer always. no worry. full ppe in action,[],9
183,1227117027183083521,2020-02-11,14:27:52,Calling for 🧴with foam pumps!  You can also donate the plastic bottles with the foam pump to Fawn Labs at 99 Duxton Road - they have a collection bin outside 24/7   https://t.co/RkAWozHne4  #singapore #handsanitizer #coronavirus,"['singapore', 'handsanitizer', 'coronavirus']",28
184,1227113121770242048,2020-02-11,14:12:21,Ok... ready Whiskey hand sanitizer $21.60 Tiny bottle $1.95 #signature @ Singapore  https://t.co/jNRyB7xvdr,['signature'],8
185,1227106577523625984,2020-02-11,13:46:21,Tutorial from Ho Ching.  Told cashier this is for hand sanitizer. She looked bewildered n said wat a waste.  I replied wat to do? Your supermarket dont even have! #signature #handsanitizer @ Singapore  https://t.co/ZqH6DJqUMQ,"['signature', 'handsanitizer']",30
186,1226862765329002497,2020-02-10,21:37:31,Newly stockpiled vials of this mighty potion for The Temple’s ongoing battle against the evil #coronavirus #handsanitizer #dorsconorange @ Miss Loi's Temple  https://t.co/ZMaOtmMLRz,"['coronavirus', 'handsanitizer', 'dorsconorange']",18
187,1226163737356226562,2020-02-08,23:19:50,Gonna buy the hand sanitizer in bombay,[],7
189,1225962179091763201,2020-02-08,09:58:55,"Plenty of PR spinning from @GrabSG and @gojeksg about how good they are, helping the #singapore gov with the #coronavirus  ....and still, haven’t #handsanitizer in any of their cars. Would be pretty simpleton a bottle per car, no?!? 😉","['singapore', 'coronavirus', 'handsanitizer']",34
190,1225956783937683456,2020-02-08,09:37:29,"We are all ready for our classes this morning.. laser thermometer, hand sanitizer and health declaration form! It’s business as usual! See you! #palatesensations #palatesensationscookingschool…  https://t.co/CXYJXcfUWN","['palatesensations', 'palatesensationscookingschool']",24
195,1225320321764319237,2020-02-06,15:28:24,Sick of hearing the word “hand sanitizer”.,[],7
196,1224949592354983936,2020-02-05,14:55:15,"Seriously, it’s my first time to finish a hand sanitizer. Jollibee approved!😂 #coronavirus  https://t.co/JCog1Gj3fR",['coronavirus'],13
197,1224253449723768832,2020-02-03,16:49:02,1. Don’t understand people who exercise with make up on  2. Don’t understand people who keep complaining that they’re overweight but don’t bother exercising or adjusting their food intake  3. Don’t understand people who prioritise the use of hand sanitizer over washing with soap  https://t.co/zOGoUCgSnx,[],46
198,1223626141157605376,2020-02-01,23:16:20,hand sanitizer smell is repulsive,[],5
203,1223003381884571648,2020-01-31,06:01:43,Tolong jangan sold out macam hand sanitizer,[],7
204,1222378310619013120,2020-01-29,12:37:54,I had a sudden urge to pee and there was a Watson’s next the bathroom I checked it out and they had ONE batch of masks just shipped - all gone in 5 min and people frantically buying masks and hand sanitizer   God’s way of saving me?!  https://t.co/TaMYTYFRPu,[],47
206,1221788000499060737,2020-01-27,21:32:13,@Azfarovski Boleh contact @95syazwani for young living hand sanitizer!,[],7
208,1221742991414460418,2020-01-27,18:33:22,Every shop in singapore I try for hand sanitizer is sold out...#WuhanCoronavirus,['wuhancoronavirus'],12
209,1221720454819221505,2020-01-27,17:03:49,Authorities: please use hand sanitizer and face masks.  Also authorities: hand sanitizers and face masks are sold out.,[],18
212,1221423689897349121,2020-01-26,21:24:35,@frhsymimi @NadhiraSyazwani pastu pakai hand sanitizer after pegang handrail or anything !!!!,[],9
216,1221020781838323712,2020-01-25,18:43:34,"Travelling to Singapore, just in time for Chinese New Year! To those celebrating, Gong Xi Fa Cai- have a blast, and if you’re travelling, travel smart! Make sure to carry around a mask and hand sanitizer so you’re as…  https://t.co/55LiyqjiIr",[],41
217,1221020504687104000,2020-01-25,18:42:28,"Travelling to Singapore, just in time for Chinese New Year! To those celebrating, Gong Xi Fa Cai- have a blast, and if you’re travelling, travel smart! Make sure to carry around a mask and hand sanitizer so you’re…  https://t.co/KtDJQrXAYV",[],40
218,1220711766277013510,2020-01-24,22:15:39,@toysoldier92 @ReeMowlana hand sanitizer is sold out? Wow.,[],6
219,1218177368533028866,2020-01-17,22:24:51,"He told me about the different uses and i was surprised.   ""wow my cologne smells gwapo today""  ""Your hand sanitizer smells pogi!""   Both words mean good-looking/attractive/handsome  They use ""handsome"" for smells and I love it?!  ""You smell handsome""   Can you imagine!!! So cute",[],44
220,1216675754802544642,2020-01-13,18:57:59,Scored these wallflower refills and a foaming hand sanitizer for S$2.50 each from bathandbodyworks_sg Semi Annual Sale. . Each product was S$5 and could be stacked with the storewide Buy 2 Get 2 Free which made each…  https://t.co/vxAhk3awUF,[],33
