post_id,,username,date_time,comments_raw
40626085,27135150,Victor Lee,Feb-14,"Wishing you, PM Lee and Madam Ho Ching Happy Valentine's Day. Agreed with you that hopefully, next year, celebrating Valentine's Day will be closer to each other and feel warmest."
40626085,27135150,Selim Anwar,Feb-14,Today this world celebrating Valentines Day. Now we neglected to our parents now who are helpless.Now we misusing to Valentines Day.we need mutual love and respect. Thanks Sir for your valuable comment
40626085,27135150,Hope Lim,Feb-14,"Blessed valentine day to u and your family. Thank you for your posting, I always like to read what you write, is encouraging. I hope this budget will have some good news for the jobless, I have finish using the top up $500 skill future for the sgunited course but todate still have not secure a job yet. Hope sgunited will look into another $500 top up for age above 60 who are interested to take up courses especially senior in age group 61 to 67. Thank you for you n your team taking care of us during this difficult time."
40626085,27135150,Belayed Hossain,Feb-14,Happy Lunar New Year to you and your family. Good health and God Bless.......
40626085,27135150,Md Alamgir Hossain,Feb-15,Love of you for the country and citizens .....world will remember it and all leaders of the world's should learn it from you ...wish your happiest long life with good health and mind always MR. LHL (PM)
40626085,27135150,Brenda Loh,Feb-16,Thank you Mr Lee for the heart warming message. May you be bless with happiness and good health.  From the good friends from the pic.  It is a pleasant surprise for us both ☺
40626085,27135150,Ronneth Hock,Feb-14,Thank u sir for mentioning the many Singaporeans who are still stuck overseas and not being able to return due to work commitments and other safe measures (esp the 14 days quarantine). We hope to return home soon to hug our loved ones.... 
40626085,27135150,Chua Swee Hua,Feb-14,"Good afternoon Mr PM Lee . Thank you Sire for Your Wishes  ""Happy Valentine’s Day! – LHL""  on 14th February to everyone which is a day to ve spend with loved ones . Yes agree with You that COVID-19 has kept people apart but still our love and cares are in heart . Certainly missed our loved ones who are stuck at overseas and missing those unable to return back to celebrate CNY but now with the Skype and Zoom , it has help to keep each other in contact ."
40626085,27135150,Gladys Koh,Feb-15,"Singaporean is so blessed to have a Prime Minister who care so much for his people. Hope you have a wonderful Valentine’s Day with your family.  Thank you, Sir. ❤️🌹❤️🌹"
40626085,27135150,Florence Peng,Feb-15,Happy Valentine's Day  to all my good friends n Best of Health...take  care everybody!!
40626085,27135150,Eugene Ong,Feb-14,"To hear these words and the outlook of one day being able to be with our love ones across the border just soothe the pain. Thank you Mr. Lee for giving us a glimmer of light at the end of the tunnel. We miss our aging parents, kids , wife, husband and love ones."
40626085,27135150,Bo Bo Lat,Feb-14,"....Happy new year, and most respect to our prime minister LHL..."
40626085,27135150,Rainbow Pan,Feb-16,"Happy Chinese New Year to everyone with all my heart. During the time we can't travel, let's explore Singapore to the fullest!"
40626085,27135150,Alice Long,Feb-14,"Thank you PM Lee. Wishing PM Lee, family and everyone a well needed Happy Blessed Lunar New Year & Happy Valentine's Day. Stay healthy stay loved stay safe."
40626085,27135150,LocksMaster Lee,Feb-14,Thanks to have U !! ✔
40626085,27135150,Mohamed Rusli Darwi,Feb-14,Happy Valentine Day to those who celebrate and XIn Nian Kuaile
40626085,27135150,Nathan Viswanathan,Feb-14,Wishing You Happy Valentines Day to you sir.. And all the Singapore 🇸🇬 Residents..
40626085,27135150,Tan Boon Chin,Feb-14,Happy New Yr & Best Wishes To Everyone
40626085,27135150,Florence Tan,Feb-14,Happy Valentines Day PM Mr Lee and Mrs Lee Ho Ching❤🧧❤
40626085,27135150,Kay Fill,Feb-14,"Happy 🐮 Year and Happy Valentine💙  Mr Lee & family🙏  from Siusi, Italy (The Dolomites)"
40626085,27135150,Joseph Dorai,Feb-14,"Happy valentine day sir. And also to one and all,may all of us have love and care for each other now and always in our hearts and minds, Happy Valentine day."
